epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1646672814085,2022-03-07T12:06:54.085,0.000,-0.427,-0.061,0.549
1646672814095,2022-03-07T12:06:54.095,0.010,-0.427,0.366,0.244
1646672814105,2022-03-07T12:06:54.105,0.020,-0.366,-0.122,-0.061
1646672814115,2022-03-07T12:06:54.115,0.030,-0.305,-0.488,-0.183
1646672814125,2022-03-07T12:06:54.125,0.040,-0.549,-0.549,-0.671
1646672814135,2022-03-07T12:06:54.135,0.050,-0.671,-0.610,-1.098
1646672814145,2022-03-07T12:06:54.145,0.060,-0.610,-0.671,-1.220
1646672814155,2022-03-07T12:06:54.155,0.070,-0.427,-0.610,-1.280
1646672814165,2022-03-07T12:06:54.165,0.080,-0.671,-0.427,-1.402
1646672814175,2022-03-07T12:06:54.175,0.090,-1.341,-0.122,-1.646
1646672814185,2022-03-07T12:06:54.185,0.100,-1.707,0.000,-1.707
1646672814195,2022-03-07T12:06:54.195,0.110,-0.854,0.183,-1.402
1646672814205,2022-03-07T12:06:54.205,0.120,0.061,0.427,-1.159
1646672814215,2022-03-07T12:06:54.215,0.130,-0.183,0.549,-1.159
1646672814225,2022-03-07T12:06:54.225,0.140,-0.610,0.610,-1.098
1646672814235,2022-03-07T12:06:54.235,0.150,-0.427,0.610,-0.915
1646672814245,2022-03-07T12:06:54.245,0.160,-0.305,0.549,-0.793
1646672814255,2022-03-07T12:06:54.255,0.170,-0.732,0.488,-0.671
1646672814265,2022-03-07T12:06:54.265,0.180,-0.976,0.427,-0.610
1646672814275,2022-03-07T12:06:54.275,0.190,-0.732,0.305,-0.549
1646672814285,2022-03-07T12:06:54.285,0.200,-0.427,0.183,-0.305
1646672814295,2022-03-07T12:06:54.295,0.210,-0.488,0.122,-0.061
1646672814305,2022-03-07T12:06:54.305,0.220,-0.549,0.061,0.183
1646672814315,2022-03-07T12:06:54.315,0.230,-0.549,0.061,0.305
1646672814325,2022-03-07T12:06:54.325,0.240,-0.549,0.122,0.366
1646672814335,2022-03-07T12:06:54.335,0.250,-0.549,0.000,0.549
