epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1646070087944,2022-02-28T12:41:27.944,0.000,-1.098,-0.488,-12.866
1646070087954,2022-02-28T12:41:27.954,0.010,-0.793,-0.671,-11.890
1646070087964,2022-02-28T12:41:27.964,0.020,-0.549,0.488,-12.073
1646070087974,2022-02-28T12:41:27.974,0.030,-0.305,1.585,-11.402
1646070087984,2022-02-28T12:41:27.984,0.040,-0.671,2.317,-10.183
1646070087994,2022-02-28T12:41:27.994,0.050,-1.524,2.805,-8.780
1646070088004,2022-02-28T12:41:28.004,0.060,-2.012,3.171,-6.707
1646070088014,2022-02-28T12:41:28.014,0.070,-1.768,3.293,-4.268
1646070088024,2022-02-28T12:41:28.024,0.080,-1.585,3.110,-2.012
1646070088034,2022-02-28T12:41:28.034,0.090,-2.073,2.805,-0.122
1646070088044,2022-02-28T12:41:28.044,0.100,-1.890,2.439,1.768
1646070088054,2022-02-28T12:41:28.054,0.110,-1.220,2.256,3.963
1646070088064,2022-02-28T12:41:28.064,0.120,-1.159,1.890,6.280
1646070088074,2022-02-28T12:41:28.074,0.130,-1.463,1.524,8.598
1646070088084,2022-02-28T12:41:28.084,0.140,-1.524,1.341,11.037
1646070088094,2022-02-28T12:41:28.094,0.150,-1.037,1.280,13.476
1646070088104,2022-02-28T12:41:28.104,0.160,-0.122,0.793,14.817
1646070088114,2022-02-28T12:41:28.114,0.170,0.915,0.122,14.939
1646070088124,2022-02-28T12:41:28.124,0.180,2.866,-0.732,13.171
1646070088134,2022-02-28T12:41:28.134,0.190,4.878,-1.890,10.000
1646070088144,2022-02-28T12:41:28.144,0.200,5.549,-3.049,6.220
1646070088154,2022-02-28T12:41:28.154,0.210,5.427,-4.207,2.683
1646070088164,2022-02-28T12:41:28.164,0.220,6.280,-5.000,-0.183
1646070088174,2022-02-28T12:41:28.174,0.230,6.341,-5.549,-3.841
1646070088184,2022-02-28T12:41:28.184,0.240,3.659,-5.610,-7.927
1646070088194,2022-02-28T12:41:28.194,0.250,1.585,-5.183,-11.159
1646070088204,2022-02-28T12:41:28.204,0.260,2.744,-4.207,-13.110
1646070088214,2022-02-28T12:41:28.214,0.270,3.476,-2.866,-14.634
1646070088224,2022-02-28T12:41:28.224,0.280,1.951,-1.707,-15.976
1646070088234,2022-02-28T12:41:28.234,0.290,0.976,-0.610,-16.585
1646070088244,2022-02-28T12:41:28.244,0.300,0.854,0.305,-16.220
1646070088254,2022-02-28T12:41:28.254,0.310,-0.305,0.976,-15.610
1646070088264,2022-02-28T12:41:28.264,0.320,-2.073,1.280,-14.390
1646070088274,2022-02-28T12:41:28.274,0.330,-3.110,1.463,-12.317
