epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1646069076384,2022-02-28T12:24:36.384,0.000,99047.688
1646069076520,2022-02-28T12:24:36.520,0.136,99053.047
1646069076656,2022-02-28T12:24:36.656,0.272,99053.047
1646069076791,2022-02-28T12:24:36.791,0.407,99054.391
1646069076927,2022-02-28T12:24:36.927,0.543,99057.281
1646069077063,2022-02-28T12:24:37.063,0.679,99056.703
1646069077198,2022-02-28T12:24:37.198,0.814,99055.180
1646069077334,2022-02-28T12:24:37.334,0.950,99063.984
1646069077471,2022-02-28T12:24:37.471,1.087,99058.625
1646069077605,2022-02-28T12:24:37.605,1.221,99054.805
1646069077742,2022-02-28T12:24:37.742,1.358,99059.969
1646069077878,2022-02-28T12:24:37.878,1.494,99050.578
1646069078013,2022-02-28T12:24:38.013,1.629,99053.469
1646069078149,2022-02-28T12:24:38.149,1.765,99057.078
1646069078285,2022-02-28T12:24:38.285,1.901,99061.305
1646069078420,2022-02-28T12:24:38.420,2.036,99055.938
1646069078556,2022-02-28T12:24:38.556,2.172,99053.258
1646069078692,2022-02-28T12:24:38.692,2.308,99054.016
1646069078827,2022-02-28T12:24:38.827,2.443,99053.844
1646069078963,2022-02-28T12:24:38.963,2.579,99050.781
1646069079098,2022-02-28T12:24:39.098,2.714,99051.336
1646069079234,2022-02-28T12:24:39.234,2.850,99047.313
1646069079371,2022-02-28T12:24:39.371,2.987,99047.891
1646069079505,2022-02-28T12:24:39.505,3.121,99052.125
1646069079641,2022-02-28T12:24:39.641,3.257,99050.367
1646069079778,2022-02-28T12:24:39.778,3.394,99048.102
1646069079912,2022-02-28T12:24:39.912,3.528,99051.336
1646069080049,2022-02-28T12:24:40.049,3.665,99047.891
1646069080185,2022-02-28T12:24:40.185,3.801,99047.688
1646069080320,2022-02-28T12:24:40.320,3.936,99050.000
1646069080456,2022-02-28T12:24:40.456,4.072,99055.938
1646069080591,2022-02-28T12:24:40.591,4.207,99053.258
1646069080727,2022-02-28T12:24:40.727,4.343,99051.336
1646069080863,2022-02-28T12:24:40.863,4.479,99052.125
1646069080998,2022-02-28T12:24:40.998,4.614,99049.234
