epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1650912787183,2022-04-25T14:53:07.183,0.000,0.183,-0.549,-0.732
1650912787193,2022-04-25T14:53:07.193,0.010,0.000,-0.793,-0.183
1650912787203,2022-04-25T14:53:07.203,0.020,-0.061,-0.793,-0.610
1650912787213,2022-04-25T14:53:07.213,0.030,-0.061,-0.976,-0.732
1650912787223,2022-04-25T14:53:07.223,0.040,-0.061,-0.976,-0.610
1650912787233,2022-04-25T14:53:07.233,0.050,-0.122,-0.793,-0.427
1650912787243,2022-04-25T14:53:07.243,0.060,0.000,-0.793,-0.122
1650912787253,2022-04-25T14:53:07.253,0.070,0.183,-0.732,0.061
1650912787263,2022-04-25T14:53:07.263,0.080,0.061,-0.549,0.183
1650912787273,2022-04-25T14:53:07.273,0.090,-0.122,-0.305,0.183
1650912787283,2022-04-25T14:53:07.283,0.100,-0.183,-0.183,0.244
1650912787293,2022-04-25T14:53:07.293,0.110,-0.122,0.061,0.305
1650912787303,2022-04-25T14:53:07.303,0.120,-0.305,0.305,0.427
1650912787313,2022-04-25T14:53:07.313,0.130,-0.671,0.427,0.549
1650912787323,2022-04-25T14:53:07.323,0.140,-0.732,0.427,0.793
1650912787333,2022-04-25T14:53:07.333,0.150,-0.793,0.488,0.854
1650912787343,2022-04-25T14:53:07.343,0.160,-0.915,0.610,0.793
1650912787353,2022-04-25T14:53:07.353,0.170,-0.915,0.488,0.854
1650912787363,2022-04-25T14:53:07.363,0.180,-0.610,0.244,0.854
1650912787373,2022-04-25T14:53:07.373,0.190,-0.305,0.122,0.793
1650912787383,2022-04-25T14:53:07.383,0.200,0.000,-0.061,0.610
1650912787393,2022-04-25T14:53:07.393,0.210,0.122,-0.366,0.366
1650912787403,2022-04-25T14:53:07.403,0.220,0.244,-0.732,0.122
1650912787413,2022-04-25T14:53:07.413,0.230,0.305,-0.915,-0.122
1650912787423,2022-04-25T14:53:07.423,0.240,0.305,-0.915,-0.488
1650912787433,2022-04-25T14:53:07.433,0.250,0.183,-1.098,-0.793
1650912787443,2022-04-25T14:53:07.443,0.260,0.000,-0.976,-1.159
1650912787453,2022-04-25T14:53:07.453,0.270,-0.305,-0.915,-1.159
1650912787463,2022-04-25T14:53:07.463,0.280,-0.610,-0.915,-1.220
1650912787473,2022-04-25T14:53:07.473,0.290,-0.732,-0.732,-1.037
1650912787483,2022-04-25T14:53:07.483,0.300,-0.793,-0.488,-0.793
1650912787493,2022-04-25T14:53:07.493,0.310,-0.732,-0.427,-0.671
1650912787503,2022-04-25T14:53:07.503,0.320,-0.732,-0.427,-0.610
1650912787513,2022-04-25T14:53:07.513,0.330,-0.671,-0.244,-0.549
1650912787523,2022-04-25T14:53:07.523,0.340,-0.610,-0.244,-0.549
1650912787533,2022-04-25T14:53:07.533,0.350,-0.488,-0.183,-0.549
1650912787543,2022-04-25T14:53:07.543,0.360,-0.183,0.122,-0.549
1650912787553,2022-04-25T14:53:07.553,0.370,-0.183,0.427,-0.427
1650912787563,2022-04-25T14:53:07.563,0.380,0.061,0.671,-0.122
1650912787573,2022-04-25T14:53:07.573,0.390,0.366,0.915,0.183
1650912787583,2022-04-25T14:53:07.583,0.400,0.488,1.037,0.549
1650912787593,2022-04-25T14:53:07.593,0.410,0.305,1.098,0.610
1650912787603,2022-04-25T14:53:07.603,0.420,0.366,1.159,0.671
1650912787613,2022-04-25T14:53:07.613,0.430,0.671,1.159,0.671
1650912787623,2022-04-25T14:53:07.623,0.440,0.793,1.159,0.488
1650912787633,2022-04-25T14:53:07.633,0.450,0.793,0.915,0.122
1650912787643,2022-04-25T14:53:07.643,0.460,0.793,0.671,-0.122
1650912787653,2022-04-25T14:53:07.653,0.470,0.915,0.610,-0.366
1650912787663,2022-04-25T14:53:07.663,0.480,0.976,0.122,-0.549
1650912787673,2022-04-25T14:53:07.673,0.490,0.793,-0.427,-0.732
1650912787683,2022-04-25T14:53:07.683,0.500,0.366,-0.915,-0.854
1650912787693,2022-04-25T14:53:07.693,0.510,-0.122,-1.280,-1.098
1650912787703,2022-04-25T14:53:07.703,0.520,-0.488,-1.585,-1.098
1650912787713,2022-04-25T14:53:07.713,0.530,-0.793,-1.707,-1.037
1650912787723,2022-04-25T14:53:07.723,0.540,-1.159,-1.829,-0.854
1650912787733,2022-04-25T14:53:07.733,0.550,-1.280,-1.585,-0.610
1650912787743,2022-04-25T14:53:07.743,0.560,-1.402,-1.341,-0.366
1650912787753,2022-04-25T14:53:07.753,0.570,-1.524,-1.098,-0.122
1650912787763,2022-04-25T14:53:07.763,0.580,-1.524,-0.915,0.183
1650912787773,2022-04-25T14:53:07.773,0.590,-1.585,-0.793,0.305
1650912787783,2022-04-25T14:53:07.783,0.600,-1.524,-0.488,0.549
1650912787793,2022-04-25T14:53:07.793,0.610,-1.220,-0.427,0.610
1650912787803,2022-04-25T14:53:07.803,0.620,-1.159,-0.366,0.610
1650912787813,2022-04-25T14:53:07.813,0.630,-1.220,-0.244,0.671
1650912787823,2022-04-25T14:53:07.823,0.640,-1.037,-0.244,0.732
1650912787833,2022-04-25T14:53:07.833,0.650,-0.671,-0.305,0.793
1650912787843,2022-04-25T14:53:07.843,0.660,-0.549,-0.183,0.915
1650912787853,2022-04-25T14:53:07.853,0.670,-0.732,-0.122,1.037
1650912787863,2022-04-25T14:53:07.863,0.680,-0.915,-0.061,1.159
1650912787873,2022-04-25T14:53:07.873,0.690,-0.854,0.183,1.341
1650912787883,2022-04-25T14:53:07.883,0.700,-0.793,0.366,1.402
