epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1650913179085,2022-04-25T14:59:39.085,0.000,0.366,1.768,-0.366
1650913179095,2022-04-25T14:59:39.095,0.010,0.000,2.439,-0.854
1650913179105,2022-04-25T14:59:39.105,0.020,0.122,2.073,-0.305
1650913179115,2022-04-25T14:59:39.115,0.030,0.183,1.829,-0.122
1650913179125,2022-04-25T14:59:39.125,0.040,0.122,1.890,0.183
1650913179135,2022-04-25T14:59:39.135,0.050,0.122,1.646,0.427
1650913179145,2022-04-25T14:59:39.145,0.060,0.000,1.402,0.732
1650913179155,2022-04-25T14:59:39.155,0.070,-0.183,1.220,0.915
1650913179165,2022-04-25T14:59:39.165,0.080,-0.305,1.037,1.159
1650913179175,2022-04-25T14:59:39.175,0.090,-0.427,0.793,1.220
1650913179185,2022-04-25T14:59:39.185,0.100,-0.671,0.610,1.280
1650913179195,2022-04-25T14:59:39.195,0.110,-0.793,0.549,1.341
1650913179205,2022-04-25T14:59:39.205,0.120,-0.732,0.427,1.280
1650913179215,2022-04-25T14:59:39.215,0.130,-0.488,0.183,1.220
1650913179225,2022-04-25T14:59:39.225,0.140,-0.610,0.244,1.220
1650913179235,2022-04-25T14:59:39.235,0.150,-0.305,0.305,1.280
1650913179245,2022-04-25T14:59:39.245,0.160,-0.366,0.183,1.341
1650913179255,2022-04-25T14:59:39.255,0.170,-0.671,0.122,1.220
1650913179265,2022-04-25T14:59:39.265,0.180,-0.732,-0.061,1.098
1650913179275,2022-04-25T14:59:39.275,0.190,-0.793,-0.122,1.037
1650913179285,2022-04-25T14:59:39.285,0.200,-0.671,-0.183,1.098
1650913179295,2022-04-25T14:59:39.295,0.210,-0.671,-0.122,1.037
1650913179305,2022-04-25T14:59:39.305,0.220,-0.610,0.000,0.976
1650913179315,2022-04-25T14:59:39.315,0.230,-0.366,0.244,0.976
1650913179325,2022-04-25T14:59:39.325,0.240,-0.427,0.244,1.037
1650913179335,2022-04-25T14:59:39.335,0.250,-0.671,0.366,0.915
1650913179345,2022-04-25T14:59:39.345,0.260,-0.732,0.305,0.976
1650913179355,2022-04-25T14:59:39.355,0.270,-0.793,0.305,1.159
1650913179365,2022-04-25T14:59:39.365,0.280,-1.098,0.183,1.585
1650913179375,2022-04-25T14:59:39.375,0.290,-1.524,-0.061,2.866
1650913179385,2022-04-25T14:59:39.385,0.300,-1.890,-0.488,5.305
1650913179395,2022-04-25T14:59:39.395,0.310,-2.988,-1.402,8.720
1650913179405,2022-04-25T14:59:39.405,0.320,-5.244,-2.500,12.988
1650913179415,2022-04-25T14:59:39.415,0.330,-8.171,-3.476,17.683
1650913179425,2022-04-25T14:59:39.425,0.340,-10.000,-3.902,23.293
1650913179435,2022-04-25T14:59:39.435,0.350,-10.183,-3.720,28.659
1650913179445,2022-04-25T14:59:39.445,0.360,-11.646,-3.293,31.890
1650913179455,2022-04-25T14:59:39.455,0.370,-14.756,-2.012,33.354
1650913179465,2022-04-25T14:59:39.465,0.380,-15.549,0.610,33.171
1650913179475,2022-04-25T14:59:39.475,0.390,-13.293,3.841,31.037
1650913179485,2022-04-25T14:59:39.485,0.400,-11.159,7.012,26.768
1650913179495,2022-04-25T14:59:39.495,0.410,-11.037,9.512,21.524
1650913179505,2022-04-25T14:59:39.505,0.420,-11.768,10.976,17.134
1650913179515,2022-04-25T14:59:39.515,0.430,-11.829,11.402,15.183
1650913179525,2022-04-25T14:59:39.525,0.440,-11.037,10.732,16.341
1650913179535,2022-04-25T14:59:39.535,0.450,-11.037,8.963,19.573
1650913179545,2022-04-25T14:59:39.545,0.460,-13.232,6.220,23.598
1650913179555,2022-04-25T14:59:39.555,0.470,-16.463,2.988,28.232
1650913179565,2022-04-25T14:59:39.565,0.480,-18.110,-0.122,33.293
1650913179575,2022-04-25T14:59:39.575,0.490,-18.171,-3.049,38.415
1650913179585,2022-04-25T14:59:39.585,0.500,-18.232,-5.671,42.927
1650913179595,2022-04-25T14:59:39.595,0.510,-17.927,-7.805,46.707
1650913179605,2022-04-25T14:59:39.605,0.520,-16.341,-9.512,49.939
1650913179615,2022-04-25T14:59:39.615,0.530,-14.634,-11.037,52.500
1650913179625,2022-04-25T14:59:39.625,0.540,-13.720,-12.439,54.268
1650913179635,2022-04-25T14:59:39.635,0.550,-12.988,-13.659,55.671
1650913179645,2022-04-25T14:59:39.645,0.560,-11.646,-14.817,57.378
1650913179655,2022-04-25T14:59:39.655,0.570,-9.756,-15.671,58.780
1650913179665,2022-04-25T14:59:39.665,0.580,-7.805,-16.646,60.183
1650913179675,2022-04-25T14:59:39.675,0.590,-5.854,-17.439,61.707
1650913179685,2022-04-25T14:59:39.685,0.600,-3.841,-17.927,63.293
1650913179695,2022-04-25T14:59:39.695,0.610,-1.890,-18.049,64.695
1650913179705,2022-04-25T14:59:39.705,0.620,-0.366,-18.049,65.488
1650913179715,2022-04-25T14:59:39.715,0.630,0.488,-17.683,65.305
1650913179725,2022-04-25T14:59:39.725,0.640,1.037,-16.951,64.085
1650913179735,2022-04-25T14:59:39.735,0.650,1.402,-15.976,62.073
1650913179745,2022-04-25T14:59:39.745,0.660,2.012,-14.939,60.061
1650913179755,2022-04-25T14:59:39.755,0.670,3.415,-13.476,58.476
1650913179765,2022-04-25T14:59:39.765,0.680,4.634,-12.256,57.256
1650913179775,2022-04-25T14:59:39.775,0.690,4.451,-11.402,55.976
1650913179785,2022-04-25T14:59:39.785,0.700,3.232,-10.793,54.451
1650913179795,2022-04-25T14:59:39.795,0.710,1.890,-10.366,53.171
1650913179805,2022-04-25T14:59:39.805,0.720,1.402,-9.512,52.744
1650913179815,2022-04-25T14:59:39.815,0.730,1.585,-8.841,52.683
1650913179825,2022-04-25T14:59:39.825,0.740,1.280,-8.293,52.622
1650913179835,2022-04-25T14:59:39.835,0.750,-0.122,-7.866,51.951
1650913179845,2022-04-25T14:59:39.845,0.760,-2.012,-7.500,50.488
1650913179855,2022-04-25T14:59:39.855,0.770,-4.146,-7.439,48.293
1650913179865,2022-04-25T14:59:39.865,0.780,-6.585,-7.500,45.793
1650913179875,2022-04-25T14:59:39.875,0.790,-9.268,-7.927,43.293
1650913179885,2022-04-25T14:59:39.885,0.800,-12.378,-8.415,40.793
1650913179895,2022-04-25T14:59:39.895,0.810,-14.695,-8.902,38.293
1650913179905,2022-04-25T14:59:39.905,0.820,-16.220,-9.573,36.159
1650913179915,2022-04-25T14:59:39.915,0.830,-17.866,-10.305,34.268
1650913179925,2022-04-25T14:59:39.925,0.840,-19.390,-10.915,31.585
1650913179935,2022-04-25T14:59:39.935,0.850,-19.878,-11.220,27.927
1650913179945,2022-04-25T14:59:39.945,0.860,-19.756,-11.220,23.659
