epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1650912787174,2022-04-25T14:53:07.174,0.000,98385.969
1650912787310,2022-04-25T14:53:07.310,0.136,98383.688
1650912787445,2022-04-25T14:53:07.445,0.271,98384.633
1650912787581,2022-04-25T14:53:07.581,0.407,98386.727
1650912787717,2022-04-25T14:53:07.717,0.543,98385.391
1650912787854,2022-04-25T14:53:07.854,0.680,98384.805
1650912787988,2022-04-25T14:53:07.988,0.814,98381.953
1650912788125,2022-04-25T14:53:08.125,0.951,98382.703
1650912788259,2022-04-25T14:53:08.259,1.085,98379.828
1650912788396,2022-04-25T14:53:08.396,1.222,98388.266
1650912788530,2022-04-25T14:53:08.530,1.356,98381.563
1650912788667,2022-04-25T14:53:08.667,1.493,98381.172
1650912788803,2022-04-25T14:53:08.803,1.629,98376.766
1650912788938,2022-04-25T14:53:08.938,1.764,98384.047
1650912789074,2022-04-25T14:53:09.074,1.900,98385.586
1650912789210,2022-04-25T14:53:09.210,2.036,98385.000
1650912789345,2022-04-25T14:53:09.345,2.171,98374.469
1650912789481,2022-04-25T14:53:09.481,2.307,98378.297
1650912789617,2022-04-25T14:53:09.617,2.443,98377.148
1650912789752,2022-04-25T14:53:09.752,2.578,98385.000
1650912789888,2022-04-25T14:53:09.888,2.714,98382.125
1650912790025,2022-04-25T14:53:10.025,2.851,98382.125
1650912790159,2022-04-25T14:53:10.159,2.985,98384.805
1650912790296,2022-04-25T14:53:10.296,3.122,98385.391
1650912790430,2022-04-25T14:53:10.430,3.256,98389.609
1650912790566,2022-04-25T14:53:10.566,3.392,98386.922
1650912790703,2022-04-25T14:53:10.703,3.529,98385.000
1650912790837,2022-04-25T14:53:10.837,3.663,98380.227
1650912790974,2022-04-25T14:53:10.974,3.800,98380.227
1650912791110,2022-04-25T14:53:11.110,3.936,98384.414
1650912791245,2022-04-25T14:53:11.245,4.071,98380.227
1650912791381,2022-04-25T14:53:11.381,4.207,98380.031
1650912791517,2022-04-25T14:53:11.517,4.343,98381.734
1650912791652,2022-04-25T14:53:11.652,4.478,98384.414
1650912791788,2022-04-25T14:53:11.788,4.614,98387.094
1650912791924,2022-04-25T14:53:11.924,4.750,98382.320
1650912792059,2022-04-25T14:53:12.059,4.885,98379.641
1650912792195,2022-04-25T14:53:12.195,5.021,98382.906
1650912792330,2022-04-25T14:53:12.330,5.156,98380.391
1650912792466,2022-04-25T14:53:12.466,5.292,98386.539
1650912792603,2022-04-25T14:53:12.603,5.429,98379.641
1650912792737,2022-04-25T14:53:12.737,5.563,98384.609
1650912792874,2022-04-25T14:53:12.874,5.700,98376.766
1650912793010,2022-04-25T14:53:13.010,5.836,98385.750
1650912793145,2022-04-25T14:53:13.145,5.971,98386.539
1650912793281,2022-04-25T14:53:13.281,6.107,98379.836
1650912793416,2022-04-25T14:53:13.416,6.242,98387.875
1650912793552,2022-04-25T14:53:13.552,6.378,98380.391
1650912793688,2022-04-25T14:53:13.688,6.514,98382.688
1650912793823,2022-04-25T14:53:13.823,6.649,98375.422
1650912793959,2022-04-25T14:53:13.959,6.785,98383.859
1650912794095,2022-04-25T14:53:14.095,6.921,98381.180
1650912794230,2022-04-25T14:53:14.230,7.056,98376.953
1650912794366,2022-04-25T14:53:14.366,7.192,98382.320
1650912794503,2022-04-25T14:53:14.503,7.329,98372.938
1650912794637,2022-04-25T14:53:14.637,7.463,98379.250
1650912794774,2022-04-25T14:53:14.774,7.600,98378.109
1650912794910,2022-04-25T14:53:14.910,7.736,98380.000
1650912795045,2022-04-25T14:53:15.045,7.871,98377.711
1650912795181,2022-04-25T14:53:15.181,8.007,98380.391
1650912795317,2022-04-25T14:53:15.317,8.143,98382.125
1650912795452,2022-04-25T14:53:15.452,8.278,98377.914
1650912795588,2022-04-25T14:53:15.588,8.414,98378.297
1650912795723,2022-04-25T14:53:15.723,8.549,98376.766
1650912795859,2022-04-25T14:53:15.859,8.685,98381.734
1650912795995,2022-04-25T14:53:15.995,8.821,98379.453
1650912796130,2022-04-25T14:53:16.130,8.956,98381.938
1650912796266,2022-04-25T14:53:16.266,9.092,98381.938
1650912796402,2022-04-25T14:53:16.402,9.228,98380.203
1650912796537,2022-04-25T14:53:16.537,9.363,98375.430
1650912796673,2022-04-25T14:53:16.673,9.499,98378.672
1650912796810,2022-04-25T14:53:16.810,9.636,98382.125
1650912796944,2022-04-25T14:53:16.944,9.770,98382.688
1650912797081,2022-04-25T14:53:17.081,9.907,98382.125
1650912797215,2022-04-25T14:53:17.215,10.041,98382.125
1650912797352,2022-04-25T14:53:17.352,10.178,98382.125
1650912797488,2022-04-25T14:53:17.488,10.314,98381.734
1650912797623,2022-04-25T14:53:17.623,10.449,98385.563
1650912797759,2022-04-25T14:53:17.759,10.585,98381.547
