exp_id,activity_id,activity_name,acc_x_mean,acc_x_var,acc_y_mean,acc_y_var,acc_z_mean,acc_z_var,acc_sum_mean,acc_abssum_mean,acc_sum_var,acc_abssum_var,acc_maxabssum,gyr_x_mean,gyr_x_var,gyr_y_mean,gyr_y_var,gyr_z_mean,gyr_z_var,gyr_sum_mean,gyr_abssum_mean,gyr_sum_var,gyr_abssum_var,gyr_maxabssum
45,1,Sitting and Reading a book,-0.537548,0.0007372141242484966,0.800356,0.0003065102845691379,-0.11279600000000001,0.0011241587014028055,25.002,241.78333333333333,116843.664576,30092.544165333333,400.178,0.311464,22.033157852408813,-2.001948,57.055589091478964,-0.6124839999999999,36.72019028230861,-383.828,2005.1333333333332,339006.88315599994,399569.8920413335,2714.512
45,1,Sitting and Reading a book,-0.545214,0.0005663088216432858,0.794566,0.00010158882164328655,-0.101464,0.002302942589178357,24.648000000000014,240.2073333333333,116449.76132499998,30811.702700333335,397.283,-0.2919760000000001,8.290451686797594,0.7303679999999999,95.04618143143887,0.28313800000000006,6.397577509975951,120.25499999999998,1823.367,65664.91834300001,1780404.6469750002,3361.282
45,1,Sitting and Reading a book,-0.525654,0.0008545473787575147,0.801056,0.00019888663727454849,-0.13556,0.002523890180360722,23.307000000000006,243.71166666666667,116232.59518300001,27954.354852333337,400.528,-0.14488200000000007,11.054726725527054,2.4322840000000006,67.82822795124648,0.6864460000000001,6.034106191466933,495.6413333333335,1732.336,432535.0482243336,1049789.361243,2899.962
45,1,Sitting and Reading a book,-0.5102000000000001,0.00014077354709418863,0.8090080000000001,9.819632865731402e-05,-0.15609399999999998,0.00021262641683366738,23.785666666666668,245.8836666666667,116546.77820433334,26707.24881233334,404.504,0.81876,6.691826539478958,-1.550884,24.15148846747896,0.549286,3.021418621446894,-30.472999999999995,1139.309,420772.623013,236672.62429300003,1671.188
45,1,Sitting and Reading a book,-0.5062340000000001,0.00017324974348697418,0.812174,6.142657715430807e-05,-0.14873799999999998,0.00011601338276553108,26.20033333333333,244.52433333333332,116223.12150933332,27564.58332133333,406.087,-0.2897800000000001,9.189894252104208,0.1886579999999997,21.452768013062123,-0.11330599999999999,5.203983976316634,-35.73800000000006,1166.358,14634.510408999982,187081.74909900007,1644.585
45,1,Sitting and Reading a book,-0.5051380000000001,0.0002695540641282569,0.81368,0.00011034228456913764,-0.14573,0.0009608107214428859,27.13533333333332,244.09133333333332,116205.10732033334,27938.728280333333,406.84,-0.30890999999999996,16.126532999899798,-1.4385219999999999,68.96560417787174,0.36142,8.888526212024049,-231.00199999999995,1642.0286666666664,206881.532617,752646.4196663331,2639.2749999999996
45,1,Sitting and Reading a book,-0.502494,0.00034010617635270594,0.8226199999999999,0.00022819198396793514,-0.09901200000000002,0.0028875349258517032,36.85233333333331,237.35433333333333,115338.7658643333,32870.28824433332,411.30999999999995,0.873536,11.248351199102204,-3.7536499999999995,52.581770452404804,0.8327920000000002,8.653223543823648,-341.22033333333326,1532.6176666666668,1768665.0238123331,631215.6927323333,2450.013
45,1,Sitting and Reading a book,-0.5262760000000001,0.0019183364969939884,0.814356,0.0006993679999999989,-0.037184,0.0019000261963927857,41.81599999999999,232.36066666666667,115067.72981200002,36888.75562133334,407.178,-1.2404760000000001,30.138266041507013,-1.2531960000000004,55.15170328816031,-0.6437999999999998,17.311200108216433,-522.912,2158.9346666666665,30314.480508000044,366412.7762493334,2823.554
45,1,Sitting and Reading a book,-0.557662,0.0010270258076152297,0.796812,0.00040446959519038024,-0.005523999999999999,0.0027280174589178357,38.937666666666665,233.57433333333336,115966.63519233336,36677.37600833333,398.406,-2.0178000000000003,32.77281876953907,2.4507040000000004,134.99801151942285,-0.396612,17.168470815086174,6.048666666666738,2651.4673333333335,1279291.1222173336,1346328.0826093336,3936.474
45,1,Sitting and Reading a book,-0.56874,0.0007670665330661312,0.7896839999999999,0.0003808338116232464,-0.002167999999999996,0.0015806651062124247,36.46266666666666,232.17999999999998,116389.54936933333,37672.052123999994,394.842,0.5625599999999998,15.538045385170339,-0.11414999999999964,138.92911383517037,-0.18232200000000018,10.813816278873748,44.348000000000006,2156.59,42393.043316999974,1670726.7739329997,3640.0029999999997
45,1,Sitting and Reading a book,-0.5747519999999999,0.000904571639278556,0.7829400000000001,0.00042946733466933874,-0.031170000000000003,0.0013187826653306613,29.503000000000014,232.8356666666667,116732.66873700001,36791.46909033334,391.47,1.743676,30.906087441907815,-3.0825539999999996,118.37102995098597,-0.49013199999999996,21.77461486430461,-304.835,2827.043,1458460.2508269995,2200303.467331,4508.709
