exp_id,activity_id,activity_name,acc_x_mean,acc_x_var,acc_y_mean,acc_y_var,acc_z_mean,acc_z_var,acc_sum_mean,acc_abssum_mean,acc_sum_var,acc_abssum_var,acc_maxabssum,gyr_x_mean,gyr_x_var,gyr_y_mean,gyr_y_var,gyr_z_mean,gyr_z_var,gyr_sum_mean,gyr_abssum_mean,gyr_sum_var,gyr_abssum_var,gyr_maxabssum
67,1,Sitting and Reading a book,-0.58976,0.0016749322645290582,0.627728,0.0017905390941883774,-0.444836,0.002524429963927856,-67.81133333333334,277.054,110569.73041733333,2328.917435999999,313.864,0.619374,77.0405566153547,-1.4296419999999999,57.44269426236072,1.469522,44.39752115181964,109.87566666666669,2658.7916666666665,555265.4203773332,27371.1501693333,2773.239
67,1,Sitting and Reading a book,-0.571564,0.0014173566172344684,0.6546460000000001,0.0007920367575150304,-0.4262619999999999,0.0006623540641282565,-57.19666666666664,275.412,112211.07249033335,3340.6058910000033,327.32300000000004,-0.635244,10.574214365194386,-0.3368239999999999,32.65537158419238,-0.1197419999999999,32.120486263963926,-181.96833333333333,1797.6323333333332,16746.725130333343,212115.06609433325,2111.115
67,1,Sitting and Reading a book,-0.568396,0.00111547814028056,0.671788,0.000352820697394789,-0.40364,0.0009815334669338676,-50.04133333333332,273.97066666666666,113406.09485733333,4572.408129333334,335.894,-0.23291199999999998,6.652552665587175,-1.3206160000000002,27.582870489523042,0.07537599999999997,22.972813000625248,-246.35866666666672,1528.2053333333333,134455.63110933336,187891.00492133346,1814.6960000000001
67,1,Sitting and Reading a book,-0.589964,0.0007574455951903802,0.659362,0.0006976702965931863,-0.391812,0.0008611870300601201,-53.73566666666668,273.52299999999997,112710.26865233334,4819.304166999999,329.681,0.707702,6.942958406008016,-0.7580780000000001,51.031244985887774,-0.1458500000000001,15.344832648797595,-32.70433333333336,1562.4836666666667,135495.21454533335,528992.6017453335,2352.695
67,1,Sitting and Reading a book,-0.558528,0.00639944811222445,0.6611800000000001,0.0019361398797595186,-0.42307799999999995,0.0017455590340681366,-53.40433333333332,273.79766666666666,111735.40493033336,3565.695750333336,330.59000000000003,0.19621400000000006,23.289050425054107,2.346808,57.8558490332024,1.805124,46.71957897858117,724.6909999999999,2318.989666666667,312794.47903299995,427468.5683863331,2880.754
67,1,Sitting and Reading a book,-0.448578,0.009557198312625248,0.7194079999999999,0.002895644825651303,-0.45397,0.0018068107214428864,-30.52333333333334,270.32599999999996,114209.8458643333,5993.137266999996,359.70399999999995,-0.9130560000000001,29.949896954773546,1.2610880000000002,28.77184345917435,2.0239000000000003,64.01196021442885,395.32200000000006,2528.017333333333,580603.9510840001,384370.4250573333,3243.904
67,1,Sitting and Reading a book,-0.405598,0.0015172669298597194,0.746374,0.0004180341923847703,-0.46426,0.0014493270541082164,-20.580666666666662,269.372,116504.80837433333,8298.242559000002,373.187,-0.13559599999999994,30.906409928641285,-1.81198,19.071084937474946,0.052214,28.21917935491383,-315.89366666666666,1904.0316666666668,263364.79921633337,42422.63754433329,2107.08
67,1,Sitting and Reading a book,-0.43462199999999995,0.00027342195991983994,0.738202,0.00018977674949899833,-0.456464,0.0005286339719438877,-25.48066666666666,271.548,116800.83581233333,7167.257917000001,369.101,0.554398,20.891743775146292,-1.201156,12.36172415196794,0.34625800000000007,7.56830096937475,-50.083333333333336,1206.4479999999999,229990.9247463333,51944.357325000004,1462.703
67,1,Sitting and Reading a book,-0.43765,0.00017321392785571153,0.7511300000000001,0.00022372454909819678,-0.43058399999999997,0.0005188326092184371,-19.5173333333333,269.894,117070.65810633334,8377.890703000008,375.56500000000005,0.3845219999999999,12.288844863242483,-1.3600399999999997,7.897498531462926,0.723796,4.598029437258518,-41.95366666666663,992.5556666666665,312540.66224233323,27958.3339143333,1114.965
67,1,Sitting and Reading a book,-0.43402,0.00010668096192384777,0.7595019999999999,6.998997595190392e-05,-0.41924399999999995,0.0002129062765531062,-15.62700000000001,268.7943333333333,117256.46779899999,9247.18204433333,379.751,0.455532,10.266212522020039,-0.916092,7.882178897330661,0.40671999999999997,2.829972430460922,-8.973333333333338,814.2733333333332,151398.6081693333,35776.10306533333,959.318
67,1,Sitting and Reading a book,-0.428522,5.1179875751503094e-05,0.755394,3.022321042084174e-05,-0.43232600000000004,8.73905050100202e-05,-17.575666666666667,269.3736666666667,117181.26516133333,8801.362809333334,377.697,0.39165,0.5473671938877755,0.008155999999999978,4.949396059783568,-0.002194000000000003,1.6713126336312625,66.26866666666665,510.13733333333334,12595.32778633333,40777.91691633334,717.438
67,1,Sitting and Reading a book,-0.42387400000000003,2.1681486973947933e-05,0.751842,3.033771142284574e-05,-0.44301999999999997,4.859278557114237e-05,-19.175333333333338,269.78933333333333,117098.74504233334,8470.858584333333,375.921,0.37091199999999996,0.46675343512625256,-0.35067600000000004,5.324724411847696,0.08011599999999999,1.8106235817074148,16.72533333333332,535.2793333333333,32951.38760933333,62161.76430533332,787.56
67,1,Sitting and Reading a book,-0.424212,2.436378356713431e-05,0.7478859999999999,3.231763927855717e-05,-0.44951800000000003,3.187342284569144e-05,-20.974000000000007,270.26933333333335,117009.60226899998,8101.196472333331,373.943,0.33359800000000006,0.3101024773507014,-0.624848,1.1689778445851704,0.14868,1.5742044985971944,-23.761666666666645,395.771,64631.62368433333,16387.379751000004,494.38
