epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568484312764,2019-09-14T14:05:12.764,0.0,-0.6233942741876066,0.1925903827777009,-0.004637121266375624
1568484312774,2019-09-14T14:05:12.774,0.01,-0.6391554927045131,0.21648469840202367,-0.0835110415814696
1568484312784,2019-09-14T14:05:12.784,0.02,-0.6785516052473126,0.3433708379562577,-0.02847350264356258
1568484312794,2019-09-14T14:05:12.794,0.03,-0.6829170041418511,0.46369577790309624,0.07751561623622329
1568484312804,2019-09-14T14:05:12.804,0.04,-0.5478955138549308,0.45244999032449995,0.08247189736724882
1568484312814,2019-09-14T14:05:12.814,0.05,-0.35267455322049834,0.386650779944937,0.0011806516003960744
1568484312824,2019-09-14T14:05:12.824,0.06,-0.3577987928122002,0.3924420834012885,-0.07952120718811007
1568484312834,2019-09-14T14:05:12.834,0.07,-0.5891949405417041,0.4194142744340065,-0.18756043958558036
1568484312844,2019-09-14T14:05:12.844,0.08,-0.7253147346210369,0.31771436666277636,-0.3286485319494509
1568484312854,2019-09-14T14:05:12.854,0.09,-0.5689599235034861,0.07810805759191017,-0.36589888104570234
1568484312864,2019-09-14T14:05:12.864,0.1,-0.310348974933617,-0.13378095731468506,-0.296801334010942
1568484312874,2019-09-14T14:05:12.874,0.11,-0.21631090539047715,-0.1945788289085037,-0.3477242701560516
1568484312884,2019-09-14T14:05:12.884,0.12,-0.3349399153442385,-0.160491781212669,-0.546983561686691
1568484312894,2019-09-14T14:05:12.894,0.13,-0.5814914821839287,-0.13306732885079733,-0.5955478695592645
1568484312904,2019-09-14T14:05:12.904,0.14,-0.8925655532749079,-0.11538528006618512,-0.35208239870126085
1568484312914,2019-09-14T14:05:12.914,0.15,-1.1638237349511484,-0.10175147796562048,-0.052458456311807705
1568484312924,2019-09-14T14:05:12.924,0.16,-1.2040246503782712,-0.16304472250403795,0.06310709803348136
1568484312934,2019-09-14T14:05:12.934,0.17,-0.9454640181305856,-0.30354908797046765,0.011865651815046233
1568484312944,2019-09-14T14:05:12.944,0.18,-0.5917647032595745,-0.3923627446687912,-0.11259027108161893
1568484312954,2019-09-14T14:05:12.954,0.19,-0.4070669395778581,-0.3676091349417593,-0.32819396793798344
1568484312964,2019-09-14T14:05:12.964,0.2,-0.4401478935961977,-0.3160269992790217,-0.6477898661567567
1568484312974,2019-09-14T14:05:12.974,0.21,-0.5218126423992344,-0.2646091333895574,-0.930851765820953
1568484312984,2019-09-14T14:05:12.984,0.22,-0.4850696841041532,-0.14155920150017384,-1.0283481089912279
1568484312994,2019-09-14T14:05:12.994,0.23,-0.35032869878636064,0.007374535069745308,-0.9997210087538946
1568484313004,2019-09-14T14:05:13.004,0.24,-0.2604600844798719,0.038785869151499106,-1.0089885599006014
1568484313014,2019-09-14T14:05:13.014,0.25,-0.2856229913613577,-0.03908658728117468,-1.0575940612224255
1568484313024,2019-09-14T14:05:13.024,0.26,-0.3841748359556564,-0.09827902927803382,-0.9850567328856996
1568484313034,2019-09-14T14:05:13.034,0.27,-0.47700557367772467,-0.13362237799562907,-0.7201837394493011
1568484313044,2019-09-14T14:05:13.044,0.28,-0.5038700232126816,-0.21917740887227982,-0.42407553758319505
1568484313054,2019-09-14T14:05:13.054,0.29,-0.5076376592209343,-0.28738728048971623,-0.3431126474639523
1568484313064,2019-09-14T14:05:13.064,0.3,-0.6159791189881761,-0.19838940520133388,-0.5300257656690194
1568484313074,2019-09-14T14:05:13.074,0.31,-0.8325903143730051,0.018506135289813756,-0.7691673365458288
1568484313084,2019-09-14T14:05:13.084,0.32,-0.9926817104864897,0.20437095410668793,-0.8103516899002319
1568484313094,2019-09-14T14:05:13.094,0.33,-1.0210301431791329,0.3234861192286198,-0.6173912157212083
1568484313104,2019-09-14T14:05:13.104,0.34,-1.0070090618735947,0.4882542510485962,-0.3738641916323267
1568484313114,2019-09-14T14:05:13.114,0.35,-0.9141214449554672,0.7248021958514829,-0.3022503127890419
1568484313124,2019-09-14T14:05:13.124,0.36,-0.5263490933564936,0.8983044455497499,-0.46265341770437696
1568484313134,2019-09-14T14:05:13.134,0.37,0.11542103929398219,0.9377133822807229,-0.6933836933728863
1568484313144,2019-09-14T14:05:13.144,0.38,0.575680261213914,0.9681465107539979,-0.7943795063777563
1568484313154,2019-09-14T14:05:13.154,0.39,0.6057143505950586,1.1115537421956916,-0.7691341482322385
1568484313164,2019-09-14T14:05:13.164,0.4,0.500954460857649,1.2941425539061773,-0.7819544968172542
1568484313174,2019-09-14T14:05:13.174,0.41,0.6031397346115447,1.3718744432939016,-0.8884268241304545
1568484313184,2019-09-14T14:05:13.184,0.42,0.8189632828429697,1.3344864906009175,-0.9701419970652274
1568484313194,2019-09-14T14:05:13.194,0.43,0.8568544649441618,1.2643313935756817,-0.9383434635224484
