epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636123418252,2021-11-05T10:43:38.252,0.000,99731.313
1636123418388,2021-11-05T10:43:38.388,0.136,99730.969
1636123418524,2021-11-05T10:43:38.524,0.272,99725.625
1636123418659,2021-11-05T10:43:38.659,0.407,99727.727
1636123418795,2021-11-05T10:43:38.795,0.543,99727.188
1636123418932,2021-11-05T10:43:38.932,0.680,99727.727
1636123419066,2021-11-05T10:43:39.066,0.814,99725.625
1636123419203,2021-11-05T10:43:39.203,0.951,99727.188
1636123419337,2021-11-05T10:43:39.337,1.085,99729.063
1636123419474,2021-11-05T10:43:39.474,1.222,99722.375
1636123419610,2021-11-05T10:43:39.610,1.358,99728.297
1636123419745,2021-11-05T10:43:39.745,1.493,99729.063
1636123419881,2021-11-05T10:43:39.881,1.629,99726.391
1636123420017,2021-11-05T10:43:40.017,1.765,99730.625
1636123420152,2021-11-05T10:43:40.152,1.900,99725.625
1636123420288,2021-11-05T10:43:40.288,2.036,99727.953
1636123420423,2021-11-05T10:43:40.423,2.171,99729.859
1636123420559,2021-11-05T10:43:40.559,2.307,99725.625
1636123420695,2021-11-05T10:43:40.695,2.443,99722.375
1636123420830,2021-11-05T10:43:40.830,2.578,99727.727
1636123420966,2021-11-05T10:43:40.966,2.714,99727.188
1636123421103,2021-11-05T10:43:41.103,2.851,99727.953
1636123421237,2021-11-05T10:43:41.237,2.985,99731.195
1636123421374,2021-11-05T10:43:41.374,3.122,99731.195
1636123421510,2021-11-05T10:43:41.510,3.258,99729.063
1636123421645,2021-11-05T10:43:41.645,3.393,99725.281
1636123421781,2021-11-05T10:43:41.781,3.529,99728.523
1636123421916,2021-11-05T10:43:41.916,3.664,99728.523
1636123422052,2021-11-05T10:43:42.052,3.800,99727.188
1636123422188,2021-11-05T10:43:42.188,3.936,99722.602
1636123422323,2021-11-05T10:43:42.323,4.071,99729.063
1636123422459,2021-11-05T10:43:42.459,4.207,99727.953
1636123422595,2021-11-05T10:43:42.595,4.343,99727.953
1636123422730,2021-11-05T10:43:42.730,4.478,99729.289
1636123422866,2021-11-05T10:43:42.866,4.614,99729.859
1636123423002,2021-11-05T10:43:43.002,4.750,99728.523
1636123423137,2021-11-05T10:43:43.137,4.885,99728.523
1636123423273,2021-11-05T10:43:43.273,5.021,99725.047
1636123423408,2021-11-05T10:43:43.408,5.156,99731.961
1636123423544,2021-11-05T10:43:43.544,5.292,99726.047
1636123423681,2021-11-05T10:43:43.681,5.429,99731.961
1636123423815,2021-11-05T10:43:43.815,5.563,99725.500
1636123423952,2021-11-05T10:43:43.952,5.700,99729.289
1636123424088,2021-11-05T10:43:44.088,5.836,99731.391
1636123424223,2021-11-05T10:43:44.223,5.971,99728.719
1636123424359,2021-11-05T10:43:44.359,6.107,99727.953
1636123424494,2021-11-05T10:43:44.494,6.242,99724.516
1636123424630,2021-11-05T10:43:44.630,6.378,99730.625
1636123424766,2021-11-05T10:43:44.766,6.514,99727.609
1636123424901,2021-11-05T10:43:44.901,6.649,99727.383
1636123425037,2021-11-05T10:43:45.037,6.785,99726.844
1636123425173,2021-11-05T10:43:45.173,6.921,99733.531
1636123425308,2021-11-05T10:43:45.308,7.056,99731.391
1636123425444,2021-11-05T10:43:45.444,7.192,99727.383
1636123425579,2021-11-05T10:43:45.579,7.327,99730.055
1636123425715,2021-11-05T10:43:45.715,7.463,99732.188
1636123425852,2021-11-05T10:43:45.852,7.600,99723.367
1636123425986,2021-11-05T10:43:45.986,7.734,99728.172
1636123426123,2021-11-05T10:43:46.123,7.871,99726.047
1636123426259,2021-11-05T10:43:46.259,8.007,99730.281
1636123426394,2021-11-05T10:43:46.394,8.142,99730.055
1636123426530,2021-11-05T10:43:46.530,8.278,99728.719
1636123426665,2021-11-05T10:43:46.665,8.413,99724.359
1636123426801,2021-11-05T10:43:46.801,8.549,99725.500
1636123426937,2021-11-05T10:43:46.937,8.685,99728.938
1636123427072,2021-11-05T10:43:47.072,8.820,99724.164
1636123427208,2021-11-05T10:43:47.208,8.956,99729.516
1636123427344,2021-11-05T10:43:47.344,9.092,99724.703
1636123427479,2021-11-05T10:43:47.479,9.227,99728.938
1636123427615,2021-11-05T10:43:47.615,9.363,99724.703
