epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627845444746,2021-08-01T15:17:24.746,0.0,-0.01379206392143773,0.014672929189357555,-0.0022120618283819698
1627845444756,2021-08-01T15:17:24.756,0.01,-0.0163105543795702,0.022354453131954787,-0.001826087567093653
1627845444766,2021-08-01T15:17:24.766,0.02,-0.016247085412594585,0.024489685304991876,-0.002442837413270064
1627845444776,2021-08-01T15:17:24.776,0.03,-0.013981008541932743,0.022392026096559447,-0.0036577941210720177
1627845444786,2021-08-01T15:17:24.786,0.04,-0.01208366681021422,0.020854407708887166,-0.0041974403115017335
1627845444796,2021-08-01T15:17:24.796,0.05,-0.012380479967660653,0.02161245680187271,-0.003595058582617161
1627845444806,2021-08-01T15:17:24.806,0.06,-0.014322532999724257,0.023019356811478032,-0.0025879257451125294
1627845444816,2021-08-01T15:17:24.816,0.07,-0.015834274618827967,0.023417263956073887,-0.0017305531656113407
1627845444826,2021-08-01T15:17:24.826,0.08,-0.015610533338415479,0.022838829213131746,-0.0008472936030732921
1627845444836,2021-08-01T15:17:24.836,0.09,-0.014419962445231242,0.022457374718336594,-0.00040272496085402555
1627845444846,2021-08-01T15:17:24.846,0.1,-0.013803066349568294,0.022967172613901903,-0.0013604631013351702
1627845444856,2021-08-01T15:17:24.856,0.11,-0.01402478861524923,0.02364161302376723,-0.0028683854525543943
1627845444866,2021-08-01T15:17:24.866,0.12,-0.014101114831107958,0.02356167948714572,-0.002869579573883527
1627845444876,2021-08-01T15:17:24.876,0.13,-0.013587821618224947,0.02311209046018667,-0.0016426902306365622
1627845444886,2021-08-01T15:17:24.886,0.14,-0.013285718014521341,0.023146993776539414,-0.0015082773077689598
1627845444896,2021-08-01T15:17:24.896,0.15,-0.013630358404382644,0.02354989488469183,-0.002749460292374838
1627845444906,2021-08-01T15:17:24.906,0.16,-0.013741333852662489,0.023751605685112004,-0.0030681318879154837
1627845444916,2021-08-01T15:17:24.916,0.17,-0.013321974784115627,0.02374347295602062,-0.0014259729900028143
1627845444926,2021-08-01T15:17:24.926,0.18,-0.013469395023679234,0.02369861166002248,0.00013995467405835814
1627845444936,2021-08-01T15:17:24.936,0.19,-0.014165356569252954,0.0234564064420708,-0.0006743171172851442
1627845444946,2021-08-01T15:17:24.946,0.2,-0.013871286582768528,0.023003644250725652,-0.0032791464866815797
1627845444956,2021-08-01T15:17:24.956,0.21,-0.012604170329626876,0.022808354661084298,-0.005139122480458249
1627845444966,2021-08-01T15:17:24.966,0.22,-0.011987599080326376,0.023193507412637003,-0.00519570626447445
1627845444976,2021-08-01T15:17:24.976,0.23,-0.012184850998229963,0.02364405872895403,-0.0044518227800618366
1627845444986,2021-08-01T15:17:24.986,0.24,-0.012087841328632457,0.023251659805028843,-0.0035812617349353015
1627845444996,2021-08-01T15:17:24.996,0.25,-0.011734440764530788,0.022169271419976263,-0.002507506607866346
1627845445006,2021-08-01T15:17:25.006,0.26,-0.011974002577968271,0.021907556556639014,-0.0019344956450485
1627845445016,2021-08-01T15:17:25.016,0.27,-0.012850924514108169,0.023280403023586794,-0.002486920004813745
1627845445026,2021-08-01T15:17:25.026,0.28,-0.013719023024049483,0.025031677084654418,-0.0030174100945473633
1627845445036,2021-08-01T15:17:25.036,0.29,-0.014087362235778854,0.02560643473120837,-0.0023437502954024815
1627845445046,2021-08-01T15:17:25.046,0.3,-0.01398922847408509,0.02502880642730864,-0.0015085233376020018
1627845445056,2021-08-01T15:17:25.056,0.31,-0.013831596808802322,0.024085247475416093,-0.0020244245902082576
1627845445066,2021-08-01T15:17:25.066,0.32,-0.013733943802245099,0.023127314327650705,-0.0031304675809040537
1627845445076,2021-08-01T15:17:25.076,0.33,-0.013378110278698962,0.02252662241310708,-0.002810976599627101
1627845445086,2021-08-01T15:17:25.086,0.34,-0.012825327855117901,0.022899688242902817,-0.0008147479498556616
1627845445096,2021-08-01T15:17:25.096,0.35,-0.01269063545542756,0.024002151701604427,0.0008310531653357924
1627845445106,2021-08-01T15:17:25.106,0.36,-0.013103588870967,0.024531334196992383,0.00036902239894175343
1627845445116,2021-08-01T15:17:25.116,0.37,-0.013203317716137713,0.023838750520290393,-0.001363874349871673
1627845445126,2021-08-01T15:17:25.126,0.38,-0.012191074691050897,0.022863917353300255,-0.002009248088910816
1627845445136,2021-08-01T15:17:25.136,0.39,-0.01061386628805068,0.022666396834902708,-0.001026460955432273
1627845445146,2021-08-01T15:17:25.146,0.4,-0.009927854165820432,0.023001738276209785,-0.00022646878506425152
1627845445156,2021-08-01T15:17:25.156,0.41,-0.01066918887186739,0.0230552518129973,-0.0005894952935134343
1627845445166,2021-08-01T15:17:25.166,0.42,-0.011783434332343058,0.022752580366701247,-0.0010396118518226124
1627845445176,2021-08-01T15:17:25.176,0.43,-0.011952068467336752,0.022626439190732636,-0.0008828313802353731
1627845445186,2021-08-01T15:17:25.186,0.44,-0.010998417946792141,0.022855490462542448,-0.00075550480267654
1627845445196,2021-08-01T15:17:25.196,0.45,-0.009850569220007505,0.02302175456592176,-0.0009482309783866174
1627845445206,2021-08-01T15:17:25.206,0.46,-0.009287698889998353,0.02272191374374226,-0.0011096331439201996
1627845445216,2021-08-01T15:17:25.216,0.47,-0.009056552439132937,0.0221103282072214,-0.0012762574646080563
1627845445226,2021-08-01T15:17:25.226,0.48,-0.008771479293274025,0.02178936193900346,-0.0015570050862325003
1627845445236,2021-08-01T15:17:25.236,0.49,-0.008936411027064987,0.02208366712644077,-0.0015379747862995668
1627845445246,2021-08-01T15:17:25.246,0.5,-0.009805161233167544,0.022420751701576473,-0.0010243346019828457
1627845445256,2021-08-01T15:17:25.256,0.51,-0.010324521049784575,0.02206563841919959,-0.0006042575266615917
1627845445266,2021-08-01T15:17:25.266,0.52,-0.009740228588533711,0.021486797012665974,-0.0008121359923632496
1627845445276,2021-08-01T15:17:25.276,0.53,-0.008927509922149841,0.021623923745629638,-0.0013383279158638382
1627845445286,2021-08-01T15:17:25.286,0.54,-0.008755637541765528,0.021961693567014325,-0.0016602638540857565
1627845445296,2021-08-01T15:17:25.296,0.55,-0.008584232732662803,0.02138282345856677,-0.0018285666750343238
1627845445306,2021-08-01T15:17:25.306,0.56,-0.007649342822962049,0.02044155080998418,-0.0019142003055672343
1627845445316,2021-08-01T15:17:25.316,0.57,-0.00660045792664583,0.020388559033264086,-0.0016198540650366098
1627845445326,2021-08-01T15:17:25.326,0.58,-0.006343817470637697,0.02072427093350515,-0.0012704002117902122
1627845445336,2021-08-01T15:17:25.336,0.59,-0.006566537222354422,0.02005401731468026,-0.0017289311432598345
1627845445346,2021-08-01T15:17:25.346,0.6,-0.006785018175727483,0.018521350541525067,-0.002529321407950029
1627845445356,2021-08-01T15:17:25.356,0.61,-0.007351215507420317,0.017464984021766036,-0.002209186403399323
1627845445366,2021-08-01T15:17:25.366,0.62,-0.007891016661924937,0.017324336621415165,-0.0011148461761510862
1627845445376,2021-08-01T15:17:25.376,0.63,-0.006907052637623334,0.017332451000686575,-0.0010509973391381114
1627845445386,2021-08-01T15:17:25.386,0.64,-0.004616834702065489,0.01706311471453446,-0.0017824262583364724
1627845445396,2021-08-01T15:17:25.396,0.65,-0.0034226430138208867,0.01707374331807425,-0.001275661042632388
1627845445406,2021-08-01T15:17:25.406,0.66,-0.00405848233609962,0.017511814242445807,0.0003986570976823737
1627845445416,2021-08-01T15:17:25.416,0.67,-0.004536757783097752,0.017360389105773973,0.0010479440675186678
1627845445426,2021-08-01T15:17:25.426,0.68,-0.0040409544324861105,0.01637093786372431,0.0004155419478595187
1627845445436,2021-08-01T15:17:25.436,0.69,-0.004141532809873774,0.016128250752778975,0.0006193641581220856
1627845445446,2021-08-01T15:17:25.446,0.7,-0.0051077984936920865,0.017256062464005708,0.0020504894309601443
1627845445456,2021-08-01T15:17:25.456,0.71,-0.004835838369958089,0.017719317616563084,0.0022551093019051345
1627845445466,2021-08-01T15:17:25.466,0.72,-0.0026757068249698484,0.01624174067626967,-8.826649964880067e-06
1627845445476,2021-08-01T15:17:25.476,0.73,-0.0008597218164241582,0.014781065808503004,-0.0024304163739111385
1627845445486,2021-08-01T15:17:25.486,0.74,-0.0008683988429524157,0.01521788385804277,-0.002351413082352934
1627845445496,2021-08-01T15:17:25.496,0.75,-0.0014908783095831518,0.016327573554600572,-0.000320228682074995
1627845445506,2021-08-01T15:17:25.506,0.76,-0.0015507167732623024,0.016072397713083785,0.0009814152000901517
1627845445516,2021-08-01T15:17:25.516,0.77,-0.0015350894707572196,0.014593001520558717,0.0002337980605749584
1627845445526,2021-08-01T15:17:25.526,0.78,-0.0016841788572248867,0.013412855383887487,-0.0011666904197051079
1627845445536,2021-08-01T15:17:25.536,0.79,-0.001223366199094621,0.013032424079585419,-0.0011314056532784893
1627845445546,2021-08-01T15:17:25.546,0.8,1.836791014110374e-05,0.01255275455994254,0.0002714409080510629
1627845445556,2021-08-01T15:17:25.556,0.81,0.001274243369430041,0.011444562957648115,0.0009838718145981995
