epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1627843920295,2021-08-01T14:52:00.295,0.0,-1.0765247736346282e-06,-2.448785871966288e-07,1.0019956489476763e-06
1627843920345,2021-08-01T14:52:00.345,0.05,7.157909826204698e-07,8.777552783020077e-07,4.980268773741776e-07
1627843920395,2021-08-01T14:52:00.395,0.1,1.252932944729205e-06,-1.1135903938456436e-08,9.676369099894916e-07
1627843920445,2021-08-01T14:52:00.445,0.15,9.90303116492625e-07,-2.4015983880004088e-06,1.4950479166984765e-06
1627843920495,2021-08-01T14:52:00.495,0.2,9.165351813219564e-07,-3.873602074164801e-06,7.794241816495227e-07
1627843920545,2021-08-01T14:52:00.545,0.25,1.0777837522414122e-06,-3.245309863831601e-06,-4.293283914865956e-07
1627843920595,2021-08-01T14:52:00.595,0.3,1.162658615040269e-06,-1.7529880411350002e-06,-4.1984502740005414e-07
1627843920645,2021-08-01T14:52:00.645,0.35,1.2685296239803758e-06,-8.690853357756756e-07,6.12166951110317e-07
1627843920695,2021-08-01T14:52:00.695,0.4,1.5214141649409605e-06,-7.867131218911939e-07,1.0236898650240977e-06
1627843920745,2021-08-01T14:52:00.745,0.45,1.7508495450742986e-06,-1.111081598364959e-06,4.6087902745518206e-07
1627843920795,2021-08-01T14:52:00.795,0.5,1.7719162699961577e-06,-1.3162122817467385e-06,4.70258224146009e-08
1627843920845,2021-08-01T14:52:00.845,0.55,1.6391804900752717e-06,-8.777090481673735e-07,3.072192384602269e-07
1627843920895,2021-08-01T14:52:00.895,0.6,1.499676685914513e-06,-5.625155735562353e-08,5.881923958760056e-07
1627843920945,2021-08-01T14:52:00.945,0.65,1.2956251113191862e-06,2.975096856848199e-07,4.350332332448561e-07
1627843920995,2021-08-01T14:52:00.995,0.7,9.515035348976682e-07,8.84996849423488e-08,3.3252057071955583e-07
1627843921045,2021-08-01T14:52:01.045,0.75,8.222553453764166e-07,-7.395424827748256e-08,7.419151053465905e-07
1627843921095,2021-08-01T14:52:01.095,0.8,1.2234531388384164e-06,-9.84507086867985e-08,1.1715651449707477e-06
1627843921145,2021-08-01T14:52:01.145,0.85,1.5884894423480532e-06,-2.859848560491755e-07,8.345047398164506e-07
1627843921195,2021-08-01T14:52:01.195,0.9,1.2119354606323098e-06,-5.094748539264139e-07,-1.1019678846855268e-07
1627843921245,2021-08-01T14:52:01.245,0.95,6.116021715815878e-07,-6.401265110395325e-07,-6.471126187229083e-07
1627843921295,2021-08-01T14:52:01.295,1.0,7.300524473214679e-07,-9.975225404186314e-07,-2.464025774441761e-07
1627843921345,2021-08-01T14:52:01.345,1.05,1.2284949267811543e-06,-1.6127217440286174e-06,4.7043704168855905e-07
1627843921395,2021-08-01T14:52:01.395,1.1,1.1221797731273032e-06,-1.963265410513803e-06,6.312462813235646e-07
1627843921445,2021-08-01T14:52:01.445,1.15,4.770447969593568e-07,-1.7525235827783038e-06,1.9410214427389818e-07
1627843921495,2021-08-01T14:52:01.495,1.2,1.3257689367668988e-07,-1.2261992710775217e-06,-2.2582183207674917e-07
1627843921545,2021-08-01T14:52:01.545,1.25,3.9574773957967985e-07,-8.780094101997252e-07,-2.7660588267195815e-07
1627843921595,2021-08-01T14:52:01.595,1.3,7.874920199879836e-07,-1.0815933479287175e-06,-1.771614457426849e-07
1627843921645,2021-08-01T14:52:01.645,1.35,6.611894275100286e-07,-1.5425654962668364e-06,-2.1079321955479787e-07
1627843921695,2021-08-01T14:52:01.695,1.4,1.7379979018457686e-08,-1.4750143376316434e-06,-3.090953610816183e-07
1627843921745,2021-08-01T14:52:01.745,1.45,-3.4571632650339964e-07,-8.360665083244241e-07,-2.006597746854195e-07
1627843921795,2021-08-01T14:52:01.795,1.5,4.0779312817039263e-08,-4.936960673803547e-07,1.7669701182730584e-07
1627843921845,2021-08-01T14:52:01.845,1.55,6.497682670935366e-07,-7.263315059795095e-07,4.415181458064628e-07
1627843921895,2021-08-01T14:52:01.895,1.6,9.509431680004133e-07,-8.10323898384064e-07,1.4410164564515748e-07
1627843921945,2021-08-01T14:52:01.945,1.65,1.0597944805116264e-06,-5.013096085147241e-07,-5.156915970326496e-07
1627843921995,2021-08-01T14:52:01.995,1.7,1.0920622412102217e-06,-4.6707258827648143e-07,-8.044507325955788e-07
1627843922045,2021-08-01T14:52:02.045,1.75,8.86555777136131e-07,-9.120509540914292e-07,-4.318455326596703e-07
1627843922095,2021-08-01T14:52:02.095,1.8,5.375739333768692e-07,-1.2532635436815807e-06,1.6032048858077496e-07
1627843922145,2021-08-01T14:52:02.145,1.85,5.207875787948296e-07,-1.2091759770455363e-06,5.255542963328195e-07
1627843922195,2021-08-01T14:52:02.195,1.9,1.0033490727941882e-06,-9.35978701566063e-07,6.327264090862082e-07
1627843922245,2021-08-01T14:52:02.245,1.95,1.4382537783146275e-06,-5.666141484195351e-07,6.535650823475378e-07
1627843922295,2021-08-01T14:52:02.295,2.0,1.370441474106596e-06,-4.625200069788064e-07,8.768553658891862e-07
1627843922345,2021-08-01T14:52:02.345,2.05,1.2144396822013917e-06,-9.066977454052941e-07,1.542854830973107e-06
1627843922395,2021-08-01T14:52:02.395,2.1,1.5646431442227214e-06,-1.287131901139632e-06,2.3450052923820637e-06
1627843922445,2021-08-01T14:52:02.445,2.15,2.2619646811378654e-06,-9.677142929348413e-07,2.711392123385408e-06
1627843922495,2021-08-01T14:52:02.495,2.2,2.7489255312868723e-06,-5.922628818561381e-07,2.785949249275157e-06
1627843922545,2021-08-01T14:52:02.545,2.25,2.9023933296386215e-06,-9.357209767560616e-07,3.1482162114780203e-06
1627843922595,2021-08-01T14:52:02.595,2.3,3.048540149358153e-06,-1.404189089366178e-06,3.646651274826813e-06
1627843922645,2021-08-01T14:52:02.645,2.35,3.3592440907468667e-06,-1.2337066330041513e-06,3.7261471738894614e-06
1627843922695,2021-08-01T14:52:02.695,2.4,3.6820135935976035e-06,-7.595563306679334e-07,3.502787412327547e-06
1627843922745,2021-08-01T14:52:02.745,2.45,4.013216900410775e-06,-3.174858406848488e-07,3.350134445501843e-06
1627843922795,2021-08-01T14:52:02.795,2.5,4.554329376513567e-06,3.11992893201257e-07,3.1311843514139914e-06
1627843922845,2021-08-01T14:52:02.845,2.55,5.142082967355325e-06,7.710300018408975e-07,2.6565384565076934e-06
1627843922895,2021-08-01T14:52:02.895,2.6,5.400923815899023e-06,3.7453882895723236e-07,2.0067596775926975e-06
1627843922945,2021-08-01T14:52:02.945,2.65,5.508782526788145e-06,-4.081416200601343e-07,1.0981963246195755e-06
1627843922995,2021-08-01T14:52:02.995,2.7,5.9151096625564354e-06,-4.045687989742014e-07,-1.7931187135026204e-07
1627843923045,2021-08-01T14:52:03.045,2.75,6.489519772405699e-06,4.988967911348922e-07,-1.529098856239901e-06
1627843923095,2021-08-01T14:52:03.095,2.8,6.7244150166642794e-06,1.2837174766428825e-06,-2.5913720239195603e-06
1627843923145,2021-08-01T14:52:03.145,2.85,6.451119629776655e-06,1.299974969441366e-06,-3.353349348837817e-06
1627843923195,2021-08-01T14:52:03.195,2.9,6.076873138343757e-06,9.843617675308133e-07,-3.980519994710801e-06
1627843923245,2021-08-01T14:52:03.245,2.95,6.3532665905283545e-06,1.041363732210599e-06,-4.651485843776126e-06
1627843923295,2021-08-01T14:52:03.295,3.0,7.453327306156715e-06,1.4546078386337681e-06,-5.439305630759281e-06
1627843923345,2021-08-01T14:52:03.345,3.05,8.298089069962356e-06,1.652212925785716e-06,-6.057533928985851e-06
1627843923395,2021-08-01T14:52:03.395,3.1,7.825196998052967e-06,1.41095222141428e-06,-6.1624552794166495e-06
1627843923445,2021-08-01T14:52:03.445,3.15,6.608497206913889e-06,1.1197548557673065e-06,-6.061080781579793e-06
1627843923495,2021-08-01T14:52:03.495,3.2,6.102734463954245e-06,1.18842748649649e-06,-6.493006364867487e-06
1627843923545,2021-08-01T14:52:03.545,3.25,6.830279208073622e-06,1.5821506485136808e-06,-7.73257935386772e-06
1627843923595,2021-08-01T14:52:03.595,3.3,8.116386644706979e-06,1.9331680471231978e-06,-9.407081585968553e-06
1627843923645,2021-08-01T14:52:03.645,3.35,8.976661901315148e-06,1.9502791748065433e-06,-1.0863371197897848e-05
1627843923695,2021-08-01T14:52:03.695,3.4,8.855449036546784e-06,1.7591268619792467e-06,-1.1572276732130779e-05
1627843923745,2021-08-01T14:52:03.745,3.45,8.064334559364998e-06,1.7282663321477123e-06,-1.1758524161214878e-05
1627843923795,2021-08-01T14:52:03.795,3.5,7.654979693566704e-06,1.9649951883188018e-06,-1.2247618119607341e-05
1627843923845,2021-08-01T14:52:03.845,3.55,8.393014987096583e-06,2.347037332487895e-06,-1.3124299929697504e-05
1627843923895,2021-08-01T14:52:03.895,3.6,9.762554244551471e-06,2.833652908551263e-06,-1.3567800299157023e-05
1627843923945,2021-08-01T14:52:03.945,3.65,1.0398648063522803e-05,3.1983650232628695e-06,-1.3395486519239114e-05
1627843923995,2021-08-01T14:52:03.995,3.7,9.67198418493199e-06,2.9870415285996708e-06,-1.330738284820676e-05
1627843924045,2021-08-01T14:52:04.045,3.75,8.496502478876273e-06,2.334746256023515e-06,-1.353038892146822e-05
1627843924095,2021-08-01T14:52:04.095,3.8,8.246617808674193e-06,2.027725882047408e-06,-1.373445187192395e-05
1627843924145,2021-08-01T14:52:04.145,3.85,9.034200685669838e-06,2.308986046486041e-06,-1.39703954980308e-05
