epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1627845205388,2021-08-01T15:13:25.388,0.0,-0.016297429151420198,-0.023826845077519348,0.00430021035776549
1627845205398,2021-08-01T15:13:25.398,0.01,-0.01719946392888573,-0.02967496221665735,0.005250314876866102
1627845205408,2021-08-01T15:13:25.408,0.02,-0.017672277481382326,-0.032114875189307335,0.004301576761485945
1627845205418,2021-08-01T15:13:25.418,0.03,-0.01800297803189091,-0.032182715026527156,0.003212959043469585
1627845205428,2021-08-01T15:13:25.428,0.04,-0.018095917844691736,-0.032188525311127106,0.004440952662155415
1627845205438,2021-08-01T15:13:25.438,0.05,-0.017554125040568944,-0.03207403320064954,0.00686553377790572
1627845205448,2021-08-01T15:13:25.448,0.06,-0.01695488874986655,-0.03136349691271988,0.007451917879373513
1627845205458,2021-08-01T15:13:25.458,0.07,-0.01707772839400125,-0.030981570557853833,0.005664001552704781
1627845205468,2021-08-01T15:13:25.468,0.08,-0.01753230705763718,-0.03135426377179476,0.0038846843231773757
1627845205478,2021-08-01T15:13:25.478,0.09,-0.017626815291741885,-0.03152044175462417,0.004168862341218703
1627845205488,2021-08-01T15:13:25.488,0.1,-0.01747694164450046,-0.03106111308810485,0.00584045172511693
1627845205498,2021-08-01T15:13:25.498,0.11,-0.017208580779911754,-0.030739511232748838,0.006485813366123153
1627845205508,2021-08-01T15:13:25.508,0.12,-0.016331368446735245,-0.030959216922452442,0.005244256280192027
1627845205518,2021-08-01T15:13:25.518,0.13,-0.01481142304530901,-0.03127889431026459,0.003980259204506371
1627845205528,2021-08-01T15:13:25.528,0.14,-0.013627276558173085,-0.03125700675950721,0.004426978131170873
1627845205538,2021-08-01T15:13:25.538,0.15,-0.013500833407248641,-0.030793641387193364,0.005827041348699578
1627845205548,2021-08-01T15:13:25.548,0.16,-0.014004775124760178,-0.030288888218766605,0.006442129551975265
1627845205558,2021-08-01T15:13:25.558,0.17,-0.014459598336839165,-0.030506448360015627,0.0059863158416126345
1627845205568,2021-08-01T15:13:25.568,0.18,-0.014943175949111643,-0.03125220506609411,0.005581179275610333
1627845205578,2021-08-01T15:13:25.578,0.19,-0.01576710837866425,-0.031212791055048372,0.005951003689759208
1627845205588,2021-08-01T15:13:25.588,0.2,-0.01625108911756762,-0.03025890103902577,0.006700277507580206
1627845205598,2021-08-01T15:13:25.598,0.21,-0.015052828552216074,-0.02992701948678226,0.007399845337874294
1627845205608,2021-08-01T15:13:25.608,0.22,-0.012253280192646324,-0.030647370825368715,0.008047215384936204
1627845205618,2021-08-01T15:13:25.618,0.23,-0.00992617178941391,-0.031032984909241168,0.008216083615707607
1627845205628,2021-08-01T15:13:25.628,0.24,-0.009670970268749326,-0.030606853315566587,0.007489981406830361
1627845205638,2021-08-01T15:13:25.638,0.25,-0.010836477271095237,-0.030643668186921443,0.006846081484091241
1627845205648,2021-08-01T15:13:25.648,0.26,-0.01194018456450736,-0.03168161829388199,0.007566438313178119
1627845205658,2021-08-01T15:13:25.658,0.27,-0.01232620919327444,-0.0323921824164516,0.008917288029891736
1627845205668,2021-08-01T15:13:25.668,0.28,-0.011955103005319219,-0.0316629893048524,0.009112876430538661
1627845205678,2021-08-01T15:13:25.678,0.29,-0.011053192212156612,-0.03024633175915153,0.008155818442217282
1627845205688,2021-08-01T15:13:25.688,0.3,-0.010134793740809195,-0.029525045602729064,0.0074606471002545485
1627845205698,2021-08-01T15:13:25.698,0.31,-0.009435047383891124,-0.029610834494595104,0.007376664416651399
1627845205708,2021-08-01T15:13:25.708,0.32,-0.008726280900328667,-0.029542024252760486,0.007312233752702275
1627845205718,2021-08-01T15:13:25.718,0.33,-0.008099167250621613,-0.028938537971857133,0.007365590287289876
1627845205728,2021-08-01T15:13:25.728,0.34,-0.008015341245498186,-0.028521380893442472,0.007797803764810922
1627845205738,2021-08-01T15:13:25.738,0.35,-0.008297309854938987,-0.02886242174272664,0.008061161250414964
1627845205748,2021-08-01T15:13:25.748,0.36,-0.008097767787295124,-0.029468551678322127,0.007932546536106333
1627845205758,2021-08-01T15:13:25.758,0.37,-0.007232468719319282,-0.02953794904466564,0.008081808249609967
1627845205768,2021-08-01T15:13:25.768,0.38,-0.00647579055370434,-0.02893669713284724,0.008626010573602808
1627845205778,2021-08-01T15:13:25.778,0.39,-0.006141390594467305,-0.02810105880106451,0.009042791238241407
1627845205788,2021-08-01T15:13:25.788,0.4,-0.0056646624514803175,-0.027557731421323513,0.009447535561469008
1627845205798,2021-08-01T15:13:25.798,0.41,-0.005044764985203035,-0.027572781772434177,0.009808059375146522
1627845205808,2021-08-01T15:13:25.808,0.42,-0.005152813859409685,-0.027845338346626426,0.00917860141573415
1627845205818,2021-08-01T15:13:25.818,0.43,-0.005898909755851798,-0.02775300609666985,0.007810954127950114
1627845205828,2021-08-01T15:13:25.828,0.44,-0.0055856544041417485,-0.027081188964965315,0.007548096406535452
1627845205838,2021-08-01T15:13:25.838,0.45,-0.0031981238294046164,-0.02620609001206614,0.008542336442799281
1627845205848,2021-08-01T15:13:25.848,0.46,-0.0003276576841072442,-0.025571472596725313,0.009039005867997506
1627845205858,2021-08-01T15:13:25.858,0.47,0.000596826986047066,-0.02531318262145449,0.009064826008282621
1627845205868,2021-08-01T15:13:25.868,0.48,-0.00036712575586200194,-0.025413628727418952,0.01010122113551509
1627845205878,2021-08-01T15:13:25.878,0.49,-0.000781784168358326,-0.025884612449306704,0.011213720839699555
1627845205888,2021-08-01T15:13:25.888,0.5,0.00046958166168426045,-0.026453886904859916,0.010084892036463452
1627845205898,2021-08-01T15:13:25.898,0.51,0.0016365936654549945,-0.026359946823424164,0.007486306440836651
1627845205908,2021-08-01T15:13:25.908,0.52,0.001271989299736303,-0.02523614595123895,0.006387450328256579
1627845205918,2021-08-01T15:13:25.918,0.53,0.0007284879139510326,-0.023888852354596618,0.0071900735243400115
1627845205928,2021-08-01T15:13:25.928,0.54,0.0018265046447674366,-0.023180856134020898,0.007737012745647901
1627845205938,2021-08-01T15:13:25.938,0.55,0.003876288178676953,-0.022863962337867548,0.007401066403577187
1627845205948,2021-08-01T15:13:25.948,0.56,0.004875549452211189,-0.0225772430880228,0.007618850723838136
1627845205958,2021-08-01T15:13:25.958,0.57,0.004506200047068943,-0.02262662382752894,0.00865338673234036
1627845205968,2021-08-01T15:13:25.968,0.58,0.0042957030908997666,-0.022753447780242186,0.008946092182951358
1627845205978,2021-08-01T15:13:25.978,0.59,0.005292598649498403,-0.02194142855969046,0.00800937295972043
1627845205988,2021-08-01T15:13:25.988,0.6,0.006848453022870271,-0.020399673107388355,0.007344959924633678
1627845205998,2021-08-01T15:13:25.998,0.61,0.007814732608172508,-0.019806224431840363,0.007847419658790142
1627845206008,2021-08-01T15:13:26.008,0.62,0.00815233941278645,-0.020649449921945204,0.008494495633002837
1627845206018,2021-08-01T15:13:26.018,0.63,0.008701549109688206,-0.0212611641712738,0.008126101449595175
1627845206028,2021-08-01T15:13:26.028,0.64,0.009663108664253153,-0.02042810349186805,0.00694156120658895
1627845206038,2021-08-01T15:13:26.038,0.65,0.010347347786197336,-0.01904224575585061,0.006186903198320215
1627845206048,2021-08-01T15:13:26.048,0.66,0.010480025206372543,-0.01828914526166302,0.006842826732743631
1627845206058,2021-08-01T15:13:26.058,0.67,0.01064354767623785,-0.017994240064219943,0.00816006207425808
1627845206068,2021-08-01T15:13:26.068,0.68,0.01118749391784316,-0.017504373904634572,0.008341587101144
1627845206078,2021-08-01T15:13:26.078,0.69,0.011681538985432135,-0.016797830062713074,0.0072266710295537055
1627845206088,2021-08-01T15:13:26.088,0.7,0.011931272783043682,-0.016155611776810734,0.006418062121041293
1627845206098,2021-08-01T15:13:26.098,0.71,0.012665926986647813,-0.015596912618715267,0.006630353265430074
1627845206108,2021-08-01T15:13:26.108,0.72,0.014313984561478428,-0.014991888585481995,0.0071132516277924804
1627845206118,2021-08-01T15:13:26.118,0.73,0.015938875248249475,-0.014319202487258192,0.007336912291165544
1627845206128,2021-08-01T15:13:26.128,0.74,0.016614094196979158,-0.013647836676386544,0.00744721814464162
1627845206138,2021-08-01T15:13:26.138,0.75,0.0169597410817721,-0.013015678275125078,0.00750226564152226
1627845206148,2021-08-01T15:13:26.148,0.76,0.017993088278321124,-0.01236735211063342,0.007352182957825278
1627845206158,2021-08-01T15:13:26.158,0.77,0.019397522195027557,-0.011622532237058572,0.007105896523133825
1627845206168,2021-08-01T15:13:26.168,0.78,0.02021544387758981,-0.010860839049437838,0.007147895397335303
1627845206178,2021-08-01T15:13:26.178,0.79,0.020372972298449026,-0.010261446735425308,0.007477060571289192
1627845206188,2021-08-01T15:13:26.188,0.8,0.020460023059803694,-0.00967413929284125,0.007478887632195714
1627845206198,2021-08-01T15:13:26.198,0.81,0.020753931923648404,-0.008670573647646392,0.006957677145565648
1627845206208,2021-08-01T15:13:26.208,0.82,0.02118318091007972,-0.007370787266204647,0.006750608165138883
1627845206218,2021-08-01T15:13:26.218,0.83,0.02186981271406879,-0.006444010275410227,0.007302410713498036
1627845206228,2021-08-01T15:13:26.228,0.84,0.023287805741150188,-0.00587758775732271,0.007566503071023785
1627845206238,2021-08-01T15:13:26.238,0.85,0.025461190207391203,-0.0049885106435269165,0.0067068514852221765
1627845206248,2021-08-01T15:13:26.248,0.86,0.02703361648282824,-0.0038636015795204008,0.00574198423584057
1627845206258,2021-08-01T15:13:26.258,0.87,0.02656593370858097,-0.003104835183325579,0.0059256889944361065
1627845206268,2021-08-01T15:13:26.268,0.88,0.02523761515792642,-0.0024663124040490074,0.006668730691945568
1627845206278,2021-08-01T15:13:26.278,0.89,0.025935203903319343,-0.0016041364183836697,0.006626128819725583
1627845206288,2021-08-01T15:13:26.288,0.9,0.028844392926964474,-0.0010717963191411366,0.005962157839031409
1627845206298,2021-08-01T15:13:26.298,0.91,0.031053379606515486,-0.0008275547138764468,0.006031026098681502
1627845206308,2021-08-01T15:13:26.308,0.92,0.03126856048782151,0.00031861932115403774,0.0070030853829923904
1627845206318,2021-08-01T15:13:26.318,0.93,0.031199093632556036,0.002283706204546001,0.007335027218531735
1627845206328,2021-08-01T15:13:26.328,0.94,0.031862361029670855,0.0031780771187964064,0.006233875357664892
1627845206338,2021-08-01T15:13:26.338,0.95,0.0323073540373631,0.0023620969023369614,0.005019506004342818
1627845206348,2021-08-01T15:13:26.348,0.96,0.03218342600955826,0.0016787856926046916,0.004956463419126004
1627845206358,2021-08-01T15:13:26.358,0.97,0.03258376724715209,0.002819742079800989,0.005543367953022282
1627845206368,2021-08-01T15:13:26.368,0.98,0.03410643206652171,0.005169227752417209,0.005943740321533907
1627845206378,2021-08-01T15:13:26.378,0.99,0.03572896240130925,0.006901130623194845,0.0061599881491334555
1627845206388,2021-08-01T15:13:26.388,1.0,0.036018307366521826,0.007444850587960788,0.006125237648899808
1627845206398,2021-08-01T15:13:26.398,1.01,0.034958764966524225,0.007992167901170591,0.005452388158443191
1627845206408,2021-08-01T15:13:26.408,1.02,0.034071807658693054,0.009385543255547378,0.0044502992669363355
1627845206418,2021-08-01T15:13:26.418,1.03,0.03466938267650671,0.010835927228657598,0.004005263271433536
1627845206428,2021-08-01T15:13:26.428,1.04,0.03652692080678519,0.011571317385140839,0.004304655499119816
1627845206438,2021-08-01T15:13:26.438,1.05,0.0385020768182376,0.01217641116901816,0.004560859450410953
1627845206448,2021-08-01T15:13:26.448,1.06,0.03986392446121946,0.013363110140074392,0.004113850274610649
1627845206458,2021-08-01T15:13:26.458,1.07,0.04068021575532181,0.01492429486016356,0.0033107079445278227
1627845206468,2021-08-01T15:13:26.468,1.08,0.041424276820281825,0.016422416112663835,0.00293268879644461
1627845206478,2021-08-01T15:13:26.478,1.09,0.042399572897738866,0.01760255794278769,0.002963815940199771
1627845206488,2021-08-01T15:13:26.488,1.1,0.04323890985436907,0.01812868344181126,0.0026736392989192576
1627845206498,2021-08-01T15:13:26.498,1.11,0.043330437449099014,0.01802553278783852,0.0018794080195129658
1627845206508,2021-08-01T15:13:26.508,1.12,0.04296683689421941,0.018139676075395274,0.0011377964739784042
1627845206518,2021-08-01T15:13:26.518,1.13,0.04323568420649189,0.019306601747510126,0.0007524565511287751
1627845206528,2021-08-01T15:13:26.528,1.14,0.044575822103165685,0.021352970431657247,0.0005519027384142666
1627845206538,2021-08-01T15:13:26.538,1.15,0.0462518849167696,0.023465732556896456,0.00042593702506699935
1627845206548,2021-08-01T15:13:26.548,1.16,0.047248225913795766,0.025051846528444426,0.0003796962983752007
1627845206558,2021-08-01T15:13:26.558,1.17,0.0473041364600068,0.025920584101708846,0.00037567912796600007
1627845206568,2021-08-01T15:13:26.568,1.18,0.04726140327992817,0.026407925302002325,0.0004173772287046209
1627845206578,2021-08-01T15:13:26.578,1.19,0.048005259070579995,0.027313398208836145,0.00044914802769336465
1627845206588,2021-08-01T15:13:26.588,1.2,0.04893027491241899,0.028712586607820043,0.0002587099598396643
1627845206598,2021-08-01T15:13:26.598,1.21,0.04895134944068896,0.02946185626389784,-0.00018861163852722305
1627845206608,2021-08-01T15:13:26.608,1.22,0.049043385506643625,0.029166131964258313,-0.0006651651772596142
1627845206618,2021-08-01T15:13:26.618,1.23,0.05110639828502117,0.029494107553365775,-0.0011441102196947338
1627845206628,2021-08-01T15:13:26.628,1.24,0.05411657907794809,0.0318621761285411,-0.001741956273168175
1627845206638,2021-08-01T15:13:26.638,1.25,0.05475219988839382,0.03486388983934628,-0.0021863845186486743
1627845206648,2021-08-01T15:13:26.648,1.26,0.052493926044772835,0.036000911763975976,-0.0022090140495086633
1627845206658,2021-08-01T15:13:26.658,1.27,0.05079328365280793,0.03552426346102814,-0.002285530532603025
1627845206668,2021-08-01T15:13:26.668,1.28,0.052112611609139825,0.03618229400412343,-0.0029351514118462446
1627845206678,2021-08-01T15:13:26.678,1.29,0.05466064758465558,0.03877295573885514,-0.003615898925083529
1627845206688,2021-08-01T15:13:26.688,1.3,0.05548253596512449,0.04091621816800535,-0.0035395690717253134
1627845206698,2021-08-01T15:13:26.698,1.31,0.05468027399344491,0.041362934743627705,-0.003232933244165126
1627845206708,2021-08-01T15:13:26.708,1.32,0.05463604291133842,0.04185884026240996,-0.0038160476779646305
1627845206718,2021-08-01T15:13:26.718,1.33,0.05600571589667832,0.04335258810562896,-0.004928070677169049
1627845206728,2021-08-01T15:13:26.728,1.34,0.056946073477592576,0.04456076832974851,-0.005108976718354101
1627845206738,2021-08-01T15:13:26.738,1.35,0.056600488828363694,0.045217223048372994,-0.004284785249730914
1627845206748,2021-08-01T15:13:26.748,1.36,0.056543554638429395,0.04639716701690065,-0.003979306467610882
1627845206758,2021-08-01T15:13:26.758,1.37,0.05772827423090664,0.04777320715094807,-0.004811609033642286
1627845206768,2021-08-01T15:13:26.768,1.38,0.05878816356584542,0.04852436213504982,-0.0057395161005875245
1627845206778,2021-08-01T15:13:26.778,1.39,0.0584792742976549,0.049581533269435846,-0.006180408038386379
1627845206788,2021-08-01T15:13:26.788,1.4,0.05751210783818743,0.051802014515858114,-0.0069048237473273415
1627845206798,2021-08-01T15:13:26.798,1.41,0.05727890919287467,0.053986078850602845,-0.00831901933842579
1627845206808,2021-08-01T15:13:26.808,1.42,0.05823617942426476,0.05471893454133267,-0.009588812599401166
1627845206818,2021-08-01T15:13:26.818,1.43,0.05959181204805612,0.0543054910657464,-0.009857423190733301
1627845206828,2021-08-01T15:13:26.828,1.44,0.0599572913565953,0.05420321584718437,-0.00919610020071275
1627845206838,2021-08-01T15:13:26.838,1.45,0.05887348298647424,0.055558446266941466,-0.008345544076103368
