epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635526068043,2021-10-29T12:47:48.043,0.000,96545.414
1635526068180,2021-10-29T12:47:48.180,0.137,96546.758
1635526068316,2021-10-29T12:47:48.316,0.273,96548.391
1635526068451,2021-10-29T12:47:48.451,0.408,96549.000
1635526068587,2021-10-29T12:47:48.587,0.544,96544.969
1635526068723,2021-10-29T12:47:48.723,0.680,96546.891
1635526068858,2021-10-29T12:47:48.858,0.815,96542.289
1635526068994,2021-10-29T12:47:48.994,0.951,96547.047
1635526069130,2021-10-29T12:47:49.130,1.087,96547.656
1635526069265,2021-10-29T12:47:49.265,1.222,96549.578
1635526069401,2021-10-29T12:47:49.401,1.358,96546.891
1635526069536,2021-10-29T12:47:49.536,1.493,96545.711
1635526069672,2021-10-29T12:47:49.672,1.629,96548.391
1635526069808,2021-10-29T12:47:49.808,1.765,96554.508
1635526069943,2021-10-29T12:47:49.943,1.900,96544.969
1635526070079,2021-10-29T12:47:50.079,2.036,96546.891
1635526070216,2021-10-29T12:47:50.216,2.173,96549.000
1635526070350,2021-10-29T12:47:50.350,2.307,96544.969
1635526070487,2021-10-29T12:47:50.487,2.444,96553.031
1635526070623,2021-10-29T12:47:50.623,2.580,96550.180
1635526070758,2021-10-29T12:47:50.758,2.715,96548.391
1635526070894,2021-10-29T12:47:50.894,2.851,96549.578
1635526071029,2021-10-29T12:47:51.029,2.986,96549.578
1635526071165,2021-10-29T12:47:51.165,3.122,96549.000
1635526071301,2021-10-29T12:47:51.301,3.258,96546.313
1635526071436,2021-10-29T12:47:51.436,3.393,96550.922
1635526071572,2021-10-29T12:47:51.572,3.529,96550.922
1635526071708,2021-10-29T12:47:51.708,3.665,96550.180
1635526071843,2021-10-29T12:47:51.843,3.800,96547.500
1635526071979,2021-10-29T12:47:51.979,3.936,96546.891
1635526072116,2021-10-29T12:47:52.116,4.073,96549.578
1635526072250,2021-10-29T12:47:52.250,4.207,96552.125
1635526072387,2021-10-29T12:47:52.387,4.344,96545.414
1635526072521,2021-10-29T12:47:52.521,4.478,96547.500
1635526072658,2021-10-29T12:47:52.658,4.615,96549.000
1635526072794,2021-10-29T12:47:52.794,4.751,96546.891
1635526072929,2021-10-29T12:47:52.929,4.886,96545.547
1635526073065,2021-10-29T12:47:53.065,5.022,96544.516
1635526073201,2021-10-29T12:47:53.201,5.158,96545.414
1635526073336,2021-10-29T12:47:53.336,5.293,96542.727
1635526073472,2021-10-29T12:47:53.472,5.429,96544.203
1635526073607,2021-10-29T12:47:53.607,5.564,96546.891
1635526073743,2021-10-29T12:47:53.743,5.700,96542.859
1635526073879,2021-10-29T12:47:53.879,5.836,96543.000
1635526074014,2021-10-29T12:47:54.014,5.971,96549.438
1635526074150,2021-10-29T12:47:54.150,6.107,96551.523
1635526074286,2021-10-29T12:47:54.286,6.243,96548.234
1635526074421,2021-10-29T12:47:54.421,6.378,96540.781
1635526074557,2021-10-29T12:47:54.557,6.514,96548.844
1635526074692,2021-10-29T12:47:54.692,6.649,96548.102
1635526074828,2021-10-29T12:47:54.828,6.785,96546.891
1635526074965,2021-10-29T12:47:54.965,6.922,96543.469
1635526075099,2021-10-29T12:47:55.099,7.056,96548.844
1635526075236,2021-10-29T12:47:55.236,7.193,96546.156
1635526075372,2021-10-29T12:47:55.372,7.329,96552.266
1635526075507,2021-10-29T12:47:55.507,7.464,96543.172
1635526075643,2021-10-29T12:47:55.643,7.600,96548.102
1635526075778,2021-10-29T12:47:55.778,7.735,96548.102
1635526075914,2021-10-29T12:47:55.914,7.871,96544.813
1635526076050,2021-10-29T12:47:56.050,8.007,96547.328
1635526076185,2021-10-29T12:47:56.185,8.142,96548.102
1635526076321,2021-10-29T12:47:56.321,8.278,96545.414
1635526076457,2021-10-29T12:47:56.457,8.414,96547.500
1635526076592,2021-10-29T12:47:56.592,8.549,96549.438
1635526076728,2021-10-29T12:47:56.728,8.685,96544.813
1635526076865,2021-10-29T12:47:56.865,8.822,96547.938
1635526076999,2021-10-29T12:47:56.999,8.956,96545.414
1635526077136,2021-10-29T12:47:57.136,9.093,96550.016
1635526077270,2021-10-29T12:47:57.270,9.227,96546.758
1635526077407,2021-10-29T12:47:57.407,9.364,96549.438
1635526077543,2021-10-29T12:47:57.543,9.500,96545.859
1635526077678,2021-10-29T12:47:57.678,9.635,96545.414
1635526077814,2021-10-29T12:47:57.814,9.771,96550.781
1635526077950,2021-10-29T12:47:57.950,9.907,96545.414
1635526078085,2021-10-29T12:47:58.085,10.042,96546.438
1635526078221,2021-10-29T12:47:58.221,10.178,96547.500
1635526078356,2021-10-29T12:47:58.356,10.313,96546.758
1635526078492,2021-10-29T12:47:58.492,10.449,96545.859
1635526078628,2021-10-29T12:47:58.628,10.585,96545.414
1635526078763,2021-10-29T12:47:58.763,10.720,96547.938
1635526078899,2021-10-29T12:47:58.899,10.856,96544.641
1635526079036,2021-10-29T12:47:59.036,10.993,96545.984
1635526079170,2021-10-29T12:47:59.170,11.127,96543.172
1635526079307,2021-10-29T12:47:59.307,11.264,96544.516
1635526079443,2021-10-29T12:47:59.443,11.400,96551.359
1635526079578,2021-10-29T12:47:59.578,11.535,96546.758
1635526079714,2021-10-29T12:47:59.714,11.671,96546.758
1635526079850,2021-10-29T12:47:59.850,11.807,96541.383
1635526079985,2021-10-29T12:47:59.985,11.942,96545.414
1635526080121,2021-10-29T12:48:00.121,12.078,96545.094
1635526080256,2021-10-29T12:48:00.256,12.213,96547.203
1635526080392,2021-10-29T12:48:00.392,12.349,96539.141
1635526080528,2021-10-29T12:48:00.528,12.485,96550.625
1635526080663,2021-10-29T12:48:00.663,12.620,96544.516
1635526080799,2021-10-29T12:48:00.799,12.756,96554.813
1635526080935,2021-10-29T12:48:00.935,12.892,96548.539
1635526081070,2021-10-29T12:48:01.070,13.027,96545.984
1635526081206,2021-10-29T12:48:01.206,13.163,96543.750
1635526081343,2021-10-29T12:48:01.343,13.300,96545.859
1635526081477,2021-10-29T12:48:01.477,13.434,96543.750
1635526081614,2021-10-29T12:48:01.614,13.571,96550.016
1635526081750,2021-10-29T12:48:01.750,13.707,96545.859
1635526081885,2021-10-29T12:48:01.885,13.842,96543.609
1635526082021,2021-10-29T12:48:02.021,13.978,96547.938
1635526082156,2021-10-29T12:48:02.156,14.113,96546.758
1635526082292,2021-10-29T12:48:02.292,14.249,96545.414
1635526082428,2021-10-29T12:48:02.428,14.385,96545.859
1635526082563,2021-10-29T12:48:02.563,14.520,96545.250
1635526082699,2021-10-29T12:48:02.699,14.656,96548.102
1635526082835,2021-10-29T12:48:02.835,14.792,96546.758
1635526082970,2021-10-29T12:48:02.970,14.927,96548.844
1635526083106,2021-10-29T12:48:03.106,15.063,96544.516
1635526083241,2021-10-29T12:48:03.241,15.198,96547.203
1635526083377,2021-10-29T12:48:03.377,15.334,96543.172
1635526083514,2021-10-29T12:48:03.514,15.471,96545.414
1635526083648,2021-10-29T12:48:03.648,15.605,96547.203
1635526083785,2021-10-29T12:48:03.785,15.742,96542.398
1635526083921,2021-10-29T12:48:03.921,15.878,96549.438
1635526084056,2021-10-29T12:48:04.056,16.013,96546.594
1635526084192,2021-10-29T12:48:04.192,16.149,96549.883
1635526084327,2021-10-29T12:48:04.327,16.284,96543.906
1635526084463,2021-10-29T12:48:04.463,16.420,96546.758
1635526084599,2021-10-29T12:48:04.599,16.556,96543.172
1635526084734,2021-10-29T12:48:04.734,16.691,96541.828
1635526084870,2021-10-29T12:48:04.870,16.827,96543.750
1635526085006,2021-10-29T12:48:05.006,16.963,96543.750
1635526085141,2021-10-29T12:48:05.141,17.098,96545.414
1635526085277,2021-10-29T12:48:05.277,17.234,96547.203
1635526085412,2021-10-29T12:48:05.412,17.369,96544.078
1635526085548,2021-10-29T12:48:05.548,17.505,96546.438
1635526085684,2021-10-29T12:48:05.684,17.641,96550.625
1635526085819,2021-10-29T12:48:05.819,17.776,96541.063
1635526085955,2021-10-29T12:48:05.955,17.912,96550.781
1635526086092,2021-10-29T12:48:06.092,18.049,96547.328
1635526086226,2021-10-29T12:48:06.226,18.183,96545.094
1635526086363,2021-10-29T12:48:06.363,18.320,96545.859
1635526086499,2021-10-29T12:48:06.499,18.456,96544.352
1635526086634,2021-10-29T12:48:06.634,18.591,96545.094
1635526086770,2021-10-29T12:48:06.770,18.727,96544.352
1635526086906,2021-10-29T12:48:06.906,18.863,96544.516
1635526087041,2021-10-29T12:48:07.041,18.998,96547.773
1635526087177,2021-10-29T12:48:07.177,19.134,96545.094
1635526087312,2021-10-29T12:48:07.312,19.269,96542.266
1635526087448,2021-10-29T12:48:07.448,19.405,96544.516
1635526087584,2021-10-29T12:48:07.584,19.541,96540.320
1635526087719,2021-10-29T12:48:07.719,19.676,96542.398
1635526087855,2021-10-29T12:48:07.855,19.812,96543.000
1635526087992,2021-10-29T12:48:07.992,19.949,96550.461
1635526088126,2021-10-29T12:48:08.126,20.083,96545.695
1635526088263,2021-10-29T12:48:08.263,20.220,96546.438
1635526088397,2021-10-29T12:48:08.397,20.354,96541.063
1635526088534,2021-10-29T12:48:08.534,20.491,96545.695
1635526088670,2021-10-29T12:48:08.670,20.627,96547.641
1635526088805,2021-10-29T12:48:08.805,20.762,96540.922
1635526088941,2021-10-29T12:48:08.941,20.898,96543.609
1635526089077,2021-10-29T12:48:09.077,21.034,96547.773
1635526089212,2021-10-29T12:48:09.212,21.169,96541.664
1635526089348,2021-10-29T12:48:09.348,21.305,96540.156
1635526089484,2021-10-29T12:48:09.484,21.441,96547.938
1635526089619,2021-10-29T12:48:09.619,21.576,96544.352
1635526089755,2021-10-29T12:48:09.755,21.712,96543.000
1635526089891,2021-10-29T12:48:09.891,21.848,96540.766
1635526090026,2021-10-29T12:48:10.026,21.983,96546.297
1635526090162,2021-10-29T12:48:10.162,22.119,96547.031
1635526090299,2021-10-29T12:48:10.299,22.256,96543.609
1635526090433,2021-10-29T12:48:10.433,22.390,96546.438
1635526090570,2021-10-29T12:48:10.570,22.527,96551.063
1635526090706,2021-10-29T12:48:10.706,22.663,96543.609
1635526090841,2021-10-29T12:48:10.841,22.798,96547.641
1635526090977,2021-10-29T12:48:10.977,22.934,96543.609
1635526091113,2021-10-29T12:48:11.113,23.070,96542.844
1635526091248,2021-10-29T12:48:11.248,23.205,96546.297
1635526091384,2021-10-29T12:48:11.384,23.341,96546.297
1635526091519,2021-10-29T12:48:11.519,23.476,96546.297
1635526091655,2021-10-29T12:48:11.655,23.612,96549.117
1635526091791,2021-10-29T12:48:11.791,23.748,96544.789
1635526091926,2021-10-29T12:48:11.926,23.883,96544.953
1635526092062,2021-10-29T12:48:12.062,24.019,96548.984
1635526092199,2021-10-29T12:48:12.199,24.156,96548.219
