epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635526568740,2021-10-29T12:56:08.740,0.000,-5.305,30.549,-34.329
1635526568750,2021-10-29T12:56:08.750,0.010,-5.854,30.122,-34.207
1635526568760,2021-10-29T12:56:08.760,0.020,-7.622,27.744,-33.232
1635526568770,2021-10-29T12:56:08.770,0.030,-9.329,23.415,-30.671
1635526568780,2021-10-29T12:56:08.780,0.040,-11.768,18.902,-28.049
1635526568790,2021-10-29T12:56:08.790,0.050,-14.573,14.512,-25.183
1635526568800,2021-10-29T12:56:08.800,0.060,-16.646,10.000,-21.585
1635526568810,2021-10-29T12:56:08.810,0.070,-17.439,5.732,-17.744
1635526568820,2021-10-29T12:56:08.820,0.080,-18.841,2.500,-14.390
1635526568830,2021-10-29T12:56:08.830,0.090,-20.183,0.366,-11.159
1635526568840,2021-10-29T12:56:08.840,0.100,-19.085,-0.915,-8.110
1635526568850,2021-10-29T12:56:08.850,0.110,-16.768,-1.585,-5.793
1635526568860,2021-10-29T12:56:08.860,0.120,-14.878,-1.220,-4.146
1635526568870,2021-10-29T12:56:08.870,0.130,-13.476,0.061,-3.354
1635526568880,2021-10-29T12:56:08.880,0.140,-13.354,2.195,-4.207
1635526568890,2021-10-29T12:56:08.890,0.150,-13.537,5.000,-6.037
1635526568900,2021-10-29T12:56:08.900,0.160,-11.829,8.049,-7.988
1635526568910,2021-10-29T12:56:08.910,0.170,-9.695,11.037,-10.549
1635526568920,2021-10-29T12:56:08.920,0.180,-8.537,14.146,-13.171
1635526568930,2021-10-29T12:56:08.930,0.190,-8.049,17.012,-15.610
1635526568940,2021-10-29T12:56:08.940,0.200,-6.829,18.902,-17.317
1635526568950,2021-10-29T12:56:08.950,0.210,-4.329,20.061,-18.415
1635526568960,2021-10-29T12:56:08.960,0.220,-1.707,20.183,-19.024
1635526568970,2021-10-29T12:56:08.970,0.230,-0.732,19.756,-19.817
1635526568980,2021-10-29T12:56:08.980,0.240,-0.305,19.024,-20.366
1635526568990,2021-10-29T12:56:08.990,0.250,1.159,17.805,-20.488
1635526569000,2021-10-29T12:56:09.000,0.260,3.049,16.220,-20.244
1635526569010,2021-10-29T12:56:09.010,0.270,5.000,14.329,-19.939
1635526569020,2021-10-29T12:56:09.020,0.280,6.951,12.317,-19.817
1635526569030,2021-10-29T12:56:09.030,0.290,8.171,10.610,-19.146
1635526569040,2021-10-29T12:56:09.040,0.300,9.329,9.451,-17.500
1635526569050,2021-10-29T12:56:09.050,0.310,11.037,8.293,-15.549
1635526569060,2021-10-29T12:56:09.060,0.320,12.073,7.378,-13.659
1635526569070,2021-10-29T12:56:09.070,0.330,12.195,6.707,-12.317
1635526569080,2021-10-29T12:56:09.080,0.340,11.646,6.402,-11.280
1635526569090,2021-10-29T12:56:09.090,0.350,11.707,6.220,-10.122
1635526569100,2021-10-29T12:56:09.100,0.360,12.256,6.280,-8.659
1635526569110,2021-10-29T12:56:09.110,0.370,12.744,6.646,-7.317
1635526569120,2021-10-29T12:56:09.120,0.380,13.354,7.317,-6.220
1635526569130,2021-10-29T12:56:09.130,0.390,14.207,8.293,-5.183
1635526569140,2021-10-29T12:56:09.140,0.400,15.671,9.268,-4.268
1635526569150,2021-10-29T12:56:09.150,0.410,16.707,10.427,-3.963
1635526569160,2021-10-29T12:56:09.160,0.420,16.951,11.463,-4.695
1635526569170,2021-10-29T12:56:09.170,0.430,16.585,12.866,-6.037
1635526569180,2021-10-29T12:56:09.180,0.440,16.220,14.512,-7.195
1635526569190,2021-10-29T12:56:09.190,0.450,16.707,16.037,-7.439
1635526569200,2021-10-29T12:56:09.200,0.460,17.683,17.317,-6.890
1635526569210,2021-10-29T12:56:09.210,0.470,18.049,18.232,-6.159
1635526569220,2021-10-29T12:56:09.220,0.480,17.134,18.963,-5.732
1635526569230,2021-10-29T12:56:09.230,0.490,16.220,19.451,-5.183
1635526569240,2021-10-29T12:56:09.240,0.500,17.134,19.390,-4.207
1635526569250,2021-10-29T12:56:09.250,0.510,17.866,18.720,-3.720
1635526569260,2021-10-29T12:56:09.260,0.520,16.220,18.049,-4.024
1635526569270,2021-10-29T12:56:09.270,0.530,14.634,17.195,-4.390
1635526569280,2021-10-29T12:56:09.280,0.540,15.671,15.854,-4.207
1635526569290,2021-10-29T12:56:09.290,0.550,14.878,15.854,-3.598
1635526569300,2021-10-29T12:56:09.300,0.560,16.463,15.488,-2.927
1635526569310,2021-10-29T12:56:09.310,0.570,17.439,15.000,-2.683
1635526569320,2021-10-29T12:56:09.320,0.580,15.610,14.756,-4.085
1635526569330,2021-10-29T12:56:09.330,0.590,12.500,14.390,-6.890
1635526569340,2021-10-29T12:56:09.340,0.600,10.854,14.085,-9.878
1635526569350,2021-10-29T12:56:09.350,0.610,11.402,14.268,-11.707
1635526569360,2021-10-29T12:56:09.360,0.620,13.963,14.451,-13.354
1635526569370,2021-10-29T12:56:09.370,0.630,14.817,15.366,-16.707
1635526569380,2021-10-29T12:56:09.380,0.640,14.085,16.646,-20.610
1635526569390,2021-10-29T12:56:09.390,0.650,14.512,18.232,-23.354
1635526569400,2021-10-29T12:56:09.400,0.660,15.488,20.122,-24.451
1635526569410,2021-10-29T12:56:09.410,0.670,17.744,21.768,-24.878
1635526569420,2021-10-29T12:56:09.420,0.680,18.293,23.476,-24.817
1635526569430,2021-10-29T12:56:09.430,0.690,17.256,25.061,-23.963
1635526569440,2021-10-29T12:56:09.440,0.700,16.524,26.646,-22.134
1635526569450,2021-10-29T12:56:09.450,0.710,15.976,28.049,-19.268
1635526569460,2021-10-29T12:56:09.460,0.720,15.732,28.780,-15.549
1635526569470,2021-10-29T12:56:09.470,0.730,13.659,28.780,-12.012
1635526569480,2021-10-29T12:56:09.480,0.740,9.268,28.415,-9.329
1635526569490,2021-10-29T12:56:09.490,0.750,4.695,26.890,-7.256
1635526569500,2021-10-29T12:56:09.500,0.760,0.549,24.390,-5.122
1635526569510,2021-10-29T12:56:09.510,0.770,-3.110,21.280,-2.683
1635526569520,2021-10-29T12:56:09.520,0.780,-6.585,17.561,-0.610
1635526569530,2021-10-29T12:56:09.530,0.790,-10.183,13.110,1.341
1635526569540,2021-10-29T12:56:09.540,0.800,-13.171,8.293,3.354
1635526569550,2021-10-29T12:56:09.550,0.810,-16.463,3.476,4.695
1635526569560,2021-10-29T12:56:09.560,0.820,-19.695,-1.402,4.756
1635526569570,2021-10-29T12:56:09.570,0.830,-23.415,-6.159,3.659
1635526569580,2021-10-29T12:56:09.580,0.840,-25.793,-10.671,2.256
1635526569590,2021-10-29T12:56:09.590,0.850,-26.341,-14.390,0.732
1635526569600,2021-10-29T12:56:09.600,0.860,-26.890,-17.378,-1.341
1635526569610,2021-10-29T12:56:09.610,0.870,-27.683,-19.695,-3.720
1635526569620,2021-10-29T12:56:09.620,0.880,-27.988,-20.549,-5.000
1635526569630,2021-10-29T12:56:09.630,0.890,-27.073,-19.451,-2.927
1635526569640,2021-10-29T12:56:09.640,0.900,-22.317,-17.927,-0.976
1635526569650,2021-10-29T12:56:09.650,0.910,-19.939,-15.122,-0.061
1635526569660,2021-10-29T12:56:09.660,0.920,-20.244,-11.646,1.402
1635526569670,2021-10-29T12:56:09.670,0.930,-17.317,-8.963,3.537
1635526569680,2021-10-29T12:56:09.680,0.940,-13.171,-6.585,5.244
1635526569690,2021-10-29T12:56:09.690,0.950,-11.341,-4.146,5.915
1635526569700,2021-10-29T12:56:09.700,0.960,-9.573,-2.500,6.159
1635526569710,2021-10-29T12:56:09.710,0.970,-7.622,-1.890,5.671
1635526569720,2021-10-29T12:56:09.720,0.980,-7.744,-1.280,4.756
1635526569730,2021-10-29T12:56:09.730,0.990,-7.683,-0.976,5.549
1635526569740,2021-10-29T12:56:09.740,1.000,-4.878,-1.707,7.500
1635526569750,2021-10-29T12:56:09.750,1.010,-2.256,-2.683,9.268
1635526569760,2021-10-29T12:56:09.760,1.020,-2.134,-3.293,10.488
1635526569770,2021-10-29T12:56:09.770,1.030,-1.890,-3.963,11.280
1635526569780,2021-10-29T12:56:09.780,1.040,-1.098,-4.634,11.707
1635526569790,2021-10-29T12:56:09.790,1.050,-0.610,-5.244,12.012
1635526569800,2021-10-29T12:56:09.800,1.060,-0.488,-5.732,12.195
1635526569810,2021-10-29T12:56:09.810,1.070,-1.159,-5.854,12.256
1635526569820,2021-10-29T12:56:09.820,1.080,-1.768,-5.915,12.622
1635526569830,2021-10-29T12:56:09.830,1.090,-2.134,-5.976,12.744
1635526569840,2021-10-29T12:56:09.840,1.100,-2.683,-6.341,11.890
1635526569850,2021-10-29T12:56:09.850,1.110,-3.659,-6.707,11.098
1635526569860,2021-10-29T12:56:09.860,1.120,-3.780,-7.195,10.732
1635526569870,2021-10-29T12:56:09.870,1.130,-3.171,-7.805,10.854
1635526569880,2021-10-29T12:56:09.880,1.140,-2.195,-8.659,11.220
1635526569890,2021-10-29T12:56:09.890,1.150,-2.317,-9.268,11.524
1635526569900,2021-10-29T12:56:09.900,1.160,-2.866,-9.329,12.195
1635526569910,2021-10-29T12:56:09.910,1.170,-1.768,-9.573,13.659
1635526569920,2021-10-29T12:56:09.920,1.180,-0.061,-9.756,15.244
1635526569930,2021-10-29T12:56:09.930,1.190,-0.061,-9.573,14.573
1635526569940,2021-10-29T12:56:09.940,1.200,-4.085,-8.659,12.195
1635526569950,2021-10-29T12:56:09.950,1.210,-8.293,-7.744,9.573
1635526569960,2021-10-29T12:56:09.960,1.220,-6.159,-7.561,9.512
1635526569970,2021-10-29T12:56:09.970,1.230,-1.707,-7.439,11.280
1635526569980,2021-10-29T12:56:09.980,1.240,-3.780,-6.646,10.244
1635526569990,2021-10-29T12:56:09.990,1.250,-9.329,-5.610,7.805
1635526570000,2021-10-29T12:56:10.000,1.260,-9.207,-5.610,7.500
1635526570010,2021-10-29T12:56:10.010,1.270,-5.122,-6.341,8.659
1635526570020,2021-10-29T12:56:10.020,1.280,-4.207,-7.073,8.963
1635526570030,2021-10-29T12:56:10.030,1.290,-6.890,-7.439,8.232
1635526570040,2021-10-29T12:56:10.040,1.300,-7.744,-7.988,8.110
1635526570050,2021-10-29T12:56:10.050,1.310,-5.793,-8.841,9.268
1635526570060,2021-10-29T12:56:10.060,1.320,-3.049,-9.573,10.732
1635526570070,2021-10-29T12:56:10.070,1.330,-2.927,-9.451,11.890
1635526570080,2021-10-29T12:56:10.080,1.340,-3.354,-9.512,12.927
1635526570090,2021-10-29T12:56:10.090,1.350,-2.012,-10.183,14.329
1635526570100,2021-10-29T12:56:10.100,1.360,-0.732,-10.366,16.220
1635526570110,2021-10-29T12:56:10.110,1.370,-0.244,-10.366,17.561
1635526570120,2021-10-29T12:56:10.120,1.380,-0.244,-10.427,18.293
1635526570130,2021-10-29T12:56:10.130,1.390,-0.671,-10.122,18.780
1635526570140,2021-10-29T12:56:10.140,1.400,0.366,-9.878,19.695
1635526570150,2021-10-29T12:56:10.150,1.410,2.500,-9.878,20.793
1635526570160,2021-10-29T12:56:10.160,1.420,4.695,-10.061,21.768
1635526570170,2021-10-29T12:56:10.170,1.430,5.549,-10.122,22.195
1635526570180,2021-10-29T12:56:10.180,1.440,4.207,-9.634,21.463
1635526570190,2021-10-29T12:56:10.190,1.450,4.634,-9.573,20.671
1635526570200,2021-10-29T12:56:10.200,1.460,9.390,-9.939,21.585
1635526570210,2021-10-29T12:56:10.210,1.470,16.646,-10.000,23.963
1635526570220,2021-10-29T12:56:10.220,1.480,23.415,-9.390,26.707
1635526570230,2021-10-29T12:56:10.230,1.490,28.537,-8.537,29.268
1635526570240,2021-10-29T12:56:10.240,1.500,33.598,-7.561,32.317
1635526570250,2021-10-29T12:56:10.250,1.510,40.244,-6.890,35.549
1635526570260,2021-10-29T12:56:10.260,1.520,45.549,-6.341,38.232
1635526570270,2021-10-29T12:56:10.270,1.530,48.902,-5.732,41.037
1635526570280,2021-10-29T12:56:10.280,1.540,52.988,-5.549,44.390
1635526570290,2021-10-29T12:56:10.290,1.550,58.354,-6.037,47.866
1635526570300,2021-10-29T12:56:10.300,1.560,60.427,-6.037,50.061
1635526570310,2021-10-29T12:56:10.310,1.570,60.183,-6.402,50.549
1635526570320,2021-10-29T12:56:10.320,1.580,58.049,-7.134,49.756
1635526570330,2021-10-29T12:56:10.330,1.590,54.146,-7.378,48.415
1635526570340,2021-10-29T12:56:10.340,1.600,48.598,-7.683,45.793
1635526570350,2021-10-29T12:56:10.350,1.610,41.220,-8.354,41.341
1635526570360,2021-10-29T12:56:10.360,1.620,35.122,-9.207,37.073
1635526570370,2021-10-29T12:56:10.370,1.630,31.768,-9.756,34.268
1635526570380,2021-10-29T12:56:10.380,1.640,28.659,-9.634,31.951
1635526570390,2021-10-29T12:56:10.390,1.650,24.878,-9.573,29.634
1635526570400,2021-10-29T12:56:10.400,1.660,22.256,-9.268,27.805
1635526570410,2021-10-29T12:56:10.410,1.670,19.939,-8.780,25.854
1635526570420,2021-10-29T12:56:10.420,1.680,16.707,-8.476,22.988
1635526570430,2021-10-29T12:56:10.430,1.690,12.012,-7.988,19.695
1635526570440,2021-10-29T12:56:10.440,1.700,8.659,-7.744,16.341
1635526570450,2021-10-29T12:56:10.450,1.710,7.012,-7.378,13.476
1635526570460,2021-10-29T12:56:10.460,1.720,7.012,-6.951,11.159
1635526570470,2021-10-29T12:56:10.470,1.730,7.195,-6.524,8.720
1635526570480,2021-10-29T12:56:10.480,1.740,6.707,-5.915,6.463
1635526570490,2021-10-29T12:56:10.490,1.750,5.488,-5.488,4.024
1635526570500,2021-10-29T12:56:10.500,1.760,3.963,-5.122,2.012
1635526570510,2021-10-29T12:56:10.510,1.770,4.146,-5.000,0.915
1635526570520,2021-10-29T12:56:10.520,1.780,5.000,-4.756,-0.122
1635526570530,2021-10-29T12:56:10.530,1.790,6.341,-4.390,-1.341
1635526570540,2021-10-29T12:56:10.540,1.800,7.317,-3.720,-3.293
1635526570550,2021-10-29T12:56:10.550,1.810,6.707,-2.378,-5.427
1635526570560,2021-10-29T12:56:10.560,1.820,8.354,-0.915,-6.829
1635526570570,2021-10-29T12:56:10.570,1.830,11.463,0.549,-7.256
1635526570580,2021-10-29T12:56:10.580,1.840,14.512,2.256,-7.500
1635526570590,2021-10-29T12:56:10.590,1.850,15.427,4.268,-8.780
1635526570600,2021-10-29T12:56:10.600,1.860,14.512,6.463,-10.793
1635526570610,2021-10-29T12:56:10.610,1.870,15.183,8.598,-12.073
1635526570620,2021-10-29T12:56:10.620,1.880,17.317,10.488,-12.988
1635526570630,2021-10-29T12:56:10.630,1.890,19.024,12.622,-13.110
1635526570640,2021-10-29T12:56:10.640,1.900,20.000,14.695,-12.866
1635526570650,2021-10-29T12:56:10.650,1.910,18.476,16.768,-14.329
1635526570660,2021-10-29T12:56:10.660,1.920,14.634,18.902,-15.915
1635526570670,2021-10-29T12:56:10.670,1.930,12.988,20.427,-16.646
1635526570680,2021-10-29T12:56:10.680,1.940,13.049,21.463,-16.524
1635526570690,2021-10-29T12:56:10.690,1.950,13.171,22.378,-15.671
1635526570700,2021-10-29T12:56:10.700,1.960,11.220,22.805,-15.122
1635526570710,2021-10-29T12:56:10.710,1.970,6.951,23.049,-15.183
1635526570720,2021-10-29T12:56:10.720,1.980,3.354,22.927,-15.244
1635526570730,2021-10-29T12:56:10.730,1.990,2.561,22.195,-14.024
1635526570740,2021-10-29T12:56:10.740,2.000,2.744,21.098,-11.890
1635526570750,2021-10-29T12:56:10.750,2.010,1.768,19.695,-10.366
1635526570760,2021-10-29T12:56:10.760,2.020,-0.122,18.049,-9.634
1635526570770,2021-10-29T12:56:10.770,2.030,-2.073,16.402,-9.390
1635526570780,2021-10-29T12:56:10.780,2.040,-3.293,14.878,-8.598
1635526570790,2021-10-29T12:56:10.790,2.050,-2.805,13.232,-7.134
1635526570800,2021-10-29T12:56:10.800,2.060,-2.012,11.768,-5.427
1635526570810,2021-10-29T12:56:10.810,2.070,-2.317,10.427,-4.085
1635526570820,2021-10-29T12:56:10.820,2.080,-3.293,9.329,-3.049
1635526570830,2021-10-29T12:56:10.830,2.090,-3.415,8.110,-1.463
1635526570840,2021-10-29T12:56:10.840,2.100,-2.927,7.012,0.305
1635526570850,2021-10-29T12:56:10.850,2.110,-3.232,6.220,1.768
1635526570860,2021-10-29T12:56:10.860,2.120,-4.329,5.793,2.561
1635526570870,2021-10-29T12:56:10.870,2.130,-5.244,5.610,2.866
1635526570880,2021-10-29T12:56:10.880,2.140,-5.305,5.732,3.049
1635526570890,2021-10-29T12:56:10.890,2.150,-4.512,6.037,2.683
1635526570900,2021-10-29T12:56:10.900,2.160,-3.720,6.463,1.524
1635526570910,2021-10-29T12:56:10.910,2.170,-3.598,7.012,-0.366
1635526570920,2021-10-29T12:56:10.920,2.180,-4.024,7.866,-2.500
1635526570930,2021-10-29T12:56:10.930,2.190,-4.878,8.780,-4.207
1635526570940,2021-10-29T12:56:10.940,2.200,-5.000,9.695,-5.732
1635526570950,2021-10-29T12:56:10.950,2.210,-4.329,10.488,-7.439
1635526570960,2021-10-29T12:56:10.960,2.220,-3.659,11.341,-9.146
1635526570970,2021-10-29T12:56:10.970,2.230,-2.439,11.829,-10.366
1635526570980,2021-10-29T12:56:10.980,2.240,-0.610,12.317,-11.098
1635526570990,2021-10-29T12:56:10.990,2.250,0.183,12.683,-11.707
1635526571000,2021-10-29T12:56:11.000,2.260,-0.244,12.988,-12.195
1635526571010,2021-10-29T12:56:11.010,2.270,-0.244,12.805,-12.195
1635526571020,2021-10-29T12:56:11.020,2.280,-0.183,12.439,-11.707
1635526571030,2021-10-29T12:56:11.030,2.290,-0.671,12.134,-11.280
1635526571040,2021-10-29T12:56:11.040,2.300,-1.463,11.646,-10.854
1635526571050,2021-10-29T12:56:11.050,2.310,-1.524,10.915,-9.939
1635526571060,2021-10-29T12:56:11.060,2.320,-0.671,9.939,-8.659
1635526571070,2021-10-29T12:56:11.070,2.330,-0.732,9.024,-7.439
1635526571080,2021-10-29T12:56:11.080,2.340,-1.220,8.171,-6.707
1635526571090,2021-10-29T12:56:11.090,2.350,-1.341,7.195,-6.220
1635526571100,2021-10-29T12:56:11.100,2.360,-0.732,6.159,-5.793
1635526571110,2021-10-29T12:56:11.110,2.370,-0.915,5.305,-5.915
1635526571120,2021-10-29T12:56:11.120,2.380,-1.280,4.817,-6.220
1635526571130,2021-10-29T12:56:11.130,2.390,-1.280,4.390,-6.585
1635526571140,2021-10-29T12:56:11.140,2.400,-1.585,4.085,-7.012
1635526571150,2021-10-29T12:56:11.150,2.410,-1.890,4.024,-7.744
1635526571160,2021-10-29T12:56:11.160,2.420,-2.683,4.329,-8.720
1635526571170,2021-10-29T12:56:11.170,2.430,-3.232,4.756,-9.451
1635526571180,2021-10-29T12:56:11.180,2.440,-2.927,5.244,-9.512
