epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1650386101830,2022-04-19T12:35:01.830,0.0,1.6562702275138528e-06,-5.797760759054762e-07,3.1621204822550956e-06
1650386101880,2022-04-19T12:35:01.880,0.05,2.7215566778943166e-06,-1.1990396902669589e-08,4.070942862198244e-06
1650386101930,2022-04-19T12:35:01.930,0.1,2.5225995489640877e-06,-9.350948223796842e-08,3.7763461181786185e-06
1650386101980,2022-04-19T12:35:01.980,0.15,1.7148601488176176e-06,-1.223654428696279e-09,3.3319341062535204e-06
1650386102030,2022-04-19T12:35:02.030,0.2,1.687490124449354e-06,9.904694195663193e-07,4.0169517248499235e-06
1650386102080,2022-04-19T12:35:02.080,0.25,2.3134183166461156e-06,2.2569420727254893e-06,5.0342737251320165e-06
1650386102130,2022-04-19T12:35:02.130,0.3,2.3727964176122494e-06,2.8596923732522723e-06,5.12096277552214e-06
1650386102180,2022-04-19T12:35:02.180,0.35,1.7788127478608146e-06,2.56532889767992e-06,4.643960977469267e-06
1650386102230,2022-04-19T12:35:02.230,0.4,1.662157764115371e-06,1.8415264422779637e-06,4.556507325048459e-06
1650386102280,2022-04-19T12:35:02.280,0.45,2.3203414581307453e-06,1.3882761694645342e-06,4.83778209246435e-06
1650386102330,2022-04-19T12:35:02.330,0.5,2.8450755276439347e-06,1.4592072303115194e-06,5.031146832046532e-06
1650386102380,2022-04-19T12:35:02.380,0.55,2.817547365302331e-06,1.6541188233428503e-06,5.057728544884351e-06
1650386102430,2022-04-19T12:35:02.430,0.6,2.7246850151398865e-06,1.6223075631811523e-06,4.935357886067518e-06
1650386102480,2022-04-19T12:35:02.480,0.65,2.751895125369428e-06,1.6318081172896043e-06,4.6577543045753505e-06
1650386102530,2022-04-19T12:35:02.530,0.7,2.6054125031380463e-06,2.0320971730969876e-06,4.440709812234739e-06
1650386102580,2022-04-19T12:35:02.580,0.75,2.359757462556366e-06,2.535122136159637e-06,4.379279079049882e-06
1650386102630,2022-04-19T12:35:02.630,0.8,2.3537352523719165e-06,2.5277126157144626e-06,4.142322468406094e-06
1650386102680,2022-04-19T12:35:02.680,0.85,2.4964847492616648e-06,1.8522840199285626e-06,3.520222760411399e-06
1650386102730,2022-04-19T12:35:02.730,0.9,2.441724933981036e-06,1.0340498223339087e-06,2.820306958193537e-06
1650386102780,2022-04-19T12:35:02.780,0.95,2.2169407000243646e-06,8.91041638215185e-07,2.416203651137835e-06
1650386102830,2022-04-19T12:35:02.830,1.0,2.203469358617815e-06,1.6993228270528278e-06,2.3234366292011215e-06
1650386102880,2022-04-19T12:35:02.880,1.05,2.564846046040073e-06,2.6216299977652433e-06,2.283740673627413e-06
1650386102930,2022-04-19T12:35:02.930,1.1,3.010795015711817e-06,2.5748074216770487e-06,2.0895255784652094e-06
1650386102980,2022-04-19T12:35:02.980,1.15,3.253731172776541e-06,1.6402096655865593e-06,1.966760665984502e-06
1650386103030,2022-04-19T12:35:03.030,1.2,3.424548106381889e-06,7.737304019805556e-07,2.429076014827185e-06
1650386103080,2022-04-19T12:35:03.080,1.25,3.76014560748378e-06,3.7435707022718984e-07,3.4416682413596344e-06
1650386103130,2022-04-19T12:35:03.130,1.3,4.0858060512551246e-06,8.026163434437827e-08,4.221442068165305e-06
1650386103180,2022-04-19T12:35:03.180,1.35,3.952959627001718e-06,-3.253969834811335e-07,4.2490333464422765e-06
1650386103230,2022-04-19T12:35:03.230,1.4,3.3381410645086375e-06,-6.339085176052987e-07,3.916673446216446e-06
1650386103280,2022-04-19T12:35:03.280,1.45,2.975248965777365e-06,-7.007215299715218e-07,3.819058219921223e-06
1650386103330,2022-04-19T12:35:03.330,1.5,3.615854908289728e-06,-6.873408599457848e-07,3.988937392300684e-06
1650386103380,2022-04-19T12:35:03.380,1.55,4.949104448993157e-06,-7.730468478183675e-07,4.25142615128746e-06
1650386103430,2022-04-19T12:35:03.430,1.6,5.809765083062127e-06,-9.908442581082253e-07,4.768930314058094e-06
1650386103480,2022-04-19T12:35:03.480,1.65,5.542891403673356e-06,-1.484135369540588e-06,5.6965444794141454e-06
1650386103530,2022-04-19T12:35:03.530,1.7,4.645680770781258e-06,-2.3807227018623274e-06,6.711046158213176e-06
1650386103580,2022-04-19T12:35:03.580,1.75,4.136252516817053e-06,-3.13303501793822e-06,7.263082721736697e-06
1650386103630,2022-04-19T12:35:03.630,1.8,4.542720981082573e-06,-2.8485626540667534e-06,6.938707408630882e-06
1650386103680,2022-04-19T12:35:03.680,1.85,5.2728296279096445e-06,-1.6300652563822237e-06,5.626181197215901e-06
1650386103730,2022-04-19T12:35:03.730,1.9,5.234357840221647e-06,-4.367248751243669e-07,3.812382053830989e-06
1650386103780,2022-04-19T12:35:03.780,1.95,4.321796267974125e-06,4.680560219171909e-07,2.2323068878128356e-06
1650386103830,2022-04-19T12:35:03.830,2.0,3.4268380639331733e-06,1.3589390632630469e-06,8.268319272166671e-07
1650386103880,2022-04-19T12:35:03.880,2.05,2.899098498309524e-06,1.6580365256225397e-06,-9.561051453902268e-07
1650386103930,2022-04-19T12:35:03.930,2.1,2.3744847511802547e-06,7.428529996646938e-07,-2.7634447686002697e-06
1650386103980,2022-04-19T12:35:03.980,2.15,1.9982383868109704e-06,-3.5063501991621426e-07,-3.778380862803366e-06
1650386104030,2022-04-19T12:35:04.030,2.2,2.1562320099751473e-06,-1.4404029508581232e-07,-4.335273299979096e-06
1650386104080,2022-04-19T12:35:04.080,2.25,2.2693637023176052e-06,1.0781995975086935e-06,-5.347243241521533e-06
1650386104130,2022-04-19T12:35:04.130,2.3,1.5602044102159498e-06,2.0533043518013276e-06,-6.532052765200149e-06
1650386104180,2022-04-19T12:35:04.180,2.35,6.401566088156478e-07,2.446149298598638e-06,-6.9057612197470425e-06
1650386104230,2022-04-19T12:35:04.230,2.4,6.787167320696046e-07,2.6208965979069584e-06,-6.608174334334527e-06
1650386104280,2022-04-19T12:35:04.280,2.45,1.4440138077542596e-06,2.634914459667278e-06,-6.620463965350706e-06
1650386104330,2022-04-19T12:35:04.330,2.5,1.7299687786380877e-06,2.3576281147839567e-06,-6.9975296913163115e-06
1650386104380,2022-04-19T12:35:04.380,2.55,1.2460202417071188e-06,2.008411522131922e-06,-6.932655532408979e-06
1650386104430,2022-04-19T12:35:04.430,2.6,7.558705433967082e-07,2.1971389860293733e-06,-6.301904867693508e-06
1650386104480,2022-04-19T12:35:04.480,2.65,8.026243203302608e-07,3.2201527089106435e-06,-5.648376004132155e-06
1650386104530,2022-04-19T12:35:04.530,2.7,1.2317506537892092e-06,4.298593560857747e-06,-4.906377407347351e-06
1650386104580,2022-04-19T12:35:04.580,2.75,1.674162482510694e-06,4.310153071504345e-06,-3.6052913817678e-06
1650386104630,2022-04-19T12:35:04.630,2.8,2.03532694415786e-06,3.2867397861135743e-06,-2.177948873387059e-06
1650386104680,2022-04-19T12:35:04.680,2.85,2.504985399237713e-06,2.1578072986266323e-06,-1.6405479330400836e-06
1650386104730,2022-04-19T12:35:04.730,2.9,3.1216638481770242e-06,1.4577456677661131e-06,-1.9844730343138647e-06
1650386104780,2022-04-19T12:35:04.780,2.95,3.5778492760023652e-06,1.3310733938039014e-06,-2.243307060223238e-06
1650386104830,2022-04-19T12:35:04.830,3.0,3.618288452175406e-06,1.809019198746405e-06,-2.04485204521306e-06
1650386104880,2022-04-19T12:35:04.880,3.05,3.3862873184605335e-06,2.2601605620892606e-06,-1.758061715860495e-06
1650386104930,2022-04-19T12:35:04.930,3.1,3.291564505590812e-06,1.8872455372033728e-06,-1.5079379582035914e-06
1650386104980,2022-04-19T12:35:04.980,3.15,3.570785096462243e-06,9.72937991693725e-07,-1.2624991592217e-06
1650386105030,2022-04-19T12:35:05.030,3.2,3.959344995395311e-06,2.129556652577184e-07,-1.2719106729136049e-06
1650386105080,2022-04-19T12:35:05.080,3.25,4.028311587164875e-06,-4.891979049360387e-07,-1.6243385106581709e-06
1650386105130,2022-04-19T12:35:05.130,3.3,3.81183928273755e-06,-1.1083078674916282e-06,-1.964642670846026e-06
1650386105180,2022-04-19T12:35:05.180,3.35,3.6839093117731463e-06,-9.99180220915189e-07,-1.8240659613513007e-06
1650386105230,2022-04-19T12:35:05.230,3.4,3.772092210645095e-06,-6.563134178881802e-07,-8.815654955873355e-07
1650386105280,2022-04-19T12:35:05.280,3.45,3.9372436357806545e-06,-1.5516382534177571e-06,6.977795896907047e-07
1650386105330,2022-04-19T12:35:05.330,3.5,4.105251543349951e-06,-3.2501869913343605e-06,2.1001334451526308e-06
1650386105380,2022-04-19T12:35:05.380,3.55,4.264396635322478e-06,-3.618364590056841e-06,2.629409685207862e-06
1650386105430,2022-04-19T12:35:05.430,3.6,4.352138436146942e-06,-2.274753815808298e-06,2.4317919430966696e-06
1650386105480,2022-04-19T12:35:05.480,3.65,4.381161947937388e-06,-9.289605027694284e-07,2.0372427402747057e-06
1650386105530,2022-04-19T12:35:05.530,3.7,4.49530065062437e-06,-4.92352542670489e-07,1.7468322532542576e-06
1650386105580,2022-04-19T12:35:05.580,3.75,4.750777310295131e-06,-2.9145817688996263e-07,1.6966633969711305e-06
1650386105630,2022-04-19T12:35:05.630,3.8,5.013652039116523e-06,2.2299037630340085e-07,1.7658311418685212e-06
1650386105680,2022-04-19T12:35:05.680,3.85,5.164026454152713e-06,7.362111189421834e-07,1.421634957263057e-06
1650386105730,2022-04-19T12:35:05.730,3.9,5.206631627450389e-06,8.650350075854131e-07,4.277642573625162e-07
1650386105780,2022-04-19T12:35:05.780,3.95,5.152089235928215e-06,6.674069978388326e-07,-6.391595082686341e-07
1650386105830,2022-04-19T12:35:05.830,4.0,5.01895566166188e-06,3.433798292593029e-07,-1.3006527034603499e-06
1650386105880,2022-04-19T12:35:05.880,4.05,4.9318303732109255e-06,4.02880344278885e-08,-1.8108294128228856e-06
1650386105930,2022-04-19T12:35:05.930,4.1,5.020996923528649e-06,1.1990744145817187e-08,-2.2316156756751667e-06
1650386105980,2022-04-19T12:35:05.980,4.15,5.2956515204806966e-06,3.6600671949298587e-07,-2.041691039557791e-06
1650386106030,2022-04-19T12:35:06.030,4.2,5.681458403243672e-06,6.651375697528198e-07,-1.1992515310690333e-06
1650386106080,2022-04-19T12:35:06.080,4.25,6.012047823928028e-06,4.723224197803734e-07,-4.3434274256448674e-07
1650386106130,2022-04-19T12:35:06.130,4.3,6.032773905635018e-06,1.770238293115984e-08,-2.462290784007352e-07
