epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1650385235266,2022-04-19T12:20:35.266,0.0,-7.112878556310074e-07,9.588079459284912e-07,-1.1839588858230855e-06
1650385235316,2022-04-19T12:20:35.316,0.05,-1.8804510542717654e-06,4.192675985354737e-06,-2.0123751490888927e-06
1650385235366,2022-04-19T12:20:35.366,0.1,-1.8870411257594882e-06,3.315793107640801e-06,-2.4562541162292754e-06
1650385235416,2022-04-19T12:20:35.416,0.15,-1.2746626548113586e-06,-7.717453339128662e-07,-2.975470436548941e-06
1650385235466,2022-04-19T12:20:35.466,0.2,-1.4134389602433815e-06,-3.161768049565969e-06,-3.932797256351975e-06
1650385235516,2022-04-19T12:20:35.516,0.25,-2.4832786239707265e-06,-1.381291041226594e-06,-4.731519466601264e-06
1650385235566,2022-04-19T12:20:35.566,0.3,-3.364275411713364e-06,1.8152608381763358e-06,-4.76184473114924e-06
1650385235616,2022-04-19T12:20:35.616,0.35,-3.3272312844053058e-06,3.317272241034188e-06,-4.359956286238352e-06
1650385235666,2022-04-19T12:20:35.666,0.4,-2.791101760378139e-06,3.627605894705036e-06,-4.223645501523638e-06
1650385235716,2022-04-19T12:20:35.716,0.45,-2.424642174914779e-06,4.349490748889156e-06,-4.535192520504176e-06
1650385235766,2022-04-19T12:20:35.766,0.5,-2.4505166820031944e-06,5.141758769332813e-06,-4.805077317671839e-06
1650385235816,2022-04-19T12:20:35.816,0.55,-2.7745666333628952e-06,4.937454976924134e-06,-4.284299107391029e-06
1650385235866,2022-04-19T12:20:35.866,0.6,-3.1042304914145545e-06,4.057643466678473e-06,-2.927956719056797e-06
1650385235916,2022-04-19T12:20:35.916,0.65,-3.1183801286182193e-06,3.6518050625855347e-06,-1.818068695291307e-06
1650385235966,2022-04-19T12:20:35.966,0.7,-2.8070630112175896e-06,3.978694653766146e-06,-1.7969260619141295e-06
1650385236016,2022-04-19T12:20:36.016,0.75,-2.4136809407720216e-06,4.232417459527435e-06,-2.1155602379152612e-06
1650385236066,2022-04-19T12:20:36.066,0.8,-2.106317526263955e-06,3.802703317723646e-06,-1.5201970676230748e-06
1650385236116,2022-04-19T12:20:36.116,0.85,-1.9230315337417908e-06,3.0574660077976844e-06,-1.5242439316967662e-07
1650385236166,2022-04-19T12:20:36.166,0.9,-1.8858681812747403e-06,2.696804149341139e-06,8.381762902752845e-07
1650385236216,2022-04-19T12:20:36.216,0.95,-2.0084486246885966e-06,2.714257060281411e-06,1.0917577037222246e-06
1650385236266,2022-04-19T12:20:36.266,1.0,-2.261529539525807e-06,2.53476781579654e-06,1.197633299857174e-06
1650385236316,2022-04-19T12:20:36.316,1.05,-2.513621931824725e-06,2.0343333682962016e-06,1.4470485570481461e-06
1650385236366,2022-04-19T12:20:36.366,1.1,-2.4366207448876392e-06,1.7059384302455446e-06,1.5560200638609133e-06
1650385236416,2022-04-19T12:20:36.416,1.15,-1.8193215783215149e-06,1.7637045767370464e-06,1.3734483613250695e-06
1650385236466,2022-04-19T12:20:36.466,1.2,-1.138477187058672e-06,1.7210278032293904e-06,1.1209078505710686e-06
1650385236516,2022-04-19T12:20:36.516,1.25,-1.0972136026964833e-06,1.128171755063268e-06,1.0687838427944291e-06
1650385236566,2022-04-19T12:20:36.566,1.3,-1.5541960593051346e-06,3.8057762105859973e-07,1.255108429651697e-06
1650385236616,2022-04-19T12:20:36.616,1.35,-1.8973910402205413e-06,2.9135716922127035e-07,1.449500002767306e-06
1650385236666,2022-04-19T12:20:36.666,1.4,-2.0457768199567663e-06,9.6837476990337e-07,1.374044444240283e-06
1650385236716,2022-04-19T12:20:36.716,1.45,-2.05679068648217e-06,1.7480912052976537e-06,9.994641832745485e-07
1650385236766,2022-04-19T12:20:36.766,1.5,-1.6751073546898101e-06,2.0257888408511363e-06,5.974774133901573e-07
1650385236816,2022-04-19T12:20:36.816,1.55,-1.0396053262443294e-06,1.5601728060247217e-06,4.7334787724185127e-07
1650385236866,2022-04-19T12:20:36.866,1.6,-7.566309352569527e-07,6.520098740315368e-07,6.469491475053765e-07
1650385236916,2022-04-19T12:20:36.916,1.65,-9.013812627610176e-07,4.163303895844201e-07,8.360930684988967e-07
1650385236966,2022-04-19T12:20:36.966,1.7,-8.709607992794512e-07,1.5996709820872962e-06,8.130754586744043e-07
1650385237016,2022-04-19T12:20:37.016,1.75,-4.127303661259247e-07,3.0657181248731358e-06,7.228216793389132e-07
1650385237066,2022-04-19T12:20:37.066,1.8,-7.623123625471736e-08,3.141403656333332e-06,8.306680069339261e-07
1650385237116,2022-04-19T12:20:37.116,1.85,-3.241060182487856e-07,2.0770732071190038e-06,9.947317402549297e-07
1650385237166,2022-04-19T12:20:37.166,1.9,-7.835851947222757e-07,1.3087077840481876e-06,8.466744966486277e-07
1650385237216,2022-04-19T12:20:37.216,1.95,-8.435899112687837e-07,1.107403411212363e-06,5.099032256297528e-07
1650385237266,2022-04-19T12:20:37.266,2.0,-4.5856984352342223e-07,8.5804536360252e-07,5.06657881655186e-07
1650385237316,2022-04-19T12:20:37.316,2.05,2.848948157831039e-08,6.808666409072926e-07,8.91071148243884e-07
1650385237366,2022-04-19T12:20:37.366,2.1,3.8001669373570863e-07,1.0491411670586208e-06,1.1198587168367688e-06
1650385237416,2022-04-19T12:20:37.416,2.15,5.683884671123779e-07,1.628112049057824e-06,8.845674641617562e-07
1650385237466,2022-04-19T12:20:37.466,2.2,6.070271794692849e-07,1.7700856929585808e-06,5.294568610619703e-07
1650385237516,2022-04-19T12:20:37.516,2.25,3.357635041093756e-07,1.5102489444076687e-06,4.6637080643155696e-07
