epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1650385413456,2022-04-19T12:23:33.456,0.000,98923.000
1650385413593,2022-04-19T12:23:33.593,0.137,98921.688
1650385413727,2022-04-19T12:23:33.727,0.271,98926.469
1650385413864,2022-04-19T12:23:33.864,0.408,98926.469
1650385414000,2022-04-19T12:23:34.000,0.544,98926.469
1650385414135,2022-04-19T12:23:34.135,0.679,98927.813
1650385414271,2022-04-19T12:23:34.271,0.815,98916.320
1650385414407,2022-04-19T12:23:34.407,0.951,98918.422
1650385414542,2022-04-19T12:23:34.542,1.086,98919.000
1650385414678,2022-04-19T12:23:34.678,1.222,98918.422
1650385414814,2022-04-19T12:23:34.814,1.358,98919.766
1650385414949,2022-04-19T12:23:34.949,1.493,98919.172
1650385415085,2022-04-19T12:23:35.085,1.629,98918.625
1650385415222,2022-04-19T12:23:35.222,1.766,98919.969
1650385415356,2022-04-19T12:23:35.356,1.900,98922.648
1650385415493,2022-04-19T12:23:35.493,2.037,98913.813
1650385415627,2022-04-19T12:23:35.627,2.171,98917.836
1650385415764,2022-04-19T12:23:35.764,2.308,98914.594
1650385415900,2022-04-19T12:23:35.900,2.444,98910.367
1650385416035,2022-04-19T12:23:36.035,2.579,98906.516
1650385416171,2022-04-19T12:23:36.171,2.715,98908.438
1650385416307,2022-04-19T12:23:36.307,2.851,98914.391
1650385416442,2022-04-19T12:23:36.442,2.986,98911.914
1650385416578,2022-04-19T12:23:36.578,3.122,98910.570
1650385416713,2022-04-19T12:23:36.713,3.257,98913.047
1650385416849,2022-04-19T12:23:36.849,3.393,98907.297
1650385416985,2022-04-19T12:23:36.985,3.529,98908.641
1650385417120,2022-04-19T12:23:37.120,3.664,98904.414
1650385417256,2022-04-19T12:23:37.256,3.800,98906.547
1650385417393,2022-04-19T12:23:37.393,3.937,98912.086
1650385417527,2022-04-19T12:23:37.527,4.071,98910.570
1650385417664,2022-04-19T12:23:37.664,4.208,98910.742
1650385417800,2022-04-19T12:23:37.800,4.344,98913.250
1650385417935,2022-04-19T12:23:37.935,4.479,98916.109
1650385418071,2022-04-19T12:23:38.071,4.615,98909.406
1650385418207,2022-04-19T12:23:38.207,4.751,98910.188
1650385418342,2022-04-19T12:23:38.342,4.886,98910.742
1650385418478,2022-04-19T12:23:38.478,5.022,98912.469
1650385418613,2022-04-19T12:23:38.613,5.157,98911.914
1650385418749,2022-04-19T12:23:38.749,5.293,98913.430
1650385418885,2022-04-19T12:23:38.885,5.429,98905.953
1650385419020,2022-04-19T12:23:39.020,5.564,98916.313
1650385419156,2022-04-19T12:23:39.156,5.700,98909.406
1650385419292,2022-04-19T12:23:39.292,5.836,98908.063
1650385419427,2022-04-19T12:23:39.427,5.971,98914.969
1650385419563,2022-04-19T12:23:39.563,6.107,98913.430
1650385419700,2022-04-19T12:23:39.700,6.244,98908.266
1650385419834,2022-04-19T12:23:39.834,6.378,98909.406
1650385419971,2022-04-19T12:23:39.971,6.515,98913.625
1650385420105,2022-04-19T12:23:40.105,6.649,98909.609
1650385420242,2022-04-19T12:23:40.242,6.786,98915.180
1650385420378,2022-04-19T12:23:40.378,6.922,98905.375
1650385420513,2022-04-19T12:23:40.513,7.057,98909.047
1650385420649,2022-04-19T12:23:40.649,7.193,98908.266
1650385420785,2022-04-19T12:23:40.785,7.329,98910.391
1650385420920,2022-04-19T12:23:40.920,7.464,98909.813
1650385421056,2022-04-19T12:23:41.056,7.600,98915.766
1650385421191,2022-04-19T12:23:41.191,7.735,98910.391
1650385421327,2022-04-19T12:23:41.327,7.871,98912.492
1650385421463,2022-04-19T12:23:41.463,8.007,98907.703
1650385421598,2022-04-19T12:23:41.598,8.142,98913.836
1650385421734,2022-04-19T12:23:41.734,8.278,98909.047
1650385421871,2022-04-19T12:23:41.871,8.415,98914.594
1650385422007,2022-04-19T12:23:42.007,8.551,98905.781
1650385422142,2022-04-19T12:23:42.142,8.686,98913.078
1650385422278,2022-04-19T12:23:42.278,8.822,98913.250
1650385422413,2022-04-19T12:23:42.413,8.957,98911.359
1650385422549,2022-04-19T12:23:42.549,9.093,98916.141
1650385422685,2022-04-19T12:23:42.685,9.229,98912.109
1650385422820,2022-04-19T12:23:42.820,9.364,98900.414
1650385422956,2022-04-19T12:23:42.956,9.500,98917.281
1650385423092,2022-04-19T12:23:43.092,9.636,98910.016
1650385423227,2022-04-19T12:23:43.227,9.771,98915.375
1650385423363,2022-04-19T12:23:43.363,9.907,98902.719
1650385423498,2022-04-19T12:23:43.498,10.042,98915.375
1650385423634,2022-04-19T12:23:43.634,10.178,98910.563
1650385423770,2022-04-19T12:23:43.770,10.314,98916.141
1650385423905,2022-04-19T12:23:43.905,10.449,98907.883
1650385424041,2022-04-19T12:23:44.041,10.585,98917.484
1650385424178,2022-04-19T12:23:44.178,10.722,98908.086
1650385424312,2022-04-19T12:23:44.312,10.856,98915.555
1650385424449,2022-04-19T12:23:44.449,10.993,98918.234
1650385424585,2022-04-19T12:23:44.585,11.129,98911.359
1650385424720,2022-04-19T12:23:44.720,11.264,98912.875
1650385424856,2022-04-19T12:23:44.856,11.400,98911.531
1650385424991,2022-04-19T12:23:44.991,11.535,98916.141
1650385425127,2022-04-19T12:23:45.127,11.671,98916.344
1650385425263,2022-04-19T12:23:45.263,11.807,98911.531
1650385425398,2022-04-19T12:23:45.398,11.942,98911.531
1650385425534,2022-04-19T12:23:45.534,12.078,98915.555
1650385425670,2022-04-19T12:23:45.670,12.214,98914.422
1650385425805,2022-04-19T12:23:45.805,12.349,98908.672
1650385425941,2022-04-19T12:23:45.941,12.485,98912.875
1650385426076,2022-04-19T12:23:46.076,12.620,98909.633
1650385426212,2022-04-19T12:23:46.212,12.756,98912.313
1650385426349,2022-04-19T12:23:46.349,12.893,98907.500
1650385426483,2022-04-19T12:23:46.483,13.027,98910.391
