epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1650900760001,2022-04-25T11:32:40.001,0.0,-6.188624980504648e-07,-4.438072040609274e-06,1.0650657922839484e-05
1650900760051,2022-04-25T11:32:40.051,0.05,-1.0036244016249285e-06,-2.723687202595585e-06,9.342425703543461e-06
1650900760101,2022-04-25T11:32:40.101,0.1,-9.395803577515868e-07,-3.7294273044495595e-06,8.837273317933858e-06
1650900760151,2022-04-25T11:32:40.151,0.15,-6.410196412207119e-07,-7.341325746111048e-06,9.065839058885697e-06
1650900760201,2022-04-25T11:32:40.201,0.2,-7.589459449500703e-07,-1.0014269968855864e-05,9.475016362496187e-06
1650900760251,2022-04-25T11:32:40.251,0.25,-1.373404173488181e-06,-8.885918070358922e-06,9.683796167786054e-06
1650900760301,2022-04-25T11:32:40.301,0.3,-1.6626245188992137e-06,-5.634454889560343e-06,9.695544772337902e-06
1650900760351,2022-04-25T11:32:40.351,0.35,-1.0520968302262258e-06,-3.893477812009869e-06,9.948367288857284e-06
1650900760401,2022-04-25T11:32:40.401,0.4,-1.523816210595255e-07,-4.543335569312809e-06,1.0718008161694007e-05
1650900760451,2022-04-25T11:32:40.451,0.45,6.272979065791726e-08,-5.6773224628643186e-06,1.1322208659106108e-05
1650900760501,2022-04-25T11:32:40.501,0.5,-4.997139493895004e-07,-5.72163271505341e-06,1.0979731520002631e-05
1650900760551,2022-04-25T11:32:40.551,0.55,-1.1423377661455118e-06,-4.9794426228691015e-06,1.03517291604032e-05
1650900760601,2022-04-25T11:32:40.601,0.6,-1.305438263380423e-06,-4.533552125398088e-06,1.0676731735367314e-05
1650900760651,2022-04-25T11:32:40.651,0.65,-1.0319859919942421e-06,-4.623270556538231e-06,1.1626295546156853e-05
1650900760701,2022-04-25T11:32:40.701,0.7,-7.452800436565751e-07,-4.736906582332255e-06,1.1865121520349577e-05
1650900760751,2022-04-25T11:32:40.751,0.75,-7.87879008812896e-07,-4.8168931842207565e-06,1.1443753937152635e-05
1650900760801,2022-04-25T11:32:40.801,0.8,-1.0700754290568984e-06,-5.147599937480808e-06,1.1613509854625596e-05
1650900760851,2022-04-25T11:32:40.851,0.85,-1.2006312449119367e-06,-5.365337147012867e-06,1.2360360869087029e-05
1650900760901,2022-04-25T11:32:40.901,0.9,-1.0632954649111937e-06,-4.941899077354657e-06,1.2121927017894022e-05
1650900760951,2022-04-25T11:32:40.951,0.95,-9.944676720599505e-07,-4.14831697292918e-06,1.025735500096606e-05
