epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1650900562819,2022-04-25T11:29:22.819,0.0,-8.528626866441101,0.8352584289360656,-3.6168299685928575
1650900562829,2022-04-25T11:29:22.829,0.01,-8.782915753892576,0.8340470466775075,-3.363848562902454
1650900562839,2022-04-25T11:29:22.839,0.02,-9.141654256483069,1.092649863094303,-3.472157613982822
1650900562849,2022-04-25T11:29:22.849,0.03,-9.426166026818162,1.3745086465775527,-3.815966406319494
1650900562859,2022-04-25T11:29:22.859,0.04,-9.395966424495995,1.2694254667757288,-4.032987182796546
1650900562869,2022-04-25T11:29:22.869,0.05,-9.11758324522182,0.8351026653358999,-4.025893527209734
1650900562879,2022-04-25T11:29:22.879,0.06,-8.850366311076959,0.5892154529123463,-3.988432772591551
1650900562889,2022-04-25T11:29:22.889,0.07,-8.684780368429,0.8713149635370686,-4.0918775395970775
1650900562899,2022-04-25T11:29:22.899,0.08,-8.576811437544546,1.4555948152325988,-4.30646037519903
1650900562909,2022-04-25T11:29:22.909,0.09,-8.571829107322857,1.8972296373872533,-4.4696973254577035
1650900562919,2022-04-25T11:29:22.919,0.1,-8.698088771523105,2.0700303941710887,-4.470647749778493
1650900562929,2022-04-25T11:29:22.929,0.11,-8.838094696155053,2.1446268166427016,-4.3857508937644845
1650900562939,2022-04-25T11:29:22.939,0.12,-8.926841080093713,2.1667424334884204,-4.401975173155893
1650900562949,2022-04-25T11:29:22.949,0.13,-9.043265048119427,1.983564188096444,-4.569643222248384
1650900562959,2022-04-25T11:29:22.959,0.14,-9.208654435382762,1.5956327773542722,-4.702783299246067
1650900562969,2022-04-25T11:29:22.969,0.15,-9.345613526001982,1.2703414453899877,-4.583956906136744
1650900562979,2022-04-25T11:29:22.979,0.16,-9.424303306488959,1.1816388768603274,-4.1947607818675845
1650900562989,2022-04-25T11:29:22.989,0.17,-9.448664529312893,1.1507433057614718,-3.6946532059101145
1650900562999,2022-04-25T11:29:22.999,0.18,-9.392895222469232,0.9097817661043588,-3.25686071708701
1650900563009,2022-04-25T11:29:23.009,0.19,-9.26505779890554,0.49534794341372557,-2.972870965700019
1650900563019,2022-04-25T11:29:23.019,0.2,-9.11473349810183,0.2086962865024455,-2.84191710653307
1650900563029,2022-04-25T11:29:23.029,0.21,-8.968916684613465,0.2437988925080678,-2.805838965287047
1650900563039,2022-04-25T11:29:23.039,0.22,-8.866631429348963,0.517091672386836,-2.8296431867680845
