epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1650900562830,2022-04-25T11:29:22.830,0.0,-3.26506729940898e-07,-6.207369258780156e-07,4.5506922421806365e-06
1650900562880,2022-04-25T11:29:22.880,0.05,-2.7254390363104252e-06,7.07864271246895e-06,4.817370090252147e-06
1650900562930,2022-04-25T11:29:22.930,0.1,-3.0772038992019223e-06,8.65441877554971e-06,4.80346208339077e-06
1650900562980,2022-04-25T11:29:22.980,0.15,-2.146009609246839e-06,4.088031522779348e-06,4.621352732403829e-06
1650900563030,2022-04-25T11:29:23.030,0.2,-2.0160452997481354e-06,-3.2563953754706667e-07,4.683764535443117e-06
1650900563080,2022-04-25T11:29:23.080,0.25,-2.8548761440530017e-06,9.963379140858455e-07,5.166390829809944e-06
1650900563130,2022-04-25T11:29:23.130,0.3,-3.1490793869299478e-06,5.869405979084246e-06,5.7428000654760656e-06
1650900563180,2022-04-25T11:29:23.180,0.35,-2.6139623179364105e-06,7.134648980956133e-06,5.927887840487058e-06
1650900563230,2022-04-25T11:29:23.230,0.4,-2.529675174111977e-06,3.0431074297862197e-06,5.588620324584168e-06
1650900563280,2022-04-25T11:29:23.280,0.45,-3.194827375613068e-06,8.976696313151678e-09,5.10090534900635e-06
1650900563330,2022-04-25T11:29:23.330,0.5,-3.3721738863888263e-06,2.543769121249661e-06,4.854376560753544e-06
1650900563380,2022-04-25T11:29:23.380,0.55,-2.5789973144721976e-06,6.571005144978744e-06,4.562454301873764e-06
1650900563430,2022-04-25T11:29:23.430,0.6,-1.881681955732466e-06,6.950652306921847e-06,3.5139861794882007e-06
1650900563480,2022-04-25T11:29:23.480,0.65,-2.070879930075484e-06,5.2555436071291185e-06,1.6377777532524576e-06
1650900563530,2022-04-25T11:29:23.530,0.7,-2.693095293086064e-06,5.376488974670035e-06,-2.929529277419704e-07
1650900563580,2022-04-25T11:29:23.580,0.75,-3.014312522171959e-06,7.067985842126119e-06,-1.6820372495250118e-06
1650900563630,2022-04-25T11:29:23.630,0.8,-2.761627218074574e-06,7.904514155320806e-06,-2.6776212944671102e-06
1650900563680,2022-04-25T11:29:23.680,0.85,-2.1092038074287444e-06,7.641803790965118e-06,-3.552954377465162e-06
1650900563730,2022-04-25T11:29:23.730,0.9,-1.5379683928058104e-06,7.776816540718268e-06,-4.196498030887869e-06
1650900563780,2022-04-25T11:29:23.780,0.95,-1.2982650308446578e-06,8.681612099683172e-06,-4.540431011827492e-06
1650900563830,2022-04-25T11:29:23.830,1.0,-1.094877550117456e-06,9.020640885087795e-06,-5.03789566400962e-06
1650900563880,2022-04-25T11:29:23.880,1.05,-7.77350731433537e-07,8.097461860744371e-06,-6.182255616136299e-06
1650900563930,2022-04-25T11:29:23.930,1.1,-7.416360469044725e-07,7.393932191605306e-06,-7.595094572581792e-06
1650900563980,2022-04-25T11:29:23.980,1.15,-1.1972148816206717e-06,8.227789916767135e-06,-8.281607975921725e-06
1650900564030,2022-04-25T11:29:24.030,1.2,-1.6524599846352526e-06,9.381554990931315e-06,-8.092073370465265e-06
1650900564080,2022-04-25T11:29:24.080,1.25,-1.4548690496215647e-06,9.35245089240639e-06,-8.030414920344125e-06
1650900564130,2022-04-25T11:29:24.130,1.3,-5.829385025948051e-07,8.96621801614134e-06,-8.544109472323194e-06
1650900564180,2022-04-25T11:29:24.180,1.35,2.3915169936119887e-07,9.344055766801793e-06,-8.633741837808457e-06
1650900564230,2022-04-25T11:29:24.230,1.4,3.0490830266693636e-07,9.62417082742543e-06,-7.581495830351843e-06
1650900564280,2022-04-25T11:29:24.280,1.45,-2.6567874838993293e-07,8.730352668518935e-06,-6.430864618201467e-06
1650900564330,2022-04-25T11:29:24.330,1.5,-8.085712769211504e-07,7.260265064239912e-06,-6.4803070921549184e-06
1650900564380,2022-04-25T11:29:24.380,1.55,-1.0413852300898144e-06,6.425997014478277e-06,-7.182788889914638e-06
1650900564430,2022-04-25T11:29:24.430,1.6,-1.1368004711335887e-06,6.708344852040562e-06,-6.982190175794004e-06
1650900564480,2022-04-25T11:29:24.480,1.65,-1.0992413611997494e-06,7.823300009807463e-06,-5.705818715742756e-06
1650900564530,2022-04-25T11:29:24.530,1.7,-7.884477031904481e-07,8.913578432072627e-06,-4.6758900561295926e-06
1650900564580,2022-04-25T11:29:24.580,1.75,-3.513704381578016e-07,9.084341685939872e-06,-4.691343462168394e-06
1650900564630,2022-04-25T11:29:24.630,1.8,-3.7690894254831076e-08,8.473414729571798e-06,-5.2289819175703104e-06
1650900564680,2022-04-25T11:29:24.680,1.85,8.1269020377307e-08,8.21244930052575e-06,-5.504850510417663e-06
1650900564730,2022-04-25T11:29:24.730,1.9,-6.253891414077503e-08,8.826076655448817e-06,-5.249628703021936e-06
1650900564780,2022-04-25T11:29:24.780,1.95,-4.404463475271939e-07,9.415646084295681e-06,-4.6755117142196165e-06
1650900564830,2022-04-25T11:29:24.830,2.0,-7.359241398861765e-07,9.077598411271823e-06,-4.458073231604597e-06
1650900564880,2022-04-25T11:29:24.880,2.05,-8.300093888718394e-07,8.351171168289824e-06,-5.345739403174661e-06
1650900564930,2022-04-25T11:29:24.930,2.1,-1.0382323555389461e-06,8.3121215361547e-06,-7.1957729230118685e-06
1650900564980,2022-04-25T11:29:24.980,2.15,-1.3962802588136366e-06,8.941489203756778e-06,-8.87689287875625e-06
1650900565030,2022-04-25T11:29:25.030,2.2,-1.4072188959025215e-06,9.37271419293215e-06,-9.627206088343234e-06
1650900565080,2022-04-25T11:29:25.080,2.25,-8.775049176161407e-07,9.164072624479437e-06,-9.918614044261436e-06
1650900565130,2022-04-25T11:29:25.130,2.3,-3.108479831197934e-07,8.68416075303881e-06,-1.046230048568393e-05
1650900565180,2022-04-25T11:29:25.180,2.35,-2.1638748323606128e-07,8.567309812650494e-06,-1.107329373093306e-05
1650900565230,2022-04-25T11:29:25.230,2.4,-5.712289995699085e-07,8.941169282980828e-06,-1.1089703251220477e-05
1650900565280,2022-04-25T11:29:25.280,2.45,-1.0296234333545212e-06,9.266522227720338e-06,-1.0364157852681978e-05
1650900565330,2022-04-25T11:29:25.330,2.5,-1.2534629475280028e-06,9.161049256543843e-06,-9.464489392415616e-06
1650900565380,2022-04-25T11:29:25.380,2.55,-1.1063871529176493e-06,8.953495477487146e-06,-9.134585501398e-06
1650900565430,2022-04-25T11:29:25.430,2.6,-7.724825675915017e-07,9.021780078359242e-06,-9.595601431720267e-06
1650900565480,2022-04-25T11:29:25.480,2.65,-5.883097874857217e-07,9.146196513695968e-06,-1.0324258269668338e-05
1650900565530,2022-04-25T11:29:25.530,2.7,-6.802196008141496e-07,8.997551411339761e-06,-1.0577438940487982e-05
1650900565580,2022-04-25T11:29:25.580,2.75,-8.764667795587653e-07,8.804628392805566e-06,-1.00593157323816e-05
1650900565630,2022-04-25T11:29:25.630,2.8,-9.859738181115833e-07,9.036653860875032e-06,-9.171951794992585e-06
1650900565680,2022-04-25T11:29:25.680,2.85,-9.73590420638085e-07,9.628307039143872e-06,-8.709540727270593e-06
1650900565730,2022-04-25T11:29:25.730,2.9,-8.049999425383484e-07,9.907622348505982e-06,-8.922728485078203e-06
1650900565780,2022-04-25T11:29:25.780,2.95,-4.2212131319165547e-07,9.3799688480664e-06,-9.065275228084827e-06
1650900565830,2022-04-25T11:29:25.830,3.0,1.928375474910429e-08,8.47517978698189e-06,-8.623536747358897e-06
1650900565880,2022-04-25T11:29:25.880,3.05,2.012421111231655e-07,8.188238553693045e-06,-8.298792471370204e-06
1650900565930,2022-04-25T11:29:25.930,3.1,1.4222787386241144e-08,8.791804161210084e-06,-8.693293793003387e-06
1650900565980,2022-04-25T11:29:25.980,3.15,-2.9202659568693566e-07,9.467199156492243e-06,-9.183414469210588e-06
