epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1650900283754,2022-04-25T11:24:43.754,0.0,-3.221120714547717e-07,1.499319458602543e-06,-1.5493410846481345e-06
1650900283804,2022-04-25T11:24:43.804,0.05,-1.7299913621322885e-06,2.692708977678281e-07,-2.7489413582296073e-06
1650900283854,2022-04-25T11:24:43.854,0.1,-1.970962056823375e-06,7.05558488481774e-07,-3.5712527470490625e-06
1650900283904,2022-04-25T11:24:43.904,0.15,-1.5903087664533279e-06,2.133444585562259e-06,-4.155774305943814e-06
1650900283954,2022-04-25T11:24:43.954,0.2,-1.7388311758429245e-06,2.728456331170528e-06,-4.797531572644388e-06
1650900284004,2022-04-25T11:24:44.004,0.25,-2.3975262832987054e-06,1.9043147601583006e-06,-5.4765508807569365e-06
1650900284054,2022-04-25T11:24:44.054,0.3,-2.7125071475144337e-06,4.639523295000699e-07,-6.018948538077985e-06
1650900284104,2022-04-25T11:24:44.104,0.35,-2.350777443218792e-06,-3.838260987832067e-07,-6.389506252734337e-06
1650900284154,2022-04-25T11:24:44.154,0.4,-1.7797716710519135e-06,3.0121234101169414e-07,-6.740041001165912e-06
1650900284204,2022-04-25T11:24:44.204,0.45,-1.4836974941598814e-06,2.1454163278257824e-06,-7.273204856519042e-06
1650900284254,2022-04-25T11:24:44.254,0.5,-1.31903090236459e-06,3.55943344847989e-06,-7.874323957318802e-06
1650900284304,2022-04-25T11:24:44.304,0.55,-8.868463093066394e-07,3.89217469223492e-06,-8.06918393035266e-06
1650900284354,2022-04-25T11:24:44.354,0.6,-4.442819943903535e-07,4.04903205199248e-06,-7.704676288362166e-06
1650900284404,2022-04-25T11:24:44.404,0.65,-6.96463911275877e-07,4.582789219352533e-06,-7.254732017187228e-06
1650900284454,2022-04-25T11:24:44.454,0.7,-1.4517670866233507e-06,5.04163767689869e-06,-7.110048816857859e-06
1650900284504,2022-04-25T11:24:44.504,0.75,-1.5929820913299013e-06,5.097242812323484e-06,-7.0880001092180754e-06
1650900284554,2022-04-25T11:24:44.554,0.8,-8.43010023059818e-07,4.845878850688359e-06,-6.939163134377624e-06
1650900284604,2022-04-25T11:24:44.604,0.85,-2.564495516172508e-07,4.423635200122544e-06,-6.872223650077657e-06
1650900284654,2022-04-25T11:24:44.654,0.9,-4.5331184938882254e-07,4.026235816480343e-06,-7.2383439387056265e-06
1650900284704,2022-04-25T11:24:44.704,0.95,-7.532334924231158e-07,3.7781694387776974e-06,-7.866274522854417e-06
1650900284754,2022-04-25T11:24:44.754,1.0,-6.010249182402504e-07,3.58113379921631e-06,-8.058073769891186e-06
1650900284804,2022-04-25T11:24:44.804,1.05,-5.500309116095859e-07,3.4086828092401604e-06,-7.51076480761492e-06
1650900284854,2022-04-25T11:24:44.854,1.1,-1.1410076417040517e-06,3.161638829069562e-06,-6.940411877899833e-06
1650900284904,2022-04-25T11:24:44.904,1.15,-1.79352214070465e-06,2.4750110597324925e-06,-7.075665740620095e-06
1650900284954,2022-04-25T11:24:44.954,1.2,-1.6507900807726333e-06,1.7412800317559255e-06,-7.396420887413075e-06
1650900285004,2022-04-25T11:24:45.004,1.25,-9.097079932884108e-07,2.226026550583811e-06,-7.011027136456552e-06
1650900285054,2022-04-25T11:24:45.054,1.3,-4.4493106527859316e-07,3.7903497888857992e-06,-6.228525700203768e-06
1650900285104,2022-04-25T11:24:45.104,1.35,-5.002008985202348e-07,4.418717820260464e-06,-5.8450406534703e-06
1650900285154,2022-04-25T11:24:45.154,1.4,-5.919172278074716e-07,3.340858966094851e-06,-5.640306324935279e-06
1650900285204,2022-04-25T11:24:45.204,1.45,-4.906593384950066e-07,2.238558410823372e-06,-5.025466096461867e-06
1650900285254,2022-04-25T11:24:45.254,1.5,-5.283973201724975e-07,2.285555980775638e-06,-4.295802133963209e-06
1650900285304,2022-04-25T11:24:45.304,1.55,-8.951475298194824e-07,2.430174603658485e-06,-4.006495963732218e-06
1650900285354,2022-04-25T11:24:45.354,1.6,-1.205021043878351e-06,1.7237970612743105e-06,-3.979511281556747e-06
1650900285404,2022-04-25T11:24:45.404,1.65,-1.0491618998817298e-06,1.1920620850149167e-06,-3.7377089583693863e-06
1650900285454,2022-04-25T11:24:45.454,1.7,-6.595166871224493e-07,1.7292948784864387e-06,-3.1150439988910164e-06
1650900285504,2022-04-25T11:24:45.504,1.75,-6.067538254068378e-07,1.9103684456697203e-06,-2.209347003260216e-06
1650900285554,2022-04-25T11:24:45.554,1.8,-9.638364772243272e-07,3.1274704341035915e-07,-1.488552650859085e-06
1650900285604,2022-04-25T11:24:45.604,1.85,-1.222231361767486e-06,-1.534251237371945e-06,-1.5946732699554937e-06
1650900285654,2022-04-25T11:24:45.654,1.9,-1.0874278762260154e-06,-1.3885546409729996e-06,-2.3401656343499666e-06
1650900285704,2022-04-25T11:24:45.704,1.95,-9.223154842014561e-07,5.5397817905007855e-08,-2.681987807268894e-06
1650900285754,2022-04-25T11:24:45.754,2.0,-1.12394740098797e-06,5.37387980970097e-07,-2.2559371662549194e-06
1650900285804,2022-04-25T11:24:45.804,2.05,-1.4356786158631733e-06,-2.3637128575791298e-07,-1.8409128252894653e-06
1650900285854,2022-04-25T11:24:45.854,2.1,-1.4046330100760087e-06,-8.038570297750572e-07,-1.917680531518049e-06
1650900285904,2022-04-25T11:24:45.904,2.15,-1.1786554020464147e-06,-6.653240930297066e-07,-2.052004233648377e-06
1650900285954,2022-04-25T11:24:45.954,2.2,-1.128165897186379e-06,-7.758714795192859e-07,-1.929568320516897e-06
1650900286004,2022-04-25T11:24:46.004,2.25,-1.0985653057183356e-06,-1.429551871528544e-06,-1.681358844940234e-06
1650900286054,2022-04-25T11:24:46.054,2.3,-8.932127146478559e-07,-1.456433100353996e-06,-1.1579664727207648e-06
1650900286104,2022-04-25T11:24:46.104,2.35,-9.436885494588532e-07,-2.7250031829109497e-07,-2.437976637278752e-07
1650900286154,2022-04-25T11:24:46.154,2.4,-1.5637750214879834e-06,8.84865523199478e-07,2.437198262137144e-07
1650900286204,2022-04-25T11:24:46.204,2.45,-2.1134158061950407e-06,7.910651050793597e-07,-5.47317891116368e-07
1650900286254,2022-04-25T11:24:46.254,2.5,-1.7739445083993745e-06,-1.8539704942686966e-08,-1.843742696639787e-06
1650900286304,2022-04-25T11:24:46.304,2.55,-6.889955525910402e-07,-2.0628757430711243e-07,-2.016490458339751e-06
1650900286354,2022-04-25T11:24:46.354,2.6,2.9475057842208625e-07,4.915357840414673e-07,-8.286589327518526e-07
1650900286404,2022-04-25T11:24:46.404,2.65,6.405209480458385e-07,1.095675940046098e-06,6.020529828996156e-07
1650900286454,2022-04-25T11:24:46.454,2.7,4.7023956278090414e-07,9.122020909420346e-07,1.6271537704525137e-06
1650900286504,2022-04-25T11:24:46.504,2.75,2.582228683065436e-07,4.263684876197561e-07,2.2684246060150737e-06
1650900286554,2022-04-25T11:24:46.554,2.8,4.3462086219896954e-07,3.471354774564387e-07,2.2906915446675604e-06
1650900286604,2022-04-25T11:24:46.604,2.85,9.171555376590508e-07,6.519173676140583e-07,1.5851270599067715e-06
1650900286654,2022-04-25T11:24:46.654,2.9,1.0136071355877376e-06,9.632518635265946e-07,8.246056231099945e-07
1650900286704,2022-04-25T11:24:46.704,2.95,3.791629985335805e-07,9.67328591585079e-07,7.126636148582109e-07
1650900286754,2022-04-25T11:24:46.754,3.0,-2.179332127121546e-07,4.593327068341616e-07,1.1399095401421463e-06
1650900286804,2022-04-25T11:24:46.804,3.05,7.732051843307444e-09,-1.723024201728715e-07,1.5271491921589964e-06
1650900286854,2022-04-25T11:24:46.854,3.1,6.338860040675077e-07,-1.1375843431369114e-07,1.5375793832628968e-06
