epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1650900460665,2022-04-25T11:27:40.665,0.0,0.7420033571230231,-2.089476940223106,2.552517252178463
1650900460675,2022-04-25T11:27:40.675,0.01,1.0677135691063375,-2.5374252382466653,2.4012413686567577
1650900460685,2022-04-25T11:27:40.685,0.02,1.3975414214187054,-3.554270397882414,2.036378235255274
1650900460695,2022-04-25T11:27:40.695,0.03,1.9267835743175983,-4.775049465094448,1.2664659879895286
1650900460705,2022-04-25T11:27:40.705,0.04,2.8465677354065564,-5.447852109508167,0.09763705866354652
1650900460715,2022-04-25T11:27:40.715,0.05,4.054187995857038,-5.509622405095319,-1.198945843743398
1650900460725,2022-04-25T11:27:40.725,0.06,5.310458389400056,-5.557957965675907,-2.3006561140975226
1650900460735,2022-04-25T11:27:40.735,0.07,6.5442179968772685,-5.9701735044185025,-3.0890732649045853
1650900460745,2022-04-25T11:27:40.745,0.08,7.684859247615043,-6.500561506548008,-3.7123631808150996
1650900460755,2022-04-25T11:27:40.755,0.09,8.420839207964494,-6.69405023337916,-4.4396739011119255
1650900460765,2022-04-25T11:27:40.765,0.1,8.491997746927368,-6.419128373301164,-5.405112239594966
1650900460775,2022-04-25T11:27:40.775,0.11,8.03426439762259,-5.963995495824907,-6.4757865109383115
1650900460785,2022-04-25T11:27:40.785,0.12,7.367756500747326,-5.73986209183818,-7.418457358551727
1650900460795,2022-04-25T11:27:40.795,0.13,6.6207184586722825,-5.943594992057408,-8.135310377211198
1650900460805,2022-04-25T11:27:40.805,0.14,5.76085595665382,-6.462492565372445,-8.65115418163743
1650900460815,2022-04-25T11:27:40.815,0.15,4.805235184072277,-7.029693417277821,-8.990542361472663
1650900460825,2022-04-25T11:27:40.825,0.16,3.78861747444366,-7.416316994134218,-9.212942166954257
1650900460835,2022-04-25T11:27:40.835,0.17,2.696729722503423,-7.482969899551363,-9.45114224384132
1650900460845,2022-04-25T11:27:40.845,0.18,1.5834325974519552,-7.150719199733004,-9.772463025476785
1650900460855,2022-04-25T11:27:40.855,0.19,0.5576971956650933,-6.45758439642016,-10.116625351453498
1650900460865,2022-04-25T11:27:40.865,0.2,-0.38098628162225745,-5.653936883275042,-10.451352964281103
1650900460875,2022-04-25T11:27:40.875,0.21,-1.232001669197687,-5.110693486197874,-10.821820615150365
1650900460885,2022-04-25T11:27:40.885,0.22,-1.783529109261878,-5.04578810269033,-11.185133697383534
1650900460895,2022-04-25T11:27:40.895,0.23,-1.8348739308147448,-5.379228825663895,-11.384437715033638
1650900460905,2022-04-25T11:27:40.905,0.24,-1.542295341490234,-5.862536862305259,-11.34625240433964
1650900460915,2022-04-25T11:27:40.915,0.25,-1.24689488539364,-6.24781761431467,-11.150808459588639
1650900460925,2022-04-25T11:27:40.925,0.26,-1.061465519568883,-6.31829804401044,-10.88653582032834
1650900460935,2022-04-25T11:27:40.935,0.27,-0.8735622098333258,-5.937426599156363,-10.559055314830369
1650900460945,2022-04-25T11:27:40.945,0.28,-0.6253047118429307,-5.197997228822391,-10.134084254921612
1650900460955,2022-04-25T11:27:40.955,0.29,-0.3341073548741347,-4.423082816509737,-9.584584777196287
1650900460965,2022-04-25T11:27:40.965,0.3,0.06735953632320214,-3.8971856990445435,-8.922890467762066
1650900460975,2022-04-25T11:27:40.975,0.31,0.6502506997810713,-3.624059394507622,-8.228098417054165
1650900460985,2022-04-25T11:27:40.985,0.32,1.2912629529568878,-3.397327762884698,-7.619124394904441
1650900460995,2022-04-25T11:27:40.995,0.33,1.7733152569386095,-3.0557673053953183,-7.183737184035449
1650900461005,2022-04-25T11:27:41.005,0.34,2.025098407905064,-2.6059245147861683,-6.890303526545392
1650900461015,2022-04-25T11:27:41.015,0.35,2.088363376740962,-2.1344544736169695,-6.530236302726297
