epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1650900460687,2022-04-25T11:27:40.687,0.0,1.2133284917691735e-06,-2.1851298675318593e-06,1.2218999541311698e-06
1650900460737,2022-04-25T11:27:40.737,0.05,1.9536354588294556e-06,-1.690961805123092e-06,8.171008195342706e-07
1650900460787,2022-04-25T11:27:40.787,0.1,2.1924202690271755e-06,-1.6643638507649682e-06,4.269281860316109e-07
1650900460837,2022-04-25T11:27:40.837,0.15,1.7160834052714436e-06,-2.200070828313878e-06,3.16376765529247e-07
1650900460887,2022-04-25T11:27:40.887,0.2,9.241295458426719e-07,-2.5877387954942323e-06,6.762076205988856e-07
1650900460937,2022-04-25T11:27:40.937,0.25,6.475300833035855e-07,-2.6246380372511208e-06,1.1756992013962077e-06
1650900460987,2022-04-25T11:27:40.987,0.3,1.2695329914323282e-06,-4.172802143998724e-06,1.267253771231661e-06
1650900461037,2022-04-25T11:27:41.037,0.35,2.1311798908939697e-06,-8.730947700780666e-06,8.904664876817682e-07
1650900461087,2022-04-25T11:27:41.087,0.4,2.2337256660495616e-06,-1.3304980932716595e-05,5.030539852000012e-07
1650900461137,2022-04-25T11:27:41.137,0.45,1.5303106128772754e-06,-1.2716972281042329e-05,4.4369960852544613e-07
1650900461187,2022-04-25T11:27:41.187,0.5,9.734690135261398e-07,-7.196912630455506e-06,5.582444137790941e-07
1650900461237,2022-04-25T11:27:41.237,0.55,1.1357385627215657e-06,-2.719375288703903e-06,5.940888810905836e-07
1650900461287,2022-04-25T11:27:41.287,0.6,1.5023406869505984e-06,-2.4470784007512206e-06,6.904531401964636e-07
1650900461337,2022-04-25T11:27:41.337,0.65,1.5042260093350318e-06,-3.6266849669715724e-06,1.0742774550024923e-06
1650900461387,2022-04-25T11:27:41.387,0.7,1.3963661761558598e-06,-3.6662842477486874e-06,1.5569591862169193e-06
1650900461437,2022-04-25T11:27:41.437,0.75,1.5049839082233563e-06,-3.3279449376616418e-06,1.8887838280833127e-06
1650900461487,2022-04-25T11:27:41.487,0.8,1.4900999381494182e-06,-3.563685914017309e-06,2.274797764521867e-06
1650900461537,2022-04-25T11:27:41.537,0.85,1.0661730743629828e-06,-3.7179761685099653e-06,2.8676122595583107e-06
1650900461587,2022-04-25T11:27:41.587,0.9,6.778007232942572e-07,-3.160851796314824e-06,3.1399017187152396e-06
1650900461637,2022-04-25T11:27:41.637,0.95,8.448111958942712e-07,-2.4631333284469818e-06,2.7296042511672983e-06
1650900461687,2022-04-25T11:27:41.687,1.0,1.4170121566515926e-06,-2.6541560046962416e-06,2.459482397750341e-06
1650900461737,2022-04-25T11:27:41.737,1.05,1.8863148011889308e-06,-3.733400470649881e-06,3.1307587140977257e-06
1650900461787,2022-04-25T11:27:41.787,1.1,2.0376348085042445e-06,-4.4116936569352196e-06,3.944363131428028e-06
1650900461837,2022-04-25T11:27:41.837,1.15,2.0028022190912058e-06,-3.939284865059248e-06,3.797654696629142e-06
1650900461887,2022-04-25T11:27:41.887,1.2,1.895781936766017e-06,-3.300355735016394e-06,3.2199206324798126e-06
1650900461937,2022-04-25T11:27:41.937,1.25,1.6962802202694746e-06,-3.504155954134793e-06,3.318757273535551e-06
1650900461987,2022-04-25T11:27:41.987,1.3,1.4668470409458008e-06,-3.942598134072509e-06,3.907082698255232e-06
1650900462037,2022-04-25T11:27:42.037,1.35,1.378633733580847e-06,-3.719755260142954e-06,4.208952058031581e-06
1650900462087,2022-04-25T11:27:42.087,1.4,1.4371169080271755e-06,-3.3246516723894125e-06,4.318283072357177e-06
1650900462137,2022-04-25T11:27:42.137,1.45,1.461829217750824e-06,-3.6620739323023907e-06,4.6040172493404485e-06
1650900462187,2022-04-25T11:27:42.187,1.5,1.4443499653263537e-06,-4.364802164602667e-06,4.691200986668239e-06
1650900462237,2022-04-25T11:27:42.237,1.55,1.6429165560811173e-06,-4.3607085828698025e-06,4.235510692176448e-06
1650900462287,2022-04-25T11:27:42.287,1.6,2.106427390866272e-06,-3.584244906979197e-06,3.8003448181144473e-06
1650900462337,2022-04-25T11:27:42.337,1.65,2.3393468304235127e-06,-2.9223588773475173e-06,3.974625193448117e-06
1650900462387,2022-04-25T11:27:42.387,1.7,1.9079101121544952e-06,-2.9554104926252527e-06,4.414716803943946e-06
1650900462437,2022-04-25T11:27:42.437,1.75,1.3042636071459073e-06,-3.769911302921057e-06,4.5289028583651135e-06
1650900462487,2022-04-25T11:27:42.487,1.8,1.4180639779609433e-06,-5.028982191856424e-06,4.4441925500053855e-06
1650900462537,2022-04-25T11:27:42.537,1.85,2.043352194626038e-06,-5.53092779921783e-06,4.5930616803620465e-06
1650900462587,2022-04-25T11:27:42.587,1.9,2.0218615305244227e-06,-4.350903174588062e-06,4.853793015089502e-06
1650900462637,2022-04-25T11:27:42.637,1.95,1.0987768600434832e-06,-2.5948187176127684e-06,4.883022117740799e-06
1650900462687,2022-04-25T11:27:42.687,2.0,3.064293606178798e-07,-1.984987289296374e-06,4.8363185645647226e-06
1650900462737,2022-04-25T11:27:42.737,2.05,1.915230949677902e-07,-2.1099598087100885e-06,4.835956132365327e-06
1650900462787,2022-04-25T11:27:42.787,2.1,1.1142504523249948e-08,-1.179006486172091e-06,4.331777149847864e-06
1650900462837,2022-04-25T11:27:42.837,2.15,-8.348552336173864e-07,1.1044485874997597e-06,3.0772067418757183e-06
1650900462887,2022-04-25T11:27:42.887,2.2,-1.7274020074376341e-06,3.3262235971214615e-06,1.9635286327180858e-06
1650900462937,2022-04-25T11:27:42.937,2.25,-1.976199669432324e-06,4.5419517706139185e-06,1.7655496027854257e-06
1650900462987,2022-04-25T11:27:42.987,2.3,-2.169773605103284e-06,5.047960844804549e-06,1.927258457166985e-06
1650900463037,2022-04-25T11:27:43.037,2.35,-3.130575932066562e-06,5.3134582135480404e-06,1.5311134784824052e-06
1650900463087,2022-04-25T11:27:43.087,2.4,-4.165063842463658e-06,5.571796334550501e-06,6.345024703692957e-07
1650900463137,2022-04-25T11:27:43.137,2.45,-3.958359439142813e-06,6.048698690053244e-06,6.75135304154749e-08
1650900463187,2022-04-25T11:27:43.187,2.5,-2.695083219458644e-06,6.513654383549877e-06,5.448396526904694e-07
1650900463237,2022-04-25T11:27:43.237,2.55,-1.7505816907706057e-06,6.5635277021552e-06,2.033456821869918e-06
1650900463287,2022-04-25T11:27:43.287,2.6,-1.7960439294654184e-06,6.809909459825875e-06,3.5818656530254823e-06
1650900463337,2022-04-25T11:27:43.337,2.65,-2.3380691325106414e-06,7.768974813763894e-06,4.171437999625875e-06
1650900463387,2022-04-25T11:27:43.387,2.7,-2.6803117353981477e-06,7.811712750701814e-06,3.893289169372803e-06
1650900463437,2022-04-25T11:27:43.437,2.75,-2.669578064160916e-06,5.447725536341183e-06,3.6307377176871743e-06
