epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1651506614740,2022-05-02T11:50:14.740,0.000,-1.159,0.427,0.122
1651506614750,2022-05-02T11:50:14.750,0.010,-1.341,1.524,0.061
1651506614760,2022-05-02T11:50:14.760,0.020,-1.402,1.159,-0.122
1651506614770,2022-05-02T11:50:14.770,0.030,-1.707,0.915,-0.366
1651506614780,2022-05-02T11:50:14.780,0.040,-2.073,0.915,-0.671
1651506614790,2022-05-02T11:50:14.790,0.050,-1.829,0.915,-0.732
1651506614800,2022-05-02T11:50:14.800,0.060,-1.280,0.915,-0.671
1651506614810,2022-05-02T11:50:14.810,0.070,-0.793,0.976,-0.427
1651506614820,2022-05-02T11:50:14.820,0.080,-0.305,1.037,-0.244
1651506614830,2022-05-02T11:50:14.830,0.090,0.061,1.037,0.061
1651506614840,2022-05-02T11:50:14.840,0.100,0.427,1.037,0.183
1651506614850,2022-05-02T11:50:14.850,0.110,0.305,0.854,0.244
1651506614860,2022-05-02T11:50:14.860,0.120,0.122,0.671,0.122
1651506614870,2022-05-02T11:50:14.870,0.130,-0.061,0.488,0.183
1651506614880,2022-05-02T11:50:14.880,0.140,0.122,0.366,0.183
1651506614890,2022-05-02T11:50:14.890,0.150,0.244,0.366,0.183
1651506614900,2022-05-02T11:50:14.900,0.160,0.244,0.549,0.244
1651506614910,2022-05-02T11:50:14.910,0.170,0.366,0.793,0.244
1651506614920,2022-05-02T11:50:14.920,0.180,0.488,0.976,0.183
1651506614930,2022-05-02T11:50:14.930,0.190,0.244,1.220,0.061
1651506614940,2022-05-02T11:50:14.940,0.200,-0.061,1.402,-0.061
1651506614950,2022-05-02T11:50:14.950,0.210,-0.183,1.463,-0.122
1651506614960,2022-05-02T11:50:14.960,0.220,-0.549,1.463,-0.305
1651506614970,2022-05-02T11:50:14.970,0.230,-0.671,1.280,-0.366
1651506614980,2022-05-02T11:50:14.980,0.240,-0.732,1.159,-0.244
1651506614990,2022-05-02T11:50:14.990,0.250,-0.976,0.854,-0.244
1651506615000,2022-05-02T11:50:15.000,0.260,-1.463,0.671,-0.244
1651506615010,2022-05-02T11:50:15.010,0.270,-1.585,0.610,-0.061
1651506615020,2022-05-02T11:50:15.020,0.280,-1.402,0.488,0.305
1651506615030,2022-05-02T11:50:15.030,0.290,-1.341,0.488,0.610
1651506615040,2022-05-02T11:50:15.040,0.300,-1.585,0.488,1.037
1651506615050,2022-05-02T11:50:15.050,0.310,-1.585,0.427,1.829
1651506615060,2022-05-02T11:50:15.060,0.320,-1.159,0.305,3.354
1651506615070,2022-05-02T11:50:15.070,0.330,-0.549,-0.061,5.061
1651506615080,2022-05-02T11:50:15.080,0.340,0.488,-0.610,6.951
1651506615090,2022-05-02T11:50:15.090,0.350,1.159,-0.976,8.476
1651506615100,2022-05-02T11:50:15.100,0.360,0.915,-1.768,9.573
1651506615110,2022-05-02T11:50:15.110,0.370,0.000,-2.622,10.244
1651506615120,2022-05-02T11:50:15.120,0.380,-1.524,-3.598,10.915
1651506615130,2022-05-02T11:50:15.130,0.390,-2.378,-4.573,11.829
1651506615140,2022-05-02T11:50:15.140,0.400,-2.378,-5.732,13.415
