epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1603645912470,2020-10-25T13:11:52.470,0.0,-0.04619090417192073,0.009374752313603255,-0.006969321993729493
1603645912480,2020-10-25T13:11:52.480,0.01,-0.04719099452795677,0.017093204227068795,0.0029976321802883486
1603645912490,2020-10-25T13:11:52.490,0.02,-0.048167016659627984,0.014399820276252412,-0.0007918532406992122
1603645912500,2020-10-25T13:11:52.500,0.03,-0.04880268280856039,0.006155553933981982,-0.01265417308524676
1603645912510,2020-10-25T13:11:52.510,0.04,-0.04873119173089735,0.004422175502811853,-0.017246000370975824
1603645912520,2020-10-25T13:11:52.520,0.05,-0.04839292802157554,0.010728200606274711,-0.010979198895068109
1603645912530,2020-10-25T13:11:52.530,0.06,-0.04881139847635727,0.014838506489049323,-0.004091008819954589
1603645912540,2020-10-25T13:11:52.540,0.07,-0.049907883245034465,0.009659899028666088,-0.005535145553109003
1603645912550,2020-10-25T13:11:52.550,0.08,-0.05034699409413986,0.0007031547123232003,-0.012865834405225662
1603645912560,2020-10-25T13:11:52.560,0.09,-0.049792345379272636,-0.001667274951705826,-0.016922721800002823
1603645912570,2020-10-25T13:11:52.570,0.1,-0.04973021053281303,0.0038912064215877876,-0.013920693818833593
1603645912580,2020-10-25T13:11:52.580,0.11,-0.05103077172695333,0.008055925091752169,-0.010217592179199559
1603645912590,2020-10-25T13:11:52.590,0.12,-0.05221954292926422,0.0035202978541810396,-0.012677488657333615
1603645912600,2020-10-25T13:11:52.600,0.13,-0.05169749249488281,-0.005091652483687751,-0.01786517085172202
1603645912610,2020-10-25T13:11:52.610,0.14,-0.05053368877357326,-0.007723068350807371,-0.017264003426770487
1603645912620,2020-10-25T13:11:52.620,0.15,-0.05104096594364044,-0.0028489225308777253,-0.011021594870040709
1603645912630,2020-10-25T13:11:52.630,0.16,-0.05317430659397637,0.000819140931093533,-0.00852151870769507
1603645912640,2020-10-25T13:11:52.640,0.17,-0.05453296895220357,-0.0029067295115766906,-0.014709681945471995
1603645912650,2020-10-25T13:11:52.650,0.18,-0.05379709379505564,-0.009313620616200002,-0.02257434145549815
1603645912660,2020-10-25T13:11:52.660,0.19,-0.05214686536235514,-0.01051729202403336,-0.022597797284740713
1603645912670,2020-10-25T13:11:52.670,0.2,-0.0511852511620672,-0.006922295264746507,-0.015832059682232627
1603645912680,2020-10-25T13:11:52.680,0.21,-0.05121383872844243,-0.005934067107389848,-0.01233249098004116
1603645912690,2020-10-25T13:11:52.690,0.22,-0.05188629387696965,-0.011230334307705309,-0.017211926999590378
1603645912700,2020-10-25T13:11:52.700,0.23,-0.05300845386648573,-0.018090176201247168,-0.023996190381432886
1603645912710,2020-10-25T13:11:52.710,0.24,-0.0540263485843821,-0.019936738385418068,-0.024299820122748443
1603645912720,2020-10-25T13:11:52.720,0.25,-0.05407640102488545,-0.016613148409318,-0.01954298664001998
1603645912730,2020-10-25T13:11:52.730,0.26,-0.053305449864716,-0.014181834776514331,-0.018143874346176335
1603645912740,2020-10-25T13:11:52.740,0.27,-0.05281603979120229,-0.016996449149160812,-0.022965462233720348
1603645912750,2020-10-25T13:11:52.750,0.28,-0.05282475083129074,-0.0222715194365014,-0.027536679263841658
1603645912760,2020-10-25T13:11:52.760,0.29,-0.05250160588537601,-0.02432867897429627,-0.025970480297520276
1603645912770,2020-10-25T13:11:52.770,0.3,-0.051817233414548705,-0.022726657461578408,-0.02133016828869723
