epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1650901683966,2022-04-25T11:48:03.966,0.000,98376.969
1650901684100,2022-04-25T11:48:04.100,0.134,98380.227
1650901684237,2022-04-25T11:48:04.237,0.271,98377.547
1650901684373,2022-04-25T11:48:04.373,0.407,98378.891
1650901684508,2022-04-25T11:48:04.508,0.542,98377.344
1650901684644,2022-04-25T11:48:04.644,0.678,98374.672
1650901684779,2022-04-25T11:48:04.779,0.813,98381.938
1650901684915,2022-04-25T11:48:04.915,0.949,98379.648
1650901685051,2022-04-25T11:48:05.051,1.085,98376.414
1650901685187,2022-04-25T11:48:05.187,1.221,98377.547
1650901685322,2022-04-25T11:48:05.322,1.356,98382.516
1650901685458,2022-04-25T11:48:05.458,1.492,98379.266
1650901685593,2022-04-25T11:48:05.593,1.627,98375.078
1650901685729,2022-04-25T11:48:05.729,1.763,98381.188
1650901685864,2022-04-25T11:48:05.864,1.898,98374.875
1650901686000,2022-04-25T11:48:06.000,2.034,98374.297
1650901686136,2022-04-25T11:48:06.136,2.170,98375.828
1650901686271,2022-04-25T11:48:06.271,2.305,98373.742
1650901686407,2022-04-25T11:48:06.407,2.441,98372.570
1650901686544,2022-04-25T11:48:06.544,2.578,98370.859
1650901686678,2022-04-25T11:48:06.678,2.712,98374.500
1650901686815,2022-04-25T11:48:06.815,2.849,98376.414
1650901686951,2022-04-25T11:48:06.951,2.985,98376.414
1650901687086,2022-04-25T11:48:07.086,3.120,98372.203
1650901687222,2022-04-25T11:48:07.222,3.256,98379.266
1650901687357,2022-04-25T11:48:07.357,3.391,98377.750
1650901687493,2022-04-25T11:48:07.493,3.527,98380.602
1650901687629,2022-04-25T11:48:07.629,3.663,98378.711
1650901687765,2022-04-25T11:48:07.765,3.799,98377.172
1650901687900,2022-04-25T11:48:07.900,3.934,98374.109
1650901688036,2022-04-25T11:48:08.036,4.070,98375.250
1650901688171,2022-04-25T11:48:08.171,4.205,98373.906
1650901688307,2022-04-25T11:48:08.307,4.341,98375.633
1650901688444,2022-04-25T11:48:08.444,4.478,98374.109
1650901688578,2022-04-25T11:48:08.578,4.612,98380.602
1650901688715,2022-04-25T11:48:08.715,4.749,98373.906
1650901688851,2022-04-25T11:48:08.851,4.885,98375.453
1650901688986,2022-04-25T11:48:08.986,5.020,98381.391
1650901689122,2022-04-25T11:48:09.122,5.156,98377.547
1650901689257,2022-04-25T11:48:09.257,5.291,98370.102
1650901689393,2022-04-25T11:48:09.393,5.427,98376.586
1650901689529,2022-04-25T11:48:09.529,5.563,98380.805
1650901689664,2022-04-25T11:48:09.664,5.698,98380.602
1650901689800,2022-04-25T11:48:09.800,5.834,98380.219
1650901689936,2022-04-25T11:48:09.936,5.970,98381.000
1650901690071,2022-04-25T11:48:10.071,6.105,98382.141
1650901690207,2022-04-25T11:48:10.207,6.241,98377.742
1650901690343,2022-04-25T11:48:10.343,6.377,98379.469
1650901690478,2022-04-25T11:48:10.478,6.512,98376.984
1650901690614,2022-04-25T11:48:10.614,6.648,98375.453
1650901690751,2022-04-25T11:48:10.751,6.785,98376.789
1650901690885,2022-04-25T11:48:10.885,6.919,98381.758
1650901691022,2022-04-25T11:48:11.022,7.056,98376.789
1650901691156,2022-04-25T11:48:11.156,7.190,98382.344
1650901691293,2022-04-25T11:48:11.293,7.327,98376.414
1650901691429,2022-04-25T11:48:11.429,7.463,98379.078
1650901691564,2022-04-25T11:48:11.564,7.598,98375.656
1650901691700,2022-04-25T11:48:11.700,7.734,98381.758
1650901691836,2022-04-25T11:48:11.836,7.870,98382.547
1650901691971,2022-04-25T11:48:11.971,8.005,98376.789
1650901692107,2022-04-25T11:48:12.107,8.141,98374.516
1650901692242,2022-04-25T11:48:12.242,8.276,98379.078
1650901692378,2022-04-25T11:48:12.378,8.412,98381.375
1650901692514,2022-04-25T11:48:12.514,8.548,98379.672
1650901692649,2022-04-25T11:48:12.649,8.683,98377.188
1650901692785,2022-04-25T11:48:12.785,8.819,98373.734
1650901692922,2022-04-25T11:48:12.922,8.956,98377.953
1650901693056,2022-04-25T11:48:13.056,9.090,98382.719
1650901693193,2022-04-25T11:48:13.193,9.227,98381.961
1650901693327,2022-04-25T11:48:13.327,9.361,98380.047
1650901693464,2022-04-25T11:48:13.464,9.498,98376.609
1650901693600,2022-04-25T11:48:13.600,9.634,98381.961
1650901693735,2022-04-25T11:48:13.735,9.769,98380.242
1650901693871,2022-04-25T11:48:13.871,9.905,98379.281
1650901694007,2022-04-25T11:48:14.007,10.041,98380.242
1650901694142,2022-04-25T11:48:14.142,10.176,98377.359
1650901694278,2022-04-25T11:48:14.278,10.312,98376.031
1650901694414,2022-04-25T11:48:14.414,10.448,98378.906
1650901694549,2022-04-25T11:48:14.549,10.583,98381.375
1650901694685,2022-04-25T11:48:14.685,10.719,98377.563
1650901694821,2022-04-25T11:48:14.821,10.855,98374.891
1650901694956,2022-04-25T11:48:14.956,10.990,98376.031
1650901695092,2022-04-25T11:48:15.092,11.126,98377.563
1650901695227,2022-04-25T11:48:15.227,11.261,98378.906
1650901695363,2022-04-25T11:48:15.363,11.397,98379.109
1650901695500,2022-04-25T11:48:15.500,11.534,98371.055
1650901695634,2022-04-25T11:48:15.634,11.668,98381.578
1650901695771,2022-04-25T11:48:15.771,11.805,98381.781
1650901695907,2022-04-25T11:48:15.907,11.941,98379.109
1650901696042,2022-04-25T11:48:16.042,12.076,98383.125
1650901696178,2022-04-25T11:48:16.178,12.212,98373.547
1650901696313,2022-04-25T11:48:16.313,12.347,98380.445
1650901696449,2022-04-25T11:48:16.449,12.483,98376.594
1650901696585,2022-04-25T11:48:16.585,12.619,98381.203
1650901696721,2022-04-25T11:48:16.721,12.755,98373.352
1650901696856,2022-04-25T11:48:16.856,12.890,98377.766
1650901696992,2022-04-25T11:48:16.992,13.026,98378.523
1650901697129,2022-04-25T11:48:17.129,13.163,98381.953
1650901697263,2022-04-25T11:48:17.263,13.297,98380.609
1650901697400,2022-04-25T11:48:17.400,13.434,98379.109
1650901697534,2022-04-25T11:48:17.534,13.568,98376.430
1650901697671,2022-04-25T11:48:17.671,13.705,98379.477
1650901697807,2022-04-25T11:48:17.807,13.841,98381.953
1650901697942,2022-04-25T11:48:17.942,13.976,98372.219
1650901698078,2022-04-25T11:48:18.078,14.112,98380.063
1650901698214,2022-04-25T11:48:18.214,14.248,98379.281
1650901698349,2022-04-25T11:48:18.349,14.383,98379.281
1650901698485,2022-04-25T11:48:18.485,14.519,98376.047
1650901698621,2022-04-25T11:48:18.621,14.655,98372.586
1650901698756,2022-04-25T11:48:18.756,14.790,98375.266
1650901698892,2022-04-25T11:48:18.892,14.926,98376.805
1650901699027,2022-04-25T11:48:19.027,15.061,98374.703
1650901699163,2022-04-25T11:48:19.163,15.197,98378.141
1650901699300,2022-04-25T11:48:19.300,15.334,98374.305
1650901699434,2022-04-25T11:48:19.434,15.468,98379.477
1650901699571,2022-04-25T11:48:19.571,15.605,98377.391
1650901699707,2022-04-25T11:48:19.707,15.741,98377.938
