epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635518648117,2021-10-29T10:44:08.117,0.000,96609.742
1635518648253,2021-10-29T10:44:08.253,0.136,96609.328
1635518648388,2021-10-29T10:44:08.388,0.271,96612.141
1635518648524,2021-10-29T10:44:08.524,0.407,96612.906
1635518648660,2021-10-29T10:44:08.660,0.543,96606.227
1635518648795,2021-10-29T10:44:08.795,0.678,96603.625
1635518648931,2021-10-29T10:44:08.931,0.814,96608.313
1635518649067,2021-10-29T10:44:09.067,0.950,96599.789
1635518649202,2021-10-29T10:44:09.202,1.085,96611.578
1635518649338,2021-10-29T10:44:09.338,1.221,96607.633
1635518649475,2021-10-29T10:44:09.475,1.358,96603.625
1635518649609,2021-10-29T10:44:09.609,1.492,96610.234
1635518649746,2021-10-29T10:44:09.746,1.629,96610.656
1635518649880,2021-10-29T10:44:09.880,1.763,96606.648
1635518650018,2021-10-29T10:44:10.018,1.901,96603.797
1635518650153,2021-10-29T10:44:10.153,2.036,96609.469
1635518650289,2021-10-29T10:44:10.289,2.172,96607.633
1635518650424,2021-10-29T10:44:10.424,2.307,96606.227
1635518650560,2021-10-29T10:44:10.560,2.443,96603.484
1635518650695,2021-10-29T10:44:10.695,2.578,96610.797
1635518650831,2021-10-29T10:44:10.831,2.714,96609.469
1635518650967,2021-10-29T10:44:10.967,2.850,96609.469
1635518651102,2021-10-29T10:44:11.102,2.985,96607.563
1635518651238,2021-10-29T10:44:11.238,3.121,96606.469
1635518651374,2021-10-29T10:44:11.374,3.257,96613.484
1635518651509,2021-10-29T10:44:11.509,3.392,96610.383
1635518651645,2021-10-29T10:44:11.645,3.528,96608.313
1635518651780,2021-10-29T10:44:11.780,3.663,96596.125
1635518651916,2021-10-29T10:44:11.916,3.799,96610.383
1635518652053,2021-10-29T10:44:12.053,3.936,96610.984
1635518652187,2021-10-29T10:44:12.187,4.070,96606.797
1635518652324,2021-10-29T10:44:12.324,4.207,96608.484
1635518652460,2021-10-29T10:44:12.460,4.343,96605.875
1635518652595,2021-10-29T10:44:12.595,4.478,96610.234
1635518652731,2021-10-29T10:44:12.731,4.614,96608.313
1635518652867,2021-10-29T10:44:12.867,4.750,96611.156
1635518653002,2021-10-29T10:44:13.002,4.885,96599.891
1635518653138,2021-10-29T10:44:13.138,5.021,96609.820
