epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1635519050142,2021-10-29T10:50:50.142,0.000,-0.000059187,0.000058500,0.000053750
1635519050192,2021-10-29T10:50:50.192,0.050,-0.000061375,0.000060688,0.000054125
1635519050242,2021-10-29T10:50:50.242,0.100,-0.000061750,0.000060688,0.000053750
1635519050292,2021-10-29T10:50:50.292,0.150,-0.000061750,0.000060688,0.000052250
1635519050342,2021-10-29T10:50:50.342,0.200,-0.000061750,0.000059562,0.000053750
1635519050392,2021-10-29T10:50:50.392,0.250,-0.000061000,0.000059187,0.000052625
1635519050442,2021-10-29T10:50:50.442,0.300,-0.000061000,0.000060688,0.000054875
1635519050492,2021-10-29T10:50:50.492,0.350,-0.000062875,0.000061375,0.000053750
1635519050542,2021-10-29T10:50:50.542,0.400,-0.000060688,0.000055187,0.000054125
1635519050592,2021-10-29T10:50:50.592,0.450,-0.000061062,0.000060313,0.000054188
1635519050642,2021-10-29T10:50:50.642,0.500,-0.000060313,0.000060688,0.000054875
1635519050692,2021-10-29T10:50:50.692,0.550,-0.000061375,0.000059562,0.000054500
1635519050742,2021-10-29T10:50:50.742,0.600,-0.000063188,0.000061000,0.000053000
1635519050792,2021-10-29T10:50:50.792,0.650,-0.000062500,0.000057063,0.000053000
1635519050842,2021-10-29T10:50:50.842,0.700,-0.000060688,0.000055250,0.000053000
1635519050892,2021-10-29T10:50:50.892,0.750,-0.000062125,0.000058500,0.000054500
1635519050942,2021-10-29T10:50:50.942,0.800,-0.000061062,0.000059938,0.000053063
1635519050992,2021-10-29T10:50:50.992,0.850,-0.000060688,0.000046125,0.000054125
1635519051042,2021-10-29T10:50:51.042,0.900,-0.000061750,0.000060313,0.000053063
1635519051092,2021-10-29T10:50:51.092,0.950,-0.000062500,0.000047938,0.000054125
1635519051142,2021-10-29T10:50:51.142,1.000,-0.000062500,0.000060688,0.000055000
1635519051192,2021-10-29T10:50:51.192,1.050,-0.000062125,0.000059562,0.000054500
1635519051242,2021-10-29T10:50:51.242,1.100,-0.000061375,0.000059562,0.000054563
1635519051292,2021-10-29T10:50:51.292,1.150,-0.000062500,0.000057750,0.000053437
1635519051342,2021-10-29T10:50:51.342,1.200,-0.000061750,0.000060313,0.000054937
1635519051392,2021-10-29T10:50:51.392,1.250,-0.000060313,0.000060313,0.000054188
1635519051442,2021-10-29T10:50:51.442,1.300,-0.000061000,0.000061375,0.000054500
1635519051492,2021-10-29T10:50:51.492,1.350,-0.000059938,0.000061062,0.000054188
1635519051542,2021-10-29T10:50:51.542,1.400,-0.000059938,0.000057375,0.000055625
1635519051592,2021-10-29T10:50:51.592,1.450,-0.000062125,0.000059938,0.000052688
1635519051642,2021-10-29T10:50:51.642,1.500,-0.000058875,0.000049750,0.000053812
1635519051692,2021-10-29T10:50:51.692,1.550,-0.000060688,0.000062125,0.000054625
1635519051742,2021-10-29T10:50:51.742,1.600,-0.000060688,0.000061750,0.000054563
1635519051792,2021-10-29T10:50:51.792,1.650,-0.000060313,0.000061750,0.000054937
1635519051842,2021-10-29T10:50:51.842,1.700,-0.000059562,0.000061750,0.000055250
1635519051892,2021-10-29T10:50:51.892,1.750,-0.000059250,0.000061375,0.000055687
