epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602948222968,2020-10-17T11:23:42.968,0.0,8.444204592073263e-06,5.490158532168527e-06,-3.4669503827942973e-06
1602948223018,2020-10-17T11:23:43.018,0.05,1.002936962728137e-05,4.751696457909223e-06,-3.0684006415039632e-06
1602948223068,2020-10-17T11:23:43.068,0.1,1.1829395869477791e-05,3.6014520844586764e-06,-2.9878820977558384e-06
1602948223118,2020-10-17T11:23:43.118,0.15,1.373145507889624e-05,2.2830479133353137e-06,-2.9827270448073788e-06
1602948223168,2020-10-17T11:23:43.168,0.2,1.518392239573733e-05,1.4512112805095865e-06,-2.6199174142719933e-06
1602948223218,2020-10-17T11:23:43.218,0.25,1.5789689222577835e-05,1.2582386325027363e-06,-1.998822979605736e-06
1602948223268,2020-10-17T11:23:43.268,0.3,1.5915907097166982e-05,1.1858983299883434e-06,-1.5224338621713667e-06
1602948223318,2020-10-17T11:23:43.318,0.35,1.612406830073306e-05,9.602549786870563e-07,-1.2430833636068855e-06
1602948223368,2020-10-17T11:23:43.368,0.4,1.6267142910578847e-05,9.664586024310254e-07,-1.063389402321478e-06
1602948223418,2020-10-17T11:23:43.418,0.45,1.5826686925815655e-05,1.4740869727543724e-06,-1.004086504773731e-06
1602948223468,2020-10-17T11:23:43.468,0.5,1.4772798712030583e-05,2.097933226078718e-06,-8.591311799600939e-07
1602948223518,2020-10-17T11:23:43.518,0.55,1.3540673754711604e-05,2.3863234801973646e-06,-4.294800271026077e-07
1602948223568,2020-10-17T11:23:43.568,0.6,1.2548852469382576e-05,2.43425617456419e-06,-1.2192002197104338e-07
1602948223618,2020-10-17T11:23:43.618,0.65,1.2009549080800507e-05,2.5525013081932783e-06,-3.975652996993679e-07
1602948223668,2020-10-17T11:23:43.668,0.7,1.1798181176434787e-05,2.7850671763230043e-06,-9.67140898184202e-07
1602948223718,2020-10-17T11:23:43.718,0.75,1.1435220947442613e-05,3.0672801176608124e-06,-1.3130874203067298e-06
1602948223768,2020-10-17T11:23:43.768,0.8,1.0589604223009564e-05,3.3896207390717776e-06,-1.4141049658683441e-06
1602948223818,2020-10-17T11:23:43.818,0.85,9.560733719108123e-06,3.64880987777567e-06,-1.4393295015468952e-06
1602948223868,2020-10-17T11:23:43.868,0.9,8.896562983148323e-06,3.781034730279745e-06,-1.4323880568046393e-06
1602948223918,2020-10-17T11:23:43.918,0.95,8.661655983953713e-06,3.889864460216539e-06,-1.452446705793228e-06
1602948223968,2020-10-17T11:23:43.968,1.0,8.419629760432118e-06,3.9096760288807405e-06,-1.4178154705801814e-06
1602948224018,2020-10-17T11:23:44.018,1.05,7.800595688318827e-06,3.601668797915079e-06,-1.173332333930064e-06
1602948224068,2020-10-17T11:23:44.068,1.1,6.923407517426091e-06,3.0212323580570712e-06,-1.0940491279645273e-06
1602948224118,2020-10-17T11:23:44.118,1.15,6.335693253316659e-06,2.435959553238117e-06,-1.6910781537637845e-06
