epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602948568634,2020-10-17T11:29:28.634,0.0,-4.279089588735377e-06,-1.061433306921635e-06,2.445766417645704e-06
1602948568684,2020-10-17T11:29:28.684,0.05,-5.959360214076118e-06,-1.060858799467515e-06,1.7715558217232025e-06
1602948568734,2020-10-17T11:29:28.734,0.1,-6.961192295023386e-06,-6.168607762675413e-07,1.8826399788247432e-06
1602948568784,2020-10-17T11:29:28.784,0.15,-7.280834238234286e-06,-3.260978765302983e-07,2.2620969295370215e-06
1602948568834,2020-10-17T11:29:28.834,0.2,-7.540310932594441e-06,-5.590339260467089e-07,2.0940541379319014e-06
1602948568884,2020-10-17T11:29:28.884,0.25,-8.230504455974305e-06,-8.05572774233692e-07,1.4868718208845772e-06
1602948568934,2020-10-17T11:29:28.934,0.3,-9.037407171303039e-06,-7.271073793878782e-07,9.290238061940439e-07
1602948568984,2020-10-17T11:29:28.984,0.35,-9.364979915731792e-06,-1.9778013357999344e-07,4.6432644894301677e-07
1602948569034,2020-10-17T11:29:29.034,0.4,-9.686813225886258e-06,1.0705285864698004e-06,-9.42152179435356e-08
1602948569084,2020-10-17T11:29:29.084,0.45,-1.1394135403114556e-05,2.4877192305849262e-06,-7.909447364124805e-07
1602948569134,2020-10-17T11:29:29.134,0.5,-1.466810991986682e-05,2.768326357555071e-06,-1.6533914454220984e-06
1602948569184,2020-10-17T11:29:29.184,0.55,-1.7577620681336037e-05,2.183798858136945e-06,-2.645654617916468e-06
1602948569234,2020-10-17T11:29:29.234,0.6,-1.816595748288318e-05,2.321985072775223e-06,-3.198023634995152e-06
1602948569284,2020-10-17T11:29:29.284,0.65,-1.653215388822839e-05,3.202892949754078e-06,-2.5167062163064325e-06
1602948569334,2020-10-17T11:29:29.334,0.7,-1.4146708335729145e-05,3.3941047371373747e-06,-9.244298401735732e-07
1602948569384,2020-10-17T11:29:29.384,0.75,-1.1968570970970734e-05,2.747609800544088e-06,8.915367717726761e-08
1602948569434,2020-10-17T11:29:29.434,0.8,-9.785481789146561e-06,2.243830892886607e-06,-1.4068257745898809e-07
1602948569484,2020-10-17T11:29:29.484,0.85,-6.899192188542347e-06,1.8877283695070727e-06,-5.831419705269426e-07
1602948569534,2020-10-17T11:29:29.534,0.9,-3.2945290493472227e-06,1.1585988572012199e-06,-2.4338035690743303e-07
1602948569584,2020-10-17T11:29:29.584,0.95,-1.1586681142631752e-07,5.427945687099816e-07,5.293282248141879e-07
1602948569634,2020-10-17T11:29:29.634,1.0,1.5072134363453404e-06,7.629244281277733e-07,1.0374347983730302e-06
1602948569684,2020-10-17T11:29:29.684,1.05,1.90762038447379e-06,1.3523383797587106e-06,1.2909074832866465e-06
1602948569734,2020-10-17T11:29:29.734,1.1,2.392881942335543e-06,1.2934380289026818e-06,1.3912669140053954e-06
1602948569784,2020-10-17T11:29:29.784,1.15,3.6138813584876993e-06,5.03512365089949e-07,9.696516864506957e-07
1602948569834,2020-10-17T11:29:29.834,1.2,5.1345018713647614e-06,-2.1592873474783977e-07,3.428029460638384e-08
1602948569884,2020-10-17T11:29:29.884,1.25,6.304705451516875e-06,-4.407021723294654e-07,-6.29281751902749e-07
1602948569934,2020-10-17T11:29:29.934,1.3,6.9949407787475735e-06,-5.689655275218832e-07,-6.646692184783355e-07
1602948569984,2020-10-17T11:29:29.984,1.35,7.575882515220435e-06,-9.621637733590942e-07,-7.112878210193893e-07
1602948570034,2020-10-17T11:29:30.034,1.4,8.464417589370095e-06,-1.403885155201777e-06,-1.1246595271874897e-06
1602948570084,2020-10-17T11:29:30.084,1.45,9.753626218670927e-06,-1.708401881615408e-06,-1.229765319518529e-06
1602948570134,2020-10-17T11:29:30.134,1.5,1.1179428339916568e-05,-2.1358820479186614e-06,-4.705349797556358e-07
1602948570184,2020-10-17T11:29:30.184,1.55,1.2358425404927175e-05,-2.8424820887997636e-06,5.966538856906144e-07
1602948570234,2020-10-17T11:29:30.234,1.6,1.3156192917635499e-05,-3.531446468993832e-06,1.0467241462969649e-06
1602948570284,2020-10-17T11:29:30.284,1.65,1.3845760656350656e-05,-3.9171157349573715e-06,7.655781071584458e-07
1602948570334,2020-10-17T11:29:30.334,1.7,1.475564809038534e-05,-4.164322783311951e-06,2.9664674055370933e-07
1602948570384,2020-10-17T11:29:30.384,1.75,1.5841785064204898e-05,-4.775110441529085e-06,-2.090203602702961e-07
1602948570434,2020-10-17T11:29:30.434,1.8,1.6816956738449718e-05,-6.0618686342276315e-06,-1.0874542565519718e-06
1602948570484,2020-10-17T11:29:30.484,1.85,1.7545358123982386e-05,-7.586049909388839e-06,-2.1694961078973917e-06
1602948570534,2020-10-17T11:29:30.534,1.9,1.8050319669041107e-05,-8.37858749305562e-06,-2.670125351006052e-06
1602948570584,2020-10-17T11:29:30.584,1.95,1.833204498207581e-05,-8.06481277007517e-06,-2.374342952014769e-06
1602948570634,2020-10-17T11:29:30.634,2.0,1.8385864920385117e-05,-7.377953664170044e-06,-1.984658992931064e-06
1602948570684,2020-10-17T11:29:30.684,2.05,1.8157505209715746e-05,-7.1142587879083136e-06,-1.946497307628681e-06
1602948570734,2020-10-17T11:29:30.734,2.1,1.7483187734879087e-05,-7.001042800496421e-06,-1.8760391975689452e-06
1602948570784,2020-10-17T11:29:30.784,2.15,1.6380549611187707e-05,-6.080734991978451e-06,-1.539230633385887e-06
1602948570834,2020-10-17T11:29:30.834,2.2,1.5120760135303332e-05,-3.95838070850112e-06,-1.4396380542342545e-06
1602948570884,2020-10-17T11:29:30.884,2.25,1.3764843331424351e-05,-1.4051862520850794e-06,-1.9019608856126603e-06
1602948570934,2020-10-17T11:29:30.934,2.3,1.2288973624986841e-05,2.0356803107556126e-07,-2.4400276719549276e-06
1602948570984,2020-10-17T11:29:30.984,2.35,1.1262879204533802e-05,2.045787848587437e-07,-2.5902276429174344e-06
1602948571034,2020-10-17T11:29:31.034,2.4,1.1268787117709459e-05,-5.84046445736016e-07,-2.5661006796940765e-06
1602948571084,2020-10-17T11:29:31.084,2.45,1.167155004830271e-05,-7.990914046642922e-07,-2.65777021471573e-06
1602948571134,2020-10-17T11:29:31.134,2.5,1.1404111334574567e-05,-9.387990499734555e-08,-2.7673881041179824e-06
1602948571184,2020-10-17T11:29:31.184,2.55,1.0699270313165617e-05,7.714181630574539e-07,-2.8124454284770926e-06
1602948571234,2020-10-17T11:29:31.234,2.6,1.0413610085325461e-05,1.1786460966309474e-06,-2.945770268265864e-06
1602948571284,2020-10-17T11:29:31.284,2.65,1.0257077645960459e-05,1.32449715378938e-06,-3.2589253148693298e-06
1602948571334,2020-10-17T11:29:31.334,2.7,9.53569763102335e-06,1.5961326485400704e-06,-3.6386133065779598e-06
1602948571384,2020-10-17T11:29:31.384,2.75,8.846802373775131e-06,1.85558245734651e-06,-3.948734548625067e-06
1602948571434,2020-10-17T11:29:31.434,2.8,9.169638610447309e-06,1.6665211052979208e-06,-4.254643493374475e-06
1602948571484,2020-10-17T11:29:31.484,2.85,1.0136761358126486e-05,8.578491811974504e-07,-4.733569581133843e-06
1602948571534,2020-10-17T11:29:31.534,2.9,1.0774142274027455e-05,-3.307150070510732e-07,-5.27666941183912e-06
1602948571584,2020-10-17T11:29:31.584,2.95,1.097702910140467e-05,-1.2885748106304618e-06,-5.520272441094031e-06
1602948571634,2020-10-17T11:29:31.634,3.0,1.113603045664734e-05,-1.3508141843115364e-06,-5.438609156592032e-06
1602948571684,2020-10-17T11:29:31.684,3.05,1.1341459137221097e-05,-5.986457363832407e-07,-5.487464169854861e-06
1602948571734,2020-10-17T11:29:31.734,3.1,1.154917239077407e-05,3.297471616160136e-08,-5.986545217404791e-06
1602948571784,2020-10-17T11:29:31.784,3.15,1.1565040417309907e-05,7.596928437663403e-08,-6.629156477418637e-06
1602948571834,2020-10-17T11:29:31.834,3.2,1.0884343959671739e-05,3.221286366086575e-07,-6.8446765021229015e-06
1602948571884,2020-10-17T11:29:31.884,3.25,9.477667322300176e-06,1.4068042564604634e-06,-6.7196883336055525e-06
1602948571934,2020-10-17T11:29:31.934,3.3,8.284965612198521e-06,2.4377479073958242e-06,-7.1443259689919735e-06
1602948571984,2020-10-17T11:29:31.984,3.35,8.006794013571192e-06,2.3487330558840112e-06,-8.513466485478229e-06
1602948572034,2020-10-17T11:29:32.034,3.4,7.930982414876487e-06,1.7824717602252018e-06,-9.79851336962933e-06
1602948572084,2020-10-17T11:29:32.084,3.45,6.875744076277731e-06,2.115312454682261e-06,-9.796902815955705e-06
1602948572134,2020-10-17T11:29:32.134,3.5,5.013107449616273e-06,3.345680958673298e-06,-8.843166734023577e-06
1602948572184,2020-10-17T11:29:32.184,3.55,3.7988522932009194e-06,4.273538037740511e-06,-8.283491008606766e-06
1602948572234,2020-10-17T11:29:32.234,3.6,3.985415544013643e-06,4.142852801179807e-06,-8.67743925874392e-06
1602948572284,2020-10-17T11:29:32.284,3.65,4.717761742482586e-06,3.2158535255553943e-06,-9.584371037414057e-06
1602948572334,2020-10-17T11:29:32.334,3.7,4.968335488969216e-06,2.2698890670260813e-06,-1.0702486430695467e-05
1602948572384,2020-10-17T11:29:32.384,3.75,4.782890631361783e-06,1.9377167130898245e-06,-1.2004669842360216e-05
1602948572434,2020-10-17T11:29:32.434,3.8,4.653145926715522e-06,2.12347922999422e-06,-1.3055030661916956e-05
1602948572484,2020-10-17T11:29:32.484,3.85,4.696319260386742e-06,2.1975774658477138e-06,-1.3307865878580431e-05
1602948572534,2020-10-17T11:29:32.534,3.9,4.905302014345921e-06,2.034317623467343e-06,-1.2874571353057894e-05
1602948572584,2020-10-17T11:29:32.584,3.95,5.4063508833832505e-06,2.1633477548973072e-06,-1.2333856068856813e-05
1602948572634,2020-10-17T11:29:32.634,4.0,5.979235686678748e-06,2.7040475007740604e-06,-1.2087407475428895e-05
1602948572684,2020-10-17T11:29:32.684,4.05,5.84788659051695e-06,3.1374130120814837e-06,-1.215696559374318e-05
1602948572734,2020-10-17T11:29:32.734,4.1,4.629739712667131e-06,3.268116085345852e-06,-1.234072140410874e-05
1602948572784,2020-10-17T11:29:32.784,4.15,3.1569015199052134e-06,3.4604506934045145e-06,-1.2555947685126997e-05
1602948572834,2020-10-17T11:29:32.834,4.2,2.489088210076826e-06,3.822294471136805e-06,-1.297321425593661e-05
1602948572884,2020-10-17T11:29:32.884,4.25,2.4868130044953764e-06,3.974066614488405e-06,-1.3566575881500061e-05
1602948572934,2020-10-17T11:29:32.934,4.3,2.288579133255903e-06,3.818606593795609e-06,-1.3910117936294188e-05
1602948572984,2020-10-17T11:29:32.984,4.35,1.6483148464799543e-06,3.823881295921306e-06,-1.3858747633563282e-05
1602948573034,2020-10-17T11:29:33.034,4.4,9.083894183273795e-07,4.223031317569286e-06,-1.3895028831314253e-05
1602948573084,2020-10-17T11:29:33.084,4.45,1.9857307577112196e-07,4.647630083268998e-06,-1.4346137232928161e-05
1602948573134,2020-10-17T11:29:33.134,4.5,-6.495673305278765e-07,4.923396797684569e-06,-1.4905364813586323e-05
1602948573184,2020-10-17T11:29:33.184,4.55,-1.7514046548183408e-06,5.429673343521932e-06,-1.5342596629014304e-05
1602948573234,2020-10-17T11:29:33.234,4.6,-3.067792452854579e-06,6.298155501779704e-06,-1.5874757328027276e-05
1602948573284,2020-10-17T11:29:33.284,4.65,-4.3535093733235724e-06,7.101143569838962e-06,-1.6378754875286508e-05
1602948573334,2020-10-17T11:29:33.334,4.7,-5.1124482938909255e-06,7.621986525742279e-06,-1.6188748890315214e-05
1602948573384,2020-10-17T11:29:33.384,4.75,-5.066942370288554e-06,8.043219363594574e-06,-1.520581376026355e-05
1602948573434,2020-10-17T11:29:33.434,4.8,-4.765693260793731e-06,8.228932081659452e-06,-1.4298211368296873e-05
1602948573484,2020-10-17T11:29:33.484,4.85,-5.173376100844546e-06,7.873768751455733e-06,-1.406795837901202e-05
1602948573534,2020-10-17T11:29:33.534,4.9,-6.6106564964085196e-06,7.492317240964912e-06,-1.3930400252034946e-05
1602948573584,2020-10-17T11:29:33.584,4.95,-8.600747561668839e-06,8.100527629218586e-06,-1.300250926391427e-05
1602948573634,2020-10-17T11:29:33.634,5.0,-1.0593120653621773e-05,9.703303024654565e-06,-1.1507262123667485e-05
1602948573684,2020-10-17T11:29:33.684,5.05,-1.232998541386176e-05,1.1175253188965901e-05,-1.0534075523966503e-05
1602948573734,2020-10-17T11:29:33.734,5.1,-1.3723519347085472e-05,1.1825095269568233e-05,-1.0487648278325029e-05
1602948573784,2020-10-17T11:29:33.784,5.15,-1.4803167798667465e-05,1.2016152166270249e-05,-1.0726358343402835e-05
1602948573834,2020-10-17T11:29:33.834,5.2,-1.561155944013915e-05,1.2020493648896293e-05,-1.081290590669338e-05
1602948573884,2020-10-17T11:29:33.884,5.25,-1.5970801107662647e-05,1.1475513917080084e-05,-1.0984797440211153e-05
1602948573934,2020-10-17T11:29:33.934,5.3,-1.5798855338631252e-05,1.0516496594591893e-05,-1.1242243585705517e-05
1602948573984,2020-10-17T11:29:33.984,5.35,-1.5808787466678113e-05,1.0171037727681047e-05,-1.1183821859810717e-05
1602948574034,2020-10-17T11:29:34.034,5.4,-1.6986470914521777e-05,1.0785036629023446e-05,-1.0820363529676791e-05
1602948574084,2020-10-17T11:29:34.084,5.45,-1.9002649684996216e-05,1.133771511840854e-05,-1.0419463222675527e-05
1602948574134,2020-10-17T11:29:34.134,5.5,-2.0356898710979584e-05,1.114697255822074e-05,-9.77894716963291e-06
1602948574184,2020-10-17T11:29:34.184,5.55,-2.0493021310593127e-05,1.079356750850673e-05,-8.648265595283037e-06
1602948574234,2020-10-17T11:29:34.234,5.6,-2.0289301715844737e-05,1.0721857041902873e-05,-7.358518117506901e-06
1602948574284,2020-10-17T11:29:34.284,5.65,-2.0293287819680663e-05,1.0564442408090186e-05,-6.349755743559236e-06
1602948574334,2020-10-17T11:29:34.334,5.7,-2.0202369534057875e-05,1.0218307499324897e-05,-5.604763696434208e-06
1602948574384,2020-10-17T11:29:34.384,5.75,-2.0013042584653007e-05,1.0024563069608281e-05,-4.747707873281503e-06
1602948574434,2020-10-17T11:29:34.434,5.8,-2.010244183797934e-05,9.847886257731317e-06,-3.3484415622904702e-06
1602948574484,2020-10-17T11:29:34.484,5.85,-2.051347099799779e-05,9.291880820254216e-06,-1.2932698424972346e-06
1602948574534,2020-10-17T11:29:34.534,5.9,-2.110435273864149e-05,8.629522533584136e-06,1.0311142177390453e-06
1602948574584,2020-10-17T11:29:34.584,5.95,-2.161321673582415e-05,8.48921758035252e-06,3.0476315663037856e-06
1602948574634,2020-10-17T11:29:34.634,6.0,-2.1225416074268576e-05,8.805948863218386e-06,4.288943857659523e-06
1602948574684,2020-10-17T11:29:34.684,6.05,-1.9267314191328587e-05,8.823441634584595e-06,4.498806506363204e-06
1602948574734,2020-10-17T11:29:34.734,6.1,-1.6515404325127114e-05,8.131944034875565e-06,3.930924519484658e-06
1602948574784,2020-10-17T11:29:34.784,6.15,-1.4671217212505536e-05,7.230672275136853e-06,3.412974609744451e-06
1602948574834,2020-10-17T11:29:34.834,6.2,-1.4337390722922863e-05,6.821803443869e-06,3.615792166988083e-06
1602948574884,2020-10-17T11:29:34.884,6.25,-1.439307338546708e-05,6.793421910713773e-06,4.3607448970328845e-06
1602948574934,2020-10-17T11:29:34.934,6.3,-1.359470350881718e-05,6.374541537037056e-06,4.995476510861499e-06
1602948574984,2020-10-17T11:29:34.984,6.35,-1.1987548904659089e-05,5.336248263699183e-06,5.2405076862378775e-06
1602948575034,2020-10-17T11:29:35.034,6.4,-1.0272356029072164e-05,4.4585810632716456e-06,5.292733025343791e-06
1602948575084,2020-10-17T11:29:35.084,6.45,-8.612288210441127e-06,4.3721612151412155e-06,5.351965429256672e-06
1602948575134,2020-10-17T11:29:35.134,6.5,-6.916141989528412e-06,4.473892526574381e-06,5.424870232181965e-06
1602948575184,2020-10-17T11:29:35.184,6.55,-5.540089570878935e-06,3.861916773570399e-06,5.416669613111587e-06
1602948575234,2020-10-17T11:29:35.234,6.6,-4.706296369933769e-06,2.871726945769299e-06,5.2706877313968085e-06
1602948575284,2020-10-17T11:29:35.284,6.65,-3.937940628855039e-06,2.452927596165702e-06,5.067318607601515e-06
1602948575334,2020-10-17T11:29:35.334,6.7,-2.927823237655702e-06,2.517360467331086e-06,4.821212601103958e-06
1602948575384,2020-10-17T11:29:35.384,6.75,-2.2290368443512497e-06,2.300172398051872e-06,4.3880216449030035e-06
1602948575434,2020-10-17T11:29:35.434,6.8,-2.426955990704466e-06,1.785884370302613e-06,3.94786381793198e-06
1602948575484,2020-10-17T11:29:35.484,6.85,-3.2124021737762994e-06,1.48888490848673e-06,4.031935351621145e-06
