epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602948836169,2020-10-17T11:33:56.169,0.0,-2.478523328688172e-06,5.843534695319083e-07,1.5902916186642535e-06
1602948836219,2020-10-17T11:33:56.219,0.05,-2.8864264310646204e-06,5.368501567862717e-07,1.6328924252555973e-06
1602948836269,2020-10-17T11:33:56.269,0.1,-2.880585294023707e-06,5.963909060834602e-07,1.6230836593256747e-06
1602948836319,2020-10-17T11:33:56.319,0.15,-2.6266388356022937e-06,6.184872235812125e-07,1.551674766534037e-06
1602948836369,2020-10-17T11:33:56.369,0.2,-2.553479533657828e-06,4.591600779033675e-07,1.5621632193034819e-06
1602948836419,2020-10-17T11:33:56.419,0.25,-2.765297495887142e-06,2.8531201754166663e-07,1.8065966447663995e-06
1602948836469,2020-10-17T11:33:56.469,0.3,-3.0301551194804826e-06,3.6034157125076187e-07,2.0838898185035105e-06
1602948836519,2020-10-17T11:33:56.519,0.35,-3.1074556594582665e-06,6.288699950751957e-07,2.0038664719954115e-06
1602948836569,2020-10-17T11:33:56.569,0.4,-2.890450595852397e-06,7.692425124969411e-07,1.6152430035554756e-06
1602948836619,2020-10-17T11:33:56.619,0.45,-2.4377448669815967e-06,6.199350552015165e-07,1.3849630384767341e-06
1602948836669,2020-10-17T11:33:56.669,0.5,-2.0313252253864133e-06,3.65391621158685e-07,1.5618114021467977e-06
1602948836719,2020-10-17T11:33:56.719,0.55,-1.938637353256356e-06,2.846860250569848e-07,1.981774401787079e-06
1602948836769,2020-10-17T11:33:56.769,0.6,-2.0169081381305606e-06,3.9870069946220543e-07,2.3158176472401416e-06
1602948836819,2020-10-17T11:33:56.819,0.65,-1.9679568730652463e-06,4.819049347504107e-07,2.330846416236831e-06
1602948836869,2020-10-17T11:33:56.869,0.7,-1.9304064252381595e-06,4.680844017234652e-07,2.1905878625050053e-06
1602948836919,2020-10-17T11:33:56.919,0.75,-2.219957194969055e-06,5.651125651762629e-07,2.3150717902566705e-06
1602948836969,2020-10-17T11:33:56.969,0.8,-2.622614504982344e-06,7.950608591231714e-07,2.672806636364713e-06
1602948837019,2020-10-17T11:33:57.019,0.85,-2.5940700120955575e-06,8.741867200216952e-07,2.7271699968628114e-06
1602948837069,2020-10-17T11:33:57.069,0.9,-2.1110016695231553e-06,7.939384735807375e-07,2.3593338400917645e-06
1602948837119,2020-10-17T11:33:57.119,0.95,-1.8029270855516849e-06,8.878391584018163e-07,2.1914252854120257e-06
1602948837169,2020-10-17T11:33:57.169,1.0,-2.0921530691747132e-06,1.0905321726993007e-06,2.595322486071579e-06
