epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1602948222969,2020-10-17T11:23:42.969,0.0,1.8057925992411734,8.836437904915762,19.951612053733953
1602948222979,2020-10-17T11:23:42.979,0.01,1.6241952531851191,8.994160133400786,21.523025209201517
1602948222989,2020-10-17T11:23:42.989,0.02,0.9143913595098185,8.780418857883546,23.405615451419962
1602948222999,2020-10-17T11:23:42.999,0.03,-0.14575819668246368,8.520200148321841,25.740963722142837
1602948223009,2020-10-17T11:23:43.009,0.04,-1.1379175137576116,8.669103724604248,28.62173773972669
1602948223019,2020-10-17T11:23:43.019,0.05,-2.245453138021579,8.997662468783748,31.91914250191278
1602948223029,2020-10-17T11:23:43.029,0.06,-4.038800492990594,8.914600688099789,34.97577007341541
1602948223039,2020-10-17T11:23:43.039,0.07,-6.514548056697752,8.273678569199342,37.032815238611654
1602948223049,2020-10-17T11:23:43.049,0.08,-8.893578503873117,7.337567360338468,38.00042689923216
1602948223059,2020-10-17T11:23:43.059,0.09,-10.46022464556312,6.206166193570655,38.39385239759515
1602948223069,2020-10-17T11:23:43.069,0.1,-11.21688351065438,4.801149106945277,38.46850875182625
1602948223079,2020-10-17T11:23:43.079,0.11,-11.61720750944999,3.2811598600935135,37.62592397218647
1602948223089,2020-10-17T11:23:43.089,0.12,-12.018487677154312,2.0275128454068576,34.80714323016077
1602948223099,2020-10-17T11:23:43.099,0.13,-12.5698489741178,1.2010994301504168,29.601283701302044
1602948223109,2020-10-17T11:23:43.109,0.14,-13.313213441648076,0.5457104629531704,22.948489570155324
1602948223119,2020-10-17T11:23:43.119,0.15,-14.11949795734855,-0.33269095976249957,16.546250733821626
1602948223129,2020-10-17T11:23:43.129,0.16,-14.724481512847806,-1.5827523774540209,11.519888013462198
1602948223139,2020-10-17T11:23:43.139,0.17,-15.07058664789277,-3.0430821773873404,7.83779246277142
1602948223149,2020-10-17T11:23:43.149,0.18,-15.452328000953203,-4.535074018251945,5.010048335769487
1602948223159,2020-10-17T11:23:43.159,0.19,-16.111927856967142,-6.1077641514049645,2.950449503128989
1602948223169,2020-10-17T11:23:43.169,0.2,-16.873693844382714,-7.850174041227695,1.7534484734951523
1602948223179,2020-10-17T11:23:43.179,0.21,-17.41334893909369,-9.515831620496664,0.9034698431900363
1602948223189,2020-10-17T11:23:43.189,0.22,-17.71080866670007,-10.60386735325089,-0.5573077219165414
1602948223199,2020-10-17T11:23:43.199,0.23,-17.97777295213875,-10.912870793089889,-2.951893303688986
1602948223209,2020-10-17T11:23:43.209,0.24,-18.25309719976152,-10.777348059381147,-5.592735763483061
1602948223219,2020-10-17T11:23:43.219,0.25,-18.31310170817612,-10.626392573400437,-7.612990037870794
1602948223229,2020-10-17T11:23:43.229,0.26,-17.984751473957406,-10.54723102820946,-8.780891279449726
1602948223239,2020-10-17T11:23:43.239,0.27,-17.37920573780987,-10.429028770862946,-9.391161110834188
1602948223249,2020-10-17T11:23:43.249,0.28,-16.71516683144035,-10.277044527800282,-9.692230712515762
1602948223259,2020-10-17T11:23:43.259,0.29,-16.01143039276658,-10.169120934970511,-9.69016432194473
1602948223269,2020-10-17T11:23:43.269,0.3,-15.124862313951507,-10.072726642371881,-9.427944763320896
1602948223279,2020-10-17T11:23:43.279,0.31,-14.061267408961859,-9.883205305394645,-9.172276360411473
1602948223289,2020-10-17T11:23:43.289,0.32,-13.076708419489952,-9.537519064815777,-9.250242754147832
1602948223299,2020-10-17T11:23:43.299,0.33,-12.449469994012393,-9.01271611929311,-9.870035791347654
1602948223309,2020-10-17T11:23:43.309,0.34,-12.251291113525461,-8.33728562489982,-11.072425753051245
1602948223319,2020-10-17T11:23:43.319,0.35,-12.366109874942335,-7.651094046518496,-12.65838117064768
1602948223329,2020-10-17T11:23:43.329,0.36,-12.69152029095044,-7.151568784298574,-14.248134125161059
1602948223339,2020-10-17T11:23:43.339,0.37,-13.25056546997723,-6.959786104159386,-15.638894996303055
1602948223349,2020-10-17T11:23:43.349,0.38,-14.035766890699545,-7.079125284968883,-17.068400570176653
1602948223359,2020-10-17T11:23:43.359,0.39,-14.826919060138376,-7.445919215065514,-18.97079906032925
1602948223369,2020-10-17T11:23:43.369,0.4,-15.297465557816171,-8.014102092832175,-21.506404879988928
1602948223379,2020-10-17T11:23:43.379,0.41,-15.235906775528338,-8.846650590684192,-24.462298858180343
1602948223389,2020-10-17T11:23:43.389,0.42,-14.59919735345897,-10.113159983848705,-27.4420254814981
1602948223399,2020-10-17T11:23:43.399,0.43,-13.459748319537947,-12.013549960313888,-29.721199625909087
1602948223409,2020-10-17T11:23:43.409,0.44,-11.93119807560462,-14.704592868459681,-30.250234498156136
1602948223419,2020-10-17T11:23:43.419,0.45,-10.159765912182628,-18.031963646293878,-29.06133979928832
1602948223429,2020-10-17T11:23:43.429,0.46,-8.505784197467465,-21.256828910585035,-28.651647871406674
1602948223439,2020-10-17T11:23:43.439,0.47,-7.49493771101797,-23.626537936232147,-31.883100022473755
1602948223449,2020-10-17T11:23:43.449,0.48,-7.177387973091093,-25.43737048609656,-37.83567822272762
1602948223459,2020-10-17T11:23:43.459,0.49,-6.878857167119801,-27.751989550611263,-42.10712514674542
1602948223469,2020-10-17T11:23:43.469,0.5,-6.188407616577227,-30.792397948187848,-42.255544137605696
1602948223479,2020-10-17T11:23:43.479,0.51,-5.825437054612323,-33.549788456961906,-40.486137366966155
