epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1602946901173,2020-10-17T11:01:41.173,0.0,4.114176355148484e-06,-1.925488975253511e-07,-3.286911494101058e-06
1602946901223,2020-10-17T11:01:41.223,0.05,3.4618432230819617e-06,1.3461230117494044e-07,-3.811426255914731e-06
1602946901273,2020-10-17T11:01:41.273,0.1,3.573046794010458e-06,2.9494311283511466e-08,-3.855416448690972e-06
1602946901323,2020-10-17T11:01:41.323,0.15,4.08665122471629e-06,-1.620646218855945e-07,-3.7631595455978146e-06
1602946901373,2020-10-17T11:01:41.373,0.2,4.151340351665339e-06,5.8850145192840825e-08,-3.8711494681574655e-06
1602946901423,2020-10-17T11:01:41.423,0.25,3.6603395891793498e-06,4.7522157021483823e-07,-3.846882481730418e-06
1602946901473,2020-10-17T11:01:41.473,0.3,3.209426770795366e-06,5.603369104040317e-07,-3.5209136076967968e-06
1602946901523,2020-10-17T11:01:41.523,0.35,3.15319735620331e-06,3.941331575955717e-07,-3.3947387916718103e-06
1602946901573,2020-10-17T11:01:41.573,0.4,3.261360518127483e-06,4.967780506000203e-07,-3.767586951929962e-06
1602946901623,2020-10-17T11:01:41.623,0.45,3.2117299359302653e-06,9.170823411648309e-07,-4.172620989657511e-06
1602946901673,2020-10-17T11:01:41.673,0.5,3.058160045661878e-06,1.1832249047461163e-06,-4.155735020480148e-06
1602946901723,2020-10-17T11:01:41.723,0.55,3.1314694709506696e-06,1.067986264443967e-06,-3.948254752130779e-06
1602946901773,2020-10-17T11:01:41.773,0.6,3.567611381874449e-06,7.365775680192363e-07,-3.967823230866686e-06
1602946901823,2020-10-17T11:01:41.823,0.65,4.068315045217948e-06,3.5007909989356024e-07,-4.179233220999502e-06
1602946901873,2020-10-17T11:01:41.873,0.7,4.2619778588041485e-06,1.1446674062706528e-07,-4.221086624537331e-06
1602946901923,2020-10-17T11:01:41.923,0.75,4.19805521434351e-06,3.060979787712722e-07,-3.921451273573625e-06
1602946901973,2020-10-17T11:01:41.973,0.8,4.233148186645773e-06,7.950584495862247e-07,-3.6352807281345615e-06
1602946902023,2020-10-17T11:01:42.023,0.85,4.409332856149283e-06,1.0584067402541836e-06,-3.841946282458872e-06
1602946902073,2020-10-17T11:01:42.073,0.9,4.283557166876052e-06,8.931825924635897e-07,-4.249725481336013e-06
1602946902123,2020-10-17T11:01:42.123,0.95,3.6952435138065884e-06,6.550195883217099e-07,-4.069923851772669e-06
1602946902173,2020-10-17T11:01:42.173,1.0,3.3238920086656737e-06,7.650878512275704e-07,-3.3909614960481118e-06
1602946902223,2020-10-17T11:01:42.223,1.05,3.792598597139718e-06,1.2337555616629197e-06,-3.1235020122767197e-06
1602946902273,2020-10-17T11:01:42.273,1.1,4.576537075386216e-06,1.6218895429575602e-06,-3.5089184160259153e-06
1602946902323,2020-10-17T11:01:42.323,1.15,4.688160642014696e-06,1.5381041866076132e-06,-3.877109626841259e-06
1602946902373,2020-10-17T11:01:42.373,1.2,4.058277958698523e-06,1.2297797224894118e-06,-3.7787953578232526e-06
1602946902423,2020-10-17T11:01:42.423,1.25,3.359940555667156e-06,1.3073861423433777e-06,-3.490690041543878e-06
1602946902473,2020-10-17T11:01:42.473,1.3,2.96678450901358e-06,1.7730267565120861e-06,-3.508218784509261e-06
1602946902523,2020-10-17T11:01:42.523,1.35,2.8744654031865405e-06,1.9413083942562505e-06,-3.8977623918383515e-06
1602946902573,2020-10-17T11:01:42.573,1.4,3.0646682137323755e-06,1.6004837609718743e-06,-4.22883650478348e-06
1602946902623,2020-10-17T11:01:42.623,1.45,3.2821492118940282e-06,1.4467797289568239e-06,-4.188066100131734e-06
1602946902673,2020-10-17T11:01:42.673,1.5,3.0319309269607216e-06,1.8670501852038227e-06,-3.9923305618403804e-06
1602946902723,2020-10-17T11:01:42.723,1.55,2.2826333337708293e-06,2.198351063417062e-06,-4.0066401389170695e-06
1602946902773,2020-10-17T11:01:42.773,1.6,1.5976808779282913e-06,1.8749577254363733e-06,-4.2406932958257985e-06
1602946902823,2020-10-17T11:01:42.823,1.65,1.274030327772348e-06,1.4355941677951102e-06,-4.423086930243811e-06
1602946902873,2020-10-17T11:01:42.873,1.7,9.901090795494462e-07,1.6277174318974093e-06,-4.4623243717334255e-06
1602946902923,2020-10-17T11:01:42.923,1.75,4.951446455417038e-07,2.229785237261588e-06,-4.606546870593819e-06
1602946902973,2020-10-17T11:01:42.973,1.8,-2.0677353030128754e-09,2.499653706730638e-06,-5.030554624788833e-06
1602946903023,2020-10-17T11:01:43.023,1.85,-2.6565481960996225e-07,2.269110000190432e-06,-5.510095206292465e-06
1602946903073,2020-10-17T11:01:43.073,1.9,-3.718307615412431e-07,1.9951877849921544e-06,-5.703964709918762e-06
1602946903123,2020-10-17T11:01:43.123,1.95,-5.784593880270552e-07,2.042526371182384e-06,-5.598465749249085e-06
1602946903173,2020-10-17T11:01:43.173,2.0,-1.054134557180471e-06,2.256215936228116e-06,-5.5483228148306325e-06
1602946903223,2020-10-17T11:01:43.223,2.05,-1.631608727525283e-06,2.171734474298625e-06,-5.821977377149394e-06
1602946903273,2020-10-17T11:01:43.273,2.1,-1.885895514791108e-06,1.6692778974236647e-06,-6.163281440006932e-06
1602946903323,2020-10-17T11:01:43.323,2.15,-1.7105270946426123e-06,1.2627046569980735e-06,-6.173368284281469e-06
1602946903373,2020-10-17T11:01:43.373,2.2,-1.6181932362929282e-06,1.3808963341973085e-06,-6.068805488316004e-06
1602946903423,2020-10-17T11:01:43.423,2.25,-2.056800124698396e-06,1.7021334243908296e-06,-6.391445379541776e-06
1602946903473,2020-10-17T11:01:43.473,2.3,-2.6784823960409133e-06,1.7599100239565673e-06,-6.9778613603265254e-06
1602946903523,2020-10-17T11:01:43.523,2.35,-2.878875118729727e-06,1.7291947143318014e-06,-7.0108631454455195e-06
1602946903573,2020-10-17T11:01:43.573,2.4,-2.805591923209159e-06,1.9682900188661406e-06,-6.279234197440353e-06
1602946903623,2020-10-17T11:01:43.623,2.45,-3.116355577977324e-06,2.301836468781943e-06,-5.7200983879250115e-06
1602946903673,2020-10-17T11:01:43.673,2.5,-3.910771835592058e-06,2.3472931870486416e-06,-6.223751739464138e-06
1602946903723,2020-10-17T11:01:43.723,2.55,-4.577729691797638e-06,2.1065956642402302e-06,-7.29764677520485e-06
1602946903773,2020-10-17T11:01:43.773,2.6,-4.720788085844692e-06,1.8643657063338955e-06,-7.68861401797132e-06
1602946903823,2020-10-17T11:01:43.823,2.65,-4.700653556302871e-06,1.8175286586494385e-06,-7.143857711521847e-06
