epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636132588243,2021-11-05T13:16:28.243,0.000,6.341,5.976,-0.549
1636132588253,2021-11-05T13:16:28.253,0.010,5.793,6.341,-1.220
1636132588263,2021-11-05T13:16:28.263,0.020,3.293,6.646,-5.122
1636132588273,2021-11-05T13:16:28.273,0.030,-2.622,7.317,-10.305
1636132588283,2021-11-05T13:16:28.283,0.040,-6.768,6.463,-10.488
1636132588293,2021-11-05T13:16:28.293,0.050,-6.220,5.732,-4.085
1636132588303,2021-11-05T13:16:28.303,0.060,1.402,3.476,2.683
1636132588313,2021-11-05T13:16:28.313,0.070,3.659,1.768,1.646
1636132588323,2021-11-05T13:16:28.323,0.080,-2.927,3.171,-1.402
1636132588333,2021-11-05T13:16:28.333,0.090,-3.049,3.110,0.549
1636132588343,2021-11-05T13:16:28.343,0.100,-0.122,3.659,3.963
1636132588353,2021-11-05T13:16:28.353,0.110,-4.390,5.915,4.024
1636132588363,2021-11-05T13:16:28.363,0.120,-8.720,7.927,4.207
1636132588373,2021-11-05T13:16:28.373,0.130,-6.159,10.122,5.976
1636132588383,2021-11-05T13:16:28.383,0.140,-2.500,13.354,7.012
1636132588393,2021-11-05T13:16:28.393,0.150,1.402,16.463,8.659
1636132588403,2021-11-05T13:16:28.403,0.160,4.512,17.622,10.305
1636132588413,2021-11-05T13:16:28.413,0.170,7.805,17.256,8.476
1636132588423,2021-11-05T13:16:28.423,0.180,7.744,18.293,-1.463
1636132588433,2021-11-05T13:16:28.433,0.190,1.646,22.378,-12.683
1636132588443,2021-11-05T13:16:28.443,0.200,-0.366,22.988,-8.780
1636132588453,2021-11-05T13:16:28.453,0.210,12.683,21.646,2.988
1636132588463,2021-11-05T13:16:28.463,0.220,13.841,22.988,0.915
1636132588473,2021-11-05T13:16:28.473,0.230,4.878,23.537,-4.451
1636132588483,2021-11-05T13:16:28.483,0.240,6.524,23.171,-2.988
1636132588493,2021-11-05T13:16:28.493,0.250,9.390,23.537,-1.402
1636132588503,2021-11-05T13:16:28.503,0.260,6.220,23.780,-2.134
1636132588513,2021-11-05T13:16:28.513,0.270,4.695,23.598,-1.829
1636132588523,2021-11-05T13:16:28.523,0.280,6.098,23.354,-0.549
1636132588533,2021-11-05T13:16:28.533,0.290,7.622,23.171,-0.061
1636132588543,2021-11-05T13:16:28.543,0.300,8.415,22.927,-1.037
1636132588553,2021-11-05T13:16:28.553,0.310,7.866,22.683,-2.378
1636132588563,2021-11-05T13:16:28.563,0.320,7.866,22.195,-3.293
1636132588573,2021-11-05T13:16:28.573,0.330,8.720,21.402,-3.537
