epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636133105981,2021-11-05T13:25:05.981,0.000,-2.378,0.305,-0.549
1636133105991,2021-11-05T13:25:05.991,0.010,-2.256,0.061,-0.488
1636133106001,2021-11-05T13:25:06.001,0.020,-2.073,0.061,-0.366
1636133106011,2021-11-05T13:25:06.011,0.030,-1.829,0.305,-0.366
1636133106021,2021-11-05T13:25:06.021,0.040,-1.768,0.488,-0.366
1636133106031,2021-11-05T13:25:06.031,0.050,-1.768,0.488,-0.427
1636133106041,2021-11-05T13:25:06.041,0.060,-1.707,0.671,-0.610
1636133106051,2021-11-05T13:25:06.051,0.070,-2.012,0.854,-0.793
1636133106061,2021-11-05T13:25:06.061,0.080,-2.134,0.671,-0.854
1636133106071,2021-11-05T13:25:06.071,0.090,-2.256,0.671,-0.915
1636133106081,2021-11-05T13:25:06.081,0.100,-2.073,0.549,-0.610
1636133106091,2021-11-05T13:25:06.091,0.110,-2.195,0.305,-0.427
1636133106101,2021-11-05T13:25:06.101,0.120,-2.012,0.061,-0.061
1636133106111,2021-11-05T13:25:06.111,0.130,-1.951,-0.244,0.122
1636133106121,2021-11-05T13:25:06.121,0.140,-2.012,-0.488,0.122
1636133106131,2021-11-05T13:25:06.131,0.150,-2.317,-0.488,0.061
1636133106141,2021-11-05T13:25:06.141,0.160,-2.744,-0.305,-0.244
1636133106151,2021-11-05T13:25:06.151,0.170,-2.683,-0.183,-0.549
1636133106161,2021-11-05T13:25:06.161,0.180,-2.561,0.000,-0.671
1636133106171,2021-11-05T13:25:06.171,0.190,-2.134,0.244,-0.793
1636133106181,2021-11-05T13:25:06.181,0.200,-2.073,0.305,-0.793
1636133106191,2021-11-05T13:25:06.191,0.210,-2.073,0.427,-0.671
1636133106201,2021-11-05T13:25:06.201,0.220,-2.195,0.549,-0.427
1636133106211,2021-11-05T13:25:06.211,0.230,-2.378,0.366,-0.305
1636133106221,2021-11-05T13:25:06.221,0.240,-2.317,0.427,-0.183
1636133106231,2021-11-05T13:25:06.231,0.250,-2.317,0.366,0.000
1636133106241,2021-11-05T13:25:06.241,0.260,-2.012,0.183,0.000
1636133106251,2021-11-05T13:25:06.251,0.270,-1.707,0.061,0.061
1636133106261,2021-11-05T13:25:06.261,0.280,-1.768,0.061,-0.122
1636133106271,2021-11-05T13:25:06.271,0.290,-1.768,0.244,-0.488
1636133106281,2021-11-05T13:25:06.281,0.300,-1.768,0.427,-0.854
1636133106291,2021-11-05T13:25:06.291,0.310,-1.707,0.732,-1.280
1636133106301,2021-11-05T13:25:06.301,0.320,-1.768,0.976,-1.585
1636133106311,2021-11-05T13:25:06.311,0.330,-1.829,1.159,-1.646
1636133106321,2021-11-05T13:25:06.321,0.340,-2.012,1.280,-1.646
1636133106331,2021-11-05T13:25:06.331,0.350,-2.134,1.341,-1.341
1636133106341,2021-11-05T13:25:06.341,0.360,-2.073,1.280,-0.976
1636133106351,2021-11-05T13:25:06.351,0.370,-2.134,1.098,-0.732
1636133106361,2021-11-05T13:25:06.361,0.380,-2.256,0.793,-0.488
1636133106371,2021-11-05T13:25:06.371,0.390,-2.073,0.488,-0.183
1636133106381,2021-11-05T13:25:06.381,0.400,-1.951,0.244,0.122
1636133106391,2021-11-05T13:25:06.391,0.410,-1.890,-0.061,0.305
1636133106401,2021-11-05T13:25:06.401,0.420,-1.768,-0.122,0.366
1636133106411,2021-11-05T13:25:06.411,0.430,-1.829,-0.305,0.488
1636133106421,2021-11-05T13:25:06.421,0.440,-1.707,-0.366,0.549
1636133106431,2021-11-05T13:25:06.431,0.450,-1.402,-0.366,0.732
1636133106441,2021-11-05T13:25:06.441,0.460,-1.463,-0.305,0.549
1636133106451,2021-11-05T13:25:06.451,0.470,-1.402,-0.244,0.244
1636133106461,2021-11-05T13:25:06.461,0.480,-1.220,-0.061,0.000
1636133106471,2021-11-05T13:25:06.471,0.490,-1.220,0.183,-0.183
1636133106481,2021-11-05T13:25:06.481,0.500,-1.585,0.366,-0.549
1636133106491,2021-11-05T13:25:06.491,0.510,-1.463,0.610,-0.671
1636133106501,2021-11-05T13:25:06.501,0.520,-1.037,0.854,-0.549
1636133106511,2021-11-05T13:25:06.511,0.530,-1.220,0.915,-0.549
1636133106521,2021-11-05T13:25:06.521,0.540,-0.915,0.854,-0.305
1636133106531,2021-11-05T13:25:06.531,0.550,-1.159,0.610,-0.061
