epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636132588235,2021-11-05T13:16:28.235,0.000,99635.234
1636132588369,2021-11-05T13:16:28.369,0.134,99635.828
1636132588506,2021-11-05T13:16:28.506,0.271,99636.586
1636132588640,2021-11-05T13:16:28.640,0.405,99638.688
1636132588777,2021-11-05T13:16:28.777,0.542,99640.047
1636132588913,2021-11-05T13:16:28.913,0.678,99643.328
1636132589048,2021-11-05T13:16:29.048,0.813,99635.992
1636132589184,2021-11-05T13:16:29.184,0.949,99639.875
1636132589320,2021-11-05T13:16:29.320,1.085,99639.875
1636132589455,2021-11-05T13:16:29.455,1.220,99640.430
1636132589591,2021-11-05T13:16:29.591,1.356,99639.078
1636132589726,2021-11-05T13:16:29.726,1.491,99638.523
1636132589862,2021-11-05T13:16:29.862,1.627,99638.320
1636132589998,2021-11-05T13:16:29.998,1.763,99638.523
1636132590133,2021-11-05T13:16:30.133,1.898,99632.156
1636132590269,2021-11-05T13:16:30.269,2.034,99639.672
1636132590405,2021-11-05T13:16:30.405,2.170,99639.469
1636132590540,2021-11-05T13:16:30.540,2.305,99636.766
1636132590676,2021-11-05T13:16:30.676,2.441,99635.422
1636132590813,2021-11-05T13:16:30.813,2.578,99635.422
1636132590947,2021-11-05T13:16:30.947,2.712,99638.125
1636132591084,2021-11-05T13:16:31.084,2.849,99635.805
1636132591218,2021-11-05T13:16:31.218,2.983,99638.703
1636132591355,2021-11-05T13:16:31.355,3.120,99633.898
1636132591491,2021-11-05T13:16:31.491,3.256,99637.359
1636132591626,2021-11-05T13:16:31.626,3.391,99634.461
1636132591762,2021-11-05T13:16:31.762,3.527,99641.797
1636132591898,2021-11-05T13:16:31.898,3.663,99640.648
1636132592033,2021-11-05T13:16:32.033,3.798,99638.508
1636132592169,2021-11-05T13:16:32.169,3.934,99635.047
1636132592305,2021-11-05T13:16:32.305,4.070,99634.844
1636132592440,2021-11-05T13:16:32.440,4.205,99639.102
1636132592576,2021-11-05T13:16:32.576,4.341,99637.750
1636132592713,2021-11-05T13:16:32.713,4.478,99640.445
1636132592847,2021-11-05T13:16:32.847,4.612,99641.797
1636132592984,2021-11-05T13:16:32.984,4.749,99636.984
1636132593118,2021-11-05T13:16:33.118,4.883,99636.781
1636132593255,2021-11-05T13:16:33.255,5.020,99636.984
1636132593391,2021-11-05T13:16:33.391,5.156,99638.141
1636132593526,2021-11-05T13:16:33.526,5.291,99636.203
1636132593662,2021-11-05T13:16:33.662,5.427,99636.781
1636132593798,2021-11-05T13:16:33.798,5.563,99637.375
1636132593933,2021-11-05T13:16:33.933,5.698,99636.586
1636132594069,2021-11-05T13:16:34.069,5.834,99640.078
1636132594204,2021-11-05T13:16:34.204,5.969,99636.586
1636132594340,2021-11-05T13:16:34.340,6.105,99638.727
1636132594476,2021-11-05T13:16:34.476,6.241,99635.234
1636132594611,2021-11-05T13:16:34.611,6.376,99637.172
1636132594747,2021-11-05T13:16:34.747,6.512,99642.578
1636132594883,2021-11-05T13:16:34.883,6.648,99642.578
1636132595020,2021-11-05T13:16:35.020,6.785,99635.625
1636132595154,2021-11-05T13:16:35.154,6.919,99641.219
1636132595291,2021-11-05T13:16:35.291,7.056,99640.438
1636132595427,2021-11-05T13:16:35.427,7.192,99643.141
1636132595562,2021-11-05T13:16:35.562,7.327,99638.320
1636132595698,2021-11-05T13:16:35.698,7.463,99641.023
1636132595833,2021-11-05T13:16:35.833,7.598,99636.773
1636132595969,2021-11-05T13:16:35.969,7.734,99636.977
1636132596105,2021-11-05T13:16:36.105,7.870,99635.250
1636132596241,2021-11-05T13:16:36.241,8.006,99636.219
1636132596376,2021-11-05T13:16:36.376,8.141,99638.914
1636132596512,2021-11-05T13:16:36.512,8.277,99645.664
1636132596647,2021-11-05T13:16:36.647,8.412,99639.469
1636132596783,2021-11-05T13:16:36.783,8.548,99640.063
1636132596920,2021-11-05T13:16:36.920,8.685,99638.711
1636132597054,2021-11-05T13:16:37.054,8.819,99636.016
1636132597191,2021-11-05T13:16:37.191,8.956,99635.250
1636132597327,2021-11-05T13:16:37.327,9.092,99636.602
1636132597462,2021-11-05T13:16:37.462,9.227,99643.344
1636132597598,2021-11-05T13:16:37.598,9.363,99635.813
1636132597733,2021-11-05T13:16:37.733,9.498,99633.109
1636132597869,2021-11-05T13:16:37.869,9.634,99637.750
1636132598005,2021-11-05T13:16:38.005,9.770,99640.453
1636132598140,2021-11-05T13:16:38.140,9.905,99642.563
1636132598276,2021-11-05T13:16:38.276,10.041,99641.203
1636132598412,2021-11-05T13:16:38.412,10.177,99633.703
