epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1649694297502,2022-04-11T12:24:57.502,0.000,-0.915,2.073,-0.854
1649694297512,2022-04-11T12:24:57.512,0.010,-0.732,1.585,-0.244
1649694297522,2022-04-11T12:24:57.522,0.020,-0.488,1.890,-0.366
1649694297532,2022-04-11T12:24:57.532,0.030,-0.915,2.012,-0.427
1649694297542,2022-04-11T12:24:57.542,0.040,-1.159,2.134,-0.244
1649694297552,2022-04-11T12:24:57.552,0.050,-1.037,2.439,0.061
1649694297562,2022-04-11T12:24:57.562,0.060,-0.671,3.049,0.671
1649694297572,2022-04-11T12:24:57.572,0.070,-0.427,4.146,1.159
1649694297582,2022-04-11T12:24:57.582,0.080,-0.427,5.488,1.707
1649694297592,2022-04-11T12:24:57.592,0.090,-0.610,7.317,2.317
1649694297602,2022-04-11T12:24:57.602,0.100,-1.037,9.756,2.561
1649694297612,2022-04-11T12:24:57.612,0.110,-1.646,12.805,2.439
1649694297622,2022-04-11T12:24:57.622,0.120,-2.500,16.585,2.195
1649694297632,2022-04-11T12:24:57.632,0.130,-2.561,20.915,2.256
1649694297642,2022-04-11T12:24:57.642,0.140,-2.378,25.427,2.805
1649694297652,2022-04-11T12:24:57.652,0.150,-3.171,29.329,3.232
1649694297662,2022-04-11T12:24:57.662,0.160,-4.390,32.500,3.415
1649694297672,2022-04-11T12:24:57.672,0.170,-4.939,35.061,3.841
1649694297682,2022-04-11T12:24:57.682,0.180,-5.305,37.317,4.329
1649694297692,2022-04-11T12:24:57.692,0.190,-5.915,39.390,4.634
1649694297702,2022-04-11T12:24:57.702,0.200,-6.280,41.220,4.512
1649694297712,2022-04-11T12:24:57.712,0.210,-6.098,42.622,4.329
1649694297722,2022-04-11T12:24:57.722,0.220,-5.244,43.780,4.207
1649694297732,2022-04-11T12:24:57.732,0.230,-4.390,44.207,3.841
1649694297742,2022-04-11T12:24:57.742,0.240,-4.085,44.207,3.354
