epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1649693880936,2022-04-11T12:18:00.936,0.000,98075.828
1649693881072,2022-04-11T12:18:01.072,0.136,98087.297
1649693881207,2022-04-11T12:18:01.207,0.271,98075.438
1649693881343,2022-04-11T12:18:01.343,0.407,98084.227
1649693881480,2022-04-11T12:18:01.480,0.544,98078.875
1649693881614,2022-04-11T12:18:01.614,0.678,98080.797
1649693881751,2022-04-11T12:18:01.751,0.815,98082.727
1649693881887,2022-04-11T12:18:01.887,0.951,98084.227
1649693882022,2022-04-11T12:18:02.022,1.086,98076.195
1649693882158,2022-04-11T12:18:02.158,1.222,98078.125
1649693882293,2022-04-11T12:18:02.293,1.357,98077.531
1649693882429,2022-04-11T12:18:02.429,1.493,98072.172
1649693882565,2022-04-11T12:18:02.565,1.629,98079.813
1649693882700,2022-04-11T12:18:02.700,1.764,98077.531
1649693882836,2022-04-11T12:18:02.836,1.900,98077.367
1649693882972,2022-04-11T12:18:02.972,2.036,98080.797
1649693883108,2022-04-11T12:18:03.108,2.172,98077.727
1649693883243,2022-04-11T12:18:03.243,2.307,98078.875
1649693883379,2022-04-11T12:18:03.379,2.443,98081.547
1649693883514,2022-04-11T12:18:03.514,2.578,98082.328
1649693883650,2022-04-11T12:18:03.650,2.714,98084.422
1649693883787,2022-04-11T12:18:03.787,2.851,98080.211
1649693883921,2022-04-11T12:18:03.921,2.985,98078.875
1649693884058,2022-04-11T12:18:04.058,3.122,98079.063
1649693884194,2022-04-11T12:18:04.194,3.258,98072.953
1649693884329,2022-04-11T12:18:04.329,3.393,98077.727
1649693884465,2022-04-11T12:18:04.465,3.529,98079.063
1649693884600,2022-04-11T12:18:04.600,3.664,98076.391
1649693884736,2022-04-11T12:18:04.736,3.800,98077.727
1649693884872,2022-04-11T12:18:04.872,3.936,98072.367
1649693885007,2022-04-11T12:18:05.007,4.071,98076.391
1649693885143,2022-04-11T12:18:05.143,4.207,98071.031
1649693885279,2022-04-11T12:18:05.279,4.343,98072.367
