epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636729578229,2021-11-12T10:06:18.229,0.000,97974.484
1636729578364,2021-11-12T10:06:18.364,0.135,97971.430
1636729578500,2021-11-12T10:06:18.500,0.271,97972.188
1636729578636,2021-11-12T10:06:18.636,0.407,97968.930
1636729578771,2021-11-12T10:06:18.771,0.542,97968.930
1636729578907,2021-11-12T10:06:18.907,0.678,97968.930
1636729579042,2021-11-12T10:06:19.042,0.813,97966.086
1636729579178,2021-11-12T10:06:19.178,0.949,97969.711
1636729579315,2021-11-12T10:06:19.315,1.086,97970.266
1636729579449,2021-11-12T10:06:19.449,1.220,97972.188
1636729579586,2021-11-12T10:06:19.586,1.357,97964.922
1636729579722,2021-11-12T10:06:19.722,1.493,97966.266
1636729579857,2021-11-12T10:06:19.857,1.628,97971.594
1636729579993,2021-11-12T10:06:19.993,1.764,97964.922
1636729580129,2021-11-12T10:06:20.129,1.900,97966.266
1636729580264,2021-11-12T10:06:20.264,2.035,97968.172
1636729580400,2021-11-12T10:06:20.400,2.171,97970.266
1636729580536,2021-11-12T10:06:20.536,2.307,97967.422
1636729580671,2021-11-12T10:06:20.671,2.442,97968.930
1636729580807,2021-11-12T10:06:20.807,2.578,97974.266
1636729580943,2021-11-12T10:06:20.943,2.714,97971.047
1636729581078,2021-11-12T10:06:21.078,2.849,97966.266
1636729581214,2021-11-12T10:06:21.214,2.985,97976.938
1636729581351,2021-11-12T10:06:21.351,3.122,97971.797
1636729581485,2021-11-12T10:06:21.485,3.256,97976.391
1636729581622,2021-11-12T10:06:21.622,3.393,97964.922
1636729581758,2021-11-12T10:06:21.758,3.529,97970.266
1636729581893,2021-11-12T10:06:21.893,3.664,97968.375
1636729582029,2021-11-12T10:06:22.029,3.800,97968.930
1636729582164,2021-11-12T10:06:22.164,3.935,97966.266
1636729582300,2021-11-12T10:06:22.300,4.071,97960.367
1636729582436,2021-11-12T10:06:22.436,4.207,97964.922
1636729582571,2021-11-12T10:06:22.571,4.342,97964.922
