epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636730133968,2021-11-12T10:15:33.968,0.000,97963.195
1636730134105,2021-11-12T10:15:34.105,0.137,97964.531
1636730134241,2021-11-12T10:15:34.241,0.273,97960.523
1636730134376,2021-11-12T10:15:34.376,0.408,97957.688
1636730134512,2021-11-12T10:15:34.512,0.544,97964.367
1636730134647,2021-11-12T10:15:34.647,0.679,97965.117
1636730134783,2021-11-12T10:15:34.783,0.815,97957.688
1636730134919,2021-11-12T10:15:34.919,0.951,97965.875
1636730135054,2021-11-12T10:15:35.054,1.086,97962.641
1636730135190,2021-11-12T10:15:35.190,1.222,97967.031
1636730135326,2021-11-12T10:15:35.326,1.358,97962.250
1636730135461,2021-11-12T10:15:35.461,1.493,97959.188
1636730135597,2021-11-12T10:15:35.597,1.629,97960.523
1636730135733,2021-11-12T10:15:35.733,1.765,97962.641
1636730135868,2021-11-12T10:15:35.868,1.900,97961.859
1636730136004,2021-11-12T10:15:36.004,2.036,97960.359
1636730136139,2021-11-12T10:15:36.139,2.171,97971.992
1636730136275,2021-11-12T10:15:36.275,2.307,97963.781
1636730136412,2021-11-12T10:15:36.412,2.444,97970.656
1636730136546,2021-11-12T10:15:36.546,2.578,97975.219
1636730136683,2021-11-12T10:15:36.683,2.715,97969.703
1636730136819,2021-11-12T10:15:36.819,2.851,97967.203
1636730136954,2021-11-12T10:15:36.954,2.986,97969.875
1636730137090,2021-11-12T10:15:37.090,3.122,97975.219
1636730137225,2021-11-12T10:15:37.225,3.257,97973.719
1636730137361,2021-11-12T10:15:37.361,3.393,97970.461
1636730137497,2021-11-12T10:15:37.497,3.529,97971.211
1636730137632,2021-11-12T10:15:37.632,3.664,97972.375
1636730137768,2021-11-12T10:15:37.768,3.800,97967.984
1636730137904,2021-11-12T10:15:37.904,3.936,97970.461
1636730138039,2021-11-12T10:15:38.039,4.071,97965.313
1636730138175,2021-11-12T10:15:38.175,4.207,97963.195
1636730138310,2021-11-12T10:15:38.310,4.342,97963.195
1636730138446,2021-11-12T10:15:38.446,4.478,97961.109
1636730138583,2021-11-12T10:15:38.583,4.615,97960.523
1636730138717,2021-11-12T10:15:38.717,4.749,97963.781
1636730138854,2021-11-12T10:15:38.854,4.886,97962.438
1636730138990,2021-11-12T10:15:38.990,5.022,97968.547
1636730139125,2021-11-12T10:15:39.125,5.157,97963.195
