epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636731721803,2021-11-12T10:42:01.803,0.000,97949.289
1636731721940,2021-11-12T10:42:01.940,0.137,97948.891
1636731722076,2021-11-12T10:42:02.076,0.273,97948.109
1636731722211,2021-11-12T10:42:02.211,0.408,97946.023
1636731722347,2021-11-12T10:42:02.347,0.544,97945.625
1636731722483,2021-11-12T10:42:02.483,0.680,97948.109
1636731722618,2021-11-12T10:42:02.618,0.815,97949.641
1636731722754,2021-11-12T10:42:02.754,0.951,97948.109
1636731722890,2021-11-12T10:42:02.890,1.087,97948.109
1636731723025,2021-11-12T10:42:03.025,1.222,97947.555
1636731723161,2021-11-12T10:42:03.161,1.358,97952.906
1636731723298,2021-11-12T10:42:03.298,1.495,97951.570
1636731723432,2021-11-12T10:42:03.432,1.629,97950.789
1636731723569,2021-11-12T10:42:03.569,1.766,97947.555
1636731723703,2021-11-12T10:42:03.703,1.900,97949.453
1636731723840,2021-11-12T10:42:03.840,2.037,97951.570
1636731723976,2021-11-12T10:42:03.976,2.173,97952.906
1636731724112,2021-11-12T10:42:04.112,2.309,97950.234
1636731724247,2021-11-12T10:42:04.247,2.444,97950.234
1636731724383,2021-11-12T10:42:04.383,2.580,97950.984
1636731724519,2021-11-12T10:42:04.519,2.716,97950.789
1636731724654,2021-11-12T10:42:04.654,2.851,97953.469
1636731724790,2021-11-12T10:42:04.790,2.987,97952.320
1636731724927,2021-11-12T10:42:04.927,3.124,97950.234
1636731725061,2021-11-12T10:42:05.061,3.258,97950.789
1636731725198,2021-11-12T10:42:05.198,3.395,97952.320
1636731725332,2021-11-12T10:42:05.332,3.529,97953.664
1636731725469,2021-11-12T10:42:05.469,3.666,97949.641
1636731725605,2021-11-12T10:42:05.605,3.802,97949.453
1636731725741,2021-11-12T10:42:05.741,3.938,97948.109
1636731725876,2021-11-12T10:42:05.876,4.073,97946.773
1636731726012,2021-11-12T10:42:06.012,4.209,97942.945
1636731726147,2021-11-12T10:42:06.147,4.344,97948.891
1636731726283,2021-11-12T10:42:06.283,4.480,97951.570
1636731726418,2021-11-12T10:42:06.418,4.615,97948.891
1636731726554,2021-11-12T10:42:06.554,4.751,97947.555
1636731726690,2021-11-12T10:42:06.690,4.887,97948.305
1636731726825,2021-11-12T10:42:06.825,5.022,97948.891
1636731726961,2021-11-12T10:42:06.961,5.158,97946.969
1636731727097,2021-11-12T10:42:07.097,5.294,97953.664
1636731727232,2021-11-12T10:42:07.232,5.429,97942.945
1636731727368,2021-11-12T10:42:07.368,5.565,97945.625
1636731727505,2021-11-12T10:42:07.505,5.702,97946.969
1636731727639,2021-11-12T10:42:07.639,5.836,97950.234
1636731727776,2021-11-12T10:42:07.776,5.973,97953.469
1636731727912,2021-11-12T10:42:07.912,6.109,97946.773
1636731728047,2021-11-12T10:42:08.047,6.244,97949.641
1636731728183,2021-11-12T10:42:08.183,6.380,97951.570
1636731728319,2021-11-12T10:42:08.319,6.516,97950.984
1636731728454,2021-11-12T10:42:08.454,6.651,97946.969
1636731728590,2021-11-12T10:42:08.590,6.787,97945.438
1636731728725,2021-11-12T10:42:08.725,6.922,97948.305
1636731728861,2021-11-12T10:42:08.861,7.058,97942.945
1636731728997,2021-11-12T10:42:08.997,7.194,97950.391
1636731729132,2021-11-12T10:42:09.132,7.329,97950.391
1636731729268,2021-11-12T10:42:09.268,7.465,97948.305
1636731729405,2021-11-12T10:42:09.405,7.602,97937.234
1636731729539,2021-11-12T10:42:09.539,7.736,97951.570
1636731729676,2021-11-12T10:42:09.676,7.873,97948.109
1636731729812,2021-11-12T10:42:09.812,8.009,97950.984
1636731729947,2021-11-12T10:42:09.947,8.144,97950.234
1636731730083,2021-11-12T10:42:10.083,8.280,97949.641
1636731730218,2021-11-12T10:42:10.218,8.415,97950.984
1636731730354,2021-11-12T10:42:10.354,8.551,97951.570
1636731730490,2021-11-12T10:42:10.490,8.687,97949.453
1636731730625,2021-11-12T10:42:10.625,8.822,97946.773
1636731730761,2021-11-12T10:42:10.761,8.958,97948.891
1636731730897,2021-11-12T10:42:10.897,9.094,97947.555
1636731731032,2021-11-12T10:42:11.032,9.229,97946.219
1636731731168,2021-11-12T10:42:11.168,9.365,97946.375
1636731731303,2021-11-12T10:42:11.303,9.500,97950.984
1636731731439,2021-11-12T10:42:11.439,9.636,97945.438
1636731731575,2021-11-12T10:42:11.575,9.772,97946.219
1636731731710,2021-11-12T10:42:11.710,9.907,97949.453
1636731731846,2021-11-12T10:42:11.846,10.043,97949.641
1636731731983,2021-11-12T10:42:11.983,10.180,97946.773
1636731732117,2021-11-12T10:42:12.117,10.314,97952.906
1636731732254,2021-11-12T10:42:12.254,10.451,97948.703
1636731732390,2021-11-12T10:42:12.390,10.587,97948.109
1636731732525,2021-11-12T10:42:12.525,10.722,97947.555
1636731732661,2021-11-12T10:42:12.661,10.858,97947.555
1636731732796,2021-11-12T10:42:12.796,10.993,97947.555
1636731732932,2021-11-12T10:42:12.932,11.129,97950.789
1636731733068,2021-11-12T10:42:13.068,11.265,97946.023
1636731733203,2021-11-12T10:42:13.203,11.400,97952.320
1636731733339,2021-11-12T10:42:13.339,11.536,97946.023
1636731733475,2021-11-12T10:42:13.475,11.672,97946.609
1636731733610,2021-11-12T10:42:13.610,11.807,97954.813
1636731733746,2021-11-12T10:42:13.746,11.943,97948.109
1636731733883,2021-11-12T10:42:13.883,12.080,97949.453
1636731734017,2021-11-12T10:42:14.017,12.214,97949.453
1636731734154,2021-11-12T10:42:14.154,12.351,97942.594
1636731734288,2021-11-12T10:42:14.288,12.485,97942.594
1636731734425,2021-11-12T10:42:14.425,12.622,97946.609
1636731734561,2021-11-12T10:42:14.561,12.758,97945.266
1636731734696,2021-11-12T10:42:14.696,12.893,97949.453
1636731734832,2021-11-12T10:42:14.832,13.029,97942.000
1636731734968,2021-11-12T10:42:14.968,13.165,97946.023
1636731735103,2021-11-12T10:42:15.103,13.300,97949.453
1636731735239,2021-11-12T10:42:15.239,13.436,97945.438
1636731735375,2021-11-12T10:42:15.375,13.572,97943.930
1636731735510,2021-11-12T10:42:15.510,13.707,97942.594
1636731735646,2021-11-12T10:42:15.646,13.843,97945.438
1636731735781,2021-11-12T10:42:15.781,13.978,97944.094
1636731735917,2021-11-12T10:42:15.917,14.114,97943.344
1636731736053,2021-11-12T10:42:16.053,14.250,97942.000
1636731736188,2021-11-12T10:42:16.188,14.385,97948.703
1636731736324,2021-11-12T10:42:16.324,14.521,97939.328
1636731736461,2021-11-12T10:42:16.461,14.658,97942.398
1636731736595,2021-11-12T10:42:16.595,14.792,97948.109
1636731736733,2021-11-12T10:42:16.733,14.930,97944.680
1636731736868,2021-11-12T10:42:16.868,15.065,97945.266
1636731737003,2021-11-12T10:42:17.003,15.200,97945.266
1636731737139,2021-11-12T10:42:17.139,15.336,97943.148
1636731737275,2021-11-12T10:42:17.275,15.472,97945.266
1636731737410,2021-11-12T10:42:17.410,15.607,97950.039
1636731737546,2021-11-12T10:42:17.546,15.743,97950.789
1636731737682,2021-11-12T10:42:17.682,15.879,97945.828
1636731737817,2021-11-12T10:42:17.817,16.014,97947.172
1636731737953,2021-11-12T10:42:17.953,16.150,97947.953
1636731738090,2021-11-12T10:42:18.090,16.287,97946.609
1636731738224,2021-11-12T10:42:18.224,16.421,97949.289
1636731738361,2021-11-12T10:42:18.361,16.558,97944.492
1636731738497,2021-11-12T10:42:18.497,16.694,97941.813
1636731738632,2021-11-12T10:42:18.632,16.829,97947.953
1636731738768,2021-11-12T10:42:18.768,16.965,97947.953
1636731738904,2021-11-12T10:42:18.904,17.101,97939.719
1636731739039,2021-11-12T10:42:19.039,17.236,97945.828
1636731739175,2021-11-12T10:42:19.175,17.372,97945.828
1636731739311,2021-11-12T10:42:19.311,17.508,97949.094
1636731739446,2021-11-12T10:42:19.446,17.643,97947.758
1636731739582,2021-11-12T10:42:19.582,17.779,97941.813
1636731739719,2021-11-12T10:42:19.719,17.916,97949.094
1636731739853,2021-11-12T10:42:19.853,18.050,97944.492
1636731739990,2021-11-12T10:42:19.990,18.187,97951.773
1636731740126,2021-11-12T10:42:20.126,18.323,97943.734
1636731740260,2021-11-12T10:42:20.260,18.457,97942.984
1636731740397,2021-11-12T10:42:20.397,18.594,97952.523
1636731740531,2021-11-12T10:42:20.531,18.728,97947.758
1636731740668,2021-11-12T10:42:20.668,18.865,97945.664
1636731740804,2021-11-12T10:42:20.804,19.001,97943.547
1636731740939,2021-11-12T10:42:20.939,19.136,97949.094
1636731741075,2021-11-12T10:42:21.075,19.272,97949.094
1636731741211,2021-11-12T10:42:21.211,19.408,97943.547
1636731741346,2021-11-12T10:42:21.346,19.543,97941.063
1636731741482,2021-11-12T10:42:21.482,19.679,97940.117
1636731741617,2021-11-12T10:42:21.617,19.814,97950.438
1636731741753,2021-11-12T10:42:21.753,19.950,97945.078
1636731741889,2021-11-12T10:42:21.889,20.086,97944.133
1636731742024,2021-11-12T10:42:22.024,20.221,97940.867
1636731742160,2021-11-12T10:42:22.160,20.357,97943.547
1636731742297,2021-11-12T10:42:22.297,20.494,97945.664
1636731742431,2021-11-12T10:42:22.431,20.628,97941.063
1636731742568,2021-11-12T10:42:22.568,20.765,97949.688
1636731742702,2021-11-12T10:42:22.702,20.899,97947.000
1636731742839,2021-11-12T10:42:22.839,21.036,97949.094
1636731742975,2021-11-12T10:42:22.975,21.172,97945.664
1636731743110,2021-11-12T10:42:23.110,21.307,97949.484
1636731743246,2021-11-12T10:42:23.246,21.443,97939.531
1636731743382,2021-11-12T10:42:23.382,21.579,97945.469
1636731743517,2021-11-12T10:42:23.517,21.714,97946.219
1636731743653,2021-11-12T10:42:23.653,21.850,97947.563
1636731743789,2021-11-12T10:42:23.789,21.986,97942.797
1636731743924,2021-11-12T10:42:23.924,22.121,97946.813
1636731744060,2021-11-12T10:42:24.060,22.257,97944.883
1636731744195,2021-11-12T10:42:24.195,22.392,97939.172
1636731744331,2021-11-12T10:42:24.331,22.528,97946.414
1636731744468,2021-11-12T10:42:24.468,22.665,97944.133
1636731744602,2021-11-12T10:42:24.602,22.799,97950.234
1636731744739,2021-11-12T10:42:24.739,22.936,97940.516
1636731744875,2021-11-12T10:42:24.875,23.072,97945.469
1636731745010,2021-11-12T10:42:25.010,23.207,97948.906
1636731745146,2021-11-12T10:42:25.146,23.343,97948.906
1636731745282,2021-11-12T10:42:25.282,23.479,97950.828
1636731745417,2021-11-12T10:42:25.417,23.614,97948.148
1636731745553,2021-11-12T10:42:25.553,23.750,97946.813
1636731745688,2021-11-12T10:42:25.688,23.885,97948.547
1636731745824,2021-11-12T10:42:25.824,24.021,97944.531
1636731745960,2021-11-12T10:42:25.960,24.157,97948.148
1636731746095,2021-11-12T10:42:26.095,24.292,97945.867
1636731746231,2021-11-12T10:42:26.231,24.428,97947.203
1636731746367,2021-11-12T10:42:26.367,24.564,97946.266
1636731746502,2021-11-12T10:42:26.502,24.699,97949.883
1636731746638,2021-11-12T10:42:26.638,24.835,97941.656
1636731746773,2021-11-12T10:42:26.773,24.970,97949.883
1636731746909,2021-11-12T10:42:26.909,25.106,97948.547
1636731747046,2021-11-12T10:42:27.046,25.243,97942.797
1636731747180,2021-11-12T10:42:27.180,25.377,97940.516
1636731747317,2021-11-12T10:42:27.317,25.514,97947.203
1636731747453,2021-11-12T10:42:27.453,25.650,97945.867
1636731747588,2021-11-12T10:42:27.588,25.785,97938.781
1636731747724,2021-11-12T10:42:27.724,25.921,97946.422
1636731747860,2021-11-12T10:42:27.860,26.057,97953.703
1636731747995,2021-11-12T10:42:27.995,26.192,97942.242
1636731748131,2021-11-12T10:42:28.131,26.328,97948.703
1636731748267,2021-11-12T10:42:28.267,26.464,97946.813
1636731748402,2021-11-12T10:42:28.402,26.599,97944.922
1636731748538,2021-11-12T10:42:28.538,26.735,97949.492
1636731748673,2021-11-12T10:42:28.673,26.870,97944.141
1636731748809,2021-11-12T10:42:28.809,27.006,97945.484
1636731748946,2021-11-12T10:42:28.946,27.143,97946.813
1636731749080,2021-11-12T10:42:29.080,27.277,97945.484
1636731749217,2021-11-12T10:42:29.217,27.414,97945.484
1636731749353,2021-11-12T10:42:29.353,27.550,97944.141
1636731749488,2021-11-12T10:42:29.488,27.685,97946.813
1636731749624,2021-11-12T10:42:29.624,27.821,97946.813
1636731749760,2021-11-12T10:42:29.760,27.957,97949.492
1636731749895,2021-11-12T10:42:29.895,28.092,97943.977
1636731750031,2021-11-12T10:42:30.031,28.228,97952.359
1636731750166,2021-11-12T10:42:30.166,28.363,97945.484
1636731750302,2021-11-12T10:42:30.302,28.499,97946.813
1636731750438,2021-11-12T10:42:30.438,28.635,97945.313
1636731750573,2021-11-12T10:42:30.573,28.770,97947.406
1636731750709,2021-11-12T10:42:30.709,28.906,97946.063
1636731750844,2021-11-12T10:42:30.844,29.041,97950.078
1636731750980,2021-11-12T10:42:30.980,29.177,97948.156
1636731751116,2021-11-12T10:42:31.116,29.313,97942.047
1636731751251,2021-11-12T10:42:31.251,29.448,97950.078
1636731751387,2021-11-12T10:42:31.387,29.584,97946.813
1636731751524,2021-11-12T10:42:31.524,29.721,97948.000
1636731751658,2021-11-12T10:42:31.658,29.855,97946.063
1636731751795,2021-11-12T10:42:31.795,29.992,97944.531
1636731751931,2021-11-12T10:42:31.931,30.128,97943.977
1636731752066,2021-11-12T10:42:32.066,30.263,97943.188
1636731752202,2021-11-12T10:42:32.202,30.399,97948.000
1636731752338,2021-11-12T10:42:32.338,30.535,97944.531
1636731752473,2021-11-12T10:42:32.473,30.670,97947.406
1636731752609,2021-11-12T10:42:32.609,30.806,97946.656
1636731752745,2021-11-12T10:42:32.745,30.942,97944.734
1636731752880,2021-11-12T10:42:32.880,31.077,97940.516
1636731753016,2021-11-12T10:42:33.016,31.213,97945.125
1636731753153,2021-11-12T10:42:33.153,31.350,97943.781
1636731753287,2021-11-12T10:42:33.287,31.484,97947.797
1636731753424,2021-11-12T10:42:33.424,31.621,97948.000
1636731753558,2021-11-12T10:42:33.558,31.755,97947.211
1636731753695,2021-11-12T10:42:33.695,31.892,97946.453
1636731753831,2021-11-12T10:42:33.831,32.028,97945.125
1636731753967,2021-11-12T10:42:33.967,32.164,97941.109
1636731754102,2021-11-12T10:42:34.102,32.299,97943.188
1636731754238,2021-11-12T10:42:34.238,32.435,97941.688
1636731754374,2021-11-12T10:42:34.374,32.571,97949.891
1636731754509,2021-11-12T10:42:34.509,32.706,97945.875
1636731754645,2021-11-12T10:42:34.645,32.842,97947.047
1636731754780,2021-11-12T10:42:34.780,32.977,97944.531
1636731754916,2021-11-12T10:42:34.916,33.113,97942.438
1636731755052,2021-11-12T10:42:35.052,33.249,97936.344
1636731755189,2021-11-12T10:42:35.189,33.386,97941.109
1636731755323,2021-11-12T10:42:35.323,33.520,97945.703
1636731755460,2021-11-12T10:42:35.460,33.657,97945.125
1636731755594,2021-11-12T10:42:35.594,33.791,97945.703
1636731755731,2021-11-12T10:42:35.731,33.928,97944.922
1636731755867,2021-11-12T10:42:35.867,34.064,97946.453
1636731756003,2021-11-12T10:42:36.003,34.200,97942.438
1636731756138,2021-11-12T10:42:36.138,34.335,97945.703
1636731756274,2021-11-12T10:42:36.274,34.471,97948.945
1636731756409,2021-11-12T10:42:36.409,34.606,97948.391
1636731756545,2021-11-12T10:42:36.545,34.742,97941.500
1636731756681,2021-11-12T10:42:36.681,34.878,97944.922
1636731756816,2021-11-12T10:42:36.816,35.013,97945.320
1636731756952,2021-11-12T10:42:36.952,35.149,97943.594
1636731757089,2021-11-12T10:42:37.089,35.286,97940.906
1636731757223,2021-11-12T10:42:37.223,35.420,97943.594
1636731757360,2021-11-12T10:42:37.360,35.557,97947.602
1636731757494,2021-11-12T10:42:37.494,35.691,97941.688
1636731757631,2021-11-12T10:42:37.631,35.828,97941.500
1636731757767,2021-11-12T10:42:37.767,35.964,97943.422
1636731757902,2021-11-12T10:42:37.902,36.099,97946.266
1636731758038,2021-11-12T10:42:38.038,36.235,97945.703
1636731758174,2021-11-12T10:42:38.174,36.371,97946.852
1636731758309,2021-11-12T10:42:38.309,36.506,97940.156
1636731758445,2021-11-12T10:42:38.445,36.642,97943.422
1636731758580,2021-11-12T10:42:38.580,36.777,97944.570
1636731758716,2021-11-12T10:42:38.716,36.913,97942.641
1636731758852,2021-11-12T10:42:38.852,37.049,97943.422
1636731758987,2021-11-12T10:42:38.987,37.184,97946.109
1636731759123,2021-11-12T10:42:39.123,37.320,97947.438
1636731759260,2021-11-12T10:42:39.260,37.457,97942.844
1636731759394,2021-11-12T10:42:39.394,37.591,97952.203
1636731759531,2021-11-12T10:42:39.531,37.728,97941.305
1636731759665,2021-11-12T10:42:39.665,37.862,97946.109
1636731759802,2021-11-12T10:42:39.802,37.999,97944.766
1636731759938,2021-11-12T10:42:39.938,38.135,97944.766
1636731760073,2021-11-12T10:42:40.073,38.270,97943.422
1636731760209,2021-11-12T10:42:40.209,38.406,97941.500
1636731760345,2021-11-12T10:42:40.345,38.542,97939.969
1636731760480,2021-11-12T10:42:40.480,38.677,97948.000
1636731760616,2021-11-12T10:42:40.616,38.813,97943.234
1636731760752,2021-11-12T10:42:40.752,38.949,97945.906
1636731760887,2021-11-12T10:42:40.887,39.084,97948.781
1636731761023,2021-11-12T10:42:41.023,39.220,97947.250
1636731761158,2021-11-12T10:42:41.158,39.355,97945.320
1636731761294,2021-11-12T10:42:41.294,39.491,97942.484
1636731761430,2021-11-12T10:42:41.430,39.627,97944.570
1636731761565,2021-11-12T10:42:41.565,39.762,97943.234
1636731761701,2021-11-12T10:42:41.701,39.898,97944.375
1636731761838,2021-11-12T10:42:41.838,40.035,97943.039
1636731761972,2021-11-12T10:42:41.972,40.169,97948.586
1636731762109,2021-11-12T10:42:42.109,40.306,97945.156
1636731762243,2021-11-12T10:42:42.243,40.440,97945.320
1636731762380,2021-11-12T10:42:42.380,40.577,97944.375
1636731762516,2021-11-12T10:42:42.516,40.713,97942.484
1636731762651,2021-11-12T10:42:42.651,40.848,97944.375
1636731762787,2021-11-12T10:42:42.787,40.984,97943.813
1636731762923,2021-11-12T10:42:42.923,41.120,97943.039
1636731763058,2021-11-12T10:42:43.058,41.255,97947.055
1636731763194,2021-11-12T10:42:43.194,41.391,97941.891
1636731763330,2021-11-12T10:42:43.330,41.527,97944.570
1636731763465,2021-11-12T10:42:43.465,41.662,97943.039
1636731763601,2021-11-12T10:42:43.601,41.798,97951.266
1636731763736,2021-11-12T10:42:43.736,41.933,97941.531
1636731763872,2021-11-12T10:42:43.872,42.069,97938.469
1636731764009,2021-11-12T10:42:44.009,42.206,97942.484
1636731764143,2021-11-12T10:42:44.143,42.340,97945.156
1636731764280,2021-11-12T10:42:44.280,42.477,97940.359
1636731764416,2021-11-12T10:42:44.416,42.613,97943.625
1636731764551,2021-11-12T10:42:44.551,42.748,97941.703
1636731764687,2021-11-12T10:42:44.687,42.884,97942.281
1636731764823,2021-11-12T10:42:44.823,43.020,97940.359
1636731764959,2021-11-12T10:42:44.959,43.156,97944.375
1636731765094,2021-11-12T10:42:45.094,43.291,97943.039
1636731765230,2021-11-12T10:42:45.230,43.427,97940.953
1636731765366,2021-11-12T10:42:45.366,43.563,97945.719
1636731765501,2021-11-12T10:42:45.501,43.698,97942.281
1636731765637,2021-11-12T10:42:45.637,43.834,97941.703
1636731765772,2021-11-12T10:42:45.772,43.969,97944.961
1636731765908,2021-11-12T10:42:45.908,44.105,97944.961
1636731766045,2021-11-12T10:42:46.045,44.242,97943.625
1636731766179,2021-11-12T10:42:46.179,44.376,97945.547
1636731766316,2021-11-12T10:42:46.316,44.513,97945.547
1636731766452,2021-11-12T10:42:46.452,44.649,97942.281
1636731766587,2021-11-12T10:42:46.587,44.784,97944.375
1636731766723,2021-11-12T10:42:46.723,44.920,97945.547
1636731766858,2021-11-12T10:42:46.858,45.055,97948.227
1636731766995,2021-11-12T10:42:46.995,45.192,97942.094
1636731767130,2021-11-12T10:42:47.130,45.327,97942.875
1636731767265,2021-11-12T10:42:47.265,45.462,97948.031
1636731767401,2021-11-12T10:42:47.401,45.598,97941.531
1636731767537,2021-11-12T10:42:47.537,45.734,97946.109
1636731767672,2021-11-12T10:42:47.672,45.869,97942.680
1636731767808,2021-11-12T10:42:47.808,46.005,97938.664
1636731767945,2021-11-12T10:42:47.945,46.142,97944.016
1636731768079,2021-11-12T10:42:48.079,46.276,97938.664
1636731768216,2021-11-12T10:42:48.216,46.413,97945.359
1636731768350,2021-11-12T10:42:48.350,46.547,97941.531
1636731768487,2021-11-12T10:42:48.487,46.684,97943.430
1636731768623,2021-11-12T10:42:48.623,46.820,97948.031
1636731768758,2021-11-12T10:42:48.758,46.955,97946.695
1636731768894,2021-11-12T10:42:48.894,47.091,97941.344
1636731769030,2021-11-12T10:42:49.030,47.227,97942.094
1636731769165,2021-11-12T10:42:49.165,47.362,97945.547
1636731769301,2021-11-12T10:42:49.301,47.498,97944.016
1636731769437,2021-11-12T10:42:49.437,47.634,97938.469
1636731769572,2021-11-12T10:42:49.572,47.769,97940.000
1636731769708,2021-11-12T10:42:49.708,47.905,97946.109
1636731769844,2021-11-12T10:42:49.844,48.041,97941.930
1636731769979,2021-11-12T10:42:49.979,48.176,97942.875
1636731770115,2021-11-12T10:42:50.115,48.312,97942.680
1636731770250,2021-11-12T10:42:50.250,48.447,97945.945
1636731770386,2021-11-12T10:42:50.386,48.583,97943.266
1636731770523,2021-11-12T10:42:50.523,48.720,97941.930
1636731770659,2021-11-12T10:42:50.659,48.856,97941.930
1636731770794,2021-11-12T10:42:50.794,48.991,97939.813
1636731770930,2021-11-12T10:42:50.930,49.127,97942.680
1636731771065,2021-11-12T10:42:51.065,49.262,97939.813
1636731771201,2021-11-12T10:42:51.201,49.398,97938.469
1636731771336,2021-11-12T10:42:51.336,49.533,97941.930
1636731771472,2021-11-12T10:42:51.472,49.669,97942.484
1636731771608,2021-11-12T10:42:51.608,49.805,97943.828
1636731771743,2021-11-12T10:42:51.743,49.940,97937.133
1636731771879,2021-11-12T10:42:51.879,50.076,97939.813
1636731772015,2021-11-12T10:42:52.015,50.212,97939.641
1636731772150,2021-11-12T10:42:52.150,50.347,97947.094
1636731772286,2021-11-12T10:42:52.286,50.483,97946.500
1636731772421,2021-11-12T10:42:52.421,50.618,97942.484
1636731772557,2021-11-12T10:42:52.557,50.754,97942.484
1636731772694,2021-11-12T10:42:52.694,50.891,97947.844
1636731772828,2021-11-12T10:42:52.828,51.025,97940.984
1636731772965,2021-11-12T10:42:52.965,51.162,97940.984
1636731773101,2021-11-12T10:42:53.101,51.298,97947.844
1636731773236,2021-11-12T10:42:53.236,51.433,97941.734
1636731773372,2021-11-12T10:42:53.372,51.569,97940.391
1636731773507,2021-11-12T10:42:53.507,51.704,97940.984
1636731773643,2021-11-12T10:42:53.643,51.840,97938.109
1636731773779,2021-11-12T10:42:53.779,51.976,97938.859
1636731773914,2021-11-12T10:42:53.914,52.111,97940.203
1636731774050,2021-11-12T10:42:54.050,52.247,97938.313
1636731774186,2021-11-12T10:42:54.186,52.383,97940.203
1636731774323,2021-11-12T10:42:54.323,52.520,97938.313
1636731774457,2021-11-12T10:42:54.457,52.654,97940.984
1636731774594,2021-11-12T10:42:54.594,52.791,97939.641
1636731774728,2021-11-12T10:42:54.728,52.925,97940.984
1636731774865,2021-11-12T10:42:54.865,53.062,97941.539
1636731775001,2021-11-12T10:42:55.001,53.198,97947.484
1636731775135,2021-11-12T10:42:55.135,53.332,97943.656
1636731775272,2021-11-12T10:42:55.272,53.469,97938.109
1636731775408,2021-11-12T10:42:55.408,53.605,97945.563
1636731775543,2021-11-12T10:42:55.543,53.740,97942.125
1636731775679,2021-11-12T10:42:55.679,53.876,97938.109
1636731775815,2021-11-12T10:42:55.815,54.012,97942.125
1636731775950,2021-11-12T10:42:55.950,54.147,97938.109
1636731776086,2021-11-12T10:42:56.086,54.283,97950.352
1636731776222,2021-11-12T10:42:56.222,54.419,97940.789
1636731776357,2021-11-12T10:42:56.357,54.554,97942.688
1636731776493,2021-11-12T10:42:56.493,54.690,97939.453
1636731776630,2021-11-12T10:42:56.630,54.827,97936.578
1636731776764,2021-11-12T10:42:56.764,54.961,97941.344
1636731776901,2021-11-12T10:42:56.901,55.098,97940.594
1636731777035,2021-11-12T10:42:57.035,55.232,97938.672
1636731777172,2021-11-12T10:42:57.172,55.369,97944.805
1636731777308,2021-11-12T10:42:57.308,55.505,97937.922
1636731777443,2021-11-12T10:42:57.443,55.640,97939.258
1636731777579,2021-11-12T10:42:57.579,55.776,97940.594
1636731777715,2021-11-12T10:42:57.715,55.912,97942.125
1636731777850,2021-11-12T10:42:57.850,56.047,97941.188
1636731777986,2021-11-12T10:42:57.986,56.183,97939.258
1636731778122,2021-11-12T10:42:58.122,56.319,97937.172
1636731778257,2021-11-12T10:42:58.257,56.454,97942.688
1636731778393,2021-11-12T10:42:58.393,56.590,97939.063
1636731778528,2021-11-12T10:42:58.528,56.725,97940.594
1636731778664,2021-11-12T10:42:58.664,56.861,97937.727
1636731778801,2021-11-12T10:42:58.801,56.998,97941.938
1636731778935,2021-11-12T10:42:58.935,57.132,97945.953
1636731779072,2021-11-12T10:42:59.072,57.269,97940.594
1636731779208,2021-11-12T10:42:59.208,57.405,97944.609
1636731779343,2021-11-12T10:42:59.343,57.540,97939.258
1636731779479,2021-11-12T10:42:59.479,57.676,97944.023
1636731779614,2021-11-12T10:42:59.614,57.811,97943.078
1636731779750,2021-11-12T10:42:59.750,57.947,97939.063
1636731779886,2021-11-12T10:42:59.886,58.083,97940.234
1636731780021,2021-11-12T10:43:00.021,58.218,97940.594
1636731780157,2021-11-12T10:43:00.157,58.354,97942.688
1636731780293,2021-11-12T10:43:00.293,58.490,97939.258
1636731780428,2021-11-12T10:43:00.428,58.625,97941.938
1636731780564,2021-11-12T10:43:00.564,58.761,97937.922
1636731780699,2021-11-12T10:43:00.699,58.896,97940.992
1636731780835,2021-11-12T10:43:00.835,59.032,97941.578
1636731780971,2021-11-12T10:43:00.971,59.168,97936.969
1636731781106,2021-11-12T10:43:01.106,59.303,97940.406
1636731781242,2021-11-12T10:43:01.242,59.439,97941.742
1636731781379,2021-11-12T10:43:01.379,59.576,97943.078
1636731781513,2021-11-12T10:43:01.513,59.710,97941.742
1636731781650,2021-11-12T10:43:01.650,59.847,97941.188
1636731781784,2021-11-12T10:43:01.784,59.981,97945.758
1636731781921,2021-11-12T10:43:01.921,60.118,97945.758
1636731782057,2021-11-12T10:43:02.057,60.254,97945.203
1636731782192,2021-11-12T10:43:02.192,60.389,97937.563
1636731782328,2021-11-12T10:43:02.328,60.525,97940.992
1636731782464,2021-11-12T10:43:02.464,60.661,97938.898
1636731782599,2021-11-12T10:43:02.599,60.796,97940.234
1636731782735,2021-11-12T10:43:02.735,60.932,97938.117
1636731782870,2021-11-12T10:43:02.870,61.067,97940.992
1636731783006,2021-11-12T10:43:03.006,61.203,97945.758
1636731783142,2021-11-12T10:43:03.142,61.339,97939.453
1636731783277,2021-11-12T10:43:03.277,61.474,97942.328
1636731783413,2021-11-12T10:43:03.413,61.610,97940.797
1636731783550,2021-11-12T10:43:03.550,61.747,97943.672
1636731783684,2021-11-12T10:43:03.684,61.881,97946.930
1636731783821,2021-11-12T10:43:03.821,62.018,97942.914
1636731783955,2021-11-12T10:43:03.955,62.152,97934.883
1636731784092,2021-11-12T10:43:04.092,62.289,97935.438
1636731784228,2021-11-12T10:43:04.228,62.425,97945.594
