epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635530130516,2021-10-29T13:55:30.516,0.0,-0.010512461203474686,-0.0014679375762861918,-0.0051273071031316736
1635530130526,2021-10-29T13:55:30.526,0.01,-0.012224888495844747,-0.006341326413056202,-0.004653449589555464
1635530130536,2021-10-29T13:55:30.536,0.02,-0.012750395524215113,-0.008363179324796641,-0.0051458905032717005
1635530130546,2021-10-29T13:55:30.546,0.03,-0.01316244387190174,-0.007936775005754449,-0.00519250710664341
1635530130556,2021-10-29T13:55:30.556,0.04,-0.01447805074331459,-0.007125074888651292,-0.0035799921392541748
1635530130566,2021-10-29T13:55:30.566,0.05,-0.01587563855119379,-0.007096118101843437,-0.001909176907149668
1635530130576,2021-10-29T13:55:30.576,0.06,-0.016601301918478795,-0.0079875551501981,-0.0018685269567957712
1635530130586,2021-10-29T13:55:30.586,0.07,-0.01683010141284056,-0.009081771728611207,-0.0024797858199766733
1635530130596,2021-10-29T13:55:30.596,0.08,-0.016486308326567643,-0.009106042261950453,-0.002767140262238171
1635530130606,2021-10-29T13:55:30.606,0.09,-0.015752789031008387,-0.007957721045605574,-0.0036194671858481645
1635530130616,2021-10-29T13:55:30.616,0.1,-0.015716087402831785,-0.007232385483564276,-0.004668112001728297
1635530130626,2021-10-29T13:55:30.626,0.11,-0.016418318707908525,-0.00793378548180587,-0.004085049332864554
1635530130636,2021-10-29T13:55:30.636,0.12,-0.01631555541195147,-0.009064416826705193,-0.002929512589595392
1635530130646,2021-10-29T13:55:30.646,0.13,-0.015333823412213666,-0.009134695513233083,-0.00394886458514246
1635530130656,2021-10-29T13:55:30.656,0.14,-0.015505412645676802,-0.007888042598145241,-0.005918362247529639
1635530130666,2021-10-29T13:55:30.666,0.15,-0.01714435909109873,-0.006367068633025975,-0.00545697462437234
1635530130676,2021-10-29T13:55:30.676,0.16,-0.018060192336493256,-0.005182895986161819,-0.003502942542929312
1635530130686,2021-10-29T13:55:30.686,0.17,-0.017762294292654395,-0.002916016489900177,-0.0036991863368535643
1635530130696,2021-10-29T13:55:30.696,0.18,-0.018453343734629375,0.001244872229250263,-0.005710700616516765
1635530130706,2021-10-29T13:55:30.706,0.19,-0.02090374797142394,0.004326622876310528,-0.006103341231880466
1635530130716,2021-10-29T13:55:30.716,0.2,-0.022897787318591885,0.0037045686355563242,-0.004807555595151818
1635530130726,2021-10-29T13:55:30.726,0.21,-0.022474930341608322,0.001459726528014326,-0.004890033721192062
1635530130736,2021-10-29T13:55:30.736,0.22,-0.020275432486276758,-0.00035859264183439257,-0.006196191718326146
1635530130746,2021-10-29T13:55:30.746,0.23,-0.018175770699869597,-0.0031072074231188033,-0.005121622561225584
1635530130756,2021-10-29T13:55:30.756,0.24,-0.016851578296691178,-0.006050513888640576,-0.0012988242098229538
1635530130766,2021-10-29T13:55:30.766,0.25,-0.015404967422120476,-0.005045185578728344,0.0010104358534262538
1635530130776,2021-10-29T13:55:30.776,0.26,-0.013424963301326677,3.44723013171492e-05,-0.0005808055959156867
