epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635518065304,2021-10-29T10:34:25.304,0.000,0.488,2.622,-2.439
1635518065314,2021-10-29T10:34:25.314,0.010,0.183,3.171,-2.988
1635518065324,2021-10-29T10:34:25.324,0.020,-0.122,2.744,-1.951
1635518065334,2021-10-29T10:34:25.334,0.030,-0.610,2.439,-1.463
1635518065344,2021-10-29T10:34:25.344,0.040,-1.159,1.890,-0.793
1635518065354,2021-10-29T10:34:25.354,0.050,-1.707,1.098,0.000
1635518065364,2021-10-29T10:34:25.364,0.060,-1.890,0.732,0.427
1635518065374,2021-10-29T10:34:25.374,0.070,-2.012,0.305,0.732
1635518065384,2021-10-29T10:34:25.384,0.080,-1.890,-0.183,0.976
1635518065394,2021-10-29T10:34:25.394,0.090,-1.585,-0.793,1.037
1635518065404,2021-10-29T10:34:25.404,0.100,-1.159,-0.854,0.854
1635518065414,2021-10-29T10:34:25.414,0.110,-0.610,-1.037,0.427
1635518065424,2021-10-29T10:34:25.424,0.120,0.183,-1.037,-0.061
1635518065434,2021-10-29T10:34:25.434,0.130,0.793,-1.220,-0.305
1635518065444,2021-10-29T10:34:25.444,0.140,1.098,-1.585,-0.488
1635518065454,2021-10-29T10:34:25.454,0.150,1.280,-1.220,-0.671
1635518065464,2021-10-29T10:34:25.464,0.160,1.280,-0.793,-0.915
1635518065474,2021-10-29T10:34:25.474,0.170,1.220,-0.549,-0.976
1635518065484,2021-10-29T10:34:25.484,0.180,1.159,-0.305,-1.341
1635518065494,2021-10-29T10:34:25.494,0.190,1.159,-0.061,-2.012
1635518065504,2021-10-29T10:34:25.504,0.200,1.402,-0.305,-2.317
1635518065514,2021-10-29T10:34:25.514,0.210,1.402,-0.732,-2.500
1635518065524,2021-10-29T10:34:25.524,0.220,1.646,-0.732,-2.988
1635518065534,2021-10-29T10:34:25.534,0.230,1.402,-0.305,-3.232
1635518065544,2021-10-29T10:34:25.544,0.240,0.854,0.488,-3.232
1635518065554,2021-10-29T10:34:25.554,0.250,0.366,1.402,-2.988
1635518065564,2021-10-29T10:34:25.564,0.260,-0.061,1.646,-2.439
1635518065574,2021-10-29T10:34:25.574,0.270,-0.183,1.524,-1.829
1635518065584,2021-10-29T10:34:25.584,0.280,-0.061,1.585,-1.280
1635518065594,2021-10-29T10:34:25.594,0.290,0.183,1.280,-0.549
1635518065604,2021-10-29T10:34:25.604,0.300,0.305,0.854,0.061
1635518065614,2021-10-29T10:34:25.614,0.310,0.427,0.549,0.305
1635518065624,2021-10-29T10:34:25.624,0.320,0.183,0.305,0.366
1635518065634,2021-10-29T10:34:25.634,0.330,-0.244,0.427,0.061
1635518065644,2021-10-29T10:34:25.644,0.340,-0.671,0.854,-0.732
1635518065654,2021-10-29T10:34:25.654,0.350,-1.037,1.098,-1.280
1635518065664,2021-10-29T10:34:25.664,0.360,-1.341,0.488,-1.341
1635518065674,2021-10-29T10:34:25.674,0.370,-1.585,-0.061,-1.220
1635518065684,2021-10-29T10:34:25.684,0.380,-1.524,-0.427,-1.098
1635518065694,2021-10-29T10:34:25.694,0.390,-1.341,-0.671,-1.098
1635518065704,2021-10-29T10:34:25.704,0.400,-1.037,-0.244,-1.341
1635518065714,2021-10-29T10:34:25.714,0.410,-0.915,0.305,-1.707
1635518065724,2021-10-29T10:34:25.724,0.420,-0.854,0.549,-2.256
1635518065734,2021-10-29T10:34:25.734,0.430,-0.732,0.244,-2.500
1635518065744,2021-10-29T10:34:25.744,0.440,-0.671,0.061,-2.622
1635518065754,2021-10-29T10:34:25.754,0.450,-0.427,0.122,-2.561
