epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635520003066,2021-10-29T11:06:43.066,0.000,96592.859
1635520003201,2021-10-29T11:06:43.201,0.135,96590.531
1635520003337,2021-10-29T11:06:43.337,0.271,96598.453
1635520003474,2021-10-29T11:06:43.474,0.408,96596.375
1635520003608,2021-10-29T11:06:43.608,0.542,96597.297
1635520003745,2021-10-29T11:06:43.745,0.679,96590.680
1635520003881,2021-10-29T11:06:43.881,0.815,96595.953
1635520004016,2021-10-29T11:06:44.016,0.950,96600.805
1635520004152,2021-10-29T11:06:44.152,1.086,96599.789
1635520004287,2021-10-29T11:06:44.287,1.221,96593.625
1635520004423,2021-10-29T11:06:44.423,1.357,96593.945
1635520004559,2021-10-29T11:06:44.559,1.493,96601.125
1635520004695,2021-10-29T11:06:44.695,1.629,96597.859
1635520004830,2021-10-29T11:06:44.830,1.764,96592.930
1635520004966,2021-10-29T11:06:44.966,1.900,96592.438
1635520005101,2021-10-29T11:06:45.101,2.035,96597.117
1635520005237,2021-10-29T11:06:45.237,2.171,96593.945
1635520005373,2021-10-29T11:06:45.373,2.307,96597.117
1635520005508,2021-10-29T11:06:45.508,2.442,96593.773
1635520005644,2021-10-29T11:06:45.644,2.578,96595.883
1635520005781,2021-10-29T11:06:45.781,2.715,96595.953
1635520005915,2021-10-29T11:06:45.915,2.849,96604.125
1635520006052,2021-10-29T11:06:46.052,2.986,96596.203
1635520006186,2021-10-29T11:06:46.186,3.120,96596.797
1635520006323,2021-10-29T11:06:46.323,3.257,96594.266
1635520006459,2021-10-29T11:06:46.459,3.393,96593.703
1635520006594,2021-10-29T11:06:46.594,3.528,96598.031
1635520006730,2021-10-29T11:06:46.730,3.664,96594.969
1635520006866,2021-10-29T11:06:46.866,3.800,96600.391
1635520007001,2021-10-29T11:06:47.001,3.935,96600.531
1635520007137,2021-10-29T11:06:47.137,4.071,96601.305
1635520007272,2021-10-29T11:06:47.272,4.206,96603.203
1635520007408,2021-10-29T11:06:47.408,4.342,96600.805
1635520007544,2021-10-29T11:06:47.544,4.478,96601.453
1635520007679,2021-10-29T11:06:47.679,4.613,96602.781
1635520007815,2021-10-29T11:06:47.815,4.749,96598.773
1635520007952,2021-10-29T11:06:47.952,4.886,96594.688
1635520008086,2021-10-29T11:06:48.086,5.020,96602.641
1635520008223,2021-10-29T11:06:48.223,5.157,96598.031
1635520008359,2021-10-29T11:06:48.359,5.293,96595.781
1635520008494,2021-10-29T11:06:48.494,5.428,96597.297
1635520008630,2021-10-29T11:06:48.630,5.564,96592.930
1635520008766,2021-10-29T11:06:48.766,5.700,96587.438
1635520008901,2021-10-29T11:06:48.901,5.835,96593.422
1635520009037,2021-10-29T11:06:49.037,5.971,96596.875
1635520009172,2021-10-29T11:06:49.172,6.106,96591.273
1635520009308,2021-10-29T11:06:49.308,6.242,96597.438
1635520009444,2021-10-29T11:06:49.444,6.378,96596.102
1635520009579,2021-10-29T11:06:49.579,6.513,96595.531
1635520009715,2021-10-29T11:06:49.715,6.649,96596.695
1635520009851,2021-10-29T11:06:49.851,6.785,96596.281
1635520009986,2021-10-29T11:06:49.986,6.920,96593.281
1635520010122,2021-10-29T11:06:50.122,7.056,96598.953
1635520010259,2021-10-29T11:06:50.259,7.193,96594.195
1635520010393,2021-10-29T11:06:50.393,7.327,96594.195
1635520010530,2021-10-29T11:06:50.530,7.464,96595.531
1635520010666,2021-10-29T11:06:50.666,7.600,96598.203
1635520010801,2021-10-29T11:06:50.801,7.735,96586.250
1635520010937,2021-10-29T11:06:50.937,7.871,96589.594
1635520011072,2021-10-29T11:06:51.072,8.006,96590.922
1635520011208,2021-10-29T11:06:51.208,8.142,96593.281
1635520011344,2021-10-29T11:06:51.344,8.278,96589.594
1635520011479,2021-10-29T11:06:51.479,8.413,96595.680
1635520011615,2021-10-29T11:06:51.615,8.549,96588.078
1635520011751,2021-10-29T11:06:51.751,8.685,96591.523
1635520011886,2021-10-29T11:06:51.886,8.820,96590.922
1635520012022,2021-10-29T11:06:52.022,8.956,96592.094
1635520012157,2021-10-29T11:06:52.157,9.091,96590.438
1635520012293,2021-10-29T11:06:52.293,9.227,96596.695
1635520012430,2021-10-29T11:06:52.430,9.364,96590.016
1635520012564,2021-10-29T11:06:52.564,9.498,96589.594
1635520012701,2021-10-29T11:06:52.701,9.635,96582.938
1635520012837,2021-10-29T11:06:52.837,9.771,96590.922
1635520012972,2021-10-29T11:06:52.972,9.906,96592.266
1635520013108,2021-10-29T11:06:53.108,10.042,96596.453
1635520013243,2021-10-29T11:06:53.243,10.177,96599.125
1635520013379,2021-10-29T11:06:53.379,10.313,96590.609
1635520013515,2021-10-29T11:06:53.515,10.449,96589.273
1635520013650,2021-10-29T11:06:53.650,10.584,96593.008
1635520013786,2021-10-29T11:06:53.786,10.720,96599.125
1635520013922,2021-10-29T11:06:53.922,10.856,96587.266
1635520014057,2021-10-29T11:06:54.057,10.991,96595.117
1635520014193,2021-10-29T11:06:54.193,11.127,96592.438
1635520014330,2021-10-29T11:06:54.330,11.264,96593.922
1635520014464,2021-10-29T11:06:54.464,11.398,96589.766
1635520014601,2021-10-29T11:06:54.601,11.535,96586.594
1635520014735,2021-10-29T11:06:54.735,11.669,96583.008
1635520014872,2021-10-29T11:06:54.872,11.806,96593.781
1635520015008,2021-10-29T11:06:55.008,11.942,96598.531
1635520015144,2021-10-29T11:06:55.144,12.078,96577.594
1635520015279,2021-10-29T11:06:55.279,12.213,96594.516
1635520015415,2021-10-29T11:06:55.415,12.349,96593.008
1635520015550,2021-10-29T11:06:55.550,12.484,96601.031
1635520015686,2021-10-29T11:06:55.686,12.620,96601.625
1635520015822,2021-10-29T11:06:55.822,12.756,96599.789
1635520015957,2021-10-29T11:06:55.957,12.891,96595.781
1635520016093,2021-10-29T11:06:56.093,13.027,96595.117
1635520016229,2021-10-29T11:06:56.229,13.163,96597.016
1635520016366,2021-10-29T11:06:56.366,13.300,96582.516
1635520016500,2021-10-29T11:06:56.500,13.434,96594.344
1635520016637,2021-10-29T11:06:56.637,13.571,96592.266
1635520016773,2021-10-29T11:06:56.773,13.707,96596.453
1635520016908,2021-10-29T11:06:56.908,13.842,96595.117
1635520017044,2021-10-29T11:06:57.044,13.978,96594.766
1635520017179,2021-10-29T11:06:57.179,14.113,96599.125
1635520017315,2021-10-29T11:06:57.315,14.249,96601.938
1635520017451,2021-10-29T11:06:57.451,14.385,96597.789
1635520017586,2021-10-29T11:06:57.586,14.520,96589.695
1635520017722,2021-10-29T11:06:57.722,14.656,96600.609
1635520017858,2021-10-29T11:06:57.858,14.792,96591.953
1635520017993,2021-10-29T11:06:57.993,14.927,96601.375
1635520018129,2021-10-29T11:06:58.129,15.063,96602.539
1635520018266,2021-10-29T11:06:58.266,15.200,96597.438
1635520018402,2021-10-29T11:06:58.402,15.336,96602.539
1635520018537,2021-10-29T11:06:58.537,15.471,96602.719
1635520018673,2021-10-29T11:06:58.673,15.607,96604.469
1635520018808,2021-10-29T11:06:58.808,15.742,96591.953
1635520018944,2021-10-29T11:06:58.944,15.878,96601.375
1635520019080,2021-10-29T11:06:59.080,16.014,96595.680
1635520019215,2021-10-29T11:06:59.215,16.149,96596.453
1635520019351,2021-10-29T11:06:59.351,16.285,96604.617
1635520019487,2021-10-29T11:06:59.487,16.421,96600.461
1635520019622,2021-10-29T11:06:59.622,16.556,96598.703
1635520019758,2021-10-29T11:06:59.758,16.692,96598.109
1635520019894,2021-10-29T11:06:59.894,16.828,96595.953
1635520020029,2021-10-29T11:07:00.029,16.963,96601.797
1635520020165,2021-10-29T11:07:00.165,17.099,96597.938
1635520020302,2021-10-29T11:07:00.302,17.236,96592.438
1635520020436,2021-10-29T11:07:00.436,17.370,96598.703
1635520020573,2021-10-29T11:07:00.573,17.507,96591.953
1635520020709,2021-10-29T11:07:00.709,17.643,96592.594
1635520020845,2021-10-29T11:07:00.845,17.779,96598.703
1635520020980,2021-10-29T11:07:00.980,17.914,96597.367
1635520021116,2021-10-29T11:07:01.116,18.050,96600.781
1635520021252,2021-10-29T11:07:01.252,18.186,96594.516
1635520021387,2021-10-29T11:07:01.387,18.321,96595.680
1635520021523,2021-10-29T11:07:01.523,18.457,96598.703
1635520021658,2021-10-29T11:07:01.658,18.592,96593.922
1635520021794,2021-10-29T11:07:01.794,18.728,96584.000
1635520021931,2021-10-29T11:07:01.931,18.865,96600.047
1635520022065,2021-10-29T11:07:02.065,18.999,96596.773
1635520022202,2021-10-29T11:07:02.202,19.136,96599.625
1635520022338,2021-10-29T11:07:02.338,19.272,96598.875
1635520022473,2021-10-29T11:07:02.473,19.407,96593.781
1635520022609,2021-10-29T11:07:02.609,19.543,96600.609
1635520022745,2021-10-29T11:07:02.745,19.679,96603.453
1635520022880,2021-10-29T11:07:02.880,19.814,96596.945
1635520023016,2021-10-29T11:07:03.016,19.950,96594.625
1635520023151,2021-10-29T11:07:03.151,20.085,96600.219
1635520023287,2021-10-29T11:07:03.287,20.221,96596.773
1635520023423,2021-10-29T11:07:03.423,20.357,96592.594
1635520023558,2021-10-29T11:07:03.558,20.492,96599.266
1635520023694,2021-10-29T11:07:03.694,20.628,96597.789
1635520023830,2021-10-29T11:07:03.830,20.764,96591.352
1635520023965,2021-10-29T11:07:03.965,20.899,96596.594
1635520024101,2021-10-29T11:07:04.101,21.035,96600.609
1635520024236,2021-10-29T11:07:04.236,21.170,96596.102
1635520024372,2021-10-29T11:07:04.372,21.306,96602.719
1635520024509,2021-10-29T11:07:04.509,21.443,96588.078
1635520024643,2021-10-29T11:07:04.643,21.577,96598.109
1635520024780,2021-10-29T11:07:04.780,21.714,96591.250
1635520024916,2021-10-29T11:07:04.916,21.850,96593.609
1635520025051,2021-10-29T11:07:05.051,21.985,96585.906
1635520025187,2021-10-29T11:07:05.187,22.121,96592.766
1635520025322,2021-10-29T11:07:05.322,22.256,96592.016
1635520025458,2021-10-29T11:07:05.458,22.392,96586.180
1635520025594,2021-10-29T11:07:05.594,22.528,96595.438
1635520025729,2021-10-29T11:07:05.729,22.663,96590.508
1635520025865,2021-10-29T11:07:05.865,22.799,96590.266
1635520026001,2021-10-29T11:07:06.001,22.935,96591.602
