epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635778291318,2021-11-01T10:51:31.318,0.000,99400.000
1635778291453,2021-11-01T10:51:31.453,0.135,99398.078
1635778291591,2021-11-01T10:51:31.591,0.273,99396.188
1635778291725,2021-11-01T10:51:31.725,0.407,99400.758
1635778291862,2021-11-01T10:51:31.862,0.544,99395.609
1635778291996,2021-11-01T10:51:31.996,0.678,99397.711
1635778292133,2021-11-01T10:51:32.133,0.815,99399.633
1635778292267,2021-11-01T10:51:32.267,0.949,99396.367
1635778292404,2021-11-01T10:51:32.404,1.086,99396.367
1635778292540,2021-11-01T10:51:32.540,1.222,99393.688
1635778292675,2021-11-01T10:51:32.675,1.357,99398.500
1635778292811,2021-11-01T10:51:32.811,1.493,99398.289
1635778292947,2021-11-01T10:51:32.947,1.629,99395.609
1635778293082,2021-11-01T10:51:33.082,1.764,99398.289
1635778293218,2021-11-01T10:51:33.218,1.900,99396.953
1635778293354,2021-11-01T10:51:33.354,2.036,99392.344
1635778293489,2021-11-01T10:51:33.489,2.171,99399.633
1635778293625,2021-11-01T10:51:33.625,2.307,99396.367
1635778293760,2021-11-01T10:51:33.760,2.442,99395.031
1635778293896,2021-11-01T10:51:33.896,2.578,99396.367
1635778294033,2021-11-01T10:51:34.033,2.715,99399.047
1635778294167,2021-11-01T10:51:34.167,2.849,99397.711
1635778294304,2021-11-01T10:51:34.304,2.986,99397.711
1635778294440,2021-11-01T10:51:34.440,3.122,99401.734
1635778294575,2021-11-01T10:51:34.575,3.257,99397.711
1635778294711,2021-11-01T10:51:34.711,3.393,99393.688
1635778294846,2021-11-01T10:51:34.846,3.528,99394.477
1635778294982,2021-11-01T10:51:34.982,3.664,99392.164
1635778295118,2021-11-01T10:51:35.118,3.800,99389.664
1635778295254,2021-11-01T10:51:35.254,3.936,99395.820
1635778295389,2021-11-01T10:51:35.389,4.071,99393.688
1635778295525,2021-11-01T10:51:35.525,4.207,99388.320
1635778295660,2021-11-01T10:51:35.660,4.342,99390.820
1635778295796,2021-11-01T10:51:35.796,4.478,99393.688
1635778295931,2021-11-01T10:51:35.931,4.613,99395.031
1635778296067,2021-11-01T10:51:36.067,4.749,99391.797
1635778296203,2021-11-01T10:51:36.203,4.885,99388.688
1635778296338,2021-11-01T10:51:36.338,5.020,99392.344
1635778296474,2021-11-01T10:51:36.474,5.156,99396.578
1635778296611,2021-11-01T10:51:36.611,5.293,99390.820
1635778296745,2021-11-01T10:51:36.745,5.427,99389.477
1635778296882,2021-11-01T10:51:36.882,5.564,99389.664
1635778297018,2021-11-01T10:51:37.018,5.700,99393.688
1635778297153,2021-11-01T10:51:37.153,5.835,99395.609
1635778297289,2021-11-01T10:51:37.289,5.971,99392.344
1635778297425,2021-11-01T10:51:37.425,6.107,99391.578
1635778297560,2021-11-01T10:51:37.560,6.242,99392.344
1635778297696,2021-11-01T10:51:37.696,6.378,99389.109
1635778297831,2021-11-01T10:51:37.831,6.513,99390.234
1635778297967,2021-11-01T10:51:37.967,6.649,99397.156
1635778298103,2021-11-01T10:51:38.103,6.785,99389.664
1635778298238,2021-11-01T10:51:38.238,6.920,99386.430
1635778298374,2021-11-01T10:51:38.374,7.056,99391.000
1635778298511,2021-11-01T10:51:38.511,7.193,99387.563
1635778298645,2021-11-01T10:51:38.645,7.327,99389.875
1635778298782,2021-11-01T10:51:38.782,7.464,99391.797
1635778298918,2021-11-01T10:51:38.918,7.600,99388.320
1635778299053,2021-11-01T10:51:39.053,7.735,99386.219
1635778299189,2021-11-01T10:51:39.189,7.871,99394.477
1635778299324,2021-11-01T10:51:39.324,8.006,99391.000
1635778299460,2021-11-01T10:51:39.460,8.142,99391.797
1635778299596,2021-11-01T10:51:39.596,8.278,99392.563
1635778299731,2021-11-01T10:51:39.731,8.413,99390.453
1635778299867,2021-11-01T10:51:39.867,8.549,99391.000
1635778300003,2021-11-01T10:51:40.003,8.685,99393.141
1635778300138,2021-11-01T10:51:40.138,8.820,99391.977
1635778300274,2021-11-01T10:51:40.274,8.956,99395.234
1635778300410,2021-11-01T10:51:40.410,9.092,99390.234
1635778300545,2021-11-01T10:51:40.545,9.227,99390.234
1635778300681,2021-11-01T10:51:40.681,9.363,99392.563
1635778300818,2021-11-01T10:51:40.818,9.500,99391.578
1635778300952,2021-11-01T10:51:40.952,9.634,99399.844
1635778301089,2021-11-01T10:51:41.089,9.771,99390.453
1635778301223,2021-11-01T10:51:41.223,9.905,99399.266
1635778301360,2021-11-01T10:51:41.360,10.042,99396.578
1635778301496,2021-11-01T10:51:41.496,10.178,99394.477
1635778301631,2021-11-01T10:51:41.631,10.313,99396.000
1635778301767,2021-11-01T10:51:41.767,10.449,99397.922
1635778301903,2021-11-01T10:51:41.903,10.585,99402.531
1635778302038,2021-11-01T10:51:42.038,10.720,99396.578
1635778302174,2021-11-01T10:51:42.174,10.856,99394.477
1635778302310,2021-11-01T10:51:42.310,10.992,99395.820
1635778302445,2021-11-01T10:51:42.445,11.127,99404.633
1635778302581,2021-11-01T10:51:42.581,11.263,99393.141
1635778302716,2021-11-01T10:51:42.716,11.398,99397.922
1635778302852,2021-11-01T10:51:42.852,11.534,99395.820
1635778302989,2021-11-01T10:51:42.989,11.671,99393.898
1635778303123,2021-11-01T10:51:43.123,11.805,99399.266
1635778303260,2021-11-01T10:51:43.260,11.942,99395.234
1635778303396,2021-11-01T10:51:43.396,12.078,99395.820
1635778303531,2021-11-01T10:51:43.531,12.213,99399.844
1635778303667,2021-11-01T10:51:43.667,12.349,99394.477
1635778303803,2021-11-01T10:51:43.803,12.485,99397.344
1635778303938,2021-11-01T10:51:43.938,12.620,99395.820
1635778304074,2021-11-01T10:51:44.074,12.756,99395.234
1635778304210,2021-11-01T10:51:44.210,12.892,99403.500
1635778304345,2021-11-01T10:51:44.345,13.027,99399.633
1635778304481,2021-11-01T10:51:44.481,13.163,99400.609
1635778304616,2021-11-01T10:51:44.616,13.298,99395.234
1635778304752,2021-11-01T10:51:44.752,13.434,99393.898
1635778304888,2021-11-01T10:51:44.888,13.570,99400.609
1635778305023,2021-11-01T10:51:45.023,13.705,99397.156
1635778305159,2021-11-01T10:51:45.159,13.841,99395.820
1635778305296,2021-11-01T10:51:45.296,13.978,99389.875
1635778305430,2021-11-01T10:51:45.430,14.112,99396.000
1635778305567,2021-11-01T10:51:45.567,14.249,99398.141
1635778305701,2021-11-01T10:51:45.701,14.383,99398.688
1635778305838,2021-11-01T10:51:45.838,14.520,99399.266
1635778305974,2021-11-01T10:51:45.974,14.656,99395.234
1635778306109,2021-11-01T10:51:46.109,14.791,99401.945
1635778306245,2021-11-01T10:51:46.245,14.927,99401.945
1635778306381,2021-11-01T10:51:46.381,15.063,99400.031
1635778306516,2021-11-01T10:51:46.516,15.198,99391.797
1635778306652,2021-11-01T10:51:46.652,15.334,99393.320
1635778306788,2021-11-01T10:51:46.788,15.470,99392.344
1635778306923,2021-11-01T10:51:46.923,15.605,99396.578
1635778307059,2021-11-01T10:51:47.059,15.741,99397.922
1635778307194,2021-11-01T10:51:47.194,15.876,99394.109
1635778307330,2021-11-01T10:51:47.330,16.012,99404.633
1635778307467,2021-11-01T10:51:47.467,16.149,99399.484
1635778307601,2021-11-01T10:51:47.601,16.283,99397.922
1635778307738,2021-11-01T10:51:47.738,16.420,99397.922
1635778307874,2021-11-01T10:51:47.874,16.556,99398.688
1635778308009,2021-11-01T10:51:48.009,16.691,99396.219
1635778308145,2021-11-01T10:51:48.145,16.827,99401.945
1635778308280,2021-11-01T10:51:48.280,16.962,99397.922
1635778308416,2021-11-01T10:51:48.416,17.098,99399.266
1635778308552,2021-11-01T10:51:48.552,17.234,99401.367
1635778308687,2021-11-01T10:51:48.687,17.369,99400.031
1635778308823,2021-11-01T10:51:48.823,17.505,99391.977
1635778308959,2021-11-01T10:51:48.959,17.641,99394.109
1635778309094,2021-11-01T10:51:49.094,17.776,99389.297
1635778309230,2021-11-01T10:51:49.230,17.912,99394.664
1635778309367,2021-11-01T10:51:49.367,18.049,99389.297
1635778309501,2021-11-01T10:51:49.501,18.183,99398.141
1635778309638,2021-11-01T10:51:49.638,18.320,99393.320
1635778309772,2021-11-01T10:51:49.772,18.454,99391.219
1635778309909,2021-11-01T10:51:49.909,18.591,99395.453
1635778310045,2021-11-01T10:51:50.045,18.727,99397.922
1635778310179,2021-11-01T10:51:50.179,18.861,99392.953
1635778310316,2021-11-01T10:51:50.316,18.998,99391.430
1635778310452,2021-11-01T10:51:50.452,19.134,99394.109
1635778310587,2021-11-01T10:51:50.587,19.269,99387.188
1635778310723,2021-11-01T10:51:50.723,19.405,99391.977
1635778310858,2021-11-01T10:51:50.858,19.540,99391.219
1635778310994,2021-11-01T10:51:50.994,19.676,99389.875
1635778311130,2021-11-01T10:51:51.130,19.812,99391.430
1635778311266,2021-11-01T10:51:51.266,19.948,99388.531
1635778311401,2021-11-01T10:51:51.401,20.083,99391.430
1635778311537,2021-11-01T10:51:51.537,20.219,99393.320
1635778311674,2021-11-01T10:51:51.674,20.356,99396.797
1635778311808,2021-11-01T10:51:51.808,20.490,99388.750
1635778311945,2021-11-01T10:51:51.945,20.627,99391.430
1635778312079,2021-11-01T10:51:52.079,20.761,99391.430
1635778312216,2021-11-01T10:51:52.216,20.898,99389.297
1635778312352,2021-11-01T10:51:52.352,21.034,99387.188
1635778312488,2021-11-01T10:51:52.488,21.170,99391.977
1635778312623,2021-11-01T10:51:52.623,21.305,99392.773
1635778312759,2021-11-01T10:51:52.759,21.441,99389.875
1635778312894,2021-11-01T10:51:52.894,21.576,99390.641
1635778313030,2021-11-01T10:51:53.030,21.712,99395.453
1635778313166,2021-11-01T10:51:53.166,21.848,99388.750
1635778313301,2021-11-01T10:51:53.301,21.983,99397.563
1635778313437,2021-11-01T10:51:53.437,22.119,99391.430
1635778313574,2021-11-01T10:51:53.574,22.256,99394.109
1635778313708,2021-11-01T10:51:53.708,22.390,99391.977
1635778313845,2021-11-01T10:51:53.845,22.527,99388.172
1635778313981,2021-11-01T10:51:53.981,22.663,99396.000
1635778314116,2021-11-01T10:51:54.116,22.798,99396.578
1635778314252,2021-11-01T10:51:54.252,22.934,99394.875
1635778314387,2021-11-01T10:51:54.387,23.069,99396.797
1635778314523,2021-11-01T10:51:54.523,23.205,99399.484
1635778314659,2021-11-01T10:51:54.659,23.341,99404.844
1635778314794,2021-11-01T10:51:54.794,23.476,99393.320
1635778314930,2021-11-01T10:51:54.930,23.612,99390.086
1635778315066,2021-11-01T10:51:55.066,23.748,99393.898
1635778315201,2021-11-01T10:51:55.201,23.883,99396.797
1635778315337,2021-11-01T10:51:55.337,24.019,99395.453
1635778315472,2021-11-01T10:51:55.472,24.154,99389.875
1635778315608,2021-11-01T10:51:55.608,24.290,99399.484
1635778315744,2021-11-01T10:51:55.744,24.426,99396.797
1635778315879,2021-11-01T10:51:55.879,24.561,99390.844
1635778316015,2021-11-01T10:51:56.015,24.697,99389.875
1635778316152,2021-11-01T10:51:56.152,24.834,99401.578
1635778316286,2021-11-01T10:51:56.286,24.968,99394.109
1635778316423,2021-11-01T10:51:56.423,25.105,99399.484
1635778316557,2021-11-01T10:51:56.557,25.239,99392.773
1635778316694,2021-11-01T10:51:56.694,25.376,99394.664
1635778316830,2021-11-01T10:51:56.830,25.512,99395.453
1635778316965,2021-11-01T10:51:56.965,25.647,99396.578
1635778317101,2021-11-01T10:51:57.101,25.783,99399.484
1635778317237,2021-11-01T10:51:57.237,25.919,99396.797
1635778317372,2021-11-01T10:51:57.372,26.054,99396.000
1635778317508,2021-11-01T10:51:57.508,26.190,99392.773
1635778317644,2021-11-01T10:51:57.644,26.326,99399.484
1635778317779,2021-11-01T10:51:57.779,26.461,99393.320
1635778317915,2021-11-01T10:51:57.915,26.597,99393.320
1635778318052,2021-11-01T10:51:58.052,26.734,99393.320
1635778318186,2021-11-01T10:51:58.186,26.868,99399.656
1635778318323,2021-11-01T10:51:58.323,27.005,99396.000
1635778318457,2021-11-01T10:51:58.457,27.139,99396.578
1635778318594,2021-11-01T10:51:58.594,27.276,99397.344
1635778318730,2021-11-01T10:51:58.730,27.412,99394.875
1635778318865,2021-11-01T10:51:58.865,27.547,99398.898
1635778319001,2021-11-01T10:51:59.001,27.683,99397.563
1635778319137,2021-11-01T10:51:59.137,27.819,99397.563
1635778319272,2021-11-01T10:51:59.272,27.954,99397.563
1635778319408,2021-11-01T10:51:59.408,28.090,99401.000
1635778319543,2021-11-01T10:51:59.543,28.225,99396.000
1635778319679,2021-11-01T10:51:59.679,28.361,99396.000
1635778319815,2021-11-01T10:51:59.815,28.497,99394.109
1635778319951,2021-11-01T10:51:59.951,28.633,99400.031
1635778320086,2021-11-01T10:52:00.086,28.768,99400.234
1635778320222,2021-11-01T10:52:00.222,28.904,99396.578
1635778320357,2021-11-01T10:52:00.357,29.039,99398.141
1635778320493,2021-11-01T10:52:00.493,29.175,99393.531
1635778320630,2021-11-01T10:52:00.630,29.312,99391.430
1635778320764,2021-11-01T10:52:00.764,29.446,99394.109
1635778320901,2021-11-01T10:52:00.901,29.583,99390.086
1635778321037,2021-11-01T10:52:01.037,29.719,99393.531
1635778321172,2021-11-01T10:52:01.172,29.854,99393.531
1635778321308,2021-11-01T10:52:01.308,29.990,99392.188
1635778321444,2021-11-01T10:52:01.444,30.126,99390.641
1635778321579,2021-11-01T10:52:01.579,30.261,99392.773
1635778321715,2021-11-01T10:52:01.715,30.397,99394.109
1635778321851,2021-11-01T10:52:01.851,30.533,99392.773
1635778321986,2021-11-01T10:52:01.986,30.668,99396.797
1635778322122,2021-11-01T10:52:02.122,30.804,99395.453
1635778322257,2021-11-01T10:52:02.257,30.939,99392.773
1635778322393,2021-11-01T10:52:02.393,31.075,99395.453
1635778322530,2021-11-01T10:52:02.530,31.212,99396.219
1635778322664,2021-11-01T10:52:02.664,31.346,99390.086
1635778322801,2021-11-01T10:52:02.801,31.483,99393.531
1635778322937,2021-11-01T10:52:02.937,31.619,99399.484
1635778323072,2021-11-01T10:52:03.072,31.754,99394.297
