epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635519803158,2021-10-29T11:03:23.158,0.000,96605.641
1635519803292,2021-10-29T11:03:23.292,0.134,96601.461
1635519803429,2021-10-29T11:03:23.429,0.271,96596.641
1635519803563,2021-10-29T11:03:23.563,0.405,96599.391
1635519803700,2021-10-29T11:03:23.700,0.542,96600.719
1635519803836,2021-10-29T11:03:23.836,0.678,96601.141
1635519803971,2021-10-29T11:03:23.971,0.813,96602.234
1635519804107,2021-10-29T11:03:24.107,0.949,96598.891
1635519804243,2021-10-29T11:03:24.243,1.085,96602.969
1635519804378,2021-10-29T11:03:24.378,1.220,96600.719
1635519804514,2021-10-29T11:03:24.514,1.356,96605.055
1635519804649,2021-10-29T11:03:24.649,1.491,96593.547
1635519804785,2021-10-29T11:03:24.785,1.627,96601.641
1635519804921,2021-10-29T11:03:24.921,1.763,96598.375
1635519805056,2021-10-29T11:03:25.056,1.898,96596.711
1635519805192,2021-10-29T11:03:25.192,2.034,96600.898
1635519805329,2021-10-29T11:03:25.329,2.171,96599.625
1635519805463,2021-10-29T11:03:25.463,2.305,96603.570
1635519805600,2021-10-29T11:03:25.600,2.442,96602.375
1635519805736,2021-10-29T11:03:25.736,2.578,96599.141
1635519805871,2021-10-29T11:03:25.871,2.713,96601.391
1635519806007,2021-10-29T11:03:26.007,2.849,96599.563
1635519806142,2021-10-29T11:03:26.142,2.984,96605.227
1635519806278,2021-10-29T11:03:26.278,3.120,96602.063
1635519806414,2021-10-29T11:03:26.414,3.256,96600.477
1635519806549,2021-10-29T11:03:26.549,3.391,96604.906
1635519806685,2021-10-29T11:03:26.685,3.527,96600.898
1635519806821,2021-10-29T11:03:26.821,3.663,96602.969
1635519806956,2021-10-29T11:03:26.956,3.798,96604.484
1635519807092,2021-10-29T11:03:27.092,3.934,96592.797
1635519807228,2021-10-29T11:03:27.228,4.070,96605.828
1635519807363,2021-10-29T11:03:27.363,4.205,96601.219
1635519807499,2021-10-29T11:03:27.499,4.341,96598.375
1635519807634,2021-10-29T11:03:27.634,4.476,96601.641
1635519807770,2021-10-29T11:03:27.770,4.612,96598.641
1635519807907,2021-10-29T11:03:27.907,4.749,96599.703
1635519808041,2021-10-29T11:03:28.041,4.883,96603.156
1635519808178,2021-10-29T11:03:28.178,5.020,96600.477
1635519808314,2021-10-29T11:03:28.314,5.156,96600.625
1635519808449,2021-10-29T11:03:28.449,5.291,96599.289
1635519808585,2021-10-29T11:03:28.585,5.427,96599.883
1635519808721,2021-10-29T11:03:28.721,5.563,96597.805
1635519808856,2021-10-29T11:03:28.856,5.698,96599.703
1635519808992,2021-10-29T11:03:28.992,5.834,96589.109
1635519809128,2021-10-29T11:03:29.128,5.970,96599.883
1635519809263,2021-10-29T11:03:29.263,6.105,96601.961
1635519809399,2021-10-29T11:03:29.399,6.241,96589.289
1635519809534,2021-10-29T11:03:29.534,6.376,96604.063
1635519809670,2021-10-29T11:03:29.670,6.512,96597.953
1635519809807,2021-10-29T11:03:29.807,6.649,96601.641
1635519809941,2021-10-29T11:03:29.941,6.783,96600.477
1635519810078,2021-10-29T11:03:30.078,6.920,96598.375
1635519810214,2021-10-29T11:03:30.214,7.056,96594.953
1635519810349,2021-10-29T11:03:30.349,7.191,96598.547
1635519810485,2021-10-29T11:03:30.485,7.327,96593.797
1635519810620,2021-10-29T11:03:30.620,7.462,96592.109
1635519810756,2021-10-29T11:03:30.756,7.598,96597.391
1635519810892,2021-10-29T11:03:30.892,7.734,96601.961
1635519811027,2021-10-29T11:03:31.027,7.869,96594.953
1635519811163,2021-10-29T11:03:31.163,8.005,96599.141
1635519811299,2021-10-29T11:03:31.299,8.141,96597.805
1635519811434,2021-10-29T11:03:31.434,8.276,96600.625
1635519811570,2021-10-29T11:03:31.570,8.412,96603.297
1635519811706,2021-10-29T11:03:31.706,8.548,96597.625
