epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636125380908,2021-11-05T11:16:20.908,0.000,99713.008
1636125381045,2021-11-05T11:16:21.045,0.137,99715.328
1636125381179,2021-11-05T11:16:21.179,0.271,99710.531
1636125381316,2021-11-05T11:16:21.316,0.408,99707.859
1636125381452,2021-11-05T11:16:21.452,0.544,99708.656
1636125381587,2021-11-05T11:16:21.587,0.679,99711.867
1636125381723,2021-11-05T11:16:21.723,0.815,99708.656
1636125381859,2021-11-05T11:16:21.859,0.951,99712.094
1636125381994,2021-11-05T11:16:21.994,1.086,99713.422
1636125382130,2021-11-05T11:16:22.130,1.222,99710.188
1636125382265,2021-11-05T11:16:22.265,1.357,99708.656
1636125382401,2021-11-05T11:16:22.401,1.493,99713.203
1636125382537,2021-11-05T11:16:22.537,1.629,99715.531
1636125382672,2021-11-05T11:16:22.672,1.764,99710.750
1636125382808,2021-11-05T11:16:22.808,1.900,99715.328
1636125382945,2021-11-05T11:16:22.945,2.037,99710.750
1636125383079,2021-11-05T11:16:23.079,2.171,99710.750
1636125383216,2021-11-05T11:16:23.216,2.308,99709.984
1636125383352,2021-11-05T11:16:23.352,2.444,99714.195
1636125383487,2021-11-05T11:16:23.487,2.579,99708.844
1636125383623,2021-11-05T11:16:23.623,2.715,99710.531
1636125383758,2021-11-05T11:16:23.758,2.850,99710.750
1636125383894,2021-11-05T11:16:23.894,2.986,99705.984
1636125384030,2021-11-05T11:16:24.030,3.122,99714.195
1636125384166,2021-11-05T11:16:24.166,3.258,99714.766
1636125384301,2021-11-05T11:16:24.301,3.393,99719.000
1636125384437,2021-11-05T11:16:24.437,3.529,99707.516
1636125384572,2021-11-05T11:16:24.572,3.664,99717.664
1636125384708,2021-11-05T11:16:24.708,3.800,99714.422
1636125384845,2021-11-05T11:16:24.845,3.937,99713.422
1636125384979,2021-11-05T11:16:24.979,4.071,99709.641
1636125385116,2021-11-05T11:16:25.116,4.208,99714.984
1636125385252,2021-11-05T11:16:25.252,4.344,99715.531
1636125385387,2021-11-05T11:16:25.387,4.479,99714.195
1636125385523,2021-11-05T11:16:25.523,4.615,99713.078
1636125385659,2021-11-05T11:16:25.659,4.751,99712.859
1636125385794,2021-11-05T11:16:25.794,4.886,99708.844
1636125385930,2021-11-05T11:16:25.930,5.022,99710.188
1636125386066,2021-11-05T11:16:26.066,5.158,99713.078
1636125386201,2021-11-05T11:16:26.201,5.293,99711.750
1636125386337,2021-11-05T11:16:26.337,5.429,99709.078
1636125386472,2021-11-05T11:16:26.472,5.564,99709.641
1636125386608,2021-11-05T11:16:26.608,5.700,99713.078
1636125386744,2021-11-05T11:16:26.744,5.836,99712.313
1636125386879,2021-11-05T11:16:26.879,5.971,99715.758
1636125387015,2021-11-05T11:16:27.015,6.107,99702.961
1636125387152,2021-11-05T11:16:27.152,6.244,99710.406
1636125387288,2021-11-05T11:16:27.288,6.380,99707.734
1636125387423,2021-11-05T11:16:27.423,6.515,99713.078
1636125387559,2021-11-05T11:16:27.559,6.651,99710.406
1636125387694,2021-11-05T11:16:27.694,6.786,99707.172
1636125387830,2021-11-05T11:16:27.830,6.922,99711.977
1636125387966,2021-11-05T11:16:27.966,7.058,99713.844
1636125388101,2021-11-05T11:16:28.101,7.193,99713.078
1636125388237,2021-11-05T11:16:28.237,7.329,99719.992
1636125388373,2021-11-05T11:16:28.373,7.465,99711.172
1636125388508,2021-11-05T11:16:28.508,7.600,99715.414
1636125388644,2021-11-05T11:16:28.644,7.736,99714.422
1636125388779,2021-11-05T11:16:28.779,7.871,99713.844
1636125388915,2021-11-05T11:16:28.915,8.007,99713.313
1636125389052,2021-11-05T11:16:29.052,8.144,99714.648
1636125389188,2021-11-05T11:16:29.188,8.280,99710.867
1636125389323,2021-11-05T11:16:29.323,8.415,99710.641
1636125389459,2021-11-05T11:16:29.459,8.551,99709.844
1636125389595,2021-11-05T11:16:29.595,8.687,99710.063
1636125389730,2021-11-05T11:16:29.730,8.822,99713.313
1636125389866,2021-11-05T11:16:29.866,8.958,99711.977
1636125390001,2021-11-05T11:16:30.001,9.093,99710.641
1636125390137,2021-11-05T11:16:30.137,9.229,99711.406
1636125390273,2021-11-05T11:16:30.273,9.365,99712.742
1636125390408,2021-11-05T11:16:30.408,9.500,99713.539
1636125390544,2021-11-05T11:16:30.544,9.636,99710.063
1636125390680,2021-11-05T11:16:30.680,9.772,99712.203
1636125390815,2021-11-05T11:16:30.815,9.907,99711.977
1636125390951,2021-11-05T11:16:30.951,10.043,99713.539
