epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636135023229,2021-11-05T13:57:03.229,0.000,99562.070
1636135023366,2021-11-05T13:57:03.366,0.137,99564.172
1636135023502,2021-11-05T13:57:03.502,0.273,99566.859
1636135023638,2021-11-05T13:57:03.638,0.409,99567.070
1636135023773,2021-11-05T13:57:03.773,0.544,99565.734
1636135023909,2021-11-05T13:57:03.909,0.680,99560.375
1636135024044,2021-11-05T13:57:04.044,0.815,99563.047
1636135024180,2021-11-05T13:57:04.180,0.951,99559.031
1636135024315,2021-11-05T13:57:04.315,1.086,99559.578
1636135024451,2021-11-05T13:57:04.451,1.222,99563.813
1636135024587,2021-11-05T13:57:04.587,1.358,99560.914
1636135024722,2021-11-05T13:57:04.722,1.493,99560.563
1636135024858,2021-11-05T13:57:04.858,1.629,99558.453
1636135024994,2021-11-05T13:57:04.994,1.765,99558.234
1636135025129,2021-11-05T13:57:05.129,1.900,99558.234
1636135025265,2021-11-05T13:57:05.265,2.036,99555.773
1636135025402,2021-11-05T13:57:05.402,2.173,99561.711
1636135025536,2021-11-05T13:57:05.536,2.307,99563.813
1636135025673,2021-11-05T13:57:05.673,2.444,99551.531
1636135025807,2021-11-05T13:57:05.807,2.578,99560.375
1636135025944,2021-11-05T13:57:05.944,2.715,99561.711
1636135026080,2021-11-05T13:57:06.080,2.851,99557.688
1636135026215,2021-11-05T13:57:06.215,2.986,99558.453
1636135026351,2021-11-05T13:57:06.351,3.122,99552.328
1636135026487,2021-11-05T13:57:06.487,3.258,99556.344
1636135026622,2021-11-05T13:57:06.622,3.393,99552.328
1636135026758,2021-11-05T13:57:06.758,3.529,99557.875
1636135026893,2021-11-05T13:57:06.893,3.664,99555.016
1636135027029,2021-11-05T13:57:07.029,3.800,99561.898
1636135027165,2021-11-05T13:57:07.165,3.936,99563.813
1636135027302,2021-11-05T13:57:07.302,4.073,99557.875
1636135027436,2021-11-05T13:57:07.436,4.207,99561.352
1636135027573,2021-11-05T13:57:07.573,4.344,99555.016
1636135027707,2021-11-05T13:57:07.707,4.478,99557.109
1636135027844,2021-11-05T13:57:07.844,4.615,99550.992
1636135027980,2021-11-05T13:57:07.980,4.751,99555.773
1636135028115,2021-11-05T13:57:08.115,4.886,99557.109
1636135028251,2021-11-05T13:57:08.251,5.022,99559.219
1636135028387,2021-11-05T13:57:08.387,5.158,99556.539
1636135028522,2021-11-05T13:57:08.522,5.293,99560.375
1636135028658,2021-11-05T13:57:08.658,5.429,99557.688
1636135028793,2021-11-05T13:57:08.793,5.564,99559.031
1636135028929,2021-11-05T13:57:08.929,5.700,99557.109
1636135029065,2021-11-05T13:57:09.065,5.836,99557.109
1636135029200,2021-11-05T13:57:09.200,5.971,99562.117
1636135029336,2021-11-05T13:57:09.336,6.107,99558.453
1636135029472,2021-11-05T13:57:09.472,6.243,99554.438
1636135029607,2021-11-05T13:57:09.607,6.378,99553.859
1636135029743,2021-11-05T13:57:09.743,6.514,99557.109
1636135029880,2021-11-05T13:57:09.880,6.651,99555.195
