epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1639505324941,2021-12-14T13:08:44.941,0.000,-0.269,-0.999,-0.102
1639505324951,2021-12-14T13:08:44.951,0.010,-0.269,-1.000,-0.101
1639505324961,2021-12-14T13:08:44.961,0.020,-0.267,-1.000,-0.098
1639505324971,2021-12-14T13:08:44.971,0.030,-0.267,-1.000,-0.098
1639505324981,2021-12-14T13:08:44.981,0.040,-0.269,-0.999,-0.099
1639505324991,2021-12-14T13:08:44.991,0.050,-0.266,-0.998,-0.098
1639505325001,2021-12-14T13:08:45.001,0.060,-0.265,-1.001,-0.097
1639505325011,2021-12-14T13:08:45.011,0.070,-0.264,-1.004,-0.099
1639505325021,2021-12-14T13:08:45.021,0.080,-0.263,-1.006,-0.097
1639505325031,2021-12-14T13:08:45.031,0.090,-0.264,-1.004,-0.098
1639505325041,2021-12-14T13:08:45.041,0.100,-0.265,-1.001,-0.094
1639505325051,2021-12-14T13:08:45.051,0.110,-0.260,-1.003,-0.094
1639505325061,2021-12-14T13:08:45.061,0.120,-0.257,-1.004,-0.096
1639505325071,2021-12-14T13:08:45.071,0.130,-0.255,-1.006,-0.094
1639505325081,2021-12-14T13:08:45.081,0.140,-0.249,-1.005,-0.093
1639505325091,2021-12-14T13:08:45.091,0.150,-0.250,-1.006,-0.092
1639505325101,2021-12-14T13:08:45.101,0.160,-0.250,-1.006,-0.094
1639505325111,2021-12-14T13:08:45.111,0.170,-0.248,-1.002,-0.096
1639505325121,2021-12-14T13:08:45.121,0.180,-0.250,-1.000,-0.099
1639505325131,2021-12-14T13:08:45.131,0.190,-0.251,-1.002,-0.099
1639505325141,2021-12-14T13:08:45.141,0.200,-0.246,-1.000,-0.099
1639505325151,2021-12-14T13:08:45.151,0.210,-0.246,-0.995,-0.105
1639505325161,2021-12-14T13:08:45.161,0.220,-0.250,-0.993,-0.104
1639505325171,2021-12-14T13:08:45.171,0.230,-0.253,-0.993,-0.109
1639505325181,2021-12-14T13:08:45.181,0.240,-0.254,-0.996,-0.112
1639505325191,2021-12-14T13:08:45.191,0.250,-0.260,-0.996,-0.113
1639505325201,2021-12-14T13:08:45.201,0.260,-0.265,-0.996,-0.118
1639505325211,2021-12-14T13:08:45.211,0.270,-0.269,-0.997,-0.121
1639505325221,2021-12-14T13:08:45.221,0.280,-0.272,-0.994,-0.122
1639505325231,2021-12-14T13:08:45.231,0.290,-0.272,-0.992,-0.120
1639505325241,2021-12-14T13:08:45.241,0.300,-0.272,-0.993,-0.121
1639505325251,2021-12-14T13:08:45.251,0.310,-0.275,-0.994,-0.123
1639505325261,2021-12-14T13:08:45.261,0.320,-0.273,-0.991,-0.123
1639505325271,2021-12-14T13:08:45.271,0.330,-0.273,-0.988,-0.124
1639505325281,2021-12-14T13:08:45.281,0.340,-0.279,-0.989,-0.125
1639505325291,2021-12-14T13:08:45.291,0.350,-0.278,-0.989,-0.122
1639505325301,2021-12-14T13:08:45.301,0.360,-0.279,-0.993,-0.125
1639505325311,2021-12-14T13:08:45.311,0.370,-0.274,-0.998,-0.125
1639505325321,2021-12-14T13:08:45.321,0.380,-0.271,-1.002,-0.121
1639505325331,2021-12-14T13:08:45.331,0.390,-0.267,-1.003,-0.122
1639505325341,2021-12-14T13:08:45.341,0.400,-0.269,-1.000,-0.124
1639505325351,2021-12-14T13:08:45.351,0.410,-0.267,-0.998,-0.126
1639505325361,2021-12-14T13:08:45.361,0.420,-0.268,-0.996,-0.126
1639505325371,2021-12-14T13:08:45.371,0.430,-0.272,-0.998,-0.130
1639505325381,2021-12-14T13:08:45.381,0.440,-0.273,-0.995,-0.127
1639505325391,2021-12-14T13:08:45.391,0.450,-0.271,-0.999,-0.131
1639505325401,2021-12-14T13:08:45.401,0.460,-0.274,-1.002,-0.132
1639505325411,2021-12-14T13:08:45.411,0.470,-0.273,-1.004,-0.134
1639505325421,2021-12-14T13:08:45.421,0.480,-0.270,-1.006,-0.131
1639505325431,2021-12-14T13:08:45.431,0.490,-0.268,-1.004,-0.134
1639505325441,2021-12-14T13:08:45.441,0.500,-0.267,-1.004,-0.137
1639505325451,2021-12-14T13:08:45.451,0.510,-0.266,-1.004,-0.132
1639505325461,2021-12-14T13:08:45.461,0.520,-0.266,-1.008,-0.133
1639505325471,2021-12-14T13:08:45.471,0.530,-0.264,-1.007,-0.133
1639505325481,2021-12-14T13:08:45.481,0.540,-0.266,-1.006,-0.132
1639505325491,2021-12-14T13:08:45.491,0.550,-0.267,-1.004,-0.134
1639505325501,2021-12-14T13:08:45.501,0.560,-0.269,-0.998,-0.133
1639505325511,2021-12-14T13:08:45.511,0.570,-0.271,-0.997,-0.134
1639505325521,2021-12-14T13:08:45.521,0.580,-0.274,-0.997,-0.135
1639505325531,2021-12-14T13:08:45.531,0.590,-0.277,-1.002,-0.137
1639505325541,2021-12-14T13:08:45.541,0.600,-0.278,-1.004,-0.135
1639505325551,2021-12-14T13:08:45.551,0.610,-0.278,-1.004,-0.132
1639505325561,2021-12-14T13:08:45.561,0.620,-0.280,-1.000,-0.129
1639505325571,2021-12-14T13:08:45.571,0.630,-0.282,-1.004,-0.126
1639505325581,2021-12-14T13:08:45.581,0.640,-0.283,-1.005,-0.124
1639505325591,2021-12-14T13:08:45.591,0.650,-0.285,-1.000,-0.126
1639505325601,2021-12-14T13:08:45.601,0.660,-0.287,-1.005,-0.126
1639505325611,2021-12-14T13:08:45.611,0.670,-0.287,-1.002,-0.123
1639505325621,2021-12-14T13:08:45.621,0.680,-0.280,-1.001,-0.128
1639505325631,2021-12-14T13:08:45.631,0.690,-0.279,-1.007,-0.126
1639505325641,2021-12-14T13:08:45.641,0.700,-0.281,-1.007,-0.124
1639505325651,2021-12-14T13:08:45.651,0.710,-0.280,-1.003,-0.123
1639505325661,2021-12-14T13:08:45.661,0.720,-0.285,-1.002,-0.123
1639505325671,2021-12-14T13:08:45.671,0.730,-0.285,-1.003,-0.118
