epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635517685060,2021-10-29T10:28:05.060,0.000,13.902,0.915,-38.537
1635517685070,2021-10-29T10:28:05.070,0.010,13.963,0.854,-38.963
1635517685080,2021-10-29T10:28:05.080,0.020,13.537,0.366,-39.817
1635517685090,2021-10-29T10:28:05.090,0.030,11.463,-0.488,-39.207
1635517685100,2021-10-29T10:28:05.100,0.040,7.439,-2.561,-35.244
1635517685110,2021-10-29T10:28:05.110,0.050,1.768,-5.854,-28.537
1635517685120,2021-10-29T10:28:05.120,0.060,-4.756,-7.195,-19.756
1635517685130,2021-10-29T10:28:05.130,0.070,-11.341,-7.256,-10.061
1635517685140,2021-10-29T10:28:05.140,0.080,-16.951,-6.280,-1.220
1635517685150,2021-10-29T10:28:05.150,0.090,-21.951,-3.232,5.732
1635517685160,2021-10-29T10:28:05.160,0.100,-24.756,0.976,10.732
1635517685170,2021-10-29T10:28:05.170,0.110,-25.976,4.085,14.634
1635517685180,2021-10-29T10:28:05.180,0.120,-26.402,4.146,18.171
1635517685190,2021-10-29T10:28:05.190,0.130,-26.280,3.720,21.707
1635517685200,2021-10-29T10:28:05.200,0.140,-25.549,4.817,25.976
1635517685210,2021-10-29T10:28:05.210,0.150,-25.000,5.244,31.524
1635517685220,2021-10-29T10:28:05.220,0.160,-24.146,5.000,35.366
1635517685230,2021-10-29T10:28:05.230,0.170,-21.463,9.756,34.024
1635517685240,2021-10-29T10:28:05.240,0.180,-18.049,14.817,30.000
1635517685250,2021-10-29T10:28:05.250,0.190,-14.512,15.549,27.378
1635517685260,2021-10-29T10:28:05.260,0.200,-10.915,14.085,26.220
1635517685270,2021-10-29T10:28:05.270,0.210,-8.171,12.988,24.756
1635517685280,2021-10-29T10:28:05.280,0.220,-5.854,14.207,22.073
1635517685290,2021-10-29T10:28:05.290,0.230,-4.146,14.939,17.744
1635517685300,2021-10-29T10:28:05.300,0.240,-1.951,14.817,10.244
1635517685310,2021-10-29T10:28:05.310,0.250,1.951,16.707,1.463
1635517685320,2021-10-29T10:28:05.320,0.260,6.402,17.622,-4.817
1635517685330,2021-10-29T10:28:05.330,0.270,10.366,15.549,-9.756
1635517685340,2021-10-29T10:28:05.340,0.280,14.085,15.183,-13.902
1635517685350,2021-10-29T10:28:05.350,0.290,16.524,15.000,-15.671
1635517685360,2021-10-29T10:28:05.360,0.300,17.927,11.829,-16.098
1635517685370,2021-10-29T10:28:05.370,0.310,19.085,7.805,-16.707
1635517685380,2021-10-29T10:28:05.380,0.320,20.061,5.549,-18.171
1635517685390,2021-10-29T10:28:05.390,0.330,21.037,3.902,-19.451
1635517685400,2021-10-29T10:28:05.400,0.340,21.768,-0.549,-19.695
1635517685410,2021-10-29T10:28:05.410,0.350,22.500,-6.707,-19.329
1635517685420,2021-10-29T10:28:05.420,0.360,23.354,-10.854,-19.939
1635517685430,2021-10-29T10:28:05.430,0.370,24.268,-10.671,-20.915
1635517685440,2021-10-29T10:28:05.440,0.380,24.451,-13.415,-19.573
1635517685450,2021-10-29T10:28:05.450,0.390,24.634,-15.915,-17.744
1635517685460,2021-10-29T10:28:05.460,0.400,24.451,-15.061,-18.476
1635517685470,2021-10-29T10:28:05.470,0.410,22.927,-13.476,-22.622
1635517685480,2021-10-29T10:28:05.480,0.420,23.232,-7.317,-29.756
