epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1649694085472,2022-04-11T12:21:25.472,0.000,0.000120250,0.000034563,0.000016625
1649694085522,2022-04-11T12:21:25.522,0.050,0.000118062,0.000047250,0.000016250
1649694085572,2022-04-11T12:21:25.572,0.100,0.000118062,0.000030188,0.000017375
1649694085622,2022-04-11T12:21:25.622,0.150,0.000118062,0.000047625,0.000015125
1649694085672,2022-04-11T12:21:25.672,0.200,0.000118062,0.000047625,0.000015125
1649694085722,2022-04-11T12:21:25.722,0.250,0.000118437,0.000048000,0.000016250
1649694085772,2022-04-11T12:21:25.772,0.300,0.000118813,0.000046563,0.000015500
1649694085822,2022-04-11T12:21:25.822,0.350,0.000119875,0.000048375,0.000017000
1649694085872,2022-04-11T12:21:25.872,0.400,0.000119563,0.000047625,0.000017000
1649694085922,2022-04-11T12:21:25.922,0.450,0.000119875,0.000043625,0.000018500
1649694085972,2022-04-11T12:21:25.972,0.500,0.000119875,0.000048750,0.000018562
1649694086022,2022-04-11T12:21:26.022,0.550,0.000119187,0.000045438,0.000019688
1649694086072,2022-04-11T12:21:26.072,0.600,0.000119875,0.000045125,0.000021937
1649694086122,2022-04-11T12:21:26.122,0.650,0.000120625,0.000046563,0.000021937
1649694086172,2022-04-11T12:21:26.172,0.700,0.000119875,0.000045438,0.000023438
1649694086222,2022-04-11T12:21:26.222,0.750,0.000119875,0.000044375,0.000024188
1649694086272,2022-04-11T12:21:26.272,0.800,0.000119563,0.000044750,0.000025375
1649694086322,2022-04-11T12:21:26.322,0.850,0.000121000,0.000043625,0.000025000
1649694086372,2022-04-11T12:21:26.372,0.900,0.000121375,0.000033437,0.000025000
1649694086422,2022-04-11T12:21:26.422,0.950,0.000120250,0.000044750,0.000026125
1649694086472,2022-04-11T12:21:26.472,1.000,0.000119875,0.000042188,0.000026125
1649694086522,2022-04-11T12:21:26.522,1.050,0.000120250,0.000044375,0.000025750
1649694086572,2022-04-11T12:21:26.572,1.100,0.000119187,0.000044000,0.000025000
1649694086622,2022-04-11T12:21:26.622,1.150,0.000121000,0.000044750,0.000026500
1649694086672,2022-04-11T12:21:26.672,1.200,0.000118813,0.000043625,0.000024625
1649694086722,2022-04-11T12:21:26.722,1.250,0.000119563,0.000040750,0.000028000
1649694086772,2022-04-11T12:21:26.772,1.300,0.000122438,0.000042188,0.000026500
1649694086822,2022-04-11T12:21:26.822,1.350,0.000122438,0.000042937,0.000025750
1649694086872,2022-04-11T12:21:26.872,1.400,0.000121750,0.000045438,0.000027250
1649694086922,2022-04-11T12:21:26.922,1.450,0.000119563,0.000045125,0.000025375
1649694086972,2022-04-11T12:21:26.972,1.500,0.000122438,0.000044750,0.000026125
1649694087022,2022-04-11T12:21:27.022,1.550,0.000121000,0.000044375,0.000024625
1649694087072,2022-04-11T12:21:27.072,1.600,0.000120250,0.000042563,0.000026500
1649694087122,2022-04-11T12:21:27.122,1.650,0.000120625,0.000044000,0.000025375
1649694087172,2022-04-11T12:21:27.172,1.700,0.000122062,0.000032750,0.000025750
1649694087222,2022-04-11T12:21:27.222,1.750,0.000119937,0.000044375,0.000025750
1649694087272,2022-04-11T12:21:27.272,1.800,0.000122438,0.000042188,0.000025000
1649694087322,2022-04-11T12:21:27.322,1.850,0.000122062,0.000044750,0.000025000
1649694087372,2022-04-11T12:21:27.372,1.900,0.000122438,0.000041812,0.000024625
1649694087422,2022-04-11T12:21:27.422,1.950,0.000122813,0.000037813,0.000025375
1649694087472,2022-04-11T12:21:27.472,2.000,0.000122438,0.000035625,0.000024250
1649694087522,2022-04-11T12:21:27.522,2.050,0.000119875,0.000032375,0.000025375
1649694087572,2022-04-11T12:21:27.572,2.100,0.000121750,0.000037813,0.000024250
1649694087622,2022-04-11T12:21:27.622,2.150,0.000122062,0.000038562,0.000023062
1649694087672,2022-04-11T12:21:27.672,2.200,0.000122813,0.000043312,0.000024250
1649694087722,2022-04-11T12:21:27.722,2.250,0.000122813,0.000044375,0.000023875
1649694087772,2022-04-11T12:21:27.772,2.300,0.000122813,0.000043625,0.000024625
1649694087822,2022-04-11T12:21:27.822,2.350,0.000121375,0.000042937,0.000023062
1649694087872,2022-04-11T12:21:27.872,2.400,0.000122438,0.000045125,0.000023062
1649694087922,2022-04-11T12:21:27.922,2.450,0.000122438,0.000042937,0.000021937
1649694087972,2022-04-11T12:21:27.972,2.500,0.000121375,0.000036000,0.000021187
1649694088022,2022-04-11T12:21:28.022,2.550,0.000120250,0.000044000,0.000020437
1649694088072,2022-04-11T12:21:28.072,2.600,0.000120625,0.000043625,0.000020062
1649694088122,2022-04-11T12:21:28.122,2.650,0.000119875,0.000042937,0.000020813
1649694088172,2022-04-11T12:21:28.172,2.700,0.000119937,0.000043312,0.000018938
1649694088222,2022-04-11T12:21:28.222,2.750,0.000122813,0.000044000,0.000018562
1649694088272,2022-04-11T12:21:28.272,2.800,0.000121375,0.000043250,0.000016625
1649694088322,2022-04-11T12:21:28.322,2.850,0.000121000,0.000034938,0.000017375
1649694088372,2022-04-11T12:21:28.372,2.900,0.000119875,0.000043250,0.000015125
1649694088422,2022-04-11T12:21:28.422,2.950,0.000122813,0.000042563,0.000014375
1649694088472,2022-04-11T12:21:28.472,3.000,0.000121000,0.000044375,0.000014000
1649694088522,2022-04-11T12:21:28.522,3.050,0.000121000,0.000044750,0.000013625
1649694088572,2022-04-11T12:21:28.572,3.100,0.000121000,0.000045125,0.000013250
1649694088622,2022-04-11T12:21:28.622,3.150,0.000120625,0.000044000,0.000010937
1649694088672,2022-04-11T12:21:28.672,3.200,0.000121750,0.000044375,0.000011750
1649694088722,2022-04-11T12:21:28.722,3.250,0.000121375,0.000044750,0.000010188
1649694088772,2022-04-11T12:21:28.772,3.300,0.000121375,0.000040000,0.000009438
1649694088822,2022-04-11T12:21:28.822,3.350,0.000120250,0.000045812,0.000009438
1649694088872,2022-04-11T12:21:28.872,3.400,0.000121375,0.000044750,0.000007562
1649694088922,2022-04-11T12:21:28.922,3.450,0.000121375,0.000045438,0.000007938
1649694088972,2022-04-11T12:21:28.972,3.500,0.000122062,0.000045438,0.000006437
1649694089022,2022-04-11T12:21:29.022,3.550,0.000122438,0.000044750,0.000007562
1649694089072,2022-04-11T12:21:29.072,3.600,0.000121750,0.000042563,0.000006813
1649694089122,2022-04-11T12:21:29.122,3.650,0.000123188,0.000030562,0.000008687
1649694089172,2022-04-11T12:21:29.172,3.700,0.000123562,0.000046563,0.000007188
1649694089222,2022-04-11T12:21:29.222,3.750,0.000122813,0.000045438,0.000006437
1649694089272,2022-04-11T12:21:29.272,3.800,0.000122813,0.000045812,0.000007188
1649694089322,2022-04-11T12:21:29.322,3.850,0.000122813,0.000045438,0.000008312
1649694089372,2022-04-11T12:21:29.372,3.900,0.000122438,0.000044375,0.000008312
1649694089422,2022-04-11T12:21:29.422,3.950,0.000122062,0.000046187,0.000006437
1649694089472,2022-04-11T12:21:29.472,4.000,0.000122438,0.000045125,0.000007938
1649694089522,2022-04-11T12:21:29.522,4.050,0.000120625,0.000046187,0.000006437
1649694089572,2022-04-11T12:21:29.572,4.100,0.000122438,0.000046938,0.000006062
1649694089622,2022-04-11T12:21:29.622,4.150,0.000119937,0.000048000,0.000004500
1649694089672,2022-04-11T12:21:29.672,4.200,0.000119563,0.000048000,0.000001875
1649694089722,2022-04-11T12:21:29.722,4.250,0.000119937,0.000050562,0.000002250
1649694089772,2022-04-11T12:21:29.772,4.300,0.000118062,0.000047250,0.000000000
1649694089822,2022-04-11T12:21:29.822,4.350,0.000119187,0.000049813,-0.000000750
1649694089872,2022-04-11T12:21:29.872,4.400,0.000118062,0.000049125,-0.000003750
1649694089922,2022-04-11T12:21:29.922,4.450,0.000120250,0.000044000,-0.000003000
1649694089972,2022-04-11T12:21:29.972,4.500,0.000121000,0.000050562,-0.000003750
1649694090022,2022-04-11T12:21:30.022,4.550,0.000117375,0.000048750,-0.000006062
1649694090072,2022-04-11T12:21:30.072,4.600,0.000118062,0.000050562,-0.000005625
1649694090122,2022-04-11T12:21:30.122,4.650,0.000117000,0.000051250,-0.000006813
1649694090172,2022-04-11T12:21:30.172,4.700,0.000117000,0.000052000,-0.000006437
1649694090222,2022-04-11T12:21:30.222,4.750,0.000115938,0.000049125,-0.000006062
1649694090272,2022-04-11T12:21:30.272,4.800,0.000115562,0.000036375,-0.000004125
1649694090322,2022-04-11T12:21:30.322,4.850,0.000117750,0.000050937,-0.000004875
1649694090372,2022-04-11T12:21:30.372,4.900,0.000116625,0.000053125,-0.000004875
1649694090422,2022-04-11T12:21:30.422,4.950,0.000117750,0.000052000,-0.000002250
1649694090472,2022-04-11T12:21:30.472,5.000,0.000117375,0.000051625,-0.000003750
1649694090522,2022-04-11T12:21:30.522,5.050,0.000115562,0.000051250,-0.000002250
1649694090572,2022-04-11T12:21:30.572,5.100,0.000116625,0.000051625,-0.000004125
1649694090622,2022-04-11T12:21:30.622,5.150,0.000117000,0.000049813,-0.000003750
1649694090672,2022-04-11T12:21:30.672,5.200,0.000117375,0.000051625,-0.000003750
1649694090722,2022-04-11T12:21:30.722,5.250,0.000115938,0.000050188,-0.000003375
1649694090772,2022-04-11T12:21:30.772,5.300,0.000116250,0.000052000,-0.000002625
1649694090822,2022-04-11T12:21:30.822,5.350,0.000115187,0.000052000,-0.000003375
1649694090872,2022-04-11T12:21:30.872,5.400,0.000116625,0.000039625,-0.000000375
1649694090922,2022-04-11T12:21:30.922,5.450,0.000118062,0.000050562,-0.000002625
1649694090972,2022-04-11T12:21:30.972,5.500,0.000118437,0.000050188,-0.000001500
1649694091022,2022-04-11T12:21:31.022,5.550,0.000118813,0.000051250,-0.000001500
1649694091072,2022-04-11T12:21:31.072,5.600,0.000116250,0.000046563,-0.000002250
1649694091122,2022-04-11T12:21:31.122,5.650,0.000116250,0.000050188,-0.000002250
1649694091172,2022-04-11T12:21:31.172,5.700,0.000117375,0.000049125,-0.000003375
1649694091222,2022-04-11T12:21:31.222,5.750,0.000117750,0.000050562,-0.000002625
1649694091272,2022-04-11T12:21:31.272,5.800,0.000118062,0.000049813,-0.000004125
1649694091322,2022-04-11T12:21:31.322,5.850,0.000118062,0.000048000,-0.000003750
1649694091372,2022-04-11T12:21:31.372,5.900,0.000119187,0.000047625,-0.000004875
1649694091422,2022-04-11T12:21:31.422,5.950,0.000119187,0.000033812,-0.000004875
1649694091472,2022-04-11T12:21:31.472,6.000,0.000119563,0.000046563,-0.000005250
