epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574105718315,2019-11-18T14:35:18.315,0.0,6.101535466841067e-06,4.7011922472957826e-06,-2.743536995779913e-07
1574105718365,2019-11-18T14:35:18.365,0.05,6.575481156150278e-06,5.461781886744602e-06,-8.880344194418369e-07
1574105718415,2019-11-18T14:35:18.415,0.1,6.98966602717269e-06,5.925365799192942e-06,-1.4082079811144803e-06
1574105718465,2019-11-18T14:35:18.465,0.15,7.265221398606739e-06,5.87774732511504e-06,-1.8041563203625682e-06
1574105718515,2019-11-18T14:35:18.515,0.2,7.526507901166029e-06,5.473944768102064e-06,-2.0747699544045972e-06
1574105718565,2019-11-18T14:35:18.565,0.25,8.007560902883188e-06,5.1174026039265335e-06,-2.209858879742848e-06
1574105718615,2019-11-18T14:35:18.615,0.3,8.740426157992188e-06,5.087289559022109e-06,-2.0584233054780914e-06
1574105718665,2019-11-18T14:35:18.665,0.35,9.68798969004157e-06,5.5004195261244924e-06,-1.4136685849408396e-06
1574105718715,2019-11-18T14:35:18.715,0.4,1.0946509070937778e-05,6.253935386559032e-06,-5.317307512358164e-07
1574105718765,2019-11-18T14:35:18.765,0.45,1.2474451771402739e-05,6.928583980663912e-06,-5.8370659324338776e-08
1574105718815,2019-11-18T14:35:18.815,0.5,1.3908434047980063e-05,7.181953174968607e-06,-1.6597542310929602e-07
1574105718865,2019-11-18T14:35:18.865,0.55,1.4848735820184366e-05,7.091141379504329e-06,-5.345347969466729e-07
1574105718915,2019-11-18T14:35:18.915,0.6,1.5123406178422808e-05,6.888669587216135e-06,-1.08340683578631e-06
1574105718965,2019-11-18T14:35:18.965,0.65,1.4795480410421664e-05,6.712990732714019e-06,-1.7486602831039787e-06
1574105719015,2019-11-18T14:35:19.015,0.7,1.4038592519878055e-05,6.611413411998819e-06,-2.070949768222539e-06
1574105719065,2019-11-18T14:35:19.065,0.75,1.2946553705168551e-05,6.460854174481169e-06,-1.925131340582e-06
