epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636121101181,2021-11-05T10:05:01.181,0.000,99733.648
1636121101318,2021-11-05T10:05:01.318,0.137,99733.648
1636121101452,2021-11-05T10:05:01.452,0.271,99736.313
1636121101589,2021-11-05T10:05:01.589,0.408,99736.313
1636121101725,2021-11-05T10:05:01.725,0.544,99734.445
1636121101860,2021-11-05T10:05:01.860,0.679,99732.313
1636121101996,2021-11-05T10:05:01.996,0.815,99735.211
1636121102132,2021-11-05T10:05:02.132,0.951,99733.875
1636121102267,2021-11-05T10:05:02.267,1.086,99735.977
1636121102403,2021-11-05T10:05:02.403,1.222,99736.547
1636121102538,2021-11-05T10:05:02.538,1.357,99734.984
1636121102674,2021-11-05T10:05:02.674,1.493,99737.313
1636121102810,2021-11-05T10:05:02.810,1.629,99740.781
1636121102945,2021-11-05T10:05:02.945,1.764,99739.445
1636121103081,2021-11-05T10:05:03.081,1.900,99739.219
1636121103218,2021-11-05T10:05:03.218,2.037,99741.313
1636121103352,2021-11-05T10:05:03.352,2.171,99740.781
1636121103489,2021-11-05T10:05:03.489,2.308,99738.109
1636121103623,2021-11-05T10:05:03.623,2.442,99739.445
1636121103760,2021-11-05T10:05:03.760,2.579,99737.313
1636121103896,2021-11-05T10:05:03.896,2.715,99741.313
1636121104031,2021-11-05T10:05:04.031,2.850,99736.781
1636121104167,2021-11-05T10:05:04.167,2.986,99736.211
1636121104303,2021-11-05T10:05:04.303,3.122,99732.547
1636121104438,2021-11-05T10:05:04.438,3.257,99736.211
1636121104574,2021-11-05T10:05:04.574,3.393,99737.547
1636121104709,2021-11-05T10:05:04.709,3.528,99736.211
1636121104845,2021-11-05T10:05:04.845,3.664,99734.313
1636121104981,2021-11-05T10:05:04.981,3.800,99735.438
1636121105116,2021-11-05T10:05:05.116,3.935,99735.438
1636121105252,2021-11-05T10:05:05.252,4.071,99742.313
1636121105388,2021-11-05T10:05:05.388,4.207,99735.438
1636121105523,2021-11-05T10:05:05.523,4.342,99732.203
1636121105659,2021-11-05T10:05:05.659,4.478,99733.547
1636121105794,2021-11-05T10:05:05.794,4.613,99736.211
1636121105930,2021-11-05T10:05:05.930,4.749,99736.781
1636121106067,2021-11-05T10:05:06.067,4.886,99734.313
1636121106201,2021-11-05T10:05:06.201,5.020,99732.203
1636121106338,2021-11-05T10:05:06.338,5.157,99733.547
1636121106474,2021-11-05T10:05:06.474,5.293,99737.781
1636121106609,2021-11-05T10:05:06.609,5.428,99735.109
1636121106745,2021-11-05T10:05:06.745,5.564,99737.781
1636121106880,2021-11-05T10:05:06.880,5.699,99737.781
1636121107016,2021-11-05T10:05:07.016,5.835,99742.547
1636121107152,2021-11-05T10:05:07.152,5.971,99733.773
1636121107287,2021-11-05T10:05:07.287,6.106,99735.313
1636121107423,2021-11-05T10:05:07.423,6.242,99733.773
1636121107559,2021-11-05T10:05:07.559,6.378,99739.109
1636121107694,2021-11-05T10:05:07.694,6.513,99735.875
1636121107830,2021-11-05T10:05:07.830,6.649,99736.438
1636121107967,2021-11-05T10:05:07.967,6.786,99741.211
1636121108101,2021-11-05T10:05:08.101,6.920,99741.984
1636121108238,2021-11-05T10:05:08.238,7.057,99739.313
1636121108374,2021-11-05T10:05:08.374,7.193,99738.547
1636121108509,2021-11-05T10:05:08.509,7.328,99737.977
1636121108645,2021-11-05T10:05:08.645,7.464,99737.203
1636121108780,2021-11-05T10:05:08.780,7.599,99736.109
1636121108916,2021-11-05T10:05:08.916,7.735,99737.438
1636121109052,2021-11-05T10:05:09.052,7.871,99733.438
1636121109187,2021-11-05T10:05:09.187,8.006,99738.773
1636121109323,2021-11-05T10:05:09.323,8.142,99737.977
1636121109459,2021-11-05T10:05:09.459,8.278,99738.203
1636121109594,2021-11-05T10:05:09.594,8.413,99737.438
1636121109730,2021-11-05T10:05:09.730,8.549,99736.336
