epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636121101268,2021-11-05T10:05:01.268,0.000,-0.480,-0.864,0.351
1636121101278,2021-11-05T10:05:01.278,0.010,-0.482,-0.873,0.362
1636121101288,2021-11-05T10:05:01.288,0.020,-0.479,-0.865,0.357
1636121101298,2021-11-05T10:05:01.298,0.030,-0.475,-0.861,0.360
1636121101308,2021-11-05T10:05:01.308,0.040,-0.469,-0.872,0.363
1636121101318,2021-11-05T10:05:01.318,0.050,-0.465,-0.895,0.364
1636121101328,2021-11-05T10:05:01.328,0.060,-0.471,-0.887,0.378
1636121101338,2021-11-05T10:05:01.338,0.070,-0.466,-0.837,0.381
1636121101348,2021-11-05T10:05:01.348,0.080,-0.461,-0.843,0.381
1636121101358,2021-11-05T10:05:01.358,0.090,-0.454,-0.868,0.396
1636121101368,2021-11-05T10:05:01.368,0.100,-0.455,-0.870,0.402
1636121101378,2021-11-05T10:05:01.378,0.110,-0.455,-0.866,0.396
1636121101388,2021-11-05T10:05:01.388,0.120,-0.458,-0.880,0.395
1636121101398,2021-11-05T10:05:01.398,0.130,-0.458,-0.887,0.393
1636121101408,2021-11-05T10:05:01.408,0.140,-0.460,-0.884,0.389
1636121101418,2021-11-05T10:05:01.418,0.150,-0.459,-0.887,0.383
1636121101428,2021-11-05T10:05:01.428,0.160,-0.461,-0.893,0.379
1636121101438,2021-11-05T10:05:01.438,0.170,-0.465,-0.886,0.374
1636121101448,2021-11-05T10:05:01.448,0.180,-0.459,-0.869,0.370
1636121101458,2021-11-05T10:05:01.458,0.190,-0.456,-0.874,0.374
1636121101468,2021-11-05T10:05:01.468,0.200,-0.459,-0.880,0.372
1636121101478,2021-11-05T10:05:01.478,0.210,-0.458,-0.874,0.368
1636121101488,2021-11-05T10:05:01.488,0.220,-0.453,-0.880,0.358
1636121101498,2021-11-05T10:05:01.498,0.230,-0.459,-0.873,0.353
1636121101508,2021-11-05T10:05:01.508,0.240,-0.464,-0.857,0.339
1636121101518,2021-11-05T10:05:01.518,0.250,-0.471,-0.852,0.343
1636121101528,2021-11-05T10:05:01.528,0.260,-0.476,-0.857,0.342
1636121101538,2021-11-05T10:05:01.538,0.270,-0.470,-0.851,0.349
1636121101548,2021-11-05T10:05:01.548,0.280,-0.466,-0.854,0.349
1636121101558,2021-11-05T10:05:01.558,0.290,-0.467,-0.877,0.356
1636121101568,2021-11-05T10:05:01.568,0.300,-0.464,-0.896,0.363
1636121101578,2021-11-05T10:05:01.578,0.310,-0.462,-0.894,0.362
1636121101588,2021-11-05T10:05:01.588,0.320,-0.458,-0.877,0.363
1636121101598,2021-11-05T10:05:01.598,0.330,-0.461,-0.869,0.363
1636121101608,2021-11-05T10:05:01.608,0.340,-0.455,-0.881,0.367
1636121101618,2021-11-05T10:05:01.618,0.350,-0.450,-0.882,0.370
1636121101628,2021-11-05T10:05:01.628,0.360,-0.444,-0.877,0.370
1636121101638,2021-11-05T10:05:01.638,0.370,-0.441,-0.890,0.371
1636121101648,2021-11-05T10:05:01.648,0.380,-0.441,-0.884,0.368
1636121101658,2021-11-05T10:05:01.658,0.390,-0.438,-0.859,0.363
1636121101668,2021-11-05T10:05:01.668,0.400,-0.437,-0.869,0.364
1636121101678,2021-11-05T10:05:01.678,0.410,-0.443,-0.886,0.366
1636121101688,2021-11-05T10:05:01.688,0.420,-0.443,-0.869,0.355
1636121101698,2021-11-05T10:05:01.698,0.430,-0.440,-0.853,0.346
1636121101708,2021-11-05T10:05:01.708,0.440,-0.446,-0.871,0.347
1636121101718,2021-11-05T10:05:01.718,0.450,-0.440,-0.889,0.350
1636121101728,2021-11-05T10:05:01.728,0.460,-0.445,-0.873,0.337
1636121101738,2021-11-05T10:05:01.738,0.470,-0.454,-0.846,0.325
1636121101748,2021-11-05T10:05:01.748,0.480,-0.456,-0.846,0.327
1636121101758,2021-11-05T10:05:01.758,0.490,-0.447,-0.857,0.328
1636121101768,2021-11-05T10:05:01.768,0.500,-0.443,-0.846,0.335
1636121101778,2021-11-05T10:05:01.778,0.510,-0.437,-0.839,0.337
1636121101788,2021-11-05T10:05:01.788,0.520,-0.435,-0.843,0.350
1636121101798,2021-11-05T10:05:01.798,0.530,-0.432,-0.843,0.362
1636121101808,2021-11-05T10:05:01.808,0.540,-0.421,-0.872,0.371
