epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1636121287681,2021-11-05T10:08:07.681,0.000,99734.797
1636121287817,2021-11-05T10:08:07.817,0.136,99737.703
1636121287952,2021-11-05T10:08:07.952,0.271,99735.797
1636121288088,2021-11-05T10:08:08.088,0.407,99732.578
1636121288225,2021-11-05T10:08:08.225,0.544,99732.578
1636121288359,2021-11-05T10:08:08.359,0.678,99730.445
1636121288496,2021-11-05T10:08:08.496,0.815,99735.250
1636121288632,2021-11-05T10:08:08.632,0.951,99737.922
1636121288767,2021-11-05T10:08:08.767,1.086,99736.594
1636121288903,2021-11-05T10:08:08.903,1.222,99733.922
1636121289038,2021-11-05T10:08:09.038,1.357,99738.125
1636121289174,2021-11-05T10:08:09.174,1.493,99732.578
1636121289310,2021-11-05T10:08:09.310,1.629,99733.922
1636121289445,2021-11-05T10:08:09.445,1.764,99734.109
1636121289581,2021-11-05T10:08:09.581,1.900,99732.781
1636121289717,2021-11-05T10:08:09.717,2.036,99735.453
1636121289852,2021-11-05T10:08:09.852,2.171,99734.109
1636121289988,2021-11-05T10:08:09.988,2.307,99738.125
1636121290125,2021-11-05T10:08:10.125,2.444,99735.453
1636121290259,2021-11-05T10:08:10.259,2.578,99730.906
1636121290396,2021-11-05T10:08:10.396,2.715,99727.438
1636121290530,2021-11-05T10:08:10.530,2.849,99736.789
1636121290667,2021-11-05T10:08:10.667,2.986,99731.438
1636121290803,2021-11-05T10:08:10.803,3.122,99733.578
1636121290938,2021-11-05T10:08:10.938,3.257,99734.344
1636121291074,2021-11-05T10:08:11.074,3.393,99734.344
1636121291210,2021-11-05T10:08:11.210,3.529,99734.914
1636121291345,2021-11-05T10:08:11.345,3.664,99730.906
1636121291481,2021-11-05T10:08:11.481,3.800,99735.453
1636121291617,2021-11-05T10:08:11.617,3.936,99731.438
1636121291752,2021-11-05T10:08:11.752,4.071,99735.680
1636121291888,2021-11-05T10:08:11.888,4.207,99730.328
1636121292024,2021-11-05T10:08:12.024,4.343,99732.242
1636121292159,2021-11-05T10:08:12.159,4.478,99730.563
1636121292295,2021-11-05T10:08:12.295,4.614,99735.109
1636121292430,2021-11-05T10:08:12.430,4.749,99735.453
1636121292566,2021-11-05T10:08:12.566,4.885,99732.438
1636121292703,2021-11-05T10:08:12.703,5.022,99737.781
1636121292837,2021-11-05T10:08:12.837,5.156,99734.570
1636121292974,2021-11-05T10:08:12.974,5.293,99729.227
1636121293110,2021-11-05T10:08:13.110,5.429,99734.570
1636121293245,2021-11-05T10:08:13.245,5.564,99735.680
1636121293381,2021-11-05T10:08:13.381,5.700,99734.570
1636121293517,2021-11-05T10:08:13.517,5.836,99732.438
1636121293652,2021-11-05T10:08:13.652,5.971,99734.766
1636121293788,2021-11-05T10:08:13.788,6.107,99733.234
1636121293924,2021-11-05T10:08:13.924,6.243,99733.234
1636121294059,2021-11-05T10:08:14.059,6.378,99734.570
1636121294195,2021-11-05T10:08:14.195,6.514,99732.664
1636121294330,2021-11-05T10:08:14.330,6.649,99730.563
1636121294466,2021-11-05T10:08:14.466,6.785,99736.906
1636121294603,2021-11-05T10:08:14.603,6.922,99733.234
1636121294737,2021-11-05T10:08:14.737,7.056,99736.102
1636121294874,2021-11-05T10:08:14.874,7.193,99732.094
1636121295010,2021-11-05T10:08:15.010,7.329,99733.430
1636121295145,2021-11-05T10:08:15.145,7.464,99736.102
1636121295281,2021-11-05T10:08:15.281,7.600,99734.992
1636121295416,2021-11-05T10:08:15.416,7.735,99727.547
1636121295552,2021-11-05T10:08:15.552,7.871,99736.102
1636121295688,2021-11-05T10:08:15.688,8.007,99736.102
1636121295823,2021-11-05T10:08:15.823,8.142,99735.766
1636121295959,2021-11-05T10:08:15.959,8.278,99732.664
1636121296095,2021-11-05T10:08:16.095,8.414,99736.328
1636121296230,2021-11-05T10:08:16.230,8.549,99733.656
1636121296366,2021-11-05T10:08:16.366,8.685,99736.328
1636121296501,2021-11-05T10:08:16.501,8.820,99735.563
1636121296637,2021-11-05T10:08:16.637,8.956,99739.000
1636121296774,2021-11-05T10:08:16.774,9.093,99741.906
1636121296908,2021-11-05T10:08:16.908,9.227,99733.656
1636121297045,2021-11-05T10:08:17.045,9.364,99730.219
1636121297181,2021-11-05T10:08:17.181,9.500,99732.320
1636121297316,2021-11-05T10:08:17.316,9.635,99733.094
1636121297452,2021-11-05T10:08:17.452,9.771,99733.891
1636121297586,2021-11-05T10:08:17.586,9.905,99731.555
1636121297723,2021-11-05T10:08:17.723,10.042,99734.992
1636121297859,2021-11-05T10:08:17.859,10.178,99734.422
1636121297994,2021-11-05T10:08:17.994,10.313,99738.438
1636121298130,2021-11-05T10:08:18.130,10.449,99732.320
1636121298266,2021-11-05T10:08:18.266,10.585,99741.109
1636121298401,2021-11-05T10:08:18.401,10.720,99735.219
1636121298537,2021-11-05T10:08:18.537,10.856,99737.094
1636121298673,2021-11-05T10:08:18.673,10.992,99736.563
1636121298808,2021-11-05T10:08:18.808,11.127,99732.547
1636121298944,2021-11-05T10:08:18.944,11.263,99735.984
1636121299081,2021-11-05T10:08:19.081,11.400,99729.875
1636121299215,2021-11-05T10:08:19.215,11.534,99731.211
1636121299352,2021-11-05T10:08:19.352,11.671,99726.406
1636121299486,2021-11-05T10:08:19.486,11.805,99729.875
1636121299623,2021-11-05T10:08:19.623,11.942,99729.313
1636121299759,2021-11-05T10:08:19.759,12.078,99734.078
1636121299894,2021-11-05T10:08:19.894,12.213,99740.000
1636121300030,2021-11-05T10:08:20.030,12.349,99732.750
1636121300166,2021-11-05T10:08:20.166,12.485,99735.984
1636121300301,2021-11-05T10:08:20.301,12.620,99736.750
1636121300437,2021-11-05T10:08:20.437,12.756,99736.750
1636121300573,2021-11-05T10:08:20.573,12.892,99741.563
1636121300708,2021-11-05T10:08:20.708,13.027,99736.563
1636121300844,2021-11-05T10:08:20.844,13.163,99733.891
1636121300981,2021-11-05T10:08:20.981,13.300,99731.406
1636121301115,2021-11-05T10:08:21.115,13.434,99729.313
1636121301252,2021-11-05T10:08:21.252,13.571,99738.891
1636121301388,2021-11-05T10:08:21.388,13.707,99730.641
1636121301523,2021-11-05T10:08:21.523,13.842,99738.094
1636121301659,2021-11-05T10:08:21.659,13.978,99738.094
1636121301794,2021-11-05T10:08:21.794,14.113,99737.555
1636121301930,2021-11-05T10:08:21.930,14.249,99734.078
1636121302066,2021-11-05T10:08:22.066,14.385,99732.203
1636121302201,2021-11-05T10:08:22.201,14.520,99732.750
1636121302337,2021-11-05T10:08:22.337,14.656,99733.203
1636121302473,2021-11-05T10:08:22.473,14.792,99735.648
1636121302608,2021-11-05T10:08:22.608,14.927,99732.203
1636121302744,2021-11-05T10:08:22.744,15.063,99730.875
1636121302880,2021-11-05T10:08:22.880,15.199,99739.656
1636121303015,2021-11-05T10:08:23.015,15.334,99732.969
1636121303151,2021-11-05T10:08:23.151,15.470,99742.555
1636121303286,2021-11-05T10:08:23.286,15.605,99739.883
1636121303422,2021-11-05T10:08:23.422,15.741,99739.313
1636121303559,2021-11-05T10:08:23.559,15.878,99740.648
1636121303693,2021-11-05T10:08:23.693,16.012,99739.117
1636121303830,2021-11-05T10:08:23.830,16.149,99733.313
1636121303966,2021-11-05T10:08:23.966,16.285,99736.219
1636121304101,2021-11-05T10:08:24.101,16.420,99738.547
1636121304237,2021-11-05T10:08:24.237,16.556,99741.453
1636121304372,2021-11-05T10:08:24.372,16.691,99735.875
1636121304508,2021-11-05T10:08:24.508,16.827,99739.883
1636121304644,2021-11-05T10:08:24.644,16.963,99733.969
1636121304780,2021-11-05T10:08:24.780,17.099,99736.102
1636121304915,2021-11-05T10:08:24.915,17.234,99735.875
1636121305051,2021-11-05T10:08:25.051,17.370,99739.313
1636121305186,2021-11-05T10:08:25.186,17.505,99739.883
1636121305322,2021-11-05T10:08:25.322,17.641,99736.102
1636121305459,2021-11-05T10:08:25.459,17.778,99740.313
1636121305593,2021-11-05T10:08:25.593,17.912,99737.438
1636121305730,2021-11-05T10:08:25.730,18.049,99737.211
1636121305866,2021-11-05T10:08:25.866,18.185,99735.875
1636121306001,2021-11-05T10:08:26.001,18.320,99732.633
1636121306137,2021-11-05T10:08:26.137,18.456,99736.102
1636121306272,2021-11-05T10:08:26.272,18.591,99737.438
1636121306408,2021-11-05T10:08:26.408,18.727,99739.313
1636121306544,2021-11-05T10:08:26.544,18.863,99737.438
1636121306679,2021-11-05T10:08:26.679,18.998,99733.430
1636121306815,2021-11-05T10:08:26.815,19.134,99733.430
1636121306951,2021-11-05T10:08:26.951,19.270,99737.633
1636121307086,2021-11-05T10:08:27.086,19.405,99732.094
1636121307222,2021-11-05T10:08:27.222,19.541,99733.969
1636121307358,2021-11-05T10:08:27.358,19.677,99734.766
1636121307493,2021-11-05T10:08:27.493,19.812,99733.969
1636121307629,2021-11-05T10:08:27.629,19.948,99738.773
1636121307764,2021-11-05T10:08:27.764,20.083,99738.203
1636121307900,2021-11-05T10:08:27.900,20.219,99737.633
1636121308037,2021-11-05T10:08:28.037,20.356,99736.297
1636121308171,2021-11-05T10:08:28.171,20.490,99730.758
1636121308308,2021-11-05T10:08:28.308,20.627,99728.086
1636121308444,2021-11-05T10:08:28.444,20.763,99736.297
1636121308579,2021-11-05T10:08:28.579,20.898,99734.195
1636121308715,2021-11-05T10:08:28.715,21.034,99736.867
1636121308851,2021-11-05T10:08:28.851,21.170,99742.984
1636121308986,2021-11-05T10:08:28.986,21.305,99737.438
1636121309122,2021-11-05T10:08:29.122,21.441,99733.625
1636121309257,2021-11-05T10:08:29.257,21.576,99737.633
1636121309393,2021-11-05T10:08:29.393,21.712,99738.203
1636121309529,2021-11-05T10:08:29.529,21.848,99739.766
1636121309664,2021-11-05T10:08:29.664,21.983,99732.859
1636121309800,2021-11-05T10:08:29.800,22.119,99736.297
1636121309937,2021-11-05T10:08:29.937,22.256,99737.633
1636121310071,2021-11-05T10:08:30.071,22.390,99735.188
1636121310208,2021-11-05T10:08:30.208,22.527,99737.859
1636121310342,2021-11-05T10:08:30.342,22.661,99740.531
1636121310479,2021-11-05T10:08:30.479,22.798,99737.859
1636121310615,2021-11-05T10:08:30.615,22.934,99740.875
1636121310750,2021-11-05T10:08:30.750,23.069,99738.438
1636121310886,2021-11-05T10:08:30.886,23.205,99739.203
1636121311022,2021-11-05T10:08:31.022,23.341,99739.203
1636121311157,2021-11-05T10:08:31.157,23.476,99735.953
1636121311293,2021-11-05T10:08:31.293,23.612,99735.188
1636121311429,2021-11-05T10:08:31.429,23.748,99739.203
1636121311564,2021-11-05T10:08:31.564,23.883,99733.852
1636121311700,2021-11-05T10:08:31.700,24.019,99735.953
1636121311835,2021-11-05T10:08:31.835,24.154,99733.281
1636121311971,2021-11-05T10:08:31.971,24.290,99737.297
1636121312107,2021-11-05T10:08:32.107,24.426,99735.188
1636121312242,2021-11-05T10:08:32.242,24.561,99734.617
1636121312378,2021-11-05T10:08:32.378,24.697,99741.531
1636121312515,2021-11-05T10:08:32.515,24.834,99739.203
1636121312649,2021-11-05T10:08:32.649,24.968,99739.430
1636121312786,2021-11-05T10:08:32.786,25.105,99731.945
1636121312922,2021-11-05T10:08:32.922,25.241,99739.430
1636121313057,2021-11-05T10:08:33.057,25.376,99739.969
1636121313193,2021-11-05T10:08:33.193,25.512,99736.531
1636121313328,2021-11-05T10:08:33.328,25.647,99739.430
1636121313464,2021-11-05T10:08:33.464,25.783,99737.297
1636121313600,2021-11-05T10:08:33.600,25.919,99739.430
1636121313735,2021-11-05T10:08:33.735,26.054,99740.766
1636121313871,2021-11-05T10:08:33.871,26.190,99736.750
1636121314007,2021-11-05T10:08:34.007,26.326,99738.094
1636121314142,2021-11-05T10:08:34.142,26.461,99735.953
1636121314278,2021-11-05T10:08:34.278,26.597,99735.422
1636121314413,2021-11-05T10:08:34.413,26.732,99739.430
1636121314549,2021-11-05T10:08:34.549,26.868,99738.859
1636121314686,2021-11-05T10:08:34.686,27.005,99735.422
1636121314820,2021-11-05T10:08:34.820,27.139,99738.094
1636121314957,2021-11-05T10:08:34.957,27.276,99733.852
1636121315093,2021-11-05T10:08:35.093,27.412,99733.281
1636121315228,2021-11-05T10:08:35.228,27.547,99738.289
1636121315364,2021-11-05T10:08:35.364,27.683,99739.625
1636121315499,2021-11-05T10:08:35.499,27.818,99733.516
1636121315635,2021-11-05T10:08:35.635,27.954,99738.859
1636121315771,2021-11-05T10:08:35.771,28.090,99740.195
1636121315906,2021-11-05T10:08:35.906,28.225,99740.422
1636121316042,2021-11-05T10:08:36.042,28.361,99736.750
1636121316178,2021-11-05T10:08:36.178,28.497,99744.430
1636121316313,2021-11-05T10:08:36.313,28.632,99735.609
1636121316449,2021-11-05T10:08:36.449,28.768,99737.516
1636121316586,2021-11-05T10:08:36.586,28.905,99739.625
1636121316720,2021-11-05T10:08:36.720,29.039,99739.625
1636121316857,2021-11-05T10:08:36.857,29.176,99737.516
1636121316993,2021-11-05T10:08:36.993,29.312,99739.625
1636121317128,2021-11-05T10:08:37.128,29.447,99738.859
1636121317264,2021-11-05T10:08:37.264,29.583,99742.523
1636121317400,2021-11-05T10:08:37.400,29.719,99734.844
1636121317535,2021-11-05T10:08:37.535,29.854,99736.953
1636121317671,2021-11-05T10:08:37.671,29.990,99742.523
1636121317806,2021-11-05T10:08:37.806,30.125,99743.859
1636121317942,2021-11-05T10:08:37.942,30.261,99737.750
1636121318078,2021-11-05T10:08:38.078,30.397,99741.188
1636121318213,2021-11-05T10:08:38.213,30.532,99743.094
1636121318349,2021-11-05T10:08:38.349,30.668,99741.188
1636121318485,2021-11-05T10:08:38.485,30.804,99739.852
1636121318622,2021-11-05T10:08:38.622,30.941,99734.281
1636121318756,2021-11-05T10:08:38.756,31.075,99737.750
1636121318893,2021-11-05T10:08:38.893,31.212,99737.180
1636121319029,2021-11-05T10:08:39.029,31.348,99736.414
1636121319164,2021-11-05T10:08:39.164,31.483,99735.844
1636121319300,2021-11-05T10:08:39.300,31.619,99738.516
