epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574108414217,2019-11-18T15:20:14.217,0.0,-1.611346641818944e-06,-1.834429632275265e-06,-1.6650457742123943e-06
1574108414267,2019-11-18T15:20:14.267,0.05,-1.323881498990721e-06,-1.317740617806758e-06,-1.982996389315971e-06
1574108414317,2019-11-18T15:20:14.317,0.1,-1.368959874442778e-06,-1.0506696287399723e-06,-2.367966418572773e-06
1574108414367,2019-11-18T15:20:14.367,0.15,-1.7616371799173385e-06,-1.1941368219936797e-06,-2.5947267195205966e-06
1574108414417,2019-11-18T15:20:14.417,0.2,-2.104473356087075e-06,-1.672457022103553e-06,-2.534491587565973e-06
1574108414467,2019-11-18T15:20:14.467,0.25,-2.1181723873884605e-06,-2.26545623314056e-06,-2.406836184243539e-06
1574108414517,2019-11-18T15:20:14.517,0.3,-2.057343704672949e-06,-2.7746491359838234e-06,-2.303869454289943e-06
1574108414567,2019-11-18T15:20:14.567,0.35,-2.1835084146244676e-06,-2.9439483320223925e-06,-2.0487446082872335e-06
1574108414617,2019-11-18T15:20:14.617,0.4,-2.31279807801051e-06,-2.620210109757587e-06,-1.7654038452631007e-06
1574108414667,2019-11-18T15:20:14.667,0.45,-2.304825456362622e-06,-2.1799046550207507e-06,-1.7879261470149441e-06
1574108414717,2019-11-18T15:20:14.717,0.5,-2.377679562867187e-06,-2.164694788618298e-06,-1.920671193963927e-06
1574108414767,2019-11-18T15:20:14.767,0.55,-2.6173664966927875e-06,-2.4335009743985705e-06,-1.6968912896660329e-06
1574108414817,2019-11-18T15:20:14.817,0.6,-2.776939100788262e-06,-2.4965902767179826e-06,-1.2808570119749302e-06
1574108414867,2019-11-18T15:20:14.867,0.65,-2.7583873805204154e-06,-2.477866082908131e-06,-1.278666945151873e-06
1574108414917,2019-11-18T15:20:14.917,0.7,-2.80852732718504e-06,-2.7194067057859752e-06,-1.791130353388005e-06
1574108414967,2019-11-18T15:20:14.967,0.75,-3.09232366673472e-06,-2.8888274787475724e-06,-2.2245114102590597e-06
1574108415017,2019-11-18T15:20:15.017,0.8,-3.4083665745971e-06,-2.60372247072455e-06,-2.051744562389369e-06
1574108415067,2019-11-18T15:20:15.067,0.85,-3.5172913333437852e-06,-2.2992548532747705e-06,-1.513933348676331e-06
1574108415117,2019-11-18T15:20:15.117,0.9,-3.54208724978198e-06,-2.4285172079379983e-06,-1.2758710969813011e-06
1574108415167,2019-11-18T15:20:15.167,0.95,-3.729882332708362e-06,-2.6024774126530203e-06,-1.4526936765549072e-06
1574108415217,2019-11-18T15:20:15.217,1.0,-3.939906933290235e-06,-2.4288002299422964e-06,-1.5868842023104355e-06
1574108415267,2019-11-18T15:20:15.267,1.05,-3.86021943328182e-06,-2.3361084848882985e-06,-1.5269306438923789e-06
1574108415317,2019-11-18T15:20:15.317,1.1,-3.665863377617123e-06,-2.719850549172228e-06,-1.5063326626036147e-06
1574108415367,2019-11-18T15:20:15.367,1.15,-3.7835477092664927e-06,-3.059883034658233e-06,-1.487284902440535e-06
1574108415417,2019-11-18T15:20:15.417,1.2,-4.044665960844392e-06,-2.7781398566215836e-06,-1.1998615697343369e-06
1574108415467,2019-11-18T15:20:15.467,1.25,-3.882061006198057e-06,-2.313459288873231e-06,-6.105759471394369e-07
1574108415517,2019-11-18T15:20:15.517,1.3,-3.347697716913161e-06,-2.3847616652093355e-06,1.1541865164364357e-07
1574108415567,2019-11-18T15:20:15.567,1.35,-3.108029694217499e-06,-2.797844556858647e-06,8.178912655301636e-07
1574108415617,2019-11-18T15:20:15.617,1.4,-3.395958298885022e-06,-2.946961716774967e-06,1.3712765438466734e-06
1574108415667,2019-11-18T15:20:15.667,1.45,-3.6797594736025036e-06,-2.847587816733618e-06,1.7863835528564196e-06
1574108415717,2019-11-18T15:20:15.717,1.5,-3.516450657262434e-06,-2.8161678244956913e-06,2.186826266317528e-06
1574108415767,2019-11-18T15:20:15.767,1.55,-3.237575464289078e-06,-2.820301890547629e-06,2.5226596201726906e-06
1574108415817,2019-11-18T15:20:15.817,1.6,-3.4394446491894014e-06,-2.7830921776297482e-06,2.60810885396035e-06
1574108415867,2019-11-18T15:20:15.867,1.65,-3.977754520300526e-06,-2.8478426166232736e-06,2.596456104993952e-06
1574108415917,2019-11-18T15:20:15.917,1.7,-4.099130697132922e-06,-2.982503352193179e-06,2.963874057154947e-06
1574108415967,2019-11-18T15:20:15.967,1.75,-3.729567487202324e-06,-2.9819279161757816e-06,3.7416683204150012e-06
1574108416017,2019-11-18T15:20:16.017,1.8,-3.6666028181755175e-06,-2.962589414383407e-06,4.267084184023542e-06
1574108416067,2019-11-18T15:20:16.067,1.85,-4.076829180849253e-06,-3.186455441072511e-06,4.103439871646514e-06
1574108416117,2019-11-18T15:20:16.117,1.9,-4.105318907073968e-06,-3.473363307165316e-06,3.6793297993613238e-06
1574108416167,2019-11-18T15:20:16.167,1.95,-3.5039614512415203e-06,-3.4302425146094394e-06,3.5389659871490044e-06
1574108416217,2019-11-18T15:20:16.217,2.0,-3.167844529056938e-06,-3.0786842609133784e-06,3.552942418873416e-06
1574108416267,2019-11-18T15:20:16.267,2.05,-3.5761236168996943e-06,-2.7785678225383097e-06,3.396674255626715e-06
1574108416317,2019-11-18T15:20:16.317,2.1,-4.087639122253942e-06,-2.7683510755080064e-06,3.210844775435243e-06
1574108416367,2019-11-18T15:20:16.367,2.15,-4.084215298829284e-06,-2.9747040863229507e-06,3.2477348898208538e-06
1574108416417,2019-11-18T15:20:16.417,2.2,-3.716617441538742e-06,-3.0772869601397065e-06,3.2892054759183792e-06
1574108416467,2019-11-18T15:20:16.467,2.25,-3.4108628916252263e-06,-2.877058591089409e-06,2.879033022598976e-06
1574108416517,2019-11-18T15:20:16.517,2.3,-3.370620905365008e-06,-2.6368394552716007e-06,2.035013036852372e-06
1574108416567,2019-11-18T15:20:16.567,2.35,-3.5818976234299166e-06,-2.6575543784075114e-06,1.4163562320021203e-06
1574108416617,2019-11-18T15:20:16.617,2.4,-3.905674636014247e-06,-2.707321237605276e-06,1.485251054862376e-06
1574108416667,2019-11-18T15:20:16.667,2.45,-4.146720820241381e-06,-2.4836743853245506e-06,1.6681093376022009e-06
1574108416717,2019-11-18T15:20:16.717,2.5,-4.233803551642653e-06,-2.2491155999602285e-06,1.0581246810095373e-06
1574108416767,2019-11-18T15:20:16.767,2.55,-4.3635028296779286e-06,-2.335586268046764e-06,-1.2556674951970232e-07
1574108416817,2019-11-18T15:20:16.817,2.6,-4.78144477840897e-06,-2.55529599056647e-06,-8.762757339848539e-07
1574108416867,2019-11-18T15:20:16.867,2.65,-5.363687878425369e-06,-2.6507559666478805e-06,-1.1178869969958814e-06
1574108416917,2019-11-18T15:20:16.917,2.7,-5.62512097690831e-06,-2.7279654504094775e-06,-1.6728940858203988e-06
1574108416967,2019-11-18T15:20:16.967,2.75,-5.2867441275352895e-06,-2.92392604026754e-06,-2.6363737128804397e-06
1574108417017,2019-11-18T15:20:17.017,2.8,-4.71512732421772e-06,-3.1749035623838803e-06,-3.3004408875950012e-06
1574108417067,2019-11-18T15:20:17.067,2.85,-4.5549039581848924e-06,-3.3687470290293004e-06,-3.5268254777257783e-06
1574108417117,2019-11-18T15:20:17.117,2.9,-4.936316911604147e-06,-3.3967524479699673e-06,-3.847839312354296e-06
1574108417167,2019-11-18T15:20:17.167,2.95,-5.4206149312039404e-06,-3.2773252716758665e-06,-4.390133459961929e-06
1574108417217,2019-11-18T15:20:17.217,3.0,-5.727773459068402e-06,-3.294912964256967e-06,-4.67989417121297e-06
1574108417267,2019-11-18T15:20:17.267,3.05,-5.9581050336097135e-06,-3.5781963310690605e-06,-4.415871357666626e-06
1574108417317,2019-11-18T15:20:17.317,3.1,-6.118607537848041e-06,-3.790992279281048e-06,-3.906916561898708e-06
1574108417367,2019-11-18T15:20:17.367,3.15,-6.090029809855277e-06,-3.763580513871598e-06,-3.7135581716437902e-06
1574108417417,2019-11-18T15:20:17.417,3.2,-6.0134138203994765e-06,-3.859198510632979e-06,-4.007188387955736e-06
1574108417467,2019-11-18T15:20:17.467,3.25,-6.155438244553402e-06,-4.2336339278023e-06,-4.405683511066848e-06
1574108417517,2019-11-18T15:20:17.517,3.3,-6.499131412997654e-06,-4.450696954059864e-06,-4.472057559359718e-06
1574108417567,2019-11-18T15:20:17.567,3.35,-6.769671645806206e-06,-4.212744907396566e-06,-4.183774727791761e-06
1574108417617,2019-11-18T15:20:17.617,3.4,-6.7195010786063465e-06,-3.901099047410357e-06,-3.821601311187446e-06
1574108417667,2019-11-18T15:20:17.667,3.45,-6.368419500357351e-06,-4.06804871130061e-06,-3.605802512853808e-06
1574108417717,2019-11-18T15:20:17.717,3.5,-6.062962106182174e-06,-4.608854747408354e-06,-3.5162623123994076e-06
1574108417767,2019-11-18T15:20:17.767,3.55,-6.130063766727217e-06,-4.82399811357411e-06,-3.289157640445814e-06
1574108417817,2019-11-18T15:20:17.817,3.6,-6.493510019644813e-06,-4.459686714839945e-06,-2.631479270835723e-06
1574108417867,2019-11-18T15:20:17.867,3.65,-6.822516689638764e-06,-4.155324510147724e-06,-1.6345093218389658e-06
1574108417917,2019-11-18T15:20:17.917,3.7,-6.913760076976979e-06,-4.4524371822543686e-06,-7.678381706690413e-07
1574108417967,2019-11-18T15:20:17.967,3.75,-6.834721688900593e-06,-5.0219954292938414e-06,-2.4147920181320804e-07
1574108418017,2019-11-18T15:20:18.017,3.8,-6.843583398571391e-06,-5.356005192364231e-06,2.077753680670362e-07
1574108418067,2019-11-18T15:20:18.067,3.85,-7.090308935782851e-06,-5.477153713309731e-06,6.825661237334294e-07
1574108418117,2019-11-18T15:20:18.117,3.9,-7.331461485700621e-06,-5.5107919637634736e-06,9.518183134925714e-07
1574108418167,2019-11-18T15:20:18.167,3.95,-7.233397885054401e-06,-5.302331620788914e-06,1.131392603023724e-06
1574108418217,2019-11-18T15:20:18.217,4.0,-6.931919232081107e-06,-4.829496119769788e-06,1.6901350846798968e-06
1574108418267,2019-11-18T15:20:18.267,4.05,-6.71089771973337e-06,-4.340960617202976e-06,2.550032184135949e-06
1574108418317,2019-11-18T15:20:18.317,4.1,-6.218233786826868e-06,-3.9011010334363775e-06,3.1086599787444563e-06
1574108418367,2019-11-18T15:20:18.367,4.15,-4.9980853679914745e-06,-3.377374491866196e-06,3.4019829711540685e-06
1574108418417,2019-11-18T15:20:18.417,4.2,-3.6452378300175277e-06,-2.775174783342711e-06,4.250776134585211e-06
1574108418467,2019-11-18T15:20:18.467,4.25,-2.9577884558596724e-06,-2.010121903591068e-06,5.886982975075208e-06
1574108418517,2019-11-18T15:20:18.517,4.3,-2.2412537634295873e-06,-7.861647560922373e-07,7.438693791045743e-06
1574108418567,2019-11-18T15:20:18.567,4.35,-3.5361172694507073e-07,7.289719642077675e-07,8.206717577143583e-06
1574108418617,2019-11-18T15:20:18.617,4.4,2.0365487379250552e-06,1.7767695994754682e-06,8.397516609124514e-06
1574108418667,2019-11-18T15:20:18.667,4.45,3.3061688852611355e-06,2.0194875420763306e-06,8.305608162059911e-06
1574108418717,2019-11-18T15:20:18.717,4.5,3.314232608120692e-06,1.9930626715274612e-06,7.960651334335647e-06
1574108418767,2019-11-18T15:20:18.767,4.55,3.0961648223548507e-06,2.2748617243777467e-06,7.620341114902578e-06
1574108418817,2019-11-18T15:20:18.817,4.6,3.0843203525011195e-06,2.739499594581013e-06,7.532243024586313e-06
1574108418867,2019-11-18T15:20:18.867,4.65,3.1528172855242812e-06,2.8875337336420067e-06,7.49126756321889e-06
1574108418917,2019-11-18T15:20:18.917,4.7,3.3102674273724285e-06,2.6897020493208196e-06,7.237075917292234e-06
1574108418967,2019-11-18T15:20:18.967,4.75,3.4126458459026164e-06,2.7102437223531796e-06,6.773390705948698e-06
1574108419017,2019-11-18T15:20:19.017,4.8,3.2949156316487574e-06,3.200290350892939e-06,6.305845611328141e-06
1574108419067,2019-11-18T15:20:19.067,4.85,3.304549289623521e-06,3.5881361027655538e-06,6.292137589977305e-06
1574108419117,2019-11-18T15:20:19.117,4.9,3.6797014224558003e-06,3.369820317978425e-06,6.986380912746721e-06
1574108419167,2019-11-18T15:20:19.167,4.95,4.01700868907838e-06,2.9414099084946336e-06,7.77141445155409e-06
1574108419217,2019-11-18T15:20:19.217,5.0,4.126078981432711e-06,2.9153263241805727e-06,7.744720001355302e-06
1574108419267,2019-11-18T15:20:19.267,5.05,4.323413833014346e-06,3.1738498488386884e-06,6.867488142715109e-06
1574108419317,2019-11-18T15:20:19.317,5.1,4.536899133422616e-06,3.2124918554467556e-06,5.865427108395344e-06
1574108419367,2019-11-18T15:20:19.367,5.15,4.370511314446963e-06,2.950720879074398e-06,5.266835930850764e-06
1574108419417,2019-11-18T15:20:19.417,5.2,3.985374339042787e-06,2.789947270528994e-06,4.988910937077952e-06
1574108419467,2019-11-18T15:20:19.467,5.25,3.8274969199646246e-06,3.1142145238663364e-06,4.69783104907719e-06
1574108419517,2019-11-18T15:20:19.517,5.3,3.868956449868479e-06,3.789332902232511e-06,4.311488269153465e-06
1574108419567,2019-11-18T15:20:19.567,5.35,3.883695735352784e-06,4.1932939251345555e-06,4.014327567025785e-06
1574108419617,2019-11-18T15:20:19.617,5.4,3.902153830959854e-06,3.999852434471251e-06,3.872872135092195e-06
1574108419667,2019-11-18T15:20:19.667,5.45,3.9051558620087275e-06,3.615693152373073e-06,3.7431216000859965e-06
1574108419717,2019-11-18T15:20:19.717,5.5,3.6797874692614326e-06,3.461835938677912e-06,3.4923202635486647e-06
1574108419767,2019-11-18T15:20:19.767,5.55,3.272359399616296e-06,3.4008742999149734e-06,3.0340536043772313e-06
1574108419817,2019-11-18T15:20:19.817,5.6,3.009556975629816e-06,3.2796568696700597e-06,2.309209686283072e-06
1574108419867,2019-11-18T15:20:19.867,5.65,2.947597530023515e-06,3.320152634925634e-06,1.4603002289093227e-06
1574108419917,2019-11-18T15:20:19.917,5.7,2.863486206624608e-06,3.5725694946336467e-06,8.418268362589943e-07
1574108419967,2019-11-18T15:20:19.967,5.75,2.7998740413915603e-06,3.673853702670755e-06,6.885461217344632e-07
1574108420017,2019-11-18T15:20:20.017,5.8,3.068816767211364e-06,3.5092368526510707e-06,8.503809144937477e-07
1574108420067,2019-11-18T15:20:20.067,5.85,3.7373291634237958e-06,3.527340357682323e-06,9.094216147559791e-07
1574108420117,2019-11-18T15:20:20.117,5.9,4.589672274400299e-06,4.0540736137097685e-06,5.535888986013693e-07
1574108420167,2019-11-18T15:20:20.167,5.95,5.550892618696732e-06,4.743282269357881e-06,-1.5854935087452808e-07
1574108420217,2019-11-18T15:20:20.217,6.0,6.702851276565633e-06,5.0848091621416205e-06,-9.143338960017512e-07
1574108420267,2019-11-18T15:20:20.267,6.05,7.949637318437614e-06,5.144679129032682e-06,-1.4752275262945366e-06
1574108420317,2019-11-18T15:20:20.317,6.1,9.055145189152043e-06,5.406086814561148e-06,-1.8105203947311842e-06
1574108420367,2019-11-18T15:20:20.367,6.15,9.913873688513387e-06,6.06441781085087e-06,-1.983843441736965e-06
1574108420417,2019-11-18T15:20:20.417,6.2,1.057892166485075e-05,6.791628550235128e-06,-2.0424761048983543e-06
1574108420467,2019-11-18T15:20:20.467,6.25,1.1187023879651711e-05,7.139461233986324e-06,-1.9994090046710258e-06
1574108420517,2019-11-18T15:20:20.517,6.3,1.1821152559720896e-05,7.05255553159423e-06,-1.8379532192188875e-06
1574108420567,2019-11-18T15:20:20.567,6.35,1.2260968896293642e-05,6.875627457479645e-06,-1.5668874951605297e-06
1574108420617,2019-11-18T15:20:20.617,6.4,1.2184584761767646e-05,6.793529406995575e-06,-1.327053448967726e-06
1574108420667,2019-11-18T15:20:20.667,6.45,1.1812624916601313e-05,6.623919540578922e-06,-1.2972562563102199e-06
1574108420717,2019-11-18T15:20:20.717,6.5,1.173433309483903e-05,6.334136712672052e-06,-1.382628407103966e-06
1574108420767,2019-11-18T15:20:20.767,6.55,1.1880421710489496e-05,6.191396901997388e-06,-1.2573368673579665e-06
1574108420817,2019-11-18T15:20:20.817,6.6,1.1587441784443508e-05,6.259584923538647e-06,-8.888662728264015e-07
1574108420867,2019-11-18T15:20:20.867,6.65,1.0873458509305734e-05,6.298173741266457e-06,-6.859853934074865e-07
1574108420917,2019-11-18T15:20:20.917,6.7,1.0493337373913616e-05,6.1270185421872244e-06,-9.280797793097035e-07
1574108420967,2019-11-18T15:20:20.967,6.75,1.0625155314624054e-05,5.798443982903029e-06,-1.3687227511456443e-06
1574108421017,2019-11-18T15:20:21.017,6.8,1.0696561958292407e-05,5.584532000625601e-06,-1.6017572431527466e-06
1574108421067,2019-11-18T15:20:21.067,6.85,1.0437123607732645e-05,5.706157369643432e-06,-1.6079541853846212e-06
1574108421117,2019-11-18T15:20:21.117,6.9,1.004771544809273e-05,5.90130074186863e-06,-1.708142318089842e-06
1574108421167,2019-11-18T15:20:21.167,6.95,9.561343627795139e-06,5.7075084307673105e-06,-2.0400358521662785e-06
1574108421217,2019-11-18T15:20:21.217,7.0,8.869994863913177e-06,5.239954544601654e-06,-2.418773188266253e-06
1574108421267,2019-11-18T15:20:21.267,7.05,8.160851218983558e-06,5.002215706284374e-06,-2.733701317378734e-06
1574108421317,2019-11-18T15:20:21.317,7.1,7.770645622861137e-06,4.984765555034752e-06,-3.045080257176289e-06
1574108421367,2019-11-18T15:20:21.367,7.15,7.738559578948123e-06,4.763514755001118e-06,-3.2796777472184e-06
1574108421417,2019-11-18T15:20:21.417,7.2,7.806953041796471e-06,4.3610625570946204e-06,-3.26961788358455e-06
1574108421467,2019-11-18T15:20:21.467,7.25,7.721331921719876e-06,4.18493655685202e-06,-3.1049885739964367e-06
1574108421517,2019-11-18T15:20:21.517,7.3,7.3213437531791995e-06,4.237880985589219e-06,-3.1255551120717073e-06
1574108421567,2019-11-18T15:20:21.567,7.35,6.609512246115282e-06,4.15869087065264e-06,-3.4838317317742356e-06
1574108421617,2019-11-18T15:20:21.617,7.4,5.933962890009894e-06,3.943622313027881e-06,-3.878434007457311e-06
1574108421667,2019-11-18T15:20:21.667,7.45,5.66277963083809e-06,3.8648579404952275e-06,-3.860617446284338e-06
1574108421717,2019-11-18T15:20:21.717,7.5,5.569699083886356e-06,3.8063004866367203e-06,-3.4104937267608364e-06
1574108421767,2019-11-18T15:20:21.767,7.55,5.172717178397241e-06,3.5073956357520984e-06,-3.093337706241583e-06
1574108421817,2019-11-18T15:20:21.817,7.6,4.620750369556992e-06,3.225868657335132e-06,-3.4185358726921065e-06
1574108421867,2019-11-18T15:20:21.867,7.65,4.449147326823305e-06,3.318506789723631e-06,-4.03267753483888e-06
1574108421917,2019-11-18T15:20:21.917,7.7,4.615767605107119e-06,3.5187069007260054e-06,-4.065780551902312e-06
1574108421967,2019-11-18T15:20:21.967,7.75,4.626467845698978e-06,3.3456027868126027e-06,-3.4525951957590307e-06
1574108422017,2019-11-18T15:20:22.017,7.8,4.442450705113622e-06,2.8790358198773782e-06,-3.0884848727140754e-06
1574108422067,2019-11-18T15:20:22.067,7.85,4.427490461834473e-06,2.629718664248691e-06,-3.395899728902061e-06
1574108422117,2019-11-18T15:20:22.117,7.9,4.517948038447165e-06,2.8373016529110686e-06,-3.76014233320928e-06
1574108422167,2019-11-18T15:20:22.167,7.95,4.297986209211683e-06,3.171648267386525e-06,-3.6214759073853686e-06
1574108422217,2019-11-18T15:20:22.217,8.0,3.889860153057549e-06,3.1309602976734992e-06,-3.0982656630856716e-06
1574108422267,2019-11-18T15:20:22.267,8.05,3.865974069699121e-06,2.6487575659304624e-06,-2.4956965200213166e-06
1574108422317,2019-11-18T15:20:22.317,8.1,4.165845699414725e-06,2.181501467307893e-06,-2.0253317978329976e-06
1574108422367,2019-11-18T15:20:22.367,8.15,4.086653600839024e-06,2.1371678765295824e-06,-1.820376062603127e-06
1574108422417,2019-11-18T15:20:22.417,8.2,3.5591226044704148e-06,2.3606977769418393e-06,-1.7653181967664236e-06
1574108422467,2019-11-18T15:20:22.467,8.25,3.352985769641084e-06,2.381998225692236e-06,-1.6028272597170812e-06
1574108422517,2019-11-18T15:20:22.517,8.3,3.7165250938760173e-06,2.122106200363776e-06,-1.2774148640967337e-06
1574108422567,2019-11-18T15:20:22.567,8.35,3.924527127357868e-06,1.970350554593985e-06,-9.407473727901539e-07
1574108422617,2019-11-18T15:20:22.617,8.4,3.5338645879011733e-06,2.0161361713547205e-06,-7.862996508949701e-07
1574108422667,2019-11-18T15:20:22.667,8.45,3.049022118208314e-06,1.833820742034178e-06,-9.193257812673496e-07
1574108422717,2019-11-18T15:20:22.717,8.5,2.9437045527306518e-06,1.3960482738557552e-06,-1.1721229174040523e-06
1574108422767,2019-11-18T15:20:22.767,8.55,2.9112410026878548e-06,1.3532626792671498e-06,-1.209150415662392e-06
1574108422817,2019-11-18T15:20:22.817,8.6,2.593815407944944e-06,1.9599407429626405e-06,-9.771896145705143e-07
1574108422867,2019-11-18T15:20:22.867,8.65,2.331130388006737e-06,2.6443016101905167e-06,-7.644205749941991e-07
1574108422917,2019-11-18T15:20:22.917,8.7,2.501047595301556e-06,2.894818311882008e-06,-7.510110364199875e-07
1574108422967,2019-11-18T15:20:22.967,8.75,2.6985375460464993e-06,2.6886893342887203e-06,-8.821361179048904e-07
1574108423017,2019-11-18T15:20:23.017,8.8,2.3379984500642076e-06,2.143586141823696e-06,-1.1532612741833989e-06
1574108423067,2019-11-18T15:20:23.067,8.85,1.6083516915362611e-06,1.5365280521175029e-06,-1.5919123592333726e-06
1574108423117,2019-11-18T15:20:23.117,8.9,1.1292266089912315e-06,1.2847885509429196e-06,-2.0587881645343405e-06
1574108423167,2019-11-18T15:20:23.167,8.95,9.638074362504724e-07,1.3095099604634313e-06,-2.3875516415851046e-06
1574108423217,2019-11-18T15:20:23.217,9.0,6.341814181658801e-07,1.0064446669174295e-06,-2.5547212767473786e-06
1574108423267,2019-11-18T15:20:23.267,9.05,1.0468219308009771e-07,2.7809004104980375e-07,-2.6004839762398495e-06
1574108423317,2019-11-18T15:20:23.317,9.1,-5.135912816480612e-08,-1.2994981484985456e-07,-2.567847100045431e-06
1574108423367,2019-11-18T15:20:23.367,9.15,1.6586268735567804e-07,2.4226365183462075e-07,-2.50941056294871e-06
1574108423417,2019-11-18T15:20:23.417,9.2,-1.3376346286688217e-07,7.948645954178423e-07,-2.4572795596188607e-06
1574108423467,2019-11-18T15:20:23.467,9.25,-1.2464572699123728e-06,7.432769841899733e-07,-2.3806194357507554e-06
1574108423517,2019-11-18T15:20:23.517,9.3,-2.2751212112753115e-06,1.8461974069534547e-07,-2.166885925107261e-06
1574108423567,2019-11-18T15:20:23.567,9.35,-2.6002840327471064e-06,-3.382635888672006e-07,-1.788689632228582e-06
1574108423617,2019-11-18T15:20:23.617,9.4,-2.6685689523689953e-06,-7.982991285100079e-07,-1.5318102676690294e-06
1574108423667,2019-11-18T15:20:23.667,9.45,-2.9210074534582866e-06,-1.4071189404496217e-06,-1.6837183934775497e-06
1574108423717,2019-11-18T15:20:23.717,9.5,-3.2075534215478862e-06,-1.8810542149469246e-06,-1.9288518653794026e-06
1574108423767,2019-11-18T15:20:23.767,9.55,-3.474846191532307e-06,-1.90736189453802e-06,-1.633684637360042e-06
1574108423817,2019-11-18T15:20:23.817,9.6,-3.895571855773976e-06,-1.8530194691835894e-06,-8.111305150363658e-07
1574108423867,2019-11-18T15:20:23.867,9.65,-4.26552209732659e-06,-2.1132652907882512e-06,-1.2483402251841108e-07
1574108423917,2019-11-18T15:20:23.917,9.7,-4.203803474838302e-06,-2.3518855244498917e-06,8.66145000452406e-08
1574108423967,2019-11-18T15:20:23.967,9.75,-3.8705465072442156e-06,-2.2015353990281636e-06,1.1161287489687619e-07
1574108424017,2019-11-18T15:20:24.017,9.8,-3.788389488596527e-06,-1.972264885750285e-06,2.545871971931958e-07
1574108424067,2019-11-18T15:20:24.067,9.85,-4.075326072201944e-06,-1.9734194989445373e-06,5.081494178274235e-07
1574108424117,2019-11-18T15:20:24.117,9.9,-4.321877139382213e-06,-1.944586829374124e-06,7.496126360654974e-07
1574108424167,2019-11-18T15:20:24.167,9.95,-4.186311526168363e-06,-1.6620307254819756e-06,9.094133876497852e-07
1574108424217,2019-11-18T15:20:24.217,10.0,-3.793244760587088e-06,-1.390560996702557e-06,1.04480221747016e-06
1574108424267,2019-11-18T15:20:24.267,10.05,-3.461714005135263e-06,-1.446284523131073e-06,1.2826283025501032e-06
1574108424317,2019-11-18T15:20:24.317,10.1,-3.3391258819643742e-06,-1.7669898408847236e-06,1.5525249504099231e-06
1574108424367,2019-11-18T15:20:24.367,10.15,-3.3912651558576708e-06,-2.020679274418225e-06,1.6725337038391418e-06
1574108424417,2019-11-18T15:20:24.417,10.2,-3.4280472594745033e-06,-1.9873922617973193e-06,1.8151020068871781e-06
1574108424467,2019-11-18T15:20:24.467,10.25,-3.206500645312923e-06,-1.7981696547200655e-06,2.275203022426309e-06
1574108424517,2019-11-18T15:20:24.517,10.3,-2.771411183179255e-06,-1.6927809651572671e-06,2.775564780061418e-06
1574108424567,2019-11-18T15:20:24.567,10.35,-2.450388761078768e-06,-1.6100090049397956e-06,2.8552362257293502e-06
1574108424617,2019-11-18T15:20:24.617,10.4,-2.3910089272971675e-06,-1.3565156703445403e-06,2.7489499399071173e-06
1574108424667,2019-11-18T15:20:24.667,10.45,-2.4123647439110395e-06,-1.1047197698150183e-06,2.8666259674872024e-06
1574108424717,2019-11-18T15:20:24.717,10.5,-2.3594738364785304e-06,-1.2117096491646477e-06,2.8395552117256787e-06
1574108424767,2019-11-18T15:20:24.767,10.55,-2.329649279850812e-06,-1.5902062623575933e-06,2.2466897317641967e-06
1574108424817,2019-11-18T15:20:24.817,10.6,-2.4298909929361037e-06,-1.819218064323748e-06,1.6342036315952781e-06
1574108424867,2019-11-18T15:20:24.867,10.65,-2.515523401662168e-06,-1.7941924308777141e-06,1.5876274324742836e-06
1574108424917,2019-11-18T15:20:24.917,10.7,-2.4176319222112868e-06,-1.7298252314931105e-06,1.6434203475827623e-06
1574108424967,2019-11-18T15:20:24.967,10.75,-2.270227285508254e-06,-1.7075418524072356e-06,1.2387137408547617e-06
1574108425017,2019-11-18T15:20:25.017,10.8,-2.288086736142123e-06,-1.6890669234715964e-06,7.720274583453079e-07
1574108425067,2019-11-18T15:20:25.067,10.85,-2.392579282756103e-06,-1.7025120199696135e-06,8.329147493364848e-07
1574108425117,2019-11-18T15:20:25.117,10.9,-2.3931916018965104e-06,-1.7250031462446159e-06,1.2214574735244168e-06
1574108425167,2019-11-18T15:20:25.167,10.95,-2.321192271161189e-06,-1.6928501938384046e-06,1.353613463442745e-06
1574108425217,2019-11-18T15:20:25.217,11.0,-2.2974090226084197e-06,-1.6482731461495057e-06,1.1161229435962253e-06
1574108425267,2019-11-18T15:20:25.267,11.05,-2.3121233540446836e-06,-1.607897614333442e-06,9.036866807671223e-07
1574108425317,2019-11-18T15:20:25.317,11.1,-2.309503531036721e-06,-1.5037348879754968e-06,1.003292186803581e-06
