epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635777516336,2021-11-01T10:38:36.336,0.000,-0.391,-0.964,-0.021
1635777516346,2021-11-01T10:38:36.346,0.010,-0.396,-0.973,-0.026
1635777516356,2021-11-01T10:38:36.356,0.020,-0.395,-0.967,-0.028
1635777516366,2021-11-01T10:38:36.366,0.030,-0.388,-0.967,-0.026
1635777516376,2021-11-01T10:38:36.376,0.040,-0.388,-0.970,-0.026
1635777516386,2021-11-01T10:38:36.386,0.050,-0.382,-0.979,-0.029
1635777516396,2021-11-01T10:38:36.396,0.060,-0.380,-0.988,-0.033
1635777516406,2021-11-01T10:38:36.406,0.070,-0.375,-0.985,-0.034
1635777516416,2021-11-01T10:38:36.416,0.080,-0.371,-0.977,-0.036
1635777516426,2021-11-01T10:38:36.426,0.090,-0.373,-0.977,-0.037
1635777516436,2021-11-01T10:38:36.436,0.100,-0.369,-0.975,-0.033
1635777516446,2021-11-01T10:38:36.446,0.110,-0.370,-0.968,-0.032
1635777516456,2021-11-01T10:38:36.456,0.120,-0.371,-0.965,-0.035
1635777516466,2021-11-01T10:38:36.466,0.130,-0.376,-0.968,-0.034
1635777516476,2021-11-01T10:38:36.476,0.140,-0.377,-0.967,-0.030
1635777516486,2021-11-01T10:38:36.486,0.150,-0.378,-0.950,-0.029
1635777516496,2021-11-01T10:38:36.496,0.160,-0.379,-0.929,-0.029
1635777516506,2021-11-01T10:38:36.506,0.170,-0.384,-0.925,-0.026
1635777516516,2021-11-01T10:38:36.516,0.180,-0.391,-0.934,-0.025
1635777516526,2021-11-01T10:38:36.526,0.190,-0.393,-0.944,-0.026
1635777516536,2021-11-01T10:38:36.536,0.200,-0.396,-0.949,-0.033
1635777516546,2021-11-01T10:38:36.546,0.210,-0.399,-0.952,-0.033
1635777516556,2021-11-01T10:38:36.556,0.220,-0.401,-0.952,-0.027
1635777516566,2021-11-01T10:38:36.566,0.230,-0.401,-0.955,-0.023
1635777516576,2021-11-01T10:38:36.576,0.240,-0.412,-0.964,-0.031
1635777516586,2021-11-01T10:38:36.586,0.250,-0.418,-0.978,-0.031
1635777516596,2021-11-01T10:38:36.596,0.260,-0.421,-0.991,-0.024
1635777516606,2021-11-01T10:38:36.606,0.270,-0.422,-0.994,-0.029
1635777516616,2021-11-01T10:38:36.616,0.280,-0.421,-0.989,-0.022
1635777516626,2021-11-01T10:38:36.626,0.290,-0.422,-0.983,-0.023
1635777516636,2021-11-01T10:38:36.636,0.300,-0.448,-1.010,-0.054
1635777516646,2021-11-01T10:38:36.646,0.310,-0.457,-1.031,-0.040
1635777516656,2021-11-01T10:38:36.656,0.320,-0.440,-1.012,-0.015
1635777516666,2021-11-01T10:38:36.666,0.330,-0.433,-0.975,-0.028
1635777516676,2021-11-01T10:38:36.676,0.340,-0.430,-0.962,-0.036
1635777516686,2021-11-01T10:38:36.686,0.350,-0.429,-0.970,-0.025
1635777516696,2021-11-01T10:38:36.696,0.360,-0.423,-0.978,-0.026
1635777516706,2021-11-01T10:38:36.706,0.370,-0.422,-0.969,-0.027
1635777516716,2021-11-01T10:38:36.716,0.380,-0.417,-0.955,-0.027
1635777516726,2021-11-01T10:38:36.726,0.390,-0.414,-0.957,-0.027
1635777516736,2021-11-01T10:38:36.736,0.400,-0.415,-0.962,-0.027
1635777516746,2021-11-01T10:38:36.746,0.410,-0.409,-0.953,-0.024
1635777516756,2021-11-01T10:38:36.756,0.420,-0.403,-0.954,-0.023
1635777516766,2021-11-01T10:38:36.766,0.430,-0.400,-0.969,-0.027
1635777516776,2021-11-01T10:38:36.776,0.440,-0.394,-0.984,-0.031
1635777516786,2021-11-01T10:38:36.786,0.450,-0.389,-0.982,-0.024
1635777516796,2021-11-01T10:38:36.796,0.460,-0.384,-0.975,-0.023
1635777516806,2021-11-01T10:38:36.806,0.470,-0.379,-0.976,-0.028
1635777516816,2021-11-01T10:38:36.816,0.480,-0.377,-0.981,-0.025
1635777516826,2021-11-01T10:38:36.826,0.490,-0.381,-0.985,-0.022
1635777516836,2021-11-01T10:38:36.836,0.500,-0.376,-0.979,-0.018
1635777516846,2021-11-01T10:38:36.846,0.510,-0.376,-0.973,-0.018
1635777516856,2021-11-01T10:38:36.856,0.520,-0.375,-0.976,-0.014
1635777516866,2021-11-01T10:38:36.866,0.530,-0.375,-0.979,-0.014
1635777516876,2021-11-01T10:38:36.876,0.540,-0.378,-0.975,-0.014
1635777516886,2021-11-01T10:38:36.886,0.550,-0.377,-0.967,-0.009
1635777516896,2021-11-01T10:38:36.896,0.560,-0.380,-0.962,-0.010
1635777516906,2021-11-01T10:38:36.906,0.570,-0.383,-0.968,-0.009
1635777516916,2021-11-01T10:38:36.916,0.580,-0.388,-0.980,-0.014
1635777516926,2021-11-01T10:38:36.926,0.590,-0.385,-0.981,-0.011
1635777516936,2021-11-01T10:38:36.936,0.600,-0.384,-0.979,-0.015
1635777516946,2021-11-01T10:38:36.946,0.610,-0.392,-0.980,-0.020
1635777516956,2021-11-01T10:38:36.956,0.620,-0.401,-0.982,-0.021
1635777516966,2021-11-01T10:38:36.966,0.630,-0.407,-0.983,-0.024
1635777516976,2021-11-01T10:38:36.976,0.640,-0.410,-0.980,-0.032
1635777516986,2021-11-01T10:38:36.986,0.650,-0.408,-0.974,-0.030
1635777516996,2021-11-01T10:38:36.996,0.660,-0.409,-0.978,-0.035
1635777517006,2021-11-01T10:38:37.006,0.670,-0.412,-0.990,-0.034
1635777517016,2021-11-01T10:38:37.016,0.680,-0.406,-0.998,-0.032
1635777517026,2021-11-01T10:38:37.026,0.690,-0.402,-0.997,-0.037
1635777517036,2021-11-01T10:38:37.036,0.700,-0.401,-1.000,-0.038
1635777517046,2021-11-01T10:38:37.046,0.710,-0.399,-0.999,-0.039
1635777517056,2021-11-01T10:38:37.056,0.720,-0.396,-0.999,-0.040
1635777517066,2021-11-01T10:38:37.066,0.730,-0.390,-0.994,-0.042
1635777517076,2021-11-01T10:38:37.076,0.740,-0.385,-0.985,-0.042
1635777517086,2021-11-01T10:38:37.086,0.750,-0.380,-0.973,-0.040
1635777517096,2021-11-01T10:38:37.096,0.760,-0.380,-0.966,-0.042
1635777517106,2021-11-01T10:38:37.106,0.770,-0.381,-0.972,-0.041
1635777517116,2021-11-01T10:38:37.116,0.780,-0.376,-0.972,-0.043
1635777517126,2021-11-01T10:38:37.126,0.790,-0.380,-0.960,-0.048
1635777517136,2021-11-01T10:38:37.136,0.800,-0.385,-0.950,-0.043
1635777517146,2021-11-01T10:38:37.146,0.810,-0.383,-0.949,-0.047
1635777517156,2021-11-01T10:38:37.156,0.820,-0.390,-0.946,-0.046
1635777517166,2021-11-01T10:38:37.166,0.830,-0.399,-0.941,-0.047
1635777517176,2021-11-01T10:38:37.176,0.840,-0.399,-0.932,-0.047
1635777517186,2021-11-01T10:38:37.186,0.850,-0.397,-0.930,-0.044
1635777517196,2021-11-01T10:38:37.196,0.860,-0.402,-0.923,-0.048
1635777517206,2021-11-01T10:38:37.206,0.870,-0.399,-0.920,-0.052
1635777517216,2021-11-01T10:38:37.216,0.880,-0.405,-0.946,-0.062
1635777517226,2021-11-01T10:38:37.226,0.890,-0.418,-0.964,-0.055
1635777517236,2021-11-01T10:38:37.236,0.900,-0.415,-0.954,-0.044
1635777517246,2021-11-01T10:38:37.246,0.910,-0.410,-0.938,-0.053
1635777517256,2021-11-01T10:38:37.256,0.920,-0.411,-0.948,-0.058
1635777517266,2021-11-01T10:38:37.266,0.930,-0.413,-0.974,-0.053
1635777517276,2021-11-01T10:38:37.276,0.940,-0.410,-0.980,-0.049
1635777517286,2021-11-01T10:38:37.286,0.950,-0.405,-0.972,-0.048
1635777517296,2021-11-01T10:38:37.296,0.960,-0.403,-0.961,-0.047
1635777517306,2021-11-01T10:38:37.306,0.970,-0.395,-0.961,-0.045
1635777517316,2021-11-01T10:38:37.316,0.980,-0.394,-0.963,-0.036
1635777517326,2021-11-01T10:38:37.326,0.990,-0.385,-0.956,-0.023
1635777517336,2021-11-01T10:38:37.336,1.000,-0.375,-0.940,-0.021
1635777517346,2021-11-01T10:38:37.346,1.010,-0.380,-0.913,-0.021
1635777517356,2021-11-01T10:38:37.356,1.020,-0.384,-0.888,-0.025
1635777517366,2021-11-01T10:38:37.366,1.030,-0.380,-0.861,-0.040
1635777517376,2021-11-01T10:38:37.376,1.040,-0.364,-0.853,-0.051
1635777517386,2021-11-01T10:38:37.386,1.050,-0.357,-0.870,-0.052
1635777517396,2021-11-01T10:38:37.396,1.060,-0.346,-0.900,-0.039
1635777517406,2021-11-01T10:38:37.406,1.070,-0.343,-0.913,-0.035
1635777517416,2021-11-01T10:38:37.416,1.080,-0.344,-0.900,-0.030
1635777517426,2021-11-01T10:38:37.426,1.090,-0.344,-0.880,-0.023
1635777517436,2021-11-01T10:38:37.436,1.100,-0.344,-0.871,-0.027
1635777517446,2021-11-01T10:38:37.446,1.110,-0.344,-0.878,-0.026
