epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1636133292348,2021-11-05T13:28:12.348,0.0,1.4651952794315743e-08,1.2748468548549353e-06,-1.879726517221187e-06
1636133292398,2021-11-05T13:28:12.398,0.05,4.2770999803627133e-07,4.740463059244597e-06,-3.5522464826255765e-06
1636133292448,2021-11-05T13:28:12.448,0.1,1.0283967592214468e-06,4.513115658377052e-06,-4.25701404715317e-06
1636133292498,2021-11-05T13:28:12.498,0.15,1.4318673236769237e-06,1.3455468309401192e-06,-4.123062792576839e-06
1636133292548,2021-11-05T13:28:12.548,0.2,1.2760862535317069e-06,-6.625935012915234e-07,-3.983109430274153e-06
1636133292598,2021-11-05T13:28:12.598,0.25,9.614655142120344e-07,5.54658792692103e-07,-4.220234989642091e-06
1636133292648,2021-11-05T13:28:12.648,0.3,1.046652041801108e-06,2.941230754495555e-06,-4.433889562330841e-06
1636133292698,2021-11-05T13:28:12.698,0.35,1.2919927413326818e-06,3.9893026629078615e-06,-4.141433073476462e-06
1636133292748,2021-11-05T13:28:12.748,0.4,1.1648259006927097e-06,3.707833568549114e-06,-3.466319268358152e-06
1636133292798,2021-11-05T13:28:12.798,0.45,8.97664201431268e-07,3.331279479250845e-06,-2.987577543336081e-06
1636133292848,2021-11-05T13:28:12.848,0.5,1.1032527363085942e-06,3.390889048979724e-06,-3.0356633974222033e-06
1636133292898,2021-11-05T13:28:12.898,0.55,1.6481297167815666e-06,3.6142110919055313e-06,-3.364514379074718e-06
1636133292948,2021-11-05T13:28:12.948,0.6,1.8355371779115793e-06,3.7087162928363823e-06,-3.59155285862324e-06
1636133292998,2021-11-05T13:28:12.998,0.65,1.5582523926947284e-06,3.876278017360266e-06,-3.734568516436515e-06
1636133293048,2021-11-05T13:28:13.048,0.7,1.423579613374953e-06,4.299202316343732e-06,-3.995952682583226e-06
1636133293098,2021-11-05T13:28:13.098,0.75,1.7027315108609353e-06,4.439339534370811e-06,-4.144540304366646e-06
1636133293148,2021-11-05T13:28:13.148,0.8,1.915895037258904e-06,3.7864194249091205e-06,-3.7328576859304187e-06
1636133293198,2021-11-05T13:28:13.198,0.85,1.6614691691110902e-06,2.792840622748577e-06,-2.9982248360439486e-06
1636133293248,2021-11-05T13:28:13.248,0.9,1.1942409825779746e-06,2.176983323163579e-06,-2.7214868562410794e-06
