epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635528354348,2021-10-29T13:25:54.348,0.000,96519.773
1635528354484,2021-10-29T13:25:54.484,0.136,96518.438
1635528354620,2021-10-29T13:25:54.620,0.272,96513.859
1635528354755,2021-10-29T13:25:54.755,0.407,96516.680
1635528354891,2021-10-29T13:25:54.891,0.543,96516.109
1635528355026,2021-10-29T13:25:55.026,0.678,96512.109
1635528355162,2021-10-29T13:25:55.162,0.814,96517.453
1635528355298,2021-10-29T13:25:55.298,0.950,96514.781
1635528355433,2021-10-29T13:25:55.433,1.085,96504.227
1635528355569,2021-10-29T13:25:55.569,1.221,96514.008
1635528355705,2021-10-29T13:25:55.705,1.357,96513.578
1635528355840,2021-10-29T13:25:55.840,1.492,96507.500
1635528355976,2021-10-29T13:25:55.976,1.628,96511.922
1635528356111,2021-10-29T13:25:56.111,1.763,96501.406
1635528356247,2021-10-29T13:25:56.247,1.899,96513.016
1635528356384,2021-10-29T13:25:56.384,2.036,96508.234
1635528356520,2021-10-29T13:25:56.520,2.172,96509.750
1635528356655,2021-10-29T13:25:56.655,2.307,96513.578
1635528356791,2021-10-29T13:25:56.791,2.443,96515.516
1635528356927,2021-10-29T13:25:56.927,2.579,96506.336
1635528357062,2021-10-29T13:25:57.062,2.714,96513.578
1635528357198,2021-10-29T13:25:57.198,2.850,96516.258
1635528357334,2021-10-29T13:25:57.334,2.986,96509.570
1635528357469,2021-10-29T13:25:57.469,3.121,96508.836
1635528357605,2021-10-29T13:25:57.605,3.257,96512.250
1635528357740,2021-10-29T13:25:57.740,3.392,96509.750
1635528357876,2021-10-29T13:25:57.876,3.528,96508.234
1635528358013,2021-10-29T13:25:58.013,3.665,96508.406
1635528358149,2021-10-29T13:25:58.149,3.801,96513.758
1635528358284,2021-10-29T13:25:58.284,3.936,96509.570
1635528358420,2021-10-29T13:25:58.420,4.072,96519.102
1635528358555,2021-10-29T13:25:58.555,4.207,96512.422
1635528358691,2021-10-29T13:25:58.691,4.343,96513.578
1635528358827,2021-10-29T13:25:58.827,4.479,96519.102
1635528358962,2021-10-29T13:25:58.962,4.614,96512.594
1635528359098,2021-10-29T13:25:59.098,4.750,96510.344
1635528359234,2021-10-29T13:25:59.234,4.886,96517.172
1635528359370,2021-10-29T13:25:59.370,5.022,96512.422
1635528359505,2021-10-29T13:25:59.505,5.157,96509.922
1635528359641,2021-10-29T13:25:59.641,5.293,96510.484
1635528359776,2021-10-29T13:25:59.776,5.428,96512.000
1635528359912,2021-10-29T13:25:59.912,5.564,96515.266
1635528360047,2021-10-29T13:26:00.047,5.699,96515.266
1635528360183,2021-10-29T13:26:00.183,5.835,96515.414
1635528360320,2021-10-29T13:26:00.320,5.972,96515.414
1635528360454,2021-10-29T13:26:00.454,6.106,96509.328
1635528360591,2021-10-29T13:26:00.591,6.243,96518.258
1635528360727,2021-10-29T13:26:00.727,6.379,96516.180
1635528360862,2021-10-29T13:26:00.862,6.514,96518.680
1635528360998,2021-10-29T13:26:00.998,6.650,96508.406
1635528361134,2021-10-29T13:26:01.134,6.786,96513.328
1635528361269,2021-10-29T13:26:01.269,6.921,96512.000
1635528361405,2021-10-29T13:26:01.405,7.057,96510.242
1635528361540,2021-10-29T13:26:01.540,7.192,96511.406
1635528361676,2021-10-29T13:26:01.676,7.328,96510.063
1635528361812,2021-10-29T13:26:01.812,7.464,96513.508
1635528361947,2021-10-29T13:26:01.947,7.599,96506.055
1635528362083,2021-10-29T13:26:02.083,7.735,96508.305
1635528362220,2021-10-29T13:26:02.220,7.872,96510.828
1635528362354,2021-10-29T13:26:02.354,8.006,96508.906
1635528362491,2021-10-29T13:26:02.491,8.143,96511.578
1635528362625,2021-10-29T13:26:02.625,8.277,96509.078
1635528362762,2021-10-29T13:26:02.762,8.414,96510.984
1635528362898,2021-10-29T13:26:02.898,8.550,96512.313
1635528363034,2021-10-29T13:26:03.034,8.686,96514.250
1635528363169,2021-10-29T13:26:03.169,8.821,96504.891
1635528363305,2021-10-29T13:26:03.305,8.957,96509.641
1635528363441,2021-10-29T13:26:03.441,9.093,96515.766
1635528363576,2021-10-29T13:26:03.576,9.228,96507.141
1635528363712,2021-10-29T13:26:03.712,9.364,96510.984
1635528363847,2021-10-29T13:26:03.847,9.499,96510.414
1635528363983,2021-10-29T13:26:03.983,9.635,96509.078
1635528364120,2021-10-29T13:26:04.120,9.772,96513.086
1635528364254,2021-10-29T13:26:04.254,9.906,96510.555
1635528364390,2021-10-29T13:26:04.390,10.042,96511.328
1635528364527,2021-10-29T13:26:04.527,10.179,96513.828
1635528364661,2021-10-29T13:26:04.661,10.313,96514.000
1635528364798,2021-10-29T13:26:04.798,10.450,96513.227
1635528364932,2021-10-29T13:26:04.932,10.584,96511.328
1635528365069,2021-10-29T13:26:05.069,10.721,96513.406
1635528365205,2021-10-29T13:26:05.205,10.857,96511.156
1635528365340,2021-10-29T13:26:05.340,10.992,96511.156
1635528365476,2021-10-29T13:26:05.476,11.128,96512.063
1635528365612,2021-10-29T13:26:05.612,11.264,96512.063
1635528365747,2021-10-29T13:26:05.747,11.399,96508.656
1635528365883,2021-10-29T13:26:05.883,11.535,96506.547
1635528366019,2021-10-29T13:26:06.019,11.671,96506.719
1635528366154,2021-10-29T13:26:06.154,11.806,96512.664
1635528366290,2021-10-29T13:26:06.290,11.942,96506.719
1635528366425,2021-10-29T13:26:06.425,12.077,96512.242
1635528366561,2021-10-29T13:26:06.561,12.213,96505.383
1635528366698,2021-10-29T13:26:06.698,12.350,96506.125
1635528366832,2021-10-29T13:26:06.832,12.484,96511.469
1635528366969,2021-10-29T13:26:06.969,12.621,96506.891
1635528367105,2021-10-29T13:26:07.105,12.757,96504.781
1635528367240,2021-10-29T13:26:07.240,12.892,96510.906
1635528367376,2021-10-29T13:26:07.376,13.028,96508.234
1635528367512,2021-10-29T13:26:07.512,13.164,96510.906
1635528367647,2021-10-29T13:26:07.647,13.299,96514.313
1635528367783,2021-10-29T13:26:07.783,13.435,96516.984
1635528367919,2021-10-29T13:26:07.919,13.571,96514.313
1635528368054,2021-10-29T13:26:08.054,13.706,96514.914
1635528368190,2021-10-29T13:26:08.190,13.842,96514.313
1635528368327,2021-10-29T13:26:08.327,13.979,96511.047
1635528368461,2021-10-29T13:26:08.461,14.113,96515.063
1635528368598,2021-10-29T13:26:08.598,14.250,96513.891
1635528368734,2021-10-29T13:26:08.734,14.386,96515.063
1635528368869,2021-10-29T13:26:08.869,14.521,96511.047
1635528369005,2021-10-29T13:26:09.005,14.657,96517.164
1635528369140,2021-10-29T13:26:09.140,14.792,96511.813
1635528369276,2021-10-29T13:26:09.276,14.928,96513.156
1635528369412,2021-10-29T13:26:09.412,15.064,96512.563
1635528369547,2021-10-29T13:26:09.547,15.199,96513.156
1635528369683,2021-10-29T13:26:09.683,15.335,96516.563
1635528369819,2021-10-29T13:26:09.819,15.471,96515.406
1635528369954,2021-10-29T13:26:09.954,15.606,96509.711
1635528370090,2021-10-29T13:26:10.090,15.742,96509.891
1635528370225,2021-10-29T13:26:10.225,15.877,96510.484
1635528370361,2021-10-29T13:26:10.361,16.013,96518.078
1635528370497,2021-10-29T13:26:10.497,16.149,96511.391
1635528370632,2021-10-29T13:26:10.632,16.284,96513.328
1635528370768,2021-10-29T13:26:10.768,16.420,96516.734
1635528370905,2021-10-29T13:26:10.905,16.557,96514.063
1635528371039,2021-10-29T13:26:11.039,16.691,96510.063
1635528371176,2021-10-29T13:26:11.176,16.828,96512.141
1635528371310,2021-10-29T13:26:11.310,16.962,96514.813
1635528371447,2021-10-29T13:26:11.447,17.099,96511.992
1635528371583,2021-10-29T13:26:11.583,17.235,96510.797
1635528371718,2021-10-29T13:26:11.718,17.370,96505.305
1635528371854,2021-10-29T13:26:11.854,17.506,96510.234
1635528371990,2021-10-29T13:26:11.990,17.642,96509.313
1635528372125,2021-10-29T13:26:12.125,17.777,96511.563
1635528372261,2021-10-29T13:26:12.261,17.913,96511.563
1635528372397,2021-10-29T13:26:12.397,18.049,96512.906
1635528372532,2021-10-29T13:26:12.532,18.184,96508.297
1635528372668,2021-10-29T13:26:12.668,18.320,96514.242
1635528372805,2021-10-29T13:26:12.805,18.457,96511.563
1635528372939,2021-10-29T13:26:12.939,18.591,96517.656
1635528373076,2021-10-29T13:26:13.076,18.728,96514.391
1635528373210,2021-10-29T13:26:13.210,18.862,96512.484
1635528373347,2021-10-29T13:26:13.347,18.999,96513.047
1635528373483,2021-10-29T13:26:13.483,19.135,96509.641
1635528373618,2021-10-29T13:26:13.618,19.270,96517.063
1635528373754,2021-10-29T13:26:13.754,19.406,96513.813
1635528373890,2021-10-29T13:26:13.890,19.542,96511.711
1635528374025,2021-10-29T13:26:14.025,19.677,96515.156
1635528374161,2021-10-29T13:26:14.161,19.813,96515.156
1635528374296,2021-10-29T13:26:14.296,19.948,96514.563
1635528374432,2021-10-29T13:26:14.432,20.084,96512.313
1635528374568,2021-10-29T13:26:14.568,20.220,96515.297
1635528374703,2021-10-29T13:26:14.703,20.355,96516.641
1635528374839,2021-10-29T13:26:14.839,20.491,96513.961
1635528374975,2021-10-29T13:26:14.975,20.627,96514.563
1635528375110,2021-10-29T13:26:15.110,20.762,96512.625
1635528375246,2021-10-29T13:26:15.246,20.898,96512.063
1635528375383,2021-10-29T13:26:15.383,21.035,96510.719
1635528375517,2021-10-29T13:26:15.517,21.169,96514.734
1635528375654,2021-10-29T13:26:15.654,21.306,96510.547
1635528375788,2021-10-29T13:26:15.788,21.440,96516.070
1635528375925,2021-10-29T13:26:15.925,21.577,96513.398
1635528376061,2021-10-29T13:26:16.061,21.713,96507.875
1635528376196,2021-10-29T13:26:16.196,21.848,96510.719
1635528376332,2021-10-29T13:26:16.332,21.984,96510.125
1635528376468,2021-10-29T13:26:16.468,22.120,96516.070
1635528376603,2021-10-29T13:26:16.603,22.255,96514.313
1635528376739,2021-10-29T13:26:16.739,22.391,96513.539
1635528376875,2021-10-29T13:26:16.875,22.527,96511.289
1635528377010,2021-10-29T13:26:17.010,22.662,96512.203
1635528377146,2021-10-29T13:26:17.146,22.798,96510.867
1635528377281,2021-10-29T13:26:17.281,22.933,96514.875
1635528377417,2021-10-29T13:26:17.417,23.069,96514.875
1635528377554,2021-10-29T13:26:17.554,23.206,96519.063
1635528377688,2021-10-29T13:26:17.688,23.340,96511.641
1635528377825,2021-10-29T13:26:17.825,23.477,96515.047
1635528377961,2021-10-29T13:26:17.961,23.613,96515.648
1635528378096,2021-10-29T13:26:18.096,23.748,96513.711
1635528378232,2021-10-29T13:26:18.232,23.884,96512.375
1635528378368,2021-10-29T13:26:18.368,24.020,96513.711
1635528378504,2021-10-29T13:26:18.504,24.156,96514.453
1635528378639,2021-10-29T13:26:18.639,24.291,96512.375
1635528378775,2021-10-29T13:26:18.775,24.427,96516.875
1635528378910,2021-10-29T13:26:18.910,24.562,96518.813
1635528379046,2021-10-29T13:26:19.046,24.698,96509.703
1635528379182,2021-10-29T13:26:19.182,24.834,96511.781
1635528379317,2021-10-29T13:26:19.317,24.969,96514.453
1635528379453,2021-10-29T13:26:19.453,25.105,96511.531
1635528379590,2021-10-29T13:26:19.590,25.242,96514.797
1635528379724,2021-10-29T13:26:19.724,25.376,96512.867
1635528379861,2021-10-29T13:26:19.861,25.513,96509.875
1635528379997,2021-10-29T13:26:19.997,25.649,96518.391
1635528380132,2021-10-29T13:26:20.132,25.784,96511.531
1635528380268,2021-10-29T13:26:20.268,25.920,96513.461
1635528380404,2021-10-29T13:26:20.404,26.056,96514.797
1635528380539,2021-10-29T13:26:20.539,26.191,96512.688
1635528380675,2021-10-29T13:26:20.675,26.327,96513.039
1635528380810,2021-10-29T13:26:20.810,26.462,96511.531
1635528380946,2021-10-29T13:26:20.946,26.598,96512.438
1635528381082,2021-10-29T13:26:21.082,26.734,96516.453
1635528381217,2021-10-29T13:26:21.217,26.869,96514.375
1635528381353,2021-10-29T13:26:21.353,27.005,96511.703
1635528381490,2021-10-29T13:26:21.490,27.142,96510.367
1635528381624,2021-10-29T13:26:21.624,27.276,96515.711
1635528381761,2021-10-29T13:26:21.761,27.413,96510.789
1635528381895,2021-10-29T13:26:21.895,27.547,96514.516
1635528382032,2021-10-29T13:26:22.032,27.684,96507.688
1635528382168,2021-10-29T13:26:22.168,27.820,96511.109
1635528382303,2021-10-29T13:26:22.303,27.955,96519.125
1635528382439,2021-10-29T13:26:22.439,28.091,96513.781
1635528382575,2021-10-29T13:26:22.575,28.227,96513.039
1635528382710,2021-10-29T13:26:22.710,28.362,96514.516
1635528382846,2021-10-29T13:26:22.846,28.498,96516.031
1635528382982,2021-10-29T13:26:22.982,28.634,96509.938
1635528383117,2021-10-29T13:26:23.117,28.769,96513.359
1635528383253,2021-10-29T13:26:23.253,28.905,96519.867
1635528383388,2021-10-29T13:26:23.388,29.040,96511.281
1635528383524,2021-10-29T13:26:23.524,29.176,96514.094
1635528383661,2021-10-29T13:26:23.661,29.313,96516.031
