epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1635948372951,2021-11-03T10:06:12.951,0.000,-0.000061812,-0.000038875,-0.000054437
1635948373001,2021-11-03T10:06:13.001,0.050,-0.000064313,-0.000029062,-0.000053312
1635948373051,2021-11-03T10:06:13.051,0.100,-0.000064000,-0.000029375,-0.000054437
1635948373101,2021-11-03T10:06:13.101,0.150,-0.000062500,-0.000031563,-0.000054812
1635948373151,2021-11-03T10:06:13.151,0.200,-0.000062500,-0.000041000,-0.000052937
1635948373201,2021-11-03T10:06:13.201,0.250,-0.000063250,-0.000030500,-0.000054437
1635948373251,2021-11-03T10:06:13.251,0.300,-0.000062563,-0.000033375,-0.000053312
1635948373301,2021-11-03T10:06:13.301,0.350,-0.000063625,-0.000030875,-0.000053312
1635948373351,2021-11-03T10:06:13.351,0.400,-0.000063250,-0.000031250,-0.000053312
1635948373401,2021-11-03T10:06:13.401,0.450,-0.000064000,-0.000031937,-0.000053312
1635948373451,2021-11-03T10:06:13.451,0.500,-0.000062563,-0.000031563,-0.000051813
1635948373501,2021-11-03T10:06:13.501,0.550,-0.000062188,-0.000037062,-0.000052188
1635948373551,2021-11-03T10:06:13.551,0.600,-0.000062875,-0.000031250,-0.000051813
1635948373601,2021-11-03T10:06:13.601,0.650,-0.000062563,-0.000034500,-0.000051813
1635948373651,2021-11-03T10:06:13.651,0.700,-0.000062875,-0.000032312,-0.000052625
1635948373701,2021-11-03T10:06:13.701,0.750,-0.000062563,-0.000032688,-0.000055250
1635948373751,2021-11-03T10:06:13.751,0.800,-0.000062563,-0.000032312,-0.000052563
1635948373801,2021-11-03T10:06:13.801,0.850,-0.000061812,-0.000030875,-0.000055187
1635948373851,2021-11-03T10:06:13.851,0.900,-0.000062188,-0.000031250,-0.000053312
1635948373901,2021-11-03T10:06:13.901,0.950,-0.000062188,-0.000031937,-0.000054875
1635948373951,2021-11-03T10:06:13.951,1.000,-0.000062875,-0.000035938,-0.000055625
1635948374001,2021-11-03T10:06:14.001,1.050,-0.000062563,-0.000032688,-0.000053688
1635948374051,2021-11-03T10:06:14.051,1.100,-0.000062563,-0.000032688,-0.000054875
1635948374101,2021-11-03T10:06:14.101,1.150,-0.000062875,-0.000032312,-0.000054875
1635948374151,2021-11-03T10:06:14.151,1.200,-0.000061062,-0.000034500,-0.000055250
1635948374201,2021-11-03T10:06:14.201,1.250,-0.000061438,-0.000033375,-0.000052937
1635948374251,2021-11-03T10:06:14.251,1.300,-0.000061062,-0.000035563,-0.000054875
1635948374301,2021-11-03T10:06:14.301,1.350,-0.000062188,-0.000035938,-0.000053375
1635948374351,2021-11-03T10:06:14.351,1.400,-0.000061438,-0.000034500,-0.000053375
1635948374401,2021-11-03T10:06:14.401,1.450,-0.000060375,-0.000034125,-0.000053688
1635948374451,2021-11-03T10:06:14.451,1.500,-0.000060688,-0.000034125,-0.000052563
1635948374501,2021-11-03T10:06:14.501,1.550,-0.000060000,-0.000034875,-0.000053750
1635948374551,2021-11-03T10:06:14.551,1.600,-0.000060688,-0.000034500,-0.000052563
1635948374601,2021-11-03T10:06:14.601,1.650,-0.000061438,-0.000034875,-0.000054500
1635948374651,2021-11-03T10:06:14.651,1.700,-0.000061438,-0.000038500,-0.000054063
1635948374701,2021-11-03T10:06:14.701,1.750,-0.000062188,-0.000034500,-0.000053375
1635948374751,2021-11-03T10:06:14.751,1.800,-0.000062188,-0.000036687,-0.000054500
1635948374801,2021-11-03T10:06:14.801,1.850,-0.000059625,-0.000035187,-0.000053375
1635948374851,2021-11-03T10:06:14.851,1.900,-0.000061812,-0.000035187,-0.000053750
