epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1635947835975,2021-11-03T09:57:15.975,0.000,99695.438
1635947836110,2021-11-03T09:57:16.110,0.135,99700.219
1635947836246,2021-11-03T09:57:16.246,0.271,99687.656
1635947836382,2021-11-03T09:57:16.382,0.407,99697.203
1635947836517,2021-11-03T09:57:16.517,0.542,99692.430
1635947836653,2021-11-03T09:57:16.653,0.678,99694.336
1635947836789,2021-11-03T09:57:16.789,0.814,99692.430
1635947836924,2021-11-03T09:57:16.924,0.949,99694.766
1635947837060,2021-11-03T09:57:17.060,1.085,99692.656
1635947837195,2021-11-03T09:57:17.195,1.220,99690.758
1635947837331,2021-11-03T09:57:17.331,1.356,99697.203
1635947837467,2021-11-03T09:57:17.467,1.492,99693.430
1635947837602,2021-11-03T09:57:17.602,1.627,99692.656
1635947837738,2021-11-03T09:57:17.738,1.763,99693.430
1635947837875,2021-11-03T09:57:17.875,1.900,99693.203
1635947838009,2021-11-03T09:57:18.009,2.034,99697.438
1635947838146,2021-11-03T09:57:18.146,2.171,99694.000
1635947838282,2021-11-03T09:57:18.282,2.307,99693.430
1635947838417,2021-11-03T09:57:18.417,2.442,99690.188
1635947838553,2021-11-03T09:57:18.553,2.578,99696.094
1635947838688,2021-11-03T09:57:18.688,2.713,99696.859
1635947838824,2021-11-03T09:57:18.824,2.849,99692.859
1635947838960,2021-11-03T09:57:18.960,2.985,99694.195
1635947839095,2021-11-03T09:57:19.095,3.120,99696.094
1635947839231,2021-11-03T09:57:19.231,3.256,99691.523
1635947839367,2021-11-03T09:57:19.367,3.392,99688.320
1635947839502,2021-11-03T09:57:19.502,3.527,99695.188
1635947839638,2021-11-03T09:57:19.638,3.663,99696.531
1635947839773,2021-11-03T09:57:19.773,3.798,99697.094
1635947839909,2021-11-03T09:57:19.909,3.934,99696.859
1635947840046,2021-11-03T09:57:20.046,4.071,99695.766
1635947840180,2021-11-03T09:57:20.180,4.205,99690.648
1635947840317,2021-11-03T09:57:20.317,4.342,99695.188
1635947840453,2021-11-03T09:57:20.453,4.478,99695.992
1635947840588,2021-11-03T09:57:20.588,4.613,99695.766
1635947840724,2021-11-03T09:57:20.724,4.749,99702.859
1635947840860,2021-11-03T09:57:20.860,4.885,99698.859
1635947840995,2021-11-03T09:57:20.995,5.020,99699.422
1635947841131,2021-11-03T09:57:21.131,5.156,99691.414
1635947841266,2021-11-03T09:57:21.266,5.291,99692.750
1635947841402,2021-11-03T09:57:21.402,5.427,99696.188
1635947841538,2021-11-03T09:57:21.538,5.563,99690.844
1635947841673,2021-11-03T09:57:21.673,5.698,99690.844
1635947841809,2021-11-03T09:57:21.809,5.834,99692.406
1635947841945,2021-11-03T09:57:21.945,5.970,99697.523
1635947842080,2021-11-03T09:57:22.080,6.105,99693.313
1635947842216,2021-11-03T09:57:22.216,6.241,99695.648
1635947842351,2021-11-03T09:57:22.351,6.376,99697.750
1635947842487,2021-11-03T09:57:22.487,6.512,99695.648
1635947842624,2021-11-03T09:57:22.624,6.649,99693.750
1635947842758,2021-11-03T09:57:22.758,6.783,99695.078
1635947842895,2021-11-03T09:57:22.895,6.920,99695.648
1635947843031,2021-11-03T09:57:23.031,7.056,99696.422
1635947843166,2021-11-03T09:57:23.166,7.191,99696.422
1635947843302,2021-11-03T09:57:23.302,7.327,99695.313
1635947843438,2021-11-03T09:57:23.438,7.463,99693.750
1635947843573,2021-11-03T09:57:23.573,7.598,99700.656
1635947843709,2021-11-03T09:57:23.709,7.734,99695.313
1635947843844,2021-11-03T09:57:23.844,7.869,99693.977
1635947843980,2021-11-03T09:57:23.980,8.005,99695.078
1635947844116,2021-11-03T09:57:24.116,8.141,99696.078
1635947844251,2021-11-03T09:57:24.251,8.276,99695.508
1635947844387,2021-11-03T09:57:24.387,8.412,99694.742
1635947844524,2021-11-03T09:57:24.524,8.549,99695.508
1635947844658,2021-11-03T09:57:24.658,8.683,99698.750
1635947844795,2021-11-03T09:57:24.795,8.820,99700.313
1635947844931,2021-11-03T09:57:24.931,8.956,99693.406
1635947845066,2021-11-03T09:57:25.066,9.091,99695.508
1635947845202,2021-11-03T09:57:25.202,9.227,99701.078
1635947845338,2021-11-03T09:57:25.338,9.363,99699.516
1635947845473,2021-11-03T09:57:25.473,9.498,99692.836
1635947845609,2021-11-03T09:57:25.609,9.634,99693.641
1635947845745,2021-11-03T09:57:25.745,9.770,99698.406
1635947845880,2021-11-03T09:57:25.880,9.905,99701.078
1635947846016,2021-11-03T09:57:26.016,10.041,99699.742
1635947846151,2021-11-03T09:57:26.151,10.176,99698.406
1635947846287,2021-11-03T09:57:26.287,10.312,99696.500
1635947846424,2021-11-03T09:57:26.424,10.449,99697.070
1635947846558,2021-11-03T09:57:26.558,10.583,99695.734
