epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1605379630200,2020-11-14T13:47:10.200,0.0,2.5936568965790974,12.644325433108587,9.231748452566787
1605379630210,2020-11-14T13:47:10.210,0.01,2.2766749271132682,14.037086289689931,10.907256246852164
1605379630220,2020-11-14T13:47:10.220,0.02,2.835151216288344,17.434244772421117,14.714677702411873
1605379630230,2020-11-14T13:47:10.230,0.03,4.417817529505311,22.428092809511423,20.15695562122205
1605379630240,2020-11-14T13:47:10.240,0.04,6.35938540177233,27.384549987001073,25.321095808445126
1605379630250,2020-11-14T13:47:10.250,0.05,8.094331737699731,31.693546740480038,29.365217633612207
1605379630260,2020-11-14T13:47:10.260,0.06,9.772474924246003,35.71514959309431,32.62492153279522
1605379630270,2020-11-14T13:47:10.270,0.07,11.431597775072568,39.5708595344656,35.34218824353277
1605379630280,2020-11-14T13:47:10.280,0.08,12.501524571676859,42.9189890417487,37.31216448617939
1605379630290,2020-11-14T13:47:10.290,0.09,12.982803219361614,45.40681421041486,38.27941607153608
1605379630300,2020-11-14T13:47:10.300,0.1,13.8863890391703,46.913254796402455,38.17064377571064
1605379630310,2020-11-14T13:47:10.310,0.11,15.742906880704098,47.61620845459689,37.18866917599025
1605379630320,2020-11-14T13:47:10.320,0.12,17.94608364748759,47.9736650617659,35.85923040740379
1605379630330,2020-11-14T13:47:10.330,0.13,19.742928139888424,48.477958408391245,34.808930226988636
1605379630340,2020-11-14T13:47:10.340,0.14,20.71201961531274,49.32877776447026,34.394475214022386
1605379630350,2020-11-14T13:47:10.350,0.15,20.652398957982626,50.389663222633544,34.60563347901107
1605379630360,2020-11-14T13:47:10.360,0.16,19.7614869935613,51.461758562523144,35.27100225417416
1605379630370,2020-11-14T13:47:10.370,0.17,18.38501941895404,52.453809987310926,36.170969432071516
1605379630380,2020-11-14T13:47:10.380,0.18,16.61933829243811,53.26189287942782,36.96847842703187
1605379630390,2020-11-14T13:47:10.390,0.19,14.874032429332338,53.747889269089924,37.297032369179355
1605379630400,2020-11-14T13:47:10.400,0.2,14.23497948729965,53.93999779300843,37.04155189917097
1605379630410,2020-11-14T13:47:10.410,0.21,15.108835263666261,54.00882958471615,36.440184800339104
