epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1627862354320,2021-08-01T19:59:14.320,0.0,0.017938012783910103,-0.19055369366546088,-0.5193907238407304
1627862354330,2021-08-01T19:59:14.330,0.01,-0.13560978104525556,-0.49182773275052305,-0.036763665196132306
1627862354340,2021-08-01T19:59:14.340,0.02,-0.2217752667384392,-0.41241409514312183,0.0947538590725451
1627862354350,2021-08-01T19:59:14.350,0.03,-0.23220509063903244,-0.16500028421686647,0.12546594898454036
1627862354360,2021-08-01T19:59:14.360,0.04,-0.19695199308551842,-0.12023504382458045,0.4114043441523134
1627862354370,2021-08-01T19:59:14.370,0.05,-0.12159528678766272,-0.2368763084595455,0.8352791646893127
1627862354380,2021-08-01T19:59:14.380,0.06,0.006446188849195907,-0.2609348524959402,1.1163174653408965
1627862354390,2021-08-01T19:59:14.390,0.07,0.1549821714676561,-0.1145541956731248,1.2662699924060972
1627862354400,2021-08-01T19:59:14.400,0.08,0.25576183227552385,0.11656844464707923,1.4594818727233392
1627862354410,2021-08-01T19:59:14.410,0.09,0.2833460533810638,0.32955741178280984,1.732262050766236
1627862354420,2021-08-01T19:59:14.420,0.1,0.28361960213555043,0.44962881438390667,1.9935970868594208
1627862354430,2021-08-01T19:59:14.430,0.11,0.3165413184678052,0.4729719177023479,2.184440780976658
1627862354440,2021-08-01T19:59:14.440,0.12,0.37416909655883257,0.4705095076009163,2.3159761833479724
1627862354450,2021-08-01T19:59:14.450,0.13,0.36430895267948565,0.46623611721214553,2.411005257574014
1627862354460,2021-08-01T19:59:14.460,0.14,0.20187245608746524,0.3649437801516052,2.4598285203387213
1627862354470,2021-08-01T19:59:14.470,0.15,-0.09980200631706508,0.09392692576009083,2.436209467122039
1627862354480,2021-08-01T19:59:14.480,0.16,-0.4657576071256299,-0.2522090128679598,2.3578465301060416
1627862354490,2021-08-01T19:59:14.490,0.17,-0.8607266202232537,-0.5345147900583147,2.2871134853223665
1627862354500,2021-08-01T19:59:14.500,0.18,-1.304227548659088,-0.7527015395410763,2.243719402053032
1627862354510,2021-08-01T19:59:14.510,0.19,-1.7993664340599063,-0.9247538725772106,2.1907668951618784
1627862354520,2021-08-01T19:59:14.520,0.2,-2.303563794491117,-0.9074965656326652,2.1213442068571577
1627862354530,2021-08-01T19:59:14.530,0.21,-2.7722343875215465,-0.6222997722908461,2.0381716967664674
1627862354540,2021-08-01T19:59:14.540,0.22,-3.167856748701917,-0.33828515659122893,1.8567322700996507
1627862354550,2021-08-01T19:59:14.550,0.23,-3.4240581432954653,-0.36278668298595196,1.5108958012113196
1627862354560,2021-08-01T19:59:14.560,0.24,-3.494253767354505,-0.5401020290108491,1.147870513407429
1627862354570,2021-08-01T19:59:14.570,0.25,-3.443940369652773,-0.4540917456411351,0.9915929727019295
1627862354580,2021-08-01T19:59:14.580,0.26,-3.3704794344947677,-0.06583897451603915,0.998720872679425
1627862354590,2021-08-01T19:59:14.590,0.27,-3.2265943698548654,0.25074131725565374,0.8933432136456338
1627862354600,2021-08-01T19:59:14.600,0.28,-2.8890232009688734,0.2913116733043869,0.5783412964848014
1627862354610,2021-08-01T19:59:14.610,0.29,-2.4024852628376383,0.26221922315672797,0.27057341921193956
1627862354620,2021-08-01T19:59:14.620,0.3,-1.9531157259413217,0.3819601064857264,0.16900267025595112
1627862354630,2021-08-01T19:59:14.630,0.31,-1.6032885865320572,0.5520650285269626,0.2102682591077726
1627862354640,2021-08-01T19:59:14.640,0.32,-1.2671929959116783,0.573165284205188,0.2425880008733971
1627862354650,2021-08-01T19:59:14.650,0.33,-0.9314060920704978,0.48285962251365483,0.2655569111253798
1627862354660,2021-08-01T19:59:14.660,0.34,-0.6792803059679813,0.45705411825706754,0.37083111661589147
1627862354670,2021-08-01T19:59:14.670,0.35,-0.5072301108881758,0.48431216151390744,0.5498919916926007
1627862354680,2021-08-01T19:59:14.680,0.36,-0.31472492206845804,0.4053030849282137,0.7072831535250532
1627862354690,2021-08-01T19:59:14.690,0.37,-0.07515142241881664,0.22041926499040204,0.8181306673813605
1627862354700,2021-08-01T19:59:14.700,0.38,0.1446708645668568,0.08311037507971099,0.9317356884648917
1627862354710,2021-08-01T19:59:14.710,0.39,0.32356947378169,0.0354474676686492,1.0515867971416075
1627862354720,2021-08-01T19:59:14.720,0.4,0.49837896236948276,-0.010222516279289499,1.1341239955340967
1627862354730,2021-08-01T19:59:14.730,0.41,0.6516683911057121,-0.08843477058245189,1.1657841555767328
1627862354740,2021-08-01T19:59:14.740,0.42,0.7194409699484715,-0.15573209891566647,1.1593040270342263
1627862354750,2021-08-01T19:59:14.750,0.43,0.7031035503934797,-0.18685490633156865,1.1327539602258554
1627862354760,2021-08-01T19:59:14.760,0.44,0.6721080456694495,-0.19135133146675107,1.122742571773851
1627862354770,2021-08-01T19:59:14.770,0.45,0.6655071230385591,-0.1801073222625542,1.135425171569163
1627862354780,2021-08-01T19:59:14.780,0.46,0.665455850316973,-0.16614025997453535,1.0970776331204277
1627862354790,2021-08-01T19:59:14.790,0.47,0.6543384802538377,-0.168596928291942,0.9547145865217832
1627862354800,2021-08-01T19:59:14.800,0.48,0.6448729017305421,-0.19196405956307372,0.782945845141383
1627862354810,2021-08-01T19:59:14.810,0.49,0.6697889509942563,-0.22054217910527413,0.6860870511036998
1627862354820,2021-08-01T19:59:14.820,0.5,0.7626291082816655,-0.24378751971576199,0.6559747757603318
1627862354830,2021-08-01T19:59:14.830,0.51,0.9153519931036147,-0.27065449758860916,0.6208248825255998
1627862354840,2021-08-01T19:59:14.840,0.52,1.0674137406432656,-0.3044523327430682,0.5741864326028726
1627862354850,2021-08-01T19:59:14.850,0.53,1.187282676562964,-0.3106134778576959,0.5763441352244733
1627862354860,2021-08-01T19:59:14.860,0.54,1.3186857135835863,-0.24658537975262046,0.6464977610956483
1627862354870,2021-08-01T19:59:14.870,0.55,1.4903332629840311,-0.14157561585891967,0.7061914960432079
1627862354880,2021-08-01T19:59:14.880,0.56,1.6602997962186121,-0.08683505825616136,0.6723373502267492
1627862354890,2021-08-01T19:59:14.890,0.57,1.808622873050935,-0.1069409324285708,0.5813765617460267
1627862354900,2021-08-01T19:59:14.900,0.58,1.9853203811641928,-0.11611770242396083,0.538540365426138
1627862354910,2021-08-01T19:59:14.910,0.59,2.210859510202288,-0.04829345820406929,0.5641485966387005
1627862354920,2021-08-01T19:59:14.920,0.6,2.4290542008679776,0.057532224555310936,0.5886916694143424
1627862354930,2021-08-01T19:59:14.930,0.61,2.598189653006982,0.1508134242363327,0.5757466968823475
1627862354940,2021-08-01T19:59:14.940,0.62,2.7382847990284453,0.2655401942815274,0.5555930515123272
1627862354950,2021-08-01T19:59:14.950,0.63,2.867780133511996,0.46765247659253484,0.5572097057933567
1627862354960,2021-08-01T19:59:14.960,0.64,2.965003683254604,0.7507531787393597,0.5744757789869785
1627862354970,2021-08-01T19:59:14.970,0.65,3.004465839772702,1.0261206500569149,0.5760938948395417
1627862354980,2021-08-01T19:59:14.980,0.66,2.990793168115176,1.205100939891403,0.513329139310754
1627862354990,2021-08-01T19:59:14.990,0.67,2.9423697430332587,1.2641369334346413,0.3638908622293768
1627862355000,2021-08-01T19:59:15.000,0.68,2.852325808346647,1.2319325186477337,0.1823855662291436
1627862355010,2021-08-01T19:59:15.010,0.69,2.6900582613488897,1.1476486719902594,0.03764940569219798
1627862355020,2021-08-01T19:59:15.020,0.7,2.4538718433654254,1.0378001553021425,-0.08639096741862552
1627862355030,2021-08-01T19:59:15.030,0.71,2.196568804292788,0.9149622938235898,-0.22910619835456725
1627862355040,2021-08-01T19:59:15.040,0.72,1.9736766889167834,0.8214754017876456,-0.32686185158356806
1627862355050,2021-08-01T19:59:15.050,0.73,1.7777514654208741,0.8526006485362618,-0.2815492348180825
1627862355060,2021-08-01T19:59:15.060,0.74,1.5509997823765262,1.0035383594046752,-0.16223138540209142
1627862355070,2021-08-01T19:59:15.070,0.75,1.2687998319693796,1.0155696982933469,-0.21582647829655624
1627862355080,2021-08-01T19:59:15.080,0.76,0.9778909903429851,0.6434627034442191,-0.5832435816462447
1627862355090,2021-08-01T19:59:15.090,0.77,0.7230394280298376,0.10260860882001857,-1.0660641362605585
1627862355100,2021-08-01T19:59:15.100,0.78,0.4731508458071001,-0.10624890102566947,-1.3448495206861595
1627862355110,2021-08-01T19:59:15.110,0.79,0.17709555060716242,0.11418043329359902,-1.4074705353712806
1627862355120,2021-08-01T19:59:15.120,0.8,-0.13187410376014275,0.34167488729585227,-1.5132077841665468
1627862355130,2021-08-01T19:59:15.130,0.81,-0.3667060262299837,0.2938997317130141,-1.7416566383258303
1627862355140,2021-08-01T19:59:15.140,0.82,-0.5275605863525998,0.1741116653272591,-1.9064401868101601
1627862355150,2021-08-01T19:59:15.150,0.83,-0.7244193811677578,0.21593995544178696,-1.9390418467300559
1627862355160,2021-08-01T19:59:15.160,0.84,-1.018810963225587,0.2909361885010826,-2.0050687972999754
1627862355170,2021-08-01T19:59:15.170,0.85,-1.328271610356512,0.18970193425411486,-2.187684694094279
1627862355180,2021-08-01T19:59:15.180,0.86,-1.5494723526565248,-0.00740424796012721,-2.368209070349579
1627862355190,2021-08-01T19:59:15.190,0.87,-1.6972243372134643,-0.08538684368645533,-2.461050448606948
1627862355200,2021-08-01T19:59:15.200,0.88,-1.848697211175306,-0.035557729727802335,-2.509920052896228
1627862355210,2021-08-01T19:59:15.210,0.89,-2.0163874500267562,-0.010382678657885981,-2.544196941378056
